Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QE13 (QENEW11) SHOWCARD What was the advertised speed of your main home internet connection when you took up your service? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who use broadband as their main method of connecting to the internet at home,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,2481,1207,1274,366,448,1029,638,300,238,339,560,692,810,489,490,1464,317,328,372
Effective Weighted Sample,1641,806,836,233,284,700,446,192,139,227,411,462,534,333,317,1273,209,224,344
Total,1680,807,872,257,348,671,404,179,132,227,445,502,539,307,332,1434,120,79,46
Above 50 MB,11,5,6,3,4,2,3,0,*,1,3,3,3,3,2,10,*,*,1
,1%,1%,1%,1%,1%,*%,1%,0%,*%,1%,1%,1%,*%,1%,1%,1%,*%,*%,2%
,,,,,,,,,,,,,,,,,,,opq
Don't know,1030,404,625,170,182,402,275,105,86,130,234,292,312,200,227,876,75,52,27
,61%,50%,72%,66%,52%,60%,68%,59%,65%,57%,53%,58%,58%,65%,68%,61%,62%,66%,58%
,,,a,d,,d,de,,j,,,,,kl,kl,,,,
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 51,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QE13 (QENEW11) SHOWCARD What was the advertised speed of your main home internet connection when you took up your service? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who use broadband as their main method of connecting to the internet at home,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,2481,163,209,189,186,188,176,180,173,1750,731,1437,1035,1470,639,,,,
Effective Weighted Sample,1641,156,192,179,177,179,167,171,161,1343,337,951,736,1063,499,,,,
Total,1680,191,260,146,131,144,160,140,264,1447,233,1087,584,1070,563,,,,
Up to 512kb,20,0,0,2,1,3,1,1,10,18,2,17,3,16,4,,,,
,1%,0%,0%,2%,*%,2%,1%,1%,4%,1%,1%,2%,1%,1%,1%,,,,
,,,,,,b,,,abdfg,,,l,,,,,,,
Up to 1MB,15,0,4,2,2,3,2,0,0,10,4,8,7,10,3,,,,
,1%,0%,1%,2%,1%,2%,1%,0%,0%,1%,2%,1%,1%,1%,1%,,,,
Up to 2MB,57,7,10,7,6,4,8,6,3,47,10,39,17,35,19,,,,
,3%,3%,4%,5%,4%,2%,5%,4%,1%,3%,4%,4%,3%,3%,3%,,,,
Up to 4MB,48,16,3,4,7,1,5,1,5,37,11,29,19,29,18,,,,
,3%,8%,1%,3%,5%,1%,3%,1%,2%,3%,5%,3%,3%,3%,3%,,,,
,,bcefgh,,,beg,,,,,,,,,,,,,,
Up to 8MB,158,21,34,17,18,9,17,7,14,127,31,105,52,118,35,,,,
,9%,11%,13%,12%,14%,7%,11%,5%,5%,9%,13%,10%,9%,11%,6%,,,,
,,g,egh,gh,egh,,g,,,,i,,,n,,,,,
Up to 10MB,93,18,10,6,10,8,7,4,13,84,8,65,28,62,29,,,,
,6%,9%,4%,4%,7%,6%,5%,3%,5%,6%,4%,6%,5%,6%,5%,,,,
,,bg,,,,,,,,,,,,,,,,,
Up to 16MB,37,4,6,3,2,4,3,3,8,34,3,27,10,18,18,,,,
,2%,2%,2%,2%,2%,3%,2%,2%,3%,2%,1%,2%,2%,2%,3%,,,,
Up to 20MB,162,20,22,14,11,11,9,23,27,149,12,112,50,101,56,,,,
,10%,10%,8%,10%,8%,8%,6%,16%,10%,10%,5%,10%,9%,9%,10%,,,,
,,,,,,,,bdef,,j,,,,,,,,,
Up to 24MB,18,3,2,2,0,0,0,0,8,16,1,15,2,11,6,,,,
,1%,1%,1%,1%,0%,0%,0%,0%,3%,1%,1%,1%,*%,1%,1%,,,,
,,,,,,,,,defg,,,l,,,,,,,
Up to 50MB,33,2,10,1,0,2,1,2,7,29,4,23,10,12,20,,,,
,2%,1%,4%,1%,0%,2%,1%,1%,3%,2%,2%,2%,2%,1%,4%,,,,
,,,d,,,,,,d,,,,,,m,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 51,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QE13 (QENEW11) SHOWCARD What was the advertised speed of your main home internet connection when you took up your service? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who use broadband as their main method of connecting to the internet at home,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,2481,163,209,189,186,188,176,180,173,1750,731,1437,1035,1470,639,,,,
Effective Weighted Sample,1641,156,192,179,177,179,167,171,161,1343,337,951,736,1063,499,,,,
Total,1680,191,260,146,131,144,160,140,264,1447,233,1087,584,1070,563,,,,
Above 50 MB,11,0,1,1,1,2,0,0,4,9,2,8,3,7,3,,,,
,1%,0%,1%,1%,*%,2%,0%,0%,2%,1%,1%,1%,1%,1%,1%,,,,
Don't know,1030,101,157,86,74,95,107,93,162,885,144,640,382,650,352,,,,
,61%,53%,60%,59%,57%,66%,67%,67%,61%,61%,62%,59%,65%,61%,62%,,,,
,,,,,,a,ad,a,,,,,k,,,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 52,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QE14 (QE11A). SHOWCARD What is the actual speed of your main home internet connection? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who use broadband as their main method of connecting to the internet at home,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,2481,1207,1274,366,448,1029,638,300,238,339,560,692,810,489,490,1464,317,328,372
Effective Weighted Sample,1641,806,836,233,284,700,446,192,139,227,411,462,534,333,317,1273,209,224,344
Total,1680,807,872,257,348,671,404,179,132,227,445,502,539,307,332,1434,120,79,46
26K,4,2,1,0,0,2,2,0,0,2,0,2,0,1,1,3,1,0,0
,*%,*%,*%,0%,0%,*%,*%,0%,0%,1%,0%,*%,0%,*%,*%,*%,1%,0%,0%
56K,1,1,*,0,0,*,1,0,1,0,*,*,*,1,0,1,0,*,*
,*%,*%,*%,0%,0%,*%,*%,0%,*%,0%,*%,*%,*%,*%,0%,*%,0%,1%,*%
64K,4,1,4,2,1,1,0,0,0,1,2,1,3,0,0,4,0,0,0
,*%,*%,*%,1%,*%,*%,0%,0%,0%,*%,*%,*%,1%,0%,0%,*%,0%,0%,0%
,,,,f,,,,,,,,,,,,,,,
128K,1,1,0,0,*,1,0,0,0,0,0,1,0,0,*,1,*,0,0
,*%,*%,0%,0%,*%,*%,0%,0%,0%,0%,0%,*%,0%,0%,*%,*%,*%,0%,0%
150K,2,2,1,0,0,1,1,0,0,0,0,1,1,0,0,2,0,0,0
,*%,*%,*%,0%,0%,*%,*%,0%,0%,0%,0%,*%,*%,0%,0%,*%,0%,0%,0%
256K,8,5,2,1,2,4,0,1,0,0,2,4,2,0,1,7,*,1,*
,*%,1%,*%,*%,1%,1%,0%,1%,0%,0%,1%,1%,*%,0%,*%,*%,*%,1%,*%
500K,3,*,2,1,0,2,*,0,*,0,2,*,0,2,0,2,0,*,*
,*%,*%,*%,*%,0%,*%,*%,0%,*%,0%,*%,*%,0%,1%,0%,*%,0%,*%,*%
,,,,,,,,,,,,,,l,,,,,
512K,11,8,3,1,5,5,*,0,0,1,*,*,7,4,*,9,1,*,*
,1%,1%,*%,*%,2%,1%,*%,0%,0%,*%,*%,*%,1%,1%,*%,1%,1%,*%,*%
,,,,,f,,,,,,,,kn,k,,,,,
750K,2,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0
,*%,*%,*%,0%,0%,*%,*%,0%,0%,0%,*%,*%,0%,*%,0%,*%,1%,0%,0%
,,,,,,,,,,,,,,,,,o,,
1MB,18,15,3,2,4,9,3,4,*,2,7,8,4,3,4,14,3,1,1
,1%,2%,*%,1%,1%,1%,1%,2%,*%,1%,2%,2%,1%,1%,1%,1%,2%,1%,2%
,,b,,,,,,,,,,,,,,,,,
1.5MB,16,11,5,2,8,4,2,4,*,3,3,4,6,3,3,12,3,*,1
,1%,1%,1%,1%,2%,1%,1%,2%,*%,1%,1%,1%,1%,1%,1%,1%,2%,*%,1%
,,,,,ef,,,,,,,,,,,,,,
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 52,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QE14 (QE11A). SHOWCARD What is the actual speed of your main home internet connection? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who use broadband as their main method of connecting to the internet at home,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,2481,1207,1274,366,448,1029,638,300,238,339,560,692,810,489,490,1464,317,328,372
Effective Weighted Sample,1641,806,836,233,284,700,446,192,139,227,411,462,534,333,317,1273,209,224,344
Total,1680,807,872,257,348,671,404,179,132,227,445,502,539,307,332,1434,120,79,46
2MB,54,34,19,3,10,19,21,3,6,8,14,17,21,7,10,43,6,2,2
,3%,4%,2%,1%,3%,3%,5%,1%,5%,4%,3%,3%,4%,2%,3%,3%,5%,3%,5%
,,b,,,,,ce,,,,,,,,,,,,o
3MB,24,16,8,1,7,10,7,6,0,7,2,9,8,3,5,18,4,1,1
,1%,2%,1%,*%,2%,2%,2%,4%,0%,3%,*%,2%,1%,1%,2%,1%,3%,1%,3%
,,,,,,,,hj,,hj,,,,,,,,,o
4MB,74,54,20,12,10,28,24,5,10,12,26,26,26,10,11,68,2,3,1
,4%,7%,2%,5%,3%,4%,6%,3%,8%,5%,6%,5%,5%,3%,3%,5%,1%,4%,3%
,,b,,,,,d,,,,,,,,,p,,,
8MB,93,64,29,16,22,34,21,8,4,13,39,35,35,10,12,81,5,4,2
,6%,8%,3%,6%,6%,5%,5%,4%,3%,6%,9%,7%,7%,3%,4%,6%,4%,6%,5%
,,b,,,,,,,,,gh,mn,m,,,,,,
10MB,64,47,18,9,15,31,9,9,2,8,23,16,23,15,11,54,5,3,2
,4%,6%,2%,4%,4%,5%,2%,5%,1%,4%,5%,3%,4%,5%,3%,4%,4%,4%,4%
,,b,,,,f,,,,,h,,,,,,,,
16MB,35,24,11,4,11,17,3,5,1,10,13,12,9,10,4,33,1,1,1
,2%,3%,1%,1%,3%,3%,1%,3%,*%,4%,3%,2%,2%,3%,1%,2%,1%,1%,1%
,,b,,,f,f,,,,h,,,,,,,,,
20MB,61,35,25,13,14,27,6,4,6,10,23,16,15,16,14,49,6,4,2
,4%,4%,3%,5%,4%,4%,1%,2%,5%,4%,5%,3%,3%,5%,4%,3%,5%,5%,5%
,,,,f,f,f,,,,,,,,,,,,,
24MB,20,11,8,2,3,9,5,0,*,2,7,8,11,1,0,18,1,*,*
,1%,1%,1%,1%,1%,1%,1%,0%,*%,1%,2%,2%,2%,*%,0%,1%,1%,1%,*%
,,,,,,,,,,,,n,mn,,,,,,
50MB,24,12,12,4,10,6,4,4,*,2,7,9,10,2,3,17,4,2,1
,1%,1%,1%,2%,3%,1%,1%,3%,*%,1%,2%,2%,2%,1%,1%,1%,3%,3%,1%
,,,,,e,,,,,,,,,,,,o,,
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 52,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QE14 (QE11A). SHOWCARD What is the actual speed of your main home internet connection? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who use broadband as their main method of connecting to the internet at home,,,,,,,,,,,,,,,,,,,
,,GENDER,,AGE GROUP,,,,HOUSEHOLD INCOME,,,,SOCIAL GROUP,,,,NATION,,,
,Total,MALE,FEMALE,16-24,25-34,35-54,55+,UNDER £11.5K,£11.5K- £17.5K,£17.5K- £29.9K,£30K+,AB,C1,C2,DE,ENG LAND,SCOT LAND,WALES,NI
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r
Unweighted total,2481,1207,1274,366,448,1029,638,300,238,339,560,692,810,489,490,1464,317,328,372
Effective Weighted Sample,1641,806,836,233,284,700,446,192,139,227,411,462,534,333,317,1273,209,224,344
Total,1680,807,872,257,348,671,404,179,132,227,445,502,539,307,332,1434,120,79,46
Over 50MB,8,2,6,2,2,3,1,0,0,*,2,2,2,2,2,8,*,*,*
,1%,*%,1%,1%,1%,1%,*%,0%,0%,*%,*%,*%,*%,1%,1%,1%,*%,*%,1%
Other,27,14,13,2,7,12,6,3,1,7,3,7,9,5,5,24,2,1,1
,2%,2%,1%,1%,2%,2%,1%,2%,1%,3%,1%,1%,2%,2%,2%,2%,2%,1%,2%
,,,,,,,,,,j,,,,,,,,,
Don't know,1126,445,681,180,214,444,287,123,101,141,268,323,346,212,245,965,76,54,31
,67%,55%,78%,70%,62%,66%,71%,69%,77%,62%,60%,64%,64%,69%,74%,67%,63%,69%,66%
,,,a,d,,,d,j,ij,,,,,,kl,,,,
"Columns Tested: a,b - c,d,e,f - g,h,i,j - k,l,m,n - o,p,q,r",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 52,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QE14 (QE11A). SHOWCARD What is the actual speed of your main home internet connection? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who use broadband as their main method of connecting to the internet at home,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,2481,163,209,189,186,188,176,180,173,1750,731,1437,1035,1470,639,,,,
Effective Weighted Sample,1641,156,192,179,177,179,167,171,161,1343,337,951,736,1063,499,,,,
Total,1680,191,260,146,131,144,160,140,264,1447,233,1087,584,1070,563,,,,
26K,4,0,3,0,0,0,0,0,0,3,1,1,2,2,2,,,,
,*%,0%,1%,0%,0%,0%,0%,0%,0%,*%,*%,*%,*%,*%,*%,,,,
56K,1,0,0,0,0,0,0,1,0,1,*,*,1,1,*,,,,
,*%,0%,0%,0%,0%,0%,0%,*%,0%,*%,*%,*%,*%,*%,*%,,,,
64K,4,0,2,0,0,0,0,3,0,4,0,4,1,3,2,,,,
,*%,0%,1%,0%,0%,0%,0%,2%,0%,*%,0%,*%,*%,*%,*%,,,,
128K,1,0,0,0,0,0,0,1,0,1,*,1,*,1,*,,,,
,*%,0%,0%,0%,0%,0%,0%,1%,0%,*%,*%,*%,*%,*%,*%,,,,
150K,2,0,0,0,0,0,2,0,0,0,2,1,1,2,0,,,,
,*%,0%,0%,0%,0%,0%,1%,0%,0%,0%,1%,*%,*%,*%,0%,,,,
,,,,,,,,,,,i,,,,,,,,
256K,8,0,0,1,0,0,0,1,6,8,*,6,2,4,4,,,,
,*%,0%,0%,1%,0%,0%,0%,*%,2%,1%,*%,1%,*%,*%,1%,,,,
,,,,,,,,,b,,,,,,,,,,
500K,3,0,0,0,0,0,1,0,1,2,1,2,1,2,*,,,,
,*%,0%,0%,0%,0%,0%,*%,0%,1%,*%,*%,*%,*%,*%,*%,,,,
512K,11,1,0,1,0,1,0,0,7,10,1,9,2,8,3,,,,
,1%,*%,0%,*%,0%,*%,0%,0%,3%,1%,*%,1%,*%,1%,1%,,,,
,,,,,,,,,bdfg,,,,,,,,,,
750K,2,0,0,0,0,0,1,0,0,2,*,1,1,2,0,,,,
,*%,0%,0%,0%,0%,0%,1%,0%,0%,*%,*%,*%,*%,*%,0%,,,,
1MB,18,0,4,2,2,1,4,0,1,13,5,12,6,14,3,,,,
,1%,0%,1%,1%,2%,1%,2%,0%,*%,1%,2%,1%,1%,1%,1%,,,,
,,,,,,,g,,,,,,,,,,,,
1.5MB,16,0,3,2,2,1,3,2,0,12,4,10,6,9,6,,,,
,1%,0%,1%,1%,1%,1%,2%,1%,0%,1%,2%,1%,1%,1%,1%,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 52,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QE14 (QE11A). SHOWCARD What is the actual speed of your main home internet connection? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who use broadband as their main method of connecting to the internet at home,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,2481,163,209,189,186,188,176,180,173,1750,731,1437,1035,1470,639,,,,
Effective Weighted Sample,1641,156,192,179,177,179,167,171,161,1343,337,951,736,1063,499,,,,
Total,1680,191,260,146,131,144,160,140,264,1447,233,1087,584,1070,563,,,,
2MB,54,3,9,12,3,2,5,2,8,39,15,35,17,39,13,,,,
,3%,2%,3%,8%,3%,1%,3%,1%,3%,3%,6%,3%,3%,4%,2%,,,,
,,,,abdefgh,,,,,,,i,,,,,,,,
3MB,24,0,6,1,1,1,1,3,7,21,4,11,13,20,3,,,,
,1%,0%,2%,1%,1%,1%,*%,2%,3%,1%,2%,1%,2%,2%,1%,,,,
,,,,,,,,,a,,,,k,n,,,,,
4MB,74,17,18,6,9,4,4,3,7,63,11,47,27,58,14,,,,
,4%,9%,7%,4%,7%,3%,2%,2%,3%,4%,5%,4%,5%,5%,2%,,,,
,,efgh,fg,,efg,,,,,,,,,n,,,,,
8MB,93,23,11,10,7,6,10,6,8,82,11,64,28,57,33,,,,
,6%,12%,4%,7%,6%,4%,7%,5%,3%,6%,5%,6%,5%,5%,6%,,,,
,,bdegh,,,,,,,,,,,,,,,,,
10MB,64,17,8,4,8,2,2,5,9,60,5,46,18,37,26,,,,
,4%,9%,3%,3%,6%,2%,1%,3%,3%,4%,2%,4%,3%,3%,5%,,,,
,,bcefgh,,,ef,,,,,,,,,,,,,,
16MB,35,8,5,0,2,4,3,4,7,32,3,30,5,19,15,,,,
,2%,4%,2%,0%,1%,3%,2%,3%,3%,2%,1%,3%,1%,2%,3%,,,,
,,c,,,,c,,c,c,,,l,,,,,,,
20MB,61,9,6,4,6,6,3,5,11,59,2,42,18,36,22,,,,
,4%,5%,2%,3%,4%,5%,2%,3%,4%,4%,1%,4%,3%,3%,4%,,,,
,,,,,,,,,,j,,,,,,,,,
24MB,20,4,9,0,*,0,0,0,5,17,2,15,5,15,5,,,,
,1%,2%,3%,0%,*%,0%,0%,0%,2%,1%,1%,1%,1%,1%,1%,,,,
,,,cdefg,,,,,,,,,,,,,,,,
50MB,24,1,6,0,0,3,1,1,5,22,1,18,6,10,14,,,,
,1%,*%,2%,0%,0%,2%,1%,1%,2%,2%,1%,2%,1%,1%,2%,,,,
,,,cd,,,cd,,,,,,,,,m,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 52,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
"Ofcom does not quota or weight by household income, so it may not be representative of the UK population, but it is included for reasons of interest.",,,,,,,,,,,,,,,,,,,
Any break column with a base size lower than 100 has been removed as margins of error become too great. Data is tested at the 95% confidence level.,,,,,,,,,,,,,,,,,,,
QE14 (QE11A). SHOWCARD What is the actual speed of your main home internet connection? (SINGLE CODE),,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,
Base : Those who use broadband as their main method of connecting to the internet at home,,,,,,,,,,,,,,,,,,,
,,ENGLAND REGIONS,,,,,,,,URBANITY,,WORKING,,DEPRIVATION LEVEL,,,,,
,Total,LONDON,SOUTH EAST,SOUTH WEST,EAST MIDS,WEST MIDS,EAST OF ENG,YORKS& HUMBER,NORTH,URBAN,RURAL,YES,NO,LOW,MEDIUM/ HIGH,,,,
Significance Level: 95%,,a,b,c,d,e,f,g,h,i,j,k,l,m,n,,,,
Unweighted total,2481,163,209,189,186,188,176,180,173,1750,731,1437,1035,1470,639,,,,
Effective Weighted Sample,1641,156,192,179,177,179,167,171,161,1343,337,951,736,1063,499,,,,
Total,1680,191,260,146,131,144,160,140,264,1447,233,1087,584,1070,563,,,,
Over 50MB,8,0,3,0,1,0,0,0,4,8,1,8,1,5,3,,,,
,1%,0%,1%,0%,*%,0%,0%,0%,2%,1%,*%,1%,*%,*%,*%,,,,
Other,27,2,4,4,1,1,2,8,2,20,7,17,10,16,11,,,,
,2%,1%,1%,3%,1%,1%,1%,6%,1%,1%,3%,2%,2%,1%,2%,,,,
,,,,,,,,abdefh,,,,,,,,,,,
Don't know,1126,107,164,101,88,111,119,97,176,968,158,705,413,711,384,,,,
,67%,56%,63%,69%,68%,78%,75%,70%,67%,67%,68%,65%,71%,66%,68%,,,,
,,,,a,a,abdh,ab,a,,,,,k,,,,,,
"Columns Tested: a,b,c,d,e,f,g,h - i,j - k,l - m,n",,,,,,,,,,,,,,,,,,,
Prepared by Saville Rossiter-Base : 01727 899 399,,,,,,,,,,,,,,,,,,,
OFCOM NATIONS & REGIONS TRACKER - QUARTER 1 2011 - MAIN SET. 4th January to 28th February 2011.                               Table 53,,,,,,,,,,,,,,,,,,,
All data have been weighted to ensure they are representative of the UK adult population.,,,,,,,,,,,,,,,,,,,
