Unique Reference Number,Transaction Date,Merchant Category Code Description,Location,Merchant Category Group Description,Amount,Supplier
FCOGPC2016011109,27/01/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,ZAF,Miscellaneous Industrial/Commercial Supplies,554.69,ER LOCKSMITH ENTERPRIS
FCOGPC2016011110,27/01/2016,MISCELLANEOUS REPAIR SHOPS AND RELATED SERVICES,SRB,Miscellaneous Industrial/Commercial Supplies,556,POMEC DOO BEOGRAD
FCOGPC2016011111,27/01/2016,"BAR,LOUNGE,DISCO,NIGHTCLUB,TAVERN-ALCOHOLIC DRINKS",BWA,Restuarants and Bars,556.73,LENGAU
FCOGPC2016011112,27/01/2016,"EATING PLACES, RESTAURANTS",DOM,Restuarants and Bars,564.31,EXQUISITECES VIRGINIA
FCOGPC2016011113,27/01/2016,TRAVEL,BRA,Airline,579.39,AIRLINE
FCOGPC2016011114,27/01/2016,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",MEX,Miscellaneous Industrial/Commercial Supplies,580.37,EXPO DISENO
FCOGPC2016011115,27/01/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",MEX,"Vehicles, servicing and spares",580.37,TOYOTA REVOLUCION
FCOGPC2016011116,27/01/2016,HOTELS/MOTELS/RESORTS ,JAM,Hotels,592.8,ACCOMODATION PROVIDER 
FCOGPC2016011117,27/01/2016,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,GBR,General Retail and Wholesale,594.9,WWW.AMAZONMEDICAL.CO.U
FCOGPC2016011118,27/01/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,IRL,Miscellaneous Industrial/Commercial Supplies,600,EB SML EASTER SCHOOL
FCOGPC2016011119,27/01/2016,POSTAL SERVICES-GOVERNMENT ONLY,LVA,Mail and Courier Services,602.34,RIGAS 10. PASTA NODALA
FCOGPC2016011120,27/01/2016,"SCHOOLS, TRADE AND VOCATIONAL",CRI,Training and Educational,611.97,INLINGUA DE COSTA RICA
FCOGPC2016011121,27/01/2016,AUTOMOTIVE TIRE STORES,ZMB,"Vehicles, servicing and spares",633.3,TYREKING ARCADES MALL
FCOGPC2016011122,27/01/2016,"DRUG STORES, PHARMACIES",BGD,Medical Supplies and Services,653.96,PRESCRIPTION AID
FCOGPC2016011123,27/01/2016,"DRUG STORES, PHARMACIES",PAK,Medical Supplies and Services,671.42,WORLD MART
FCOGPC2016011124,27/01/2016,HOTELS/MOTELS/RESORTS ,BLR,Hotels,671.54,ACCOMODATION PROVIDER 
FCOGPC2016011125,27/01/2016,COMPUTER NETWORK/INFORMATION SERVICES,SVN,Computer Equipment & Services,681.22,MOLEK SERVIS
FCOGPC2016011126,27/01/2016,HOSPITALS,BGD,Medical Supplies and Services,686.7,APOLLO HOSPITALS DHAKA
FCOGPC2016011127,27/01/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",BHR,Computer Equipment & Services,686.92,GULF COMPUTER SERVICES
FCOGPC2016011128,27/01/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,EGY,General Retail and Wholesale,689.64,CAIRO FOR TRADING
FCOGPC2016011129,27/01/2016,HOSPITALS,BGD,Medical Supplies and Services,691.42,APOLLO HOSPITALS DHAKA
FCOGPC2016011130,27/01/2016,TRAVEL,BRA,Airline,716.87,AIRLINE
FCOGPC2016011131,27/01/2016,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",USA,Clubs/Associations/Organisations,717.38,WINE & SPIRIT WHLSLRS
FCOGPC2016011132,27/01/2016,CONCRETE WORK CONTRACTORS,TUR,Building Services,718.66,HABITAT CONSTRUCTION
FCOGPC2016011133,27/01/2016,TRAVEL AGENCIES,ITA,Travel Agencies,719.46,BALSAMO SRL
FCOGPC2016011134,27/01/2016,FAMILY CLOTHING STORES,EGY,General Retail and Wholesale,720.11,MOBACO SAN STIFANO
FCOGPC2016011135,27/01/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Professional Services,726,CIVIL SERVICE LEARNING
FCOGPC2016011136,27/01/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",POL,Computer Equipment & Services,758.89,X-KOM
FCOGPC2016011137,27/01/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,759.26,DIPLOMATIC MISSION SUP
FCOGPC2016011138,27/01/2016,DEPARTMENT STORES,GHA,General Retail and Wholesale,776.5,GAME DISCOUNT WORLD GH
FCOGPC2016011139,27/01/2016,HOTELS/MOTELS/RESORTS ,VNM,Hotels,804.34,ACCOMODATION PROVIDER 
FCOGPC2016011140,27/01/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,808.44,WILTS ELECTRICAL BRITS
FCOGPC2016011141,27/01/2016,MISCELLANEOUS PUBLISHING AND PRINTING,FIN,Print and advertising,811.03,COPY SET
FCOGPC2016011142,27/01/2016,"CONTRACTORS,SPECIAL TRADE-NOT ELSEWHERE CLASSIFIED",NGA,Building Services,829.23,FRANCINO ENT NIG LTD
FCOGPC2016011143,27/01/2016,HOTELS/MOTELS/RESORTS ,BLR,Hotels,834.45,ACCOMODATION PROVIDER 
FCOGPC2016011144,27/01/2016,TRAVEL AGENCIES,GEO,Travel Agencies,850.39,C-T-S LTD
FCOGPC2016011145,27/01/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Statutory Bodies,881.28,FCO SERVICES
FCOGPC2016011146,27/01/2016,"GROCERY STORES, SUPERMARKETS",GTM,General Retail and Wholesale,892.45,DISTRIBUIDORA CHAY S
FCOGPC2016011147,27/01/2016,"BUILDING MATERIALS, LUMBER STORES",KWT,Building Materials,905.58,SAFETY INT'L CO.
FCOGPC2016011148,27/01/2016,BOOK STORES,LUX,Books and Periodicals,924.85,AMAZON UK MARKETPLACE
FCOGPC2016011149,27/01/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,960,WWW.FELTECH.CO.UK
FCOGPC2016011150,27/01/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",BHR,Computer Equipment & Services,976.16,GULF COMPUTER SERVICES
FCOGPC2016011151,27/01/2016,AUTOMOTIVE TIRE STORES,ZMB,"Vehicles, servicing and spares",991.24,TYREKING ARCADES MALL
FCOGPC2016011152,27/01/2016,ADVERTISING SERVICES,USA,Print and advertising,"1,004.32",THE AD CLUB
FCOGPC2016011153,27/01/2016,TRAVEL AGENCIES,IDN,Travel Agencies,"1,023.35",BAYU BUANA TOUR & TRAV
FCOGPC2016011154,27/01/2016,COMPUTER SOFTWARE STORES,PHL,Computer Equipment & Services,"1,030.32",VALUELINE SYSTEMS ECOM
FCOGPC2016011155,27/01/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,USA,Miscellaneous Industrial/Commercial Supplies,"1,031.36",CHIMNEY SOLUTIONS INC
FCOGPC2016011156,27/01/2016,DEPARTMENT STORES,GBR,General Retail and Wholesale,"1,050",WWW.JOHNLEWIS.COM
FCOGPC2016011157,27/01/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",NOR,Computer Equipment & Services,"1,052.48",DUSTIN NORWAY AS SHOP
FCOGPC2016011158,27/01/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",BHR,Computer Equipment & Services,"1,073.20",GULF COMPUTER SERVICES
FCOGPC2016011159,27/01/2016,"ATTORNEYS, LEGAL SERVICES",USA,General Retail and Wholesale,"1,076.05",JACKSON LEWIS P.C.
FCOGPC2016011160,27/01/2016,VARIETY STORES,CHN,General Retail and Wholesale,"1,086.05",PES AMAZON.CN / AMAZO
FCOGPC2016011161,27/01/2016,ART DEALERS AND GALLERIES,JPN,General Retail and Wholesale,"1,107.01",ARTFREAK
FCOGPC2016011162,27/01/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Professional Services,"1,155.60",CIVIL SERVICE LEARNING
FCOGPC2016011163,27/01/2016,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",IRL,Clubs/Associations/Organisations,"1,164.87",INITIATE NETWORK
FCOGPC2016011164,27/01/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GBR,General Retail and Wholesale,"1,198",AQUA MUNDUS LIMITED
FCOGPC2016011165,27/01/2016,HOTELS/MOTELS/RESORTS ,FRA,Hotels,"1,228.46",ACCOMODATION PROVIDER 
FCOGPC2016011166,27/01/2016,"HEATING, PLUMBING, AIR CONDITIONING CONTRACTORS",ZAF,Building Services,"1,231.40",GHIZA PLUMBING SERVI
FCOGPC2016011167,27/01/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GRC,Miscellaneous Industrial/Commercial Supplies,"1,242.85",ANDREADIS S.A.
FCOGPC2016011168,27/01/2016,CAR WASHES,RWA,"Vehicles, servicing and spares","1,251.85",ROYAL CLEANING LTD
FCOGPC2016011169,27/01/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Professional Services,"1,272",CIVIL SERVICE LEARNING
FCOGPC2016011170,27/01/2016,HOTELS/MOTELS/RESORTS ,TTO,Hotels,"1,293.03",ACCOMODATION PROVIDER 
FCOGPC2016011171,27/01/2016,AUTOMOTIVE BODY REPAIR SHOPS,NPL,"Vehicles, servicing and spares","1,302.26",DELTA MOTOR WORKS PVT.
FCOGPC2016011172,27/01/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,"1,311.18",DIPLOMATIC MISSION SUP
FCOGPC2016011173,27/01/2016,"ATTORNEYS, LEGAL SERVICES",USA,General Retail and Wholesale,"1,434.74",JACKSON LEWIS P.C.
FCOGPC2016011174,27/01/2016,HOTELS/MOTELS/RESORTS ,IND,Hotels,"1,447.49",ACCOMODATION PROVIDER 
FCOGPC2016011175,27/01/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"1,500",ACCOMODATION PROVIDER 
FCOGPC2016011176,27/01/2016,HOTELS/MOTELS/RESORTS ,MAR,Hotels,"1,689.81",ACCOMODATION PROVIDER 
FCOGPC2016011177,27/01/2016,MEN'S AND BOY'S CLOTHING AND ACCESSORIES STORES,GBR,General Retail and Wholesale,"1,819.14",CORPORATE TOGS (SHROPS
FCOGPC2016011178,27/01/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GRC,General Retail and Wholesale,"1,961.29",IKEA E COMMERCE
FCOGPC2016011179,27/01/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"5,000",ACCOMODATION PROVIDER 
FCOGPC2016011180,27/01/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"5,800",ACCOMODATION PROVIDER 
FCOGPC2016011181,27/01/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"6,000",ACCOMODATION PROVIDER 
FCOGPC2016011182,28/01/2016,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,USA,Mail Order / Direct Selling,500.32,BUS. JOURNALS & SPORTS
FCOGPC2016011183,28/01/2016,ELECTRONIC SALES,IND,General Retail and Wholesale,534.07,DEEPAK ELECTRICALS
FCOGPC2016011184,28/01/2016,BOOK STORES,GBR,Books and Periodicals,536.66,STATIONERY OFFICE BOOK
FCOGPC2016011185,28/01/2016,HOSPITALS,PAK,Medical Supplies and Services,547.72,SHIFA INTERNATIONAL
FCOGPC2016011186,28/01/2016,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,AFG,Building Materials,549.51,DAWOOD ANGAR LTD
FCOGPC2016011187,28/01/2016,"HEATING, PLUMBING, AIR CONDITIONING CONTRACTORS",BHR,Building Services,570.03,NAJEEB SALMAN KAIKSOW
FCOGPC2016011188,28/01/2016,HARDWARE STORES,USA,General Retail and Wholesale,571.71,STROSNIDERS HARDWA
FCOGPC2016011189,28/01/2016,"DRAPERY, UPOLSTERY, AND WINDOW COVERINGS STORES",JOR,General Retail and Wholesale,574.78,ALRAWAE'E CURTAINS
FCOGPC2016011190,28/01/2016,ELECTRICAL PARTS AND EQUIPMENT,IND,Building Materials,591.54,SUPERIOR AIRCON
FCOGPC2016011191,28/01/2016,VARIETY STORES,BLR,General Retail and Wholesale,591.56,21VEK.BY
FCOGPC2016011192,28/01/2016,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,ISR,Mail Order / Direct Selling,591.97,THE HERALD TRIBUNE
FCOGPC2016011193,28/01/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",JAM,Utilities and Non Automotive Fuel,592.8,SHAW HAULAGE LIMITED
FCOGPC2016011194,28/01/2016,CHILDREN'S AND INFANT'S WEAR STORES,PAK,General Retail and Wholesale,599.01,MOTHER CARE
FCOGPC2016011195,28/01/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,600,DIVERSIFIED BUSINE
FCOGPC2016011196,28/01/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,DEU,General Retail and Wholesale,619.72,SUMUP MARINA BAKONYI
FCOGPC2016011197,28/01/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,OMN,Training and Educational,631.6,NATIONAL HOSPITALITY I
FCOGPC2016011198,28/01/2016,ELECTRONIC SALES,PAK,General Retail and Wholesale,638.19,IKAS ELECTRIC
FCOGPC2016011199,28/01/2016,HOSPITALS,PAK,Medical Supplies and Services,652.76,ISLAMABAD DIAGNOSTIC C
FCOGPC2016011200,28/01/2016,VARIETY STORES,SRB,General Retail and Wholesale,657.94,EURO ORIGINAL DOO
FCOGPC2016011201,28/01/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,677.52,KOIZAINTERNATIONAL
FCOGPC2016011202,28/01/2016,PASSENGER RAILWAYS,GBR,General Retail and Wholesale,720,EUROSTAR INT ECC
FCOGPC2016011203,28/01/2016,MISCELLANEOUS PUBLISHING AND PRINTING,MEX,Print and advertising,732.39,FACTOR DIGITAL
FCOGPC2016011204,28/01/2016,ELECTRONIC SALES,POL,General Retail and Wholesale,735.11,BESTDELL.PL
FCOGPC2016011205,28/01/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,ITA,Statutory Bodies,758.62,ARREDAMENTI CAPITANI S
FCOGPC2016011206,28/01/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",MEX,Computer Equipment & Services,764.5,COMPU CLARO HEURISTICA
FCOGPC2016011207,28/01/2016,"GROCERY STORES, SUPERMARKETS",ESP,General Retail and Wholesale,766.39,ASTURIANOS DE SANABRIA
FCOGPC2016011208,28/01/2016,MOTOR HOME DEALERS,SAU,Leisure Activities,767.11,ALJABER HOLDING KIA
FCOGPC2016011209,28/01/2016,TRAVEL,GBR,Airline,794.33,AIRLINE
FCOGPC2016011210,28/01/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,AUS,Statutory Bodies,804.26,XCHANGING INTEGRATED S
FCOGPC2016011211,28/01/2016,BOOK STORES,LUX,Books and Periodicals,810,"AMAZON SVCS EUROPE,SAR"
FCOGPC2016011212,28/01/2016,NONDURABLE GOODS (NOT ELSEWHERE CLASSIFIED),USA,Miscellaneous Industrial/Commercial Supplies,842.36,EPROMOS PROMOTIONAL PR
FCOGPC2016011213,28/01/2016,"COMMERCIAL EQUIPMENT, NOT ELSEWHERE CLASSIFIED",USA,Miscellaneous Industrial/Commercial Supplies,844.1,"PLAY MART, INC"
FCOGPC2016011214,28/01/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",JAM,"Vehicles, servicing and spares",848.43,FIDELITY MOTORS LTD
FCOGPC2016011215,28/01/2016,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,ISR,Mail Order / Direct Selling,859.48,THE HERALD TRIBUNE
FCOGPC2016011216,28/01/2016,BOOK STORES,LUX,Books and Periodicals,904,AMAZON UK MARKETPLACE
FCOGPC2016011217,28/01/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",DNK,General Retail and Wholesale,963.11,SHOPJACOBSENPLUSDK
FCOGPC2016011218,28/01/2016,TOURIST ATTRACTIONS AND EXHIBITS,AUS,Leisure Activities,993.84,INFORMA AUSTRALIA
FCOGPC2016011219,28/01/2016,"ASSOCIATIONS-CIVIC, SOCIAL, AND FRATERNAL",FRA,Leisure Activities,"1,001.13",LA CLEF
FCOGPC2016011220,28/01/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,PAN,Professional Services,"1,014.92",ALLIED CONFERENCE INTE
FCOGPC2016011221,28/01/2016,"COLLEGES, UNIV, PRO SCHOOLS, JUNIOR COLLEGES",GBR,Training and Educational,"1,030",UNIVERSITYOFDURHAM
FCOGPC2016011222,28/01/2016,"GROCERY STORES, SUPERMARKETS",KEN,General Retail and Wholesale,"1,046.32",CHANDARANA MOBI
FCOGPC2016011223,28/01/2016,CRYSTAL AND GLASSWARE STORES,FIN,General Retail and Wholesale,"1,048.14",HELP LASI OY
FCOGPC2016011224,28/01/2016,CRYSTAL AND GLASSWARE STORES,FIN,General Retail and Wholesale,"1,048.14",HELP LASI OY
FCOGPC2016011225,28/01/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Statutory Bodies,"1,054.21",FCO SERVICES
FCOGPC2016011226,28/01/2016,HOSPITALS,PAK,Medical Supplies and Services,"1,066.12",SHIFA INTERNATIONAL
FCOGPC2016011227,28/01/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",CRI,General Retail and Wholesale,"1,066.20",LA ARTISTICA
FCOGPC2016011228,28/01/2016,HOUSEHOLD APPLIANCE STORES,USA,General Retail and Wholesale,"1,072.10",PC RICHARD AND SON
FCOGPC2016011229,28/01/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",CRI,General Retail and Wholesale,"1,095.97",LA ARTISTICA
FCOGPC2016011230,28/01/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GBR,General Retail and Wholesale,"1,121.29",POWER ELECTRIC GENERAT
FCOGPC2016011231,28/01/2016,MISCELLANEOUS PUBLISHING AND PRINTING,IND,Print and advertising,"1,226.29",INDIA INFRASTRUCTURE P
FCOGPC2016011232,28/01/2016,HOTELS/MOTELS/RESORTS ,USA,Hotels,"1,252.43",ACCOMODATION PROVIDER 
FCOGPC2016011233,28/01/2016,NONDURABLE GOODS (NOT ELSEWHERE CLASSIFIED),GBR,Miscellaneous Industrial/Commercial Supplies,"1,296",RIDGEVIEW ESTATE WINER
FCOGPC2016011234,28/01/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,OMN,Training and Educational,"1,300.35",NATIONAL HOSPITALITY I
FCOGPC2016011235,28/01/2016,HOSPITALS,PAK,Medical Supplies and Services,"1,331.35",SHIFA INTERNATIONAL
FCOGPC2016011236,28/01/2016,HOUSEHOLD APPLIANCE STORES,USA,General Retail and Wholesale,"1,341.48",PC RICHARD AND SON #29
FCOGPC2016011237,28/01/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,"1,420",WILTS ELECTRICAL BRITS
FCOGPC2016011238,28/01/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,"1,425",WILTS ELECTRICAL BRITS
FCOGPC2016011239,28/01/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,"1,429.87",KOIZAINTERNATIONAL
FCOGPC2016011240,28/01/2016,ELECTRICAL CONTRACTORS,LBN,Building Services,"1,432.34",ZOD SECURITY
FCOGPC2016011241,28/01/2016,MISCELLANEOUS PUBLISHING AND PRINTING,MEX,Print and advertising,"1,442.23",FACTOR DIGITAL
FCOGPC2016011242,28/01/2016,CAR WASHES,RWA,"Vehicles, servicing and spares","1,442.58",ROYAL CLEANING LTD
FCOGPC2016011243,28/01/2016,CAR WASHES,RWA,"Vehicles, servicing and spares","1,442.58",ROYAL CLEANING LTD
FCOGPC2016011244,28/01/2016,"GROCERY STORES, SUPERMARKETS",MOZ,General Retail and Wholesale,"1,447.02",AV MARGINAL 151/5
FCOGPC2016011245,28/01/2016,HOTELS/MOTELS/RESORTS ,USA,Hotels,"2,295.59",ACCOMODATION PROVIDER 
FCOGPC2016011246,28/01/2016,HOTELS/MOTELS/RESORTS ,USA,Hotels,"2,504.85",ACCOMODATION PROVIDER 
FCOGPC2016011247,28/01/2016,"HEATING, PLUMBING, AIR CONDITIONING CONTRACTORS",KEN,Building Services,"3,335",TRANSAFRICA WAT
FCOGPC2016011248,29/01/2016,CRUISE LINES,GBR,Leisure Activities,507,AW SHIP MANAGEMNT LTD
FCOGPC2016011249,29/01/2016,CRUISE LINES,GBR,Leisure Activities,507,AW SHIP MANAGEMNT LTD
FCOGPC2016011250,29/01/2016,MOTION PICTURE THEATERS,PAN,Leisure Activities,537.13,TEATRO AMADOR 2
FCOGPC2016011251,29/01/2016,"GROCERY STORES, SUPERMARKETS",ZWE,General Retail and Wholesale,542.02,OK MART
FCOGPC2016011252,29/01/2016,"BUILDING MATERIALS, LUMBER STORES",GBR,Building Materials,542.68,MAYAK SERVICES LIMITED
FCOGPC2016011253,29/01/2016,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",AUS,"Office Stationery, equipment and supplies",548,OFWKS ONLINE 7901
FCOGPC2016011254,29/01/2016,OFFICE AND COMMERCIAL FURNITURE,PHL,"Office Stationery, equipment and supplies",554.06,FURSYS PHILS INC-4A N
FCOGPC2016011255,29/01/2016,"AUTOMOTIVE PARTS, ACCESSORIES STORES",ROM,"Vehicles, servicing and spares",565.61,TIRES AND PARTS SRL
FCOGPC2016011256,29/01/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,575.4,WILTS ELECTRICAL BRITS
FCOGPC2016011257,29/01/2016,ADVERTISING SERVICES,MEX,Print and advertising,579.56,DISEMOCAPIL
FCOGPC2016011258,29/01/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,625.6,ACCOMODATION PROVIDER 
FCOGPC2016011259,29/01/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,FIN,General Retail and Wholesale,658.12,PEMIC OY
FCOGPC2016011260,29/01/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,FIN,General Retail and Wholesale,658.13,PEMIC OY
FCOGPC2016011261,29/01/2016,TELECOM INCL PREPAID/RECURRING PHONE SVCS,KAZ,Telecommunication Services,658.84,ASTANATELECOM
FCOGPC2016011262,29/01/2016,TRAVEL AGENCIES,GBR,Travel Agencies,667.59,WWW.DISCOUNT-LONDON.CO
FCOGPC2016011263,29/01/2016,HOTELS/MOTELS/RESORTS ,RWA,Hotels,691.33,ACCOMODATION PROVIDER 
FCOGPC2016011264,29/01/2016,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),USA,Professional Services,691.33,WAV LYFE PIX
FCOGPC2016011265,29/01/2016,DIRECT MARKETING-COMBINATION CATALOG/RETAIL MERCH.,USA,General Retail and Wholesale,694.21,WAYFAIR WAYFAIR
FCOGPC2016011266,29/01/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,IND,Professional Services,697.07,HEXACRAFT EVENTS AND E
FCOGPC2016011267,29/01/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",THA,"Vehicles, servicing and spares",712.01,CITY AUTOMOBILES
FCOGPC2016011268,29/01/2016,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",GBR,Miscellaneous Industrial/Commercial Supplies,714,GRADAV HIRE AND SALES
FCOGPC2016011269,29/01/2016,MISCELLANEOUS GENERAL MERCHANDISE,ROM,General Retail and Wholesale,725.67,PAYU EMAG.RO
FCOGPC2016011270,29/01/2016,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",RWA,Financial Services,727.71,SORAS ASSURANCES
FCOGPC2016011271,29/01/2016,ELECTRONIC SALES,NPL,General Retail and Wholesale,740.85,CG DIGITAL PVT. LTD
FCOGPC2016011272,29/01/2016,TRAVEL,PAN,Airline,744.05,AIRLINE
FCOGPC2016011273,29/01/2016,ADVERTISING SERVICES,VNM,Print and advertising,811.38,UNLIMITED
FCOGPC2016011274,29/01/2016,HOTELS/MOTELS/RESORTS ,JAM,Hotels,839.9,ACCOMODATION PROVIDER 
FCOGPC2016011275,29/01/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,885.9,ACCOMODATION PROVIDER 
FCOGPC2016011276,29/01/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,885.9,ACCOMODATION PROVIDER 
FCOGPC2016011277,29/01/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,885.9,ACCOMODATION PROVIDER 
FCOGPC2016011278,29/01/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,885.9,ACCOMODATION PROVIDER 
FCOGPC2016011279,29/01/2016,"EATING PLACES, RESTAURANTS",TWN,Restuarants and Bars,887,SHIN YEH-895
FCOGPC2016011280,29/01/2016,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,USA,Miscellaneous Industrial/Commercial Supplies,887.81,JOHN DEERE LANDSCAPES1
FCOGPC2016011281,29/01/2016,TELECOM INCL PREPAID/RECURRING PHONE SVCS,LCA,Telecommunication Services,943.09,CABLE & WIRELESS C'BBE
FCOGPC2016011282,29/01/2016,TRAVEL AGENCIES,TUR,Travel Agencies,950.26,ETIKS TURIZM
FCOGPC2016011283,29/01/2016,HOTELS/MOTELS/RESORTS ,TUN,Hotels,950.9,ACCOMODATION PROVIDER 
FCOGPC2016011284,29/01/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,"1,000",WILTS ELECTRICAL BRITS
FCOGPC2016011285,29/01/2016,MISCELLANEOUS GENERAL MERCHANDISE,CYP,General Retail and Wholesale,"1,002.14",LEFKIOS SOUNDTECH SECU
FCOGPC2016011286,29/01/2016,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",RWA,Financial Services,"1,018.80",SORAS ASSURANCES
FCOGPC2016011287,29/01/2016,"DRUGS, DRUP PROPRIETARIES, AND DRUGGIST'S SUPPLIES",GBR,Medical Supplies and Services,"1,043.76",G P SUPPLIES LTD
FCOGPC2016011288,29/01/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,PAK,Telecommunication Services,"1,057.86",MOBILEZ POINT
FCOGPC2016011289,29/01/2016,MEN'S/WOMEN'S/CHILDREN'S UNIFORMS/COMMERCIAL CLOTH,AUT,Business Clothing and Footwear,"1,084.74",DER WALTER BERUFSKLEID
FCOGPC2016011290,29/01/2016,ELECTRONIC SALES,SGP,General Retail and Wholesale,"1,127.61",BEST DENKI@VIVO-NOU
FCOGPC2016011291,29/01/2016,ELECTRONIC SALES,SGP,General Retail and Wholesale,"1,127.61",BEST DENKI@VIVO-NOU
FCOGPC2016011292,29/01/2016,ELECTRONIC SALES,SGP,General Retail and Wholesale,"1,127.61",BEST DENKI@VIVO-NOU
FCOGPC2016011293,29/01/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,"1,149.98",PC WORLD ONLINE
FCOGPC2016011294,29/01/2016,TRAVEL,JAM,Airline,"1,197.91",AIRLINE
