#,Phrase,Number of Searches,Other pages,NoResult pages,Results pages,Specific-product pages
3159,break times,10,0,0,1.00,0.00
3160,export,10,0,0,0.91,0.00
3161,house benefit,10,0,0,0.92,0.00
3162,manager,10,0,0,1.00,0.00
3163,break,10,0,0,1.00,0.00
3164,pacemaker,10,0,0,1.00,0.00
3165,breahead,10,0,-1,0.00,0.00
3166,cat tax,10,0,0,1.00,0.00
3167,key skills,10,0,0,1.00,0.00
3168,d27p form,10,0,0,1.00,0.00
3169,vehicle recalls,10,0,0,1.00,0.00
3170,driving ban,10,0,0,1.00,0.00
3171,3 step plan,10,0,0,1.00,0.00
3172,how much is jsa,10,0,0,1.00,0.00
3173,how much is jobseekers allowance,10,0,0,1.00,0.00
3174,lay offs,10,0,0,1.00,0.00
3175,low income support,10,0,0,1.00,0.00
3176,allowable expenses,10,0,0,1.00,0.00
3177,bar,10,0,0,1.00,0.00
3178,book a practical driving test,10,0,0,1.00,0.00
3179,ISA,10,0,0,1.00,0.00
3180,d48,10,0,0,1.00,0.00
3181,international student,10,0,0,1.00,0.00
3182,hours,10,0,0,1.00,0.00
3183,income based jsa,10,0,0,0.92,0.00
3184,risk assessments,10,0,0,1.00,0.00
3185,pr1 forms,10,0,0,1.00,0.00
3186,pay in lieu of notice,10,0,0,1.00,0.00
3187,student finance forms and guides,10,0,0,1.00,0.00
3188,poole,10,0,0,1.00,0.00
3189,electrician jobs in manchester,10,0,0,1.00,0.00
3190,LOST PROVISIONAL,10,0,0,1.00,0.00
3191,grant of probate,10,0,0,1.00,0.00
3192,road tax prices,10,0,0,0.92,0.00
3193,damp,10,0,0,0.92,0.00
3194,holiday entitlement calculator,10,0,0,1.00,0.00
3195,duty of care,10,0,0,1.00,0.00
3196,u turn,10,0,0,1.00,0.00
3197,freelance,10,0,0,1.00,0.00
3198,br735,10,0,-1,0.00,0.00
3199,vet,10,0,0,0.93,0.00
3200,pcdl,10,0,0,0.91,0.00
3201,fork lift,10,0,0,1.00,0.00
3202,worcester,10,0,0,0.90,0.10
3203,terrorism,10,0,0,1.00,0.00
3204,student maintenance grant,10,0,0,0.93,0.07
3205,pr 1,10,0,0,1.00,0.00
3206,Tax rates,10,0,0,1.00,0.00
3207,drama,10,0,0,1.00,0.00
3208,legal secretary,10,0,0,1.00,0.00
3209,theory exam,10,0,0,1.00,0.00
3210,equality act 2006,10,0,0,0.95,0.05
3211,placement,10,0,0,1.00,0.00
3212,monarchy,10,0,0,0.94,0.06
3213,free prescription,10,0,0,1.00,0.00
3214,v11 form,10,0,0,1.00,0.00
3215,loft insulation grants,10,0,0,1.00,0.00
3216,birth cert,10,0,0,1.00,0.00
3217,dvla customer enquiries,10,0,0,1.00,0.00
3218,contact number for income support,10,0,0,1.00,0.00
3219,temporary workers,10,0,0,1.00,0.00
3220,jobs in bristol,10,0,0,1.00,0.00
3221,dea,10,0,0,0.93,0.07
3222,deaf,10,0,0,1.00,0.00
3223,children in care,10,0,0,1.00,0.00
3224,mock theory,10,0,0,1.00,0.00
3225,extended test,10,0,0,1.00,0.00
3226,lost provisional driving licence,10,0,0,1.00,0.00
3227,theory test prices,10,0,0,1.00,0.00
3228,lost ni number,10,0,0,1.00,0.00
3229,weddings,10,0,0,0.83,0.00
3230,iris,10,0,0,1.00,0.00
3231,back to work session,10,0,0,1.00,0.00
3232,16 hours,10,0,0,1.00,0.00
3233,child benefit contact,10,0,0,1.00,0.00
3234,LOST THEORY TEST CERTIFICATE,10,0,0,1.00,0.00
3235,child benefit contact number,10,0,0,1.00,0.00
3236,back to work calculation,10,0,0,0.82,0.00
3237,guarantee pay,10,0,0,1.00,0.00
3238,vehicle search,10,0,0,1.00,0.00
3239,application for employment,10,0,0,1.00,0.00
3240,tax credit forms,10,0,0,1.00,0.00
3241,theory test book,10,0,0,1.00,0.00
3242,fork lift truck,10,0,0,1.00,0.00
3243,child benefit forms,10,0,0,0.93,0.00
3244,jobs in leicester,10,0,0,0.94,0.00
3245,location,10,0,0,1.00,0.00
3246,waiter,10,0,0,1.00,0.00
3247,lost mot certificate,10,0,0,1.00,0.00
3248,obs,10,0,-1,0.00,0.00
3249,secondary school,10,0,0,1.00,0.00
3250,senior management team,10,0,0,1.00,0.00
3251,renewing licence,10,0,0,1.00,0.00
3252,student finance part time,10,0,0,1.00,0.00
3253,jobs in mansfield,10,0,0,0.93,0.00
3254,voluntary severance,10,0,0,1.00,0.00
3255,find your nearest driving instructor,10,0,0,1.00,0.00
3256,setting up a charity,10,0,0,1.00,0.00
3257,upload cv,10,0,0,0.91,0.00
3258,stress at work,10,0,0,1.00,0.00
3259,Census,10,0,0,1.00,0.00
3260,child benefit number,10,0,0,1.00,0.00
3261,double yellow lines,10,0,0,1.00,0.00
3262,DOUBLE YELLOW LINES,10,0,0,0.92,0.08
3263,physiotherapist,10,0,0,0.92,0.00
3264,dvla telephone numbers,10,0,0,0.90,0.10
3265,income support form,10,0,0,1.00,0.00
3266,first mot,10,0,0,1.00,0.00
3267,starting school,10,0,0,1.00,0.00
3268,price of practical test,10,0,0,0.90,0.00
3269,jobs in stoke on trent,10,0,0,1.00,0.00
3270,starting own business,10,0,0,1.00,0.00
3271,£500 grant,10,0,0,1.00,0.00
3272,apply for blue badge,10,0,0,1.00,0.00
3273,apprentiship,10,0,-1,0.18,0.00
3274,reference,10,0,0,1.00,0.00
3275,foundation degree,10,0,0,0.93,0.00
3276,interview tips,10,0,0,0.92,0.00
3277,disability living allowance for children,10,0,0,0.94,0.00
3278,jsa phone number,10,0,0,1.00,0.00
3279,apply for income support,10,0,0,1.00,0.00
3280,seperation,10,0,-1,0.00,0.00
3281,home care,10,0,0,0.91,0.00
3282,home repair assistance grant,10,0,0,1.00,0.00
3283,fishing licence,10,0,0,1.00,0.00
3284,southampton,10,0,0,0.91,0.00
3285,disability living,10,0,0,1.00,0.00
3286,loan form,10,0,0,1.00,0.00
3287,hand signals,10,0,0,1.00,0.00
3288,repayments,10,0,0,0.90,0.00
3289,department for education,10,0,0,1.00,0.00
3290,check and send service,10,0,0,1.00,0.00
3291,toilet breaks,10,0,0,1.00,0.00
3292,avc,10,0,0,1.00,0.00
3293,department for transport,10,0,0,1.00,0.00
3294,terminal illness,10,0,0,1.00,0.00
3295,TW15,10,0,-1,0.00,0.00
3296,ash 2008,10,0,0,1.00,0.00
3297,health and safety regulations,10,0,0,1.00,0.00
3298,dependants,10,0,0,1.00,0.00
3299,e s a,10,0,0,1.00,0.00
3300,pay online,10,0,0,0.93,0.00
3301,tax thresholds,10,0,0,1.00,0.00
3302,digital passport,10,0,0,1.00,0.00
3303,hartlepool,10,0,0,1.00,0.00
3304,toilets,10,0,0,0.86,0.00
3305,repaying student loans,10,0,0,1.00,0.00
3306,tax vehicle,10,0,0,1.00,0.00
3307,asylum,10,0,0,1.00,0.00
3308,ccg2,10,0,0,0.92,0.08
3309,hastings,10,0,0,1.00,0.00
3310,eea,10,0,0,1.00,0.00
3311,taxi licence,10,0,0,0.86,0.00
3312,canterbury,10,0,0,1.00,0.00
3313,phone number for crisis loan,10,0,0,1.00,0.00
3314,study abroad,10,0,0,1.00,0.00
3315,photo licence,10,0,0,1.00,0.00
3316,appointment,10,0,0,1.00,0.00
3317,health inequalities,10,0,0,0.96,0.00
3318,incapasity benifit,10,0,-1,0.00,0.00
3319,cancel practical test,10,0,0,1.00,0.00
3320,wrexham,10,0,0,1.00,0.00
3321,oyster,10,0,0,0.93,0.07
3322,JOB CENTRES,10,0,0,1.00,0.00
3323,van,10,0,0,0.92,0.00
3324,address for dvla,10,0,0,1.00,0.00
3325,dla mobility,10,0,0,0.91,0.09
3326,dla online,10,0,0,1.00,0.00
3327,carers grant,10,0,0,1.00,0.00
3328,notification of entitlement,10,0,0,1.00,0.00
3329,sb16,10,0,-1,0.18,0.00
3330,dla phone number,10,0,0,1.00,0.00
3331,medical questionnaire form,10,0,0,0.92,0.04
3332,motorcycle theory,10,0,0,1.00,0.00
3333,long term sick,10,0,0,1.00,0.00
3334,trusts,10,0,0,0.92,0.00
3335,motorcycles,10,0,0,1.00,0.00
3336,imcome support,10,0,0,1.00,0.00
3337,hgv mot,10,0,0,1.00,0.00
3338,dla claim form,10,0,0,1.00,0.00
3339,signing off jsa,10,0,0,1.00,0.00
3340,vat online,10,0,0,0.92,0.00
3341,nest,9,0,0,1.00,0.00
3342,removing endorsements,9,0,0,1.00,0.00
3343,fast track passport,9,0,0,0.89,0.11
3344,mortgage interest benefit,9,0,0,1.00,0.00
3345,first registration,9,0,0,1.00,0.00
3346,croydon,9,0,0,1.00,0.00
3347,state pension profiler,9,0,0,1.00,0.00
3348,lights,9,0,0,0.93,0.07
3349,disibility living allowance,9,0,0,1.00,0.00
3350,second adult rebate,9,0,0,0.90,0.10
3351,code of conduct,9,0,0,0.89,0.00
3352,countersignatory,9,0,0,1.00,0.00
3353,change appointment,9,0,0,1.00,0.00
3354,tuition fee request form,9,0,0,1.00,0.00
3355,idp,9,0,0,1.00,0.00
3356,lawyer,9,0,0,1.00,0.00
3357,sc3 form,9,0,0,1.00,0.00
3358,studying abroad,9,0,0,1.00,0.00
3359,bedford,9,0,0,0.91,0.00
3360,lgv test,9,0,0,1.00,0.00
3361,ambulance,9,0,0,1.00,0.00
3362,pcv theory test,9,0,0,1.00,0.00
3363,photo driving licence,9,0,0,1.00,0.00
3364,race relations act 1976,9,0,0,1.00,0.00
3365,floor and wall tiler,9,0,0,1.00,0.00
3366,benefits for self employed,9,0,0,0.86,0.07
3367,dentistry,9,0,0,0.90,0.00
3368,classic car tax,9,0,0,1.00,0.00
3369,dsa form,9,0,0,1.00,0.00
3370,renting a room,9,0,0,0.90,0.00
3371,hgv driving hours,9,0,0,1.00,0.00
3372,apply for v5,9,0,0,1.00,0.00
3373,dvlc,9,0,0,1.00,0.00
3374,change 4 life,9,0,0,1.00,0.00
3375,changing taxation class,9,0,0,1.00,0.00
3376,age exemption certificate,9,0,0,1.00,0.00
3377,kingston,9,0,0,0.91,0.09
3378,revoked,9,0,0,1.00,0.00
3379,council members,9,0,0,1.00,0.00
3380,security officer jobs,9,0,0,1.00,0.00
3381,scholarship,9,0,0,0.78,0.11
3382,jcp application form,9,0,0,1.00,0.00
3383,the highway code,9,0,0,0.92,0.00
3384,carbon monoxide,9,0,0,1.00,0.00
3385,carework,9,0,-1,0.00,0.00
3386,pf1,9,0,-1,0.00,0.00
3387,vehicle tax bands,9,0,0,1.00,0.00
3388,first past the post,9,0,0,1.00,0.00
3389,when someone dies,9,0,0,1.00,0.00
3390,residency,9,0,0,1.00,0.00
3391,pay rent,9,0,0,1.00,0.00
3392,enviromental health,9,0,0,0.92,0.00
3393,claim benefits,9,0,0,1.00,0.00
3394,job centre plus offices,9,0,0,1.00,0.00
3395,emergency loan,9,0,0,0.82,0.00
3396,classroom assistant,9,0,0,1.00,0.00
3397,form p46,9,0,0,0.94,0.00
3398,carer credit,9,0,0,1.00,0.00
3399,pension credit form,9,0,0,1.00,0.00
3400,regional governments,9,0,0,0.91,0.09
3401,equalities act,9,0,0,0.91,0.00
3402,time off for funerals,9,0,0,1.00,0.00
3403,warrington,9,0,0,0.90,0.00
3404,print in birmingham,9,0,0,1.00,0.00
3405,tiger,9,0,0,1.00,0.00
3406,funding for training,9,0,0,1.00,0.00
3407,married couple,9,0,0,1.00,0.00
3408,family fund,9,0,0,0.90,0.00
3409,foreign car,9,0,0,1.00,0.00
3410,electrol roll,9,0,0,1.00,0.00
3411,district councils,9,0,0,1.00,0.00
3412,incapacity benefit rates,9,0,0,1.00,0.00
3413,health and safety executive,9,0,0,1.00,0.00
3414,jons,9,0,-1,0.11,0.00
3415,care home costs,9,0,0,0.92,0.00
3416,eu citizens,9,0,0,1.00,0.00
3417,international license,9,0,0,1.00,0.00
3418,accident,9,0,0,1.00,0.00
3419,child tax credit calculator,9,0,0,1.00,0.00
3420,broadband,9,0,0,1.00,0.00
3421,changing bank details,9,0,0,1.00,0.00
3422,fibromyalgia,9,0,-1,0.00,0.00
3423,carers leave,9,0,0,1.00,0.00
3424,iht 205,9,0,0,1.00,0.00
3425,digital tv,9,0,0,0.91,0.00
3426,skills health check,9,0,0,1.00,0.00
3427,government jobs,9,0,0,1.00,0.00
3428,dsa contact,9,0,0,1.00,0.00
3429,p161,9,0,0,1.00,0.00
3430,calculate,9,0,0,1.00,0.00
3431,bereavment allowance,9,0,0,0.91,0.00
3432,general election,9,0,0,1.00,0.00
3433,eligibility,9,0,0,1.00,0.00
3434,traffic signs,9,0,0,1.00,0.00
3435,filtering,9,0,0,1.00,0.00
3436,reporting child abuse,9,0,0,0.96,0.00
3437,claim jsa,9,0,0,1.00,0.00
3438,domestic abuse,9,0,0,1.00,0.00
3439,self emplyed,9,0,0,1.00,0.00
3440,dsa1 form,9,0,0,1.00,0.00
3441,invalidity,9,0,0,1.00,0.00
3442,maternity entitlement,9,0,0,1.00,0.00
3443,health and safety commission,9,0,0,1.00,0.00
3444,trade plate,9,0,0,1.00,0.00
3445,disability living allowance form,9,0,0,0.90,0.00
3446,new deal photocard,9,0,0,0.91,0.09
3447,tuition fee loan request,9,0,0,1.00,0.00
3448,data,9,0,0,1.00,0.00
3449,current tax bands,9,0,0,0.95,0.00
3450,registered childminders,9,0,0,1.00,0.00
3451,key stage 1,9,0,0,1.00,0.00
3452,public records,9,0,0,0.94,0.00
3453,renew car tax,9,0,0,1.00,0.00
3454,tuition fee grant,9,0,0,1.00,0.00
3455,Theory test price,9,0,0,0.92,0.08
3456,theory bike test,9,0,0,1.00,0.00
3457,moving grant,9,0,0,1.00,0.00
3458,jobs seekers allowance,9,0,0,0.91,0.09
3459,register as self employed,9,0,0,1.00,0.00
3460,electricity,9,0,0,0.93,0.07
3461,online application,9,0,0,1.00,0.00
3462,income based job seekers allowance,9,0,0,1.00,0.00
3463,getting back to work,9,0,0,1.00,0.00
3464,pregnacy,9,0,-1,0.00,0.00
3465,full time work,9,0,0,1.00,0.00
3466,employers national insurance,9,0,0,1.00,0.00
3467,available jobs,9,0,0,0.91,0.00
3468,contact jobseekers,9,0,0,1.00,0.00
3469,digital tachographs,9,0,0,1.00,0.00
3470,local goverment,9,0,0,0.92,0.00
3471,v5c2,9,0,-1,0.00,0.00
3472,household income,9,0,0,1.00,0.00
3473,registry offices,9,0,0,1.00,0.00
3474,overseas,9,0,0,1.00,0.00
3475,fco,9,0,0,0.89,0.00
3476,exeter,9,0,0,1.00,0.00
3477,medical certificate,9,0,0,1.00,0.00
3478,bricklaying,9,0,0,0.92,0.08
3479,work placement,9,0,0,0.82,0.00
3480,age limits,9,0,0,1.00,0.00
3481,youtube,9,0,0,1.00,0.00
3482,working time regulations 1998,9,0,0,0.91,0.00
3483,student finance contact details,9,0,0,1.00,0.00
3484,benefit in kind,9,0,0,1.00,0.00
3485,cycle to work scheme,9,0,0,1.00,0.00
3486,category c,9,0,0,1.00,0.00
3487,health care,9,0,0,1.00,0.00
3488,police officer,9,0,0,1.00,0.00
3489,childcare funding,9,0,0,1.00,0.00
3490,international pension centre,9,0,0,0.78,0.11
3491,maidstone,9,0,0,0.89,0.00
3492,childrens act 1989,9,0,0,0.90,0.10
3493,married couples state pension,9,0,0,1.00,0.00
3494,direct.gov.uk,9,0,0,1.00,0.00
3495,government spending,9,0,0,1.00,0.00
3496,contributions,9,0,0,1.00,0.00
3497,np46,9,0,-1,0.00,0.00
3498,course grant,9,0,0,1.00,0.00
3499,employees rights,9,0,0,0.85,0.15
3500,skillsaccount,9,0,-1,0.00,0.00
3501,dla helpline,9,0,0,0.90,0.00
3502,lso1,9,0,-1,0.00,0.00
3503,redundancy rights,9,0,0,1.00,0.00
3504,department of work and pensions,9,0,0,1.00,0.00
3505,hip,9,0,0,1.00,0.00
3506,culture,9,0,0,1.00,0.00
3507,hospitals,9,0,0,1.00,0.00
3508,assistant,9,0,0,1.00,0.00
3509,financial assessment form,9,0,0,1.00,0.00
3510,hospital appointments,9,0,0,1.00,0.00
3511,school holiday,9,0,0,1.00,0.00
3512,sex discrimination laws,9,0,0,0.86,0.00
3513,school governors,9,0,0,1.00,0.00
3514,charges,9,0,0,1.00,0.00
3515,joint claim,9,0,0,0.90,0.00
3516,where to send evidence,9,0,0,1.00,0.00
3517,budgeting loan number,9,0,0,1.00,0.00
3518,esp,9,0,-1,0.00,0.00
3519,pension in hospital,9,0,0,0.97,0.03
3520,skillsaccounts,9,0,-1,0.00,0.00
3521,tax on redundancy pay,9,0,0,1.00,0.00
3522,basingstoke,9,0,0,1.00,0.00
3523,Driving theory test,9,0,0,0.90,0.00
3524,entitlements,9,0,0,1.00,0.00
3525,email student finance,9,0,0,1.00,0.00
3526,theory practice test,9,0,0,0.80,0.10
3527,cycle lane,9,0,0,0.94,0.00
3528,cycle lanes,9,0,0,1.00,0.00
3529,romania,9,0,0,1.00,0.00
3530,vehicle,9,0,0,1.00,0.00
3531,atendance allowance,9,0,0,1.00,0.00
3532,criminal records,9,0,0,1.00,0.00
3533,sickness at work,9,0,0,0.78,0.22
3534,patent,9,0,0,0.89,0.00
3535,practical car test,9,0,0,0.89,0.11
3536,home learning,9,0,0,0.86,0.00
3537,baby passport,9,0,0,1.00,0.00
3538,advertise vacancy,9,0,0,1.00,0.00
3539,advertising a vacancy,9,0,0,1.00,0.00
3540,adult passport renewal,9,0,0,0.90,0.00
3541,harlow,9,0,0,1.00,0.00
3542,eyesight,9,0,0,1.00,0.00
3543,pw1,9,0,-1,0.00,0.00
3544,employment rights and responsibilities,9,0,0,1.00,0.00
3545,key worker,9,0,0,1.00,0.00
3546,cardigan,9,0,-1,0.00,0.00
3547,motorcycle license,9,0,0,1.00,0.00
3548,student fianance,9,0,0,1.00,0.00
3549,graduates,9,0,0,0.92,0.00
3550,student loan interest rates,9,0,0,1.00,0.00
3551,orders in council,9,0,0,0.75,0.17
3552,applying for a national insurance number,9,0,0,1.00,0.00
3553,appeal form,9,0,0,1.00,0.00
3554,tax credit phone number,9,0,0,1.00,0.00
3555,register disabled,9,0,0,0.95,0.00
3556,lodgers,9,0,0,1.00,0.00
3557,scrap car,9,0,0,0.89,0.11
3558,taxable income,9,0,0,0.78,0.11
3559,tax relief,9,0,0,1.00,0.00
3560,tax rate,9,0,0,1.00,0.00
3561,first time buyers,9,0,0,0.90,0.00
3562,self employment benefits,9,0,0,1.00,0.00
3563,roofing,9,0,0,1.00,0.00
3564,redundancy and benefits,9,0,0,0.93,0.00
3565,knife crime,9,0,0,0.96,0.00
3566,all jobs in conwy,9,0,0,1.00,0.00
3567,apply for jobseekers allowance,9,0,0,1.00,0.00
3568,no v5,9,0,0,1.00,0.00
3569,workingtaxcredit,9,0,-1,0.00,0.00
3570,basic holiday rights,9,0,0,1.00,0.00
3571,european students,9,0,0,1.00,0.00
3572,pay slips,9,0,0,1.00,0.00
3573,budgting loan,9,0,0,0.93,0.00
3574,recruitment subsidy,9,0,0,1.00,0.00
3575,individual budgets,9,0,0,1.00,0.00
3576,credit,9,0,0,1.00,0.00
3577,category a state pension,9,0,0,1.00,0.00
3578,not returning to work after maternity leave,9,0,0,1.00,0.00
3579,refund tax disc,9,0,0,1.00,0.00
3580,what benefits can i claim,9,0,0,1.00,0.00
3581,jpbs,9,0,-1,0.00,0.00
3582,welfare state,9,0,0,1.00,0.00
3583,money4mum2be,9,0,0,1.00,0.00
3584,renew at 70,9,0,0,1.00,0.00
3585,harrogate,9,0,0,1.00,0.00
3586,nhs bursaries,9,0,0,0.93,0.07
3587,rehabilitation of offenders act,9,0,0,1.00,0.00
3588,means tested,9,0,0,1.00,0.00
3589,work based training,9,0,0,1.00,0.00
3590,password,9,0,0,1.00,0.00
3591,consultation period,9,0,0,0.96,0.00
3592,jobs in worksop,9,0,0,1.00,0.00
3593,check for cancellations,9,0,0,1.00,0.00
3594,wrs,9,0,0,1.00,0.00
3595,definition of a carer,9,0,0,1.00,0.00
3596,exporting a vehicle,9,0,0,1.00,0.00
3597,working time regulation,9,0,0,1.00,0.00
3598,pff2 forms,9,0,0,1.00,0.00
3599,kent,9,0,0,0.90,0.00
3600,playgroup,9,0,0,1.00,0.00
3601,self cert,9,0,0,1.00,0.00
3602,hotmail,9,0,0,0.89,0.00
3603,savings account,9,0,0,1.00,0.00
3604,jobs],9,0,0,1.00,0.00
3605,payment dates,9,0,0,0.78,0.00
3606,widows benefits,9,0,0,1.00,0.00
3607,census 2011,9,0,0,0.89,0.00
3608,child benefit claim form,9,0,0,0.90,0.00
3609,student finance direct,9,0,0,1.00,0.00
3610,travel grants,9,0,0,1.00,0.00
3611,china,9,0,0,1.00,0.00
3612,motorway,9,0,0,1.00,0.00
3613,change surname,9,0,0,1.00,0.00
3614,mp's,9,0,0,1.00,0.00
3615,braehead jobs,9,0,0,1.00,0.00
3616,child care jobs,9,0,0,1.00,0.00
3617,ipswich,9,0,0,1.00,0.00
3618,self employed tax,9,0,0,0.88,0.00
3619,statutory adoption pay,9,0,0,1.00,0.00
3620,jobseekers alowance,9,0,0,1.00,0.00
3621,ni credits,9,0,0,1.00,0.00
3622,bulling,9,0,0,1.00,0.00
3623,refund on tax disc,9,0,0,1.00,0.00
3624,parking permit,9,0,0,0.82,0.00
3625,school term,9,0,0,0.89,0.00
3626,vacancys,9,0,-1,0.00,0.00
3627,carlisle,9,0,0,1.00,0.00
3628,meals on wheels,9,0,0,1.00,0.00
3629,trainee,9,0,0,1.00,0.00
3630,married couples,9,0,0,1.00,0.00
3631,sponsor signature form,9,0,0,1.00,0.00
3632,quango,9,0,0,0.95,0.00
3633,job centre contact number,9,0,0,1.00,0.00
3634,driving liscence,9,0,0,1.00,0.00
3635,car allowance,9,0,0,1.00,0.00
3636,leaflet,9,0,0,1.00,0.00
3637,statistic,9,0,0,0.89,0.00
3638,computer,9,0,0,0.90,0.00
3639,practice tests,9,0,0,1.00,0.00
3640,digital driver card,9,0,0,1.00,0.00
3641,wakefield,9,0,0,1.00,0.00
3642,damaged passport,9,0,0,1.00,0.00
3643,road traffic act,9,0,0,1.00,0.00
3644,"all jobs in burnley,lancs",9,0,0,1.00,0.00
3645,eye,9,0,0,0.91,0.09
3646,computer misuse act,9,0,0,1.00,0.00
3647,jobseach,9,0,-1,0.00,0.00
3648,watford,9,0,0,1.00,0.00
3649,bussiness,9,0,-1,0.00,0.00
3650,accommodation offset,9,0,0,1.00,0.00
3651,summary dismissal,9,0,0,0.92,0.00
3652,employment legislation,9,0,0,1.00,0.00
3653,tourism,9,0,0,1.00,0.00
3654,claiming benefit,9,0,0,1.00,0.00
3655,employment issues,9,0,0,0.93,0.00
3656,EYFS,9,0,0,1.00,0.00
3657,family law,9,0,0,1.00,0.00
3658,diploma,9,0,0,1.00,0.00
3659,planning department,9,0,0,1.00,0.00
3660,oyster card,9,0,0,1.00,0.00
3661,work focused interview,9,0,0,0.90,0.00
3662,civil service pension,9,0,0,1.00,0.00
3663,eu10n form,9,0,0,1.00,0.00
3664,job seekers number,9,0,0,1.00,0.00
3665,new test,9,0,0,1.00,0.00
3666,part time working,9,0,0,0.95,0.00
3667,hasawa,9,0,-1,0.00,0.00
3668,taxdisk,9,0,0,1.00,0.00
3669,children centres,9,0,0,0.90,0.00
3670,dividends,9,0,0,1.00,0.00
3671,clean,9,0,0,1.00,0.00
3672,dental costs,9,0,0,1.00,0.00
3673,prescription,9,0,0,1.00,0.00
3674,lost theory test,9,0,0,1.00,0.00
3675,wirral,9,0,0,1.00,0.00
3676,contact child benefit,9,0,0,1.00,0.00
3677,income support online,9,0,0,1.00,0.00
3678,junctions,9,0,0,1.00,0.00
3679,lighting up time,9,-1,0,0.44,0.00
3680,e106,9,0,-1,0.00,0.00
3681,vic form,9,0,0,1.00,0.00
3682,registration plates,9,0,0,1.00,0.00
3683,state retirement age,9,0,0,1.00,0.00
3684,refund of vehicle tax,9,0,0,0.92,0.08
3685,secondary schools,9,0,0,1.00,0.00
3686,wigan,9,0,0,1.00,0.00
3687,the health and safety at work act,9,0,0,1.00,0.00
3688,hutton report pensions,9,0,0,1.00,0.00
3689,new drivers,9,0,0,0.91,0.09
3690,yahoo,9,0,0,1.00,0.00
3691,theory test certificate,9,0,0,1.00,0.00
3692,disabilty allowance,9,0,0,0.94,0.00
3693,fitness,9,0,0,1.00,0.00
3694,adi theory,9,0,0,1.00,0.00
3695,registering as disabled,9,0,0,0.92,0.00
3696,animal jobs,9,0,0,0.92,0.00
3697,pension reform,9,0,0,1.00,0.00
3698,ministry of defence,9,0,0,0.90,0.10
3699,guardians allowance,9,0,0,1.00,0.00
3700,car licence,9,0,0,0.91,0.00
3701,licence fees,9,0,0,1.00,0.00
3702,hgv driving,9,0,0,1.00,0.00
3703,probation periods,9,0,0,1.00,0.00
3704,practise theory,9,0,0,1.00,0.00
3705,how long does it take to get a passport,9,0,0,0.92,0.00
3706,E111,9,0,0,1.00,0.00
3707,pn 1,9,0,0,1.00,0.00
3708,written warning,9,0,0,1.00,0.00
3709,post office card account,9,0,0,1.00,0.00
3710,test routs,9,0,0,1.00,0.00
3711,customer compliance,9,0,0,1.00,0.00
3712,skills diagnostic tool,9,0,0,1.00,0.00
3713,lost paper driving licence,9,0,0,1.00,0.00
3714,non resident,9,0,0,1.00,0.00
3715,beautician,9,0,-1,0.00,0.11
3716,tenant,9,0,0,1.00,0.00
3717,council tax rates,9,0,0,1.00,0.00
3718,london weighting,9,0,0,1.00,0.00
3719,apprentice minimum wage,9,0,0,1.00,0.00
3720,online forms,9,0,0,1.00,0.00
3721,cscs test,9,0,0,1.00,0.00
3722,studen finance,9,0,0,1.00,0.00
3723,free bus passes,9,0,0,1.00,0.00
3724,doctor,9,0,0,1.00,0.00
3725,argos,9,0,-1,0.00,0.00
3726,travel costs,9,0,0,1.00,0.00
3727,child obesity,9,0,0,1.00,0.00
3728,calculation,9,0,0,0.70,0.10
3729,pay rise,9,0,0,0.91,0.00
3730,teaching assistants,9,0,0,1.00,0.00
3731,terminally ill,9,0,0,1.00,0.00
3732,hmcs,9,0,0,1.00,0.00
3733,new baby,9,0,0,1.00,0.00
3734,contact telephone numbers,9,0,0,1.00,0.00
3735,jobs and skills search,9,0,0,1.00,0.00
3736,renew blue badge,9,0,0,1.00,0.00
3737,waitress,9,0,0,1.00,0.00
3738,dro,9,0,0,1.00,0.00
3739,pension claim form,9,0,0,1.00,0.00
3740,car test routes,9,0,0,1.00,0.00
3741,hgv theory,9,0,0,1.00,0.00
3742,agenda 21,9,0,0,1.00,0.00
3743,foreign license,9,0,0,1.00,0.00
3744,income support address,9,0,0,1.00,0.00
3745,thurrock council,9,0,0,0.83,0.00
3746,adoption pay,9,0,0,1.00,0.00
3747,disability allowence,9,0,0,1.00,0.00
3748,digi tacho card,9,0,0,1.00,0.00
3749,indefinite leave to remain,9,0,0,1.00,0.00
3750,liverpool passport office,9,0,0,1.00,0.00
3751,dundee,9,0,0,1.00,0.00
3752,benefits office,9,0,0,1.00,0.00
3753,maximum working hours,9,0,0,1.00,0.00
3754,online calculator,9,0,0,0.90,0.00
3755,change of address on driving licence,9,0,0,1.00,0.00
