Department,Entity,Pay Date,Product Family,Expense Area,Supplier Name,Transaction Number,Net Amount
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000702,£5.00
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000702,£4.60
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000702,£6.00
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000702,£6.51
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000702,£4.50
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000702,£4.60
BEIS,UKAEA,21/12/2016,Personnel Related,Fusion,Employee Expenses,20000703,£219.80
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000704,£51.67
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000704,£15.75
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000704,£10.40
BEIS,UKAEA,21/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000704,£54.00
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000704,£5.00
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000704,£9.21
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000705,£13.00
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000705,£19.00
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000705,£5.00
BEIS,UKAEA,21/12/2016,Personnel Related,Fusion,Employee Expenses,20000706,£264.90
BEIS,UKAEA,21/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000707,£97.20
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000709,£30.00
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000709,£20.00
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000709,£30.00
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000709,£10.83
BEIS,UKAEA,21/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000709,£7.99
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000709,£6.91
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000709,£123.18
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000709,£25.33
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000709,£41.52
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000709,£31.15
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000709,£20.28
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000709,£49.52
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000709,£7.33
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000709,£25.56
BEIS,UKAEA,21/12/2016,Personnel Related,Fusion,Employee Expenses,20000710,£253.00
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000711,£3.00
BEIS,UKAEA,21/12/2016,Relocation Costs,Fusion,Employee Expenses,20000711,£12.29
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000711,£25.00
BEIS,UKAEA,21/12/2016,Relocation Costs,Fusion,Employee Expenses,20000711,£6.88
BEIS,UKAEA,21/12/2016,Rail Travel,Other,Employee Expenses,20000712,£46.90
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000712,£17.15
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000712,£24.85
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000712,£8.95
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000712,£20.00
BEIS,UKAEA,21/12/2016,Rail Travel,Other,Employee Expenses,20000712,£26.00
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000712,£10.00
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000712,£6.85
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000712,£9.35
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000712,£12.40
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000712,£17.84
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000712,£15.79
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000712,£11.89
BEIS,UKAEA,21/12/2016,Personnel Related,Support Services,Employee Expenses,20000713,£355.00
BEIS,UKAEA,21/12/2016,Travel,Support Services,Employee Expenses,20000714,£6.62
BEIS,UKAEA,21/12/2016,Other Employee Expenses,Support Services,Employee Expenses,20000714,£3.40
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000715,£6.61
BEIS,UKAEA,21/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000715,£13.87
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000715,£137.78
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000715,£9.80
BEIS,UKAEA,21/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000715,£0.60
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000715,£1.79
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000715,£9.49
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000715,£1.78
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000715,£11.86
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000715,£11.93
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000715,£20.00
BEIS,UKAEA,21/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000715,£5.40
BEIS,UKAEA,21/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000716,£54.00
BEIS,UKAEA,21/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000716,£44.10
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000717,£19.46
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000717,£0.91
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000717,£7.28
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000717,£12.46
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000717,£70.00
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000717,£10.47
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000718,£19.58
BEIS,UKAEA,21/12/2016,Mileage Allowance,Other,Employee Expenses,20000719,£12.15
BEIS,UKAEA,21/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000720,£41.40
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000721,£11.00
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000721,£33.12
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000721,£29.30
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000721,£21.69
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000721,£15.38
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000721,£6.95
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000721,£12.27
BEIS,UKAEA,21/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000721,"£1,100.24"
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000721,£110.00
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000721,£0.00
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000721,£33.88
BEIS,UKAEA,21/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000721,£97.35
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000721,£2.03
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000721,£2.88
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000721,£60.10
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000721,£55.41
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000722,£80.00
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000722,£8.54
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000722,£131.50
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000722,£125.79
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000722,£48.18
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000722,£27.42
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000722,£78.69
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000722,£131.01
BEIS,UKAEA,21/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000722,£910.43
BEIS,UKAEA,21/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000722,£76.93
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000723,£5.00
BEIS,UKAEA,21/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000723,£4.50
BEIS,UKAEA,21/12/2016,Travel,Support Services,Employee Expenses,20000724,£7.54
BEIS,UKAEA,21/12/2016,Travel,Support Services,Employee Expenses,20000724,£27.96
BEIS,UKAEA,21/12/2016,Travel,Support Services,Employee Expenses,20000724,£5.79
BEIS,UKAEA,21/12/2016,Travel,Support Services,Employee Expenses,20000724,£2.04
BEIS,UKAEA,21/12/2016,Travel,Support Services,Employee Expenses,20000724,£28.44
BEIS,UKAEA,21/12/2016,Travel,Support Services,Employee Expenses,20000724,£9.89
BEIS,UKAEA,21/12/2016,Travel,Support Services,Employee Expenses,20000724,£10.00
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000725,£38.93
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000725,£5.00
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000725,£53.77
BEIS,UKAEA,21/12/2016,Mileage Allowance,Other,Employee Expenses,20000726,£7.65
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000727,£6.50
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000727,£4.00
BEIS,UKAEA,21/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000727,£56.43
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000728,£28.00
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000729,£25.00
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000729,£2.40
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000729,£13.19
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000730,£4.17
BEIS,UKAEA,21/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000730,£58.50
BEIS,UKAEA,21/12/2016,Personnel Related,Fusion,Employee Expenses,20000731,£312.70
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000732,£31.94
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000733,£25.83
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000733,£5.41
BEIS,UKAEA,21/12/2016,Road Travel,Other,Employee Expenses,20000733,£18.78
BEIS,UKAEA,21/12/2016,Road Travel,Other,Employee Expenses,20000733,£2.50
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000733,£5.00
BEIS,UKAEA,21/12/2016,Mileage Allowance,Support Services,Employee Expenses,20000734,£59.31
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000735,£10.00
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000735,£7.28
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000735,£7.71
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000735,£93.72
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000736,£166.48
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000736,£104.25
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000736,£110.55
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000737,£8.49
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000737,£24.97
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000737,£2.42
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000737,£10.65
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000738,£6.31
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000738,£4.20
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000738,£40.00
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000738,£2.52
BEIS,UKAEA,21/12/2016,Mileage Allowance,Other,Employee Expenses,20000739,£7.20
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000740,£17.96
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000740,£64.88
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000740,£13.97
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000740,£33.58
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000740,£20.00
BEIS,UKAEA,21/12/2016,Mileage Allowance,Fusion,Employee Expenses,20000741,£58.50
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000742,£6.65
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000742,£67.10
BEIS,UKAEA,21/12/2016,Personnel Related,Fusion,Employee Expenses,20000743,£136.81
BEIS,UKAEA,21/12/2016,Relocation Costs,Other,Employee Expenses,20000744,£227.12
BEIS,UKAEA,21/12/2016,Personnel Related,Fusion,Employee Expenses,20000745,£312.95
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000746,£60.00
BEIS,UKAEA,21/12/2016,Road Travel,Other,Employee Expenses,20000746,£30.00
BEIS,UKAEA,21/12/2016,Road Travel,Other,Employee Expenses,20000746,£3.50
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000746,£8.15
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000746,£40.15
BEIS,UKAEA,21/12/2016,Road Travel,Other,Employee Expenses,20000746,£7.26
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000746,£28.39
BEIS,UKAEA,21/12/2016,Other Employee Expenses,Other,Employee Expenses,20000746,£2.71
BEIS,UKAEA,21/12/2016,Other Employee Expenses,Other,Employee Expenses,20000746,£3.16
BEIS,UKAEA,21/12/2016,Road Travel,Other,Employee Expenses,20000746,£10.29
BEIS,UKAEA,21/12/2016,Road Travel,Other,Employee Expenses,20000746,£8.43
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000746,£25.53
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000747,£15.25
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000747,£5.62
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000747,£23.25
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000747,£24.07
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000747,£36.41
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000747,£52.20
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000747,£17.35
BEIS,UKAEA,21/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000747,£11.25
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000747,£20.65
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000747,£5.94
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000747,£12.00
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000747,£37.00
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000747,£11.00
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000747,£50.00
BEIS,UKAEA,21/12/2016,Road Travel,Other,Employee Expenses,20000748,£30.00
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000748,£40.00
BEIS,UKAEA,21/12/2016,Road Travel,Other,Employee Expenses,20000748,£7.41
BEIS,UKAEA,21/12/2016,Road Travel,Other,Employee Expenses,20000748,£7.35
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000748,£28.56
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000748,£7.71
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000748,£8.96
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000748,£28.20
BEIS,UKAEA,21/12/2016,Learning and Development,Fusion,Employee Expenses,20000750,£608.34
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000751,£41.65
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000751,£40.00
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000751,£19.48
BEIS,UKAEA,21/12/2016,Road Travel,Other,Employee Expenses,20000751,£5.53
BEIS,UKAEA,21/12/2016,Road Travel,Other,Employee Expenses,20000751,£5.98
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000751,£4.25
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000751,£13.13
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000751,£14.53
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000751,£29.55
BEIS,UKAEA,21/12/2016,Other Employee Expenses,Other,Employee Expenses,20000751,£6.28
BEIS,UKAEA,21/12/2016,Other Employee Expenses,Other,Employee Expenses,20000751,£6.29
BEIS,UKAEA,21/12/2016,Other Employee Expenses,Support Services,Employee Expenses,20000752,£720.00
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000753,£40.00
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£28.20
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£5.55
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£5.07
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£35.73
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£5.02
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£5.01
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£25.71
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£2.91
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£2.89
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£5.06
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£4.70
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£8.02
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£2.04
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£4.24
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£2.58
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£4.27
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£2.55
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£2.57
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000753,£1.27
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000754,£50.00
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000754,£4.50
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000754,£16.90
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000755,£90.00
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000755,£23.71
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000755,£48.14
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000755,£11.64
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000756,£20.00
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000756,£10.18
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000756,£13.00
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000757,£20.00
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000757,£55.94
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000757,£25.78
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000757,£1.29
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000757,£15.90
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000757,£1.29
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000757,£26.34
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000757,£5.02
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000757,£25.71
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000758,£20.00
BEIS,UKAEA,21/12/2016,PMU Travel Expenses,Fusion,Employee Expenses,20000758,£11.88
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000759,£9.44
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000759,£9.44
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000759,£19.39
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000759,£4.70
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000759,£6.50
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000759,£4.70
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000759,£3.52
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000759,£4.11
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000759,£7.03
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000759,£7.45
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000759,£10.73
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000759,£11.49
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000759,£3.94
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000759,£40.00
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000759,£25.00
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000760,£5.00
BEIS,UKAEA,21/12/2016,Road Travel,Other,Employee Expenses,20000760,£6.50
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000760,£6.28
BEIS,UKAEA,21/12/2016,Mileage Allowance,Other,Employee Expenses,20000760,£4.50
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000761,£25.83
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000761,£10.00
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000762,£20.00
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000762,£243.36
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000762,£6.33
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000762,£23.21
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000762,£86.04
BEIS,UKAEA,21/12/2016,Road Travel,Other,Employee Expenses,20000762,£3.99
BEIS,UKAEA,21/12/2016,Air Travel - Overseas,Fusion,Employee Expenses,20000764,£481.03
BEIS,UKAEA,21/12/2016,Road Travel,Fusion,Employee Expenses,20000764,£23.00
BEIS,UKAEA,21/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000764,£412.15
BEIS,UKAEA,21/12/2016,Other Employee Expenses,Fusion,Employee Expenses,20000764,£425.57
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000765,£20.00
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000765,£4.13
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000765,£3.29
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000765,£22.07
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000765,£23.48
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000765,£23.66
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000765,£12.09
BEIS,UKAEA,21/12/2016,Travel,Other,Employee Expenses,20000765,£3.25
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000766,£6.75
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000766,£10.83
BEIS,UKAEA,21/12/2016,Rail Travel,Fusion,Employee Expenses,20000766,£2.30
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000766,£30.00
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000766,£191.70
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000766,£8.50
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000766,£4.25
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000766,£11.41
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000766,£5.32
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000766,£14.78
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000766,£3.35
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000766,£21.17
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000766,£3.49
BEIS,UKAEA,21/12/2016,Travel,Fusion,Employee Expenses,20000766,£9.71
