Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,Sum of Amount,Text,Postcode
Department For Transport,VOSA,26/09/2012,Computer Costs,Finance Estates and Performance,ATOS ORIGIN IT SERVICES UK LTD,798290,127.28,PROVISION OF IT SERVICES - JULY 2012,WV10 6UH
Department For Transport,VOSA,17/09/2012,Computer Costs,Chief Information Officer,BTI COMPUTER SYSTEMS (UK) LTD,796353,410.92,OBSERVER SUPPORT & MAINTENANCE 01/07/12-30/06/13,B98 9PA
Department For Transport,VOSA,14/09/2012,Computer Costs,Chief Information Officer,CIVICA UK LTD,794667,"2,793.71","VOSAPO2382,Supply the following at VOSA Checksite M6 Doxey Staffordshire:  ���	Supply approx 50m of 4 core multimode fibre  ���	Terminate fibre cable and install pair of media convertors ���	Install existing aerial pole to cabin.",DY1 4TD
Department For Transport,VOSA,04/09/2012,Computer Costs,Chief Information Officer,THYRON SYSTEMS LTD,793450,"2,845.92",MEPOS GPRS RENTAL & SERVICE CHARGES AUG 12,
Department For Transport,VOSA,14/09/2012,Computer Costs,Chief Information Officer,CIVICA UK LTD,794122,"2,917.68","VOSAPO2398,Install Cat 5 cable and removal and reinstallation of Mast for VOSA at Leatherhead . Re-locate client PC and commission",DY1 4TD
Department For Transport,VOSA,27/09/2012,Computer Costs,Chief Information Officer,CIVICA UK LTD,794128,"2,917.69","VOSAPO2398,Invoice cleared by credit C/PP111875",DY1 4TD
Department For Transport,VOSA,27/09/2012,Computer Costs,Chief Information Officer,CIVICA UK LTD,799046,"5,587.43","VOSAPO2382,Supply the following at VOSA Checksite M6 Doxey Staffordshire:  ���	Supply approx 50m of 4 core multimode fibre  ���	Terminate fibre cable and install pair of media convertors ���	Install existing aerial pole to cabin.",DY1 4TD
Department For Transport,VOSA,27/09/2012,Computer Costs,Chief Information Officer,CIVICA UK LTD,799053,"5,835.37","VOSAPO2398,Install Cat 5 cable and removal and reinstallation of Mast for VOSA at Leatherhead . Re-locate client PC and commission",DY1 4TD
Department For Transport,VOSA,26/09/2012,Computer Costs,Strategy and Customer,ATOS ORIGIN IT SERVICES UK LTD,798334,"25,152.10",BS58 - NI LICENSING (MS3) & BS59 - INTERCONNECTIVITY (T&M),WV10 6UH
Department For Transport,VOSA,26/09/2012,Computer Costs,,ATOS ORIGIN IT SERVICES UK LTD,798290,"137,615.50",PROVISION OF IT SERVICES - JULY 2012,WV10 6UH
Department For Transport,VOSA,26/09/2012,Computer Costs,,ATOS ORIGIN IT SERVICES UK LTD,798334,"324,907.00",BS58 - NI LICENSING (MS3) & BS59 - INTERCONNECTIVITY (T&M),WV10 6UH
Department For Transport,VOSA,26/09/2012,Computer Costs,Chief Information Officer,ATOS ORIGIN IT SERVICES UK LTD,798290,"1,010,143.07",PROVISION OF IT SERVICES - JULY 2012,WV10 6UH
Department For Transport,VOSA,14/09/2012,Conferences,Strategy and Customer,THE BARNS HOTEL,796092,625,VTS EXTERNAL MEETING & STAFF ACCOMM,MK44 3SA
Department For Transport,VOSA,27/09/2012,Construction Industry Tax,Finance Estates and Performance,C S EVANS,798745,-560,OFFICE DECORATION @ AMMANFORD,SA18 1HS
Department For Transport,VOSA,10/09/2012,Construction Industry Tax,Finance Estates and Performance,LASERLINE ROADMARKING,794691,-208,RELINING WORKS @ KIRKHAM,FY4 1EG
Department For Transport,VOSA,20/09/2012,Construction Industry Tax,Finance Estates and Performance,M CHEYNE JOINERY,797231,-200,BOARDING OF PITS @ BISHOPBRIGGS,G69 0NN
Department For Transport,VOSA,17/09/2012,Construction Industry Tax,Finance Estates and Performance,HM REVENUE & CUSTOMS,796361,"1,075.00",CIS TAX DEDUCTIONS SEPTEMBER 2012,BD98 8AA
Department For Transport,VOSA,10/09/2012,Consultancy,Chief Information Officer,MERIDIAN BUSINESS SUPPORT,794731,504.8,Consultancy W/E 24/08/12,WA14 4PL
Department For Transport,VOSA,13/09/2012,Consultancy,Chief Information Officer,MERIDIAN BUSINESS SUPPORT,795727,504.8,SERVICES  W/E 02/09/12,WA14 4PL
Department For Transport,VOSA,14/09/2012,Database Searches,Office of the Traffic Commissioners and Licensing,COMPANIES HOUSE,796106,985,ENQUIRIES,CF14 3UZ
Department For Transport,VOSA,10/09/2012,Electricity,Finance Estates and Performance,EDF ENERGY,794697,"1,002.53",ELECTRICITY AUG 12,PL3 5XQ
Department For Transport,VOSA,13/09/2012,Electricity,Finance Estates and Performance,EDF ENERGY - AP,796003,"1,005.62",ELECTRICITY 01/08/2012-31/08/2012,PL3 5XQ
Department For Transport,VOSA,10/09/2012,Electricity,Finance Estates and Performance,EDF ENERGY,794696,"1,034.71",ELECTRICITY AUG 12,PL3 5XQ
Department For Transport,VOSA,10/09/2012,Electricity,Finance Estates and Performance,EDF ENERGY,794698,"2,459.51",ELECTRICITY AUG 12,PL3 5XQ
Department For Transport,VOSA,19/09/2012,Government Procurement Card,Finance Estates and Performance,BARCLAYCARD MERCHANT SERVICES,797154,"64,462.35",GPC BILL AUG 12,NN4 7SG
Department For Transport,VOSA,14/09/2012,Health and Safety,Chief Executive,OSMOND GROUP LIMITED,796274,58.5,"VOSAPO2654,Height adjustable arm rests flor adapt 700 chair",BH21 7SE
Department For Transport,VOSA,14/09/2012,Health and Safety,Chief Executive,OSMOND GROUP LIMITED,796282,70.55,"VOSAPO1845,Flo Armrests",BH21 7SE
Department For Transport,VOSA,14/09/2012,Health and Safety,Chief Executive,OSMOND GROUP LIMITED,796282,74,"VOSAPO1845,Shipping Cost",BH21 7SE
Department For Transport,VOSA,14/09/2012,Health and Safety,Chief Executive,OSMOND GROUP LIMITED,796282,176.12,"VOSAPO1845,Logitech Optical Marble Mouse trackball",BH21 7SE
Department For Transport,VOSA,14/09/2012,Health and Safety,Chief Executive,OSMOND GROUP LIMITED,796274,225.6,"VOSAPO2654,Shipping Cost",BH21 7SE
Department For Transport,VOSA,14/09/2012,Health and Safety,Chief Executive,OSMOND GROUP LIMITED,796282,548.25,"VOSAPO1845,Flo High Back Chair",BH21 7SE
Department For Transport,VOSA,14/09/2012,Health and Safety,Chief Executive,OSMOND GROUP LIMITED,796274,625.5,"VOSAPO2654,Adapt 700 chair-seat depth 420mm",BH21 7SE
Department For Transport,VOSA,25/09/2012,Impounded Vehicles,Strategy and Customer,WINCANTON GROUP LIMITED,798019,"12,910.90",IMPOUNDING ACTIVITY & STORAGE CHARGE AUG 12,SN14 0WT
Department For Transport,VOSA,25/09/2012,Impounded Vehicles,Operations,WINCANTON GROUP LIMITED,798019,"18,683.00",IMPOUNDING ACTIVITY & STORAGE CHARGE AUG 12,SN14 0WT
Department For Transport,VOSA,14/09/2012,Insurance,Strategy and Customer,TREASURY SOLICITOR,795731,"14,000.00",PERSONAL INJURY CLAIM-PAYMENT ON ACCOUNT CLAIMANTS' LEGAL COSTS,WC2B 4TS
Department For Transport,VOSA,20/09/2012,Legal Charges,Operations HQ,BRADIN TRUBSHAW SOLICITORS,797541,509.86,"VOSAPO3102,0328-1-75.AM ",WS1 1TJ
Department For Transport,VOSA,13/09/2012,Legal Charges,Operations HQ,"ROSE, WILLIAMS AND PARTNERS",795738,513.66,Legal Charges,WV1 4HJ
Department For Transport,VOSA,18/09/2012,Legal Charges,Operations HQ,INYAMA & CO LTD,796621,562.85,"VOSAPO3104,0662-1-11.JMW (INTERIM)",NW5 1LX
Department For Transport,VOSA,20/09/2012,Legal Charges,Operations HQ,STEPHEN THOMAS LAW,797528,657.72,"VOSAPO3112,0468-1-8.JMW ",ME19 5QP
Department For Transport,VOSA,25/09/2012,Legal Charges,Operations HQ,QUALITY SOLICITORS EDWARD HUGHES,798272,659.12,"VOSAPO3160,0272-1-28.AM",LL18 1AH
Department For Transport,VOSA,21/09/2012,Legal Charges,Operations HQ,BELMORES LTD,797791,690.72,"VOSAPO3126,0568-1-15.SJP ",NR1 3DX
Department For Transport,VOSA,10/09/2012,Legal Charges,Operations HQ,QUALITY SOLICITORS EDWARD HUGHES,794887,710.44,"VOSAPO2954,0272-1-10.AM Interim invoice",LL18 1AH
Department For Transport,VOSA,05/09/2012,Legal Charges,Operations HQ,HINE & CO,794115,726.6,"VOSAPO2869,0398-0-53.",EX6 7QY
Department For Transport,VOSA,25/09/2012,Legal Charges,Operations HQ,QUALITY SOLICITORS EDWARD HUGHES,798259,795.92,"VOSAPO3162,0712-1-1.HN Hadwin & Orange",LL18 1AH
Department For Transport,VOSA,20/09/2012,Legal Charges,Office of the Traffic Commissioners and Licensing,BELMORES SOLICITORS,797506,804.6,Legal Charges,NR1 3DX
Department For Transport,VOSA,20/09/2012,Legal Charges,Operations HQ,HINE & CO,797539,829.2,"VOSAPO3100,0405-1-67.SJP",EX6 7QY
Department For Transport,VOSA,20/09/2012,Legal Charges,Operations HQ,HINE & CO,797538,936,"VOSAPO3108,0743-1-7-A1.SJP & 0743-1-7-.A2. FINAL INVOICE",EX6 7QY
Department For Transport,VOSA,25/09/2012,Legal Charges,Operations HQ,HINE & CO,798263,971.04,"VOSAPO3195,0405-1-71.TC",EX6 7QY
Department For Transport,VOSA,06/09/2012,Legal Charges,Operations HQ,HEWITTS SOLICITORS,794475,"1,009.32","VOSAPO2904,21023-6066",DL15 8QH
Department For Transport,VOSA,04/09/2012,Legal Charges,Operations HQ,HINE & CO,793706,"1,191.62","VOSAPO2867,0655-1-27.SJP ",EX6 7QY
Department For Transport,VOSA,05/09/2012,Legal Charges,Operations HQ,WOODFINES LLP,794119,"1,260.00","VOSAPO2870,0910-0-51JE McNeill & Parkes (Drivers) Sponden Mini Travel",MK9 2HR
Department For Transport,VOSA,25/09/2012,Legal Charges,Operations HQ,QUALITY SOLICITORS EDWARD HUGHES,798265,"1,427.00","VOSAPO3159,0718-0-10.JMW",LL18 1AH
Department For Transport,VOSA,25/09/2012,Legal Charges,Operations HQ,BELMORES LTD,798262,"1,749.00","VOSAPO3186,0570-1-45.HN T ",NR1 3DX
Department For Transport,VOSA,05/09/2012,Legal Charges,Operations HQ,HINE & CO,794127,"1,822.80","VOSAPO2868,0744-1-14.DJH/0843-1-1.DJH/0840-1-4.EB Quantock Motor Services Ltd & dvrs",EX6 7QY
Department For Transport,VOSA,20/09/2012,Legal Charges,Operations HQ,WOODFINES LLP,797527,"1,920.00","VOSAPO3127,Operation Hazen - Spondon.TH",MK9 2HR
Department For Transport,VOSA,19/09/2012,Legal Charges,Operations HQ,WOODFINES LLP,797169,"2,889.60","VOSAPO3110,0609-1-97.JMW Andrews Haulage (Midlands) Ltd & drivers (INTERIM 2)",MK9 2HR
Department For Transport,VOSA,12/09/2012,Legal Charges,Operations HQ,BELMORES LTD,795705,"5,399.16","VOSAPO2997,0812-0-2TAC Beline Transport & Drivers (Saturn)",NR1 3DX
Department For Transport,VOSA,05/09/2012,Legal Charges,Operations HQ,BELMORES LTD,794121,"7,896.54","VOSAPO2879,0630-2-1-20TH G H Klein & Sons Ltd & Prosper de Mulder Ltd",NR1 3DX
Department For Transport,VOSA,20/09/2012,Legal Charges,Operations HQ,WOODFINES LLP,797545,"8,315.72","VOSAPO3101,Operation Twin Ausden Clark Chester and Smith",MK9 2HR
Department For Transport,VOSA,20/09/2012,Legal Charges,Operations HQ,O'GARRA'S SOLICITORS,797512,"12,499.70","VOSAPO3107,14200-0012 Op Pyrmid -HN",LS1 2PF
Department For Transport,VOSA,13/09/2012,Major Maintenance,Finance Estates and Performance,ANDERSON STRATHERN,795710,532.4,PROFESSIONAL FEES-FINDON,EH3 8EY
Department For Transport,VOSA,04/09/2012,Major Maintenance,Vehicle Testing,ETERNAL ENERGY LTD,793478,540,INSTALL NEW CAT 5 FROM MAIN HUB TO DSA BUILDING,DL1 2NG
Department For Transport,VOSA,17/09/2012,Major Maintenance,Vehicle Testing,CHUBB ELECTRONIC SECURITY,796305,545.44,"REPAIRS AT VARIOUS SITES: CARLISLE, NEWCASTLE & SHREWSBURY",BB1 2PR
Department For Transport,VOSA,04/09/2012,Major Maintenance,Vehicle Testing,A & A ROOFING AND BUILDING,793441,560,REPAIRS TO ROOF & CLEAR GUTTERS,NG16 2LT
Department For Transport,VOSA,13/09/2012,Major Maintenance,Finance Estates and Performance,ADSM PLC,795709,584.62,WATER BUREAU SERVICES SEPTEMBER 2012,SL4 6AF
Department For Transport,VOSA,25/09/2012,Major Maintenance,Road Traffic Enforcement,THE GLEAM TEAM,798023,596.4,CLEANING PORTACABIN @ ASHLEY HEATH W/B,BH14 8RA
Department For Transport,VOSA,11/09/2012,Major Maintenance,Road Traffic Enforcement,JOHN WM PRESTON,794907,606,GROUNDS MAINTENANCE CRICK,LE9 9NT
Department For Transport,VOSA,07/09/2012,Major Maintenance,Finance Estates and Performance,KARDEX SYSTEMS (UK) LTD,794510,690,RELOCATION OF CABINETS REF 17/08/12,CM16 5LL
Department For Transport,VOSA,17/09/2012,Major Maintenance,Road Traffic Enforcement,IAN KEYS PROPERTY MAINTENANCE,796309,713.6,FENCE REPAIRS,ML12 6SR
Department For Transport,VOSA,13/09/2012,Major Maintenance,Vehicle Testing,BBC FIRE PROTECTION LTD,796009,750,INVERNESS REPLACE 3 EMERGENCY LIGHTS,NR18 0QH
Department For Transport,VOSA,11/09/2012,Major Maintenance,Vehicle Testing,EYRE NORWICH,794906,770.4,REPLACEMENT WATER HEATER,NR7 0EE
Department For Transport,VOSA,13/09/2012,Major Maintenance,Road Traffic Enforcement,BRESLIN BUILDERS LTD/BRESLIN DECORATORS,795762,780,REPAIRS TO GATE & ALTER CABIN STEPS,IP33 3EW
Department For Transport,VOSA,18/09/2012,Major Maintenance,Finance Estates and Performance,VEALE WASBROUGH,796587,789.6,ADVICE REGARDING OWNERSHIP OF TORMARTON 23/07/12-22/08/12,BS1 5WS
Department For Transport,VOSA,04/09/2012,Major Maintenance,Finance Estates and Performance,BIFFA WASTE SERVICES LTD,793438,802.02,TRADE WASTE 30/06/12-28/09/12,HP12 3TZ
Department For Transport,VOSA,28/09/2012,Major Maintenance,Vehicle Testing,SMITH BROTHERS CARPENTRY,799087,863.04,REMOVE DAMAGED KITCHEN UNITS,DY3 2EZ
Department For Transport,VOSA,04/09/2012,Major Maintenance,Vehicle Testing,HAG SHUTTERS AND GRILLES LTD,793477,938.4,LANE 1 EXIT RETENSION DOOR,BS5 7UY
Department For Transport,VOSA,13/09/2012,Major Maintenance,Vehicle Testing,CURTIS & CARDER SERVICES LTD,796000,974.4,REPAIRS TO URINALS,OX27 8SS
Department For Transport,VOSA,24/09/2012,Major Maintenance,Office of the Traffic Commissioners and Licensing,PICKFORDS BUSINESS SOLUTIONS,797803,979.5,REMOVAL OF CRATES FROM CAMBRIDGE TO BRISTOL - 06/07/2012 TO 07/07/2012,NW10 0TG
Department For Transport,VOSA,04/09/2012,Major Maintenance,Vehicle Testing,HAG SHUTTERS AND GRILLES LTD,793476,"1,017.12",LANE 2 EXIT REALIGN CURTAIN AS NECESSARY,BS5 7UY
Department For Transport,VOSA,24/09/2012,Major Maintenance,Finance Estates and Performance,PRO-ACTIVE ROOFING,797812,"1,050.72",REPAIRED LEAKING ROOF IN JUBILEE HOUSE FRONT STAIRWELL,BS14 8JT
Department For Transport,VOSA,05/09/2012,Major Maintenance,Road Traffic Enforcement,A & H FLOOR COVERING SPECIALISTS LTD,794107,"1,056.00",REPLACE CABIN FLOORING,DG2 0HS
Department For Transport,VOSA,06/09/2012,Major Maintenance,Finance Estates and Performance,VEALE WASBROUGH,794165,"1,113.60",DILAPIDATIONS UNIT 8 BRISTOL,BS1 5WS
Department For Transport,VOSA,04/09/2012,Major Maintenance,Vehicle Testing,HAG SHUTTERS AND GRILLES LTD,793475,"1,117.20",REPAIRS TO BOTH ENTRANCE OVERHEAD DOORS,BS5 7UY
Department For Transport,VOSA,14/09/2012,Major Maintenance,Vehicle Testing,,796081,"1,122.00",GUTTER CLEANING - ABERDEEN,AB25 2DW
Department For Transport,VOSA,17/09/2012,Major Maintenance,Vehicle Testing,HB INSULATIONS (NOTTS) LTD,796356,"1,159.20",REPAIR TO DAMAGE FASCIA/ DERBY,DE7 8EF
Department For Transport,VOSA,27/09/2012,Major Maintenance,Finance Estates and Performance,CARPENTRY WORLD,799030,"1,174.80",TAKE DOWN EXSISTING BT BOXES FROM WALL & VARIOUS WORKS,CF63 3RF
Department For Transport,VOSA,24/09/2012,Major Maintenance,Finance Estates and Performance,PRO-ACTIVE ROOFING,797813,"1,185.90",REPAIRS TO LEAKING ROOF ON UNIT 5,BS14 8JT
Department For Transport,VOSA,20/09/2012,Major Maintenance,Finance Estates and Performance,MCCANN & PARTNERS LIMITED,797245,"1,200.00",ELECTRICAL SUPPLY INVESTIGATION @ DOXEY,CF64 1SA
Department For Transport,VOSA,17/09/2012,Major Maintenance,Finance Estates and Performance,4 FORCES SECURITY - AP,796354,"1,215.00",SECURITY PORTALS- BIRMINGHAM 9VB AUG 12,WV3 9SB
Department For Transport,VOSA,10/09/2012,Major Maintenance,Office of the Traffic Commissioners and Licensing,A & R CONSTRUCTION,794718,"1,284.00",REFURBISHMENT OF STORAGE ROOM ALEX FIDDES,WF10 3HF
Department For Transport,VOSA,04/09/2012,Major Maintenance,Vehicle Testing,EXCLUSIVE ELECTRICAL CONTRACTORS LTD,793449,"1,297.80",REMEDIAL WORK & LIGHT REPLACEMENTS,HA1 4PD
Department For Transport,VOSA,17/09/2012,Major Maintenance,Finance Estates and Performance,DTZ,796310,"1,577.64",PROFESSIONAL FEES - RATING LIST,EH3 9QG
Department For Transport,VOSA,24/09/2012,Major Maintenance,Finance Estates and Performance,DOWNEND ELECTRICS LTD,797809,"1,632.00",SPECIALIST IT DATA CABLING/PATCH PANEL WORKS IN REDCLIFFE ROOM,BS5 7BU
Department For Transport,VOSA,07/09/2012,Major Maintenance,Finance Estates and Performance,D & G FLOORING (BRISTOL) LTD,794504,"1,646.40",SUPPLY & FIT CARPET TILES TO REDCLIFFE ROOM,BS16 3JP
Department For Transport,VOSA,06/09/2012,Major Maintenance,Vehicle Testing,LASERLINE ROADMARKING,794153,"1,848.00",RELINING @ MILNTHORPE,FY4 1EG
Department For Transport,VOSA,07/09/2012,Major Maintenance,Finance Estates and Performance,KARDEX SYSTEMS (UK) LTD,794512,"1,890.00",RELOCATION OF CABINETS REF 02/08/12,CM16 5LL
Department For Transport,VOSA,27/09/2012,Major Maintenance,Road Traffic Enforcement,JAMIESONS LTD,799028,"1,896.00",REPAIRS TO CABIN & INSTALL DUMMY CCTV,NG10 4QE
Department For Transport,VOSA,10/09/2012,Major Maintenance,Vehicle Testing,HAG SHUTTERS AND GRILLES LTD,794729,"2,086.80",SUPPLY/FIT MOTOR & CONTROLLER @ CALNE,BS5 7UY
Department For Transport,VOSA,07/09/2012,Major Maintenance,Road Traffic Enforcement,CLAY & CONCRETE SEWERS LTD,794503,"2,148.77",EXCAVATE TO REMOVE DAMAGED CHANNEL KERBS & REPLACE WITH NEW,ST17 0SU
Department For Transport,VOSA,24/09/2012,Major Maintenance,Finance Estates and Performance,VEALE WASBROUGH,797820,"2,201.60",PROFESSIONAL FEES,BS1 5WS
Department For Transport,VOSA,27/09/2012,Major Maintenance,Finance Estates and Performance,CARPENTRY WORLD,799031,"2,240.40",REMOVE STEEL CABINETS & DESKS & CHAIRS FROM CARADOG HOUSE,CF63 3RF
Department For Transport,VOSA,03/09/2012,Major Maintenance,Road Traffic Enforcement,,793226,"2,247.60",INTERIOR & EXTERIOR DECORATIONS @ CASTLE KENNEDY,DG8 6NL
Department For Transport,VOSA,10/09/2012,Major Maintenance,Vehicle Testing,HAG SHUTTERS AND GRILLES LTD,794730,"2,347.68",SUPPLY/FIT NEW BARREL @ EXETER,BS5 7UY
Department For Transport,VOSA,18/09/2012,Major Maintenance,Finance Estates and Performance,4 FORCES SECURITY - AP,796580,"2,448.00",MOBILE PATROL VISITS AUG 12,BN11 2BW
Department For Transport,VOSA,17/09/2012,Major Maintenance,Finance Estates and Performance,DTZ,796311,"2,613.50",PROFESSIONAL FEES - VACANT RATE INITIATIVES,EH3 9QG
Department For Transport,VOSA,10/09/2012,Major Maintenance,Vehicle Testing,LASERLINE ROADMARKING,794691,"2,928.00",RELINING WORKS @ KIRKHAM,FY4 1EG
Department For Transport,VOSA,10/09/2012,Major Maintenance,Finance Estates and Performance,ASSOCIATED CONTRACT ENERGY LTD,794674,"2,940.00",INSTALL NEW KITCHEN SINK FACILITY @ JUBILEE HOUSE,BS5 9JR
Department For Transport,VOSA,10/09/2012,Major Maintenance,Office of the Traffic Commissioners and Licensing,A & R CONSTRUCTION,794717,"2,940.00",REFURBISHMENT & DECORATIONS FOR ALEX FIDDES ROOM,WF10 3HF
Department For Transport,VOSA,14/09/2012,Major Maintenance,Vehicle Testing,NOLAN ROADMARKING LTD,796045,"3,000.00",LINE MARKING WORKS AT HEREFORD GVTS,SA13 2AJ
Department For Transport,VOSA,06/09/2012,Major Maintenance,Vehicle Testing,AAC ROAD MARKINGS LTD,794147,"3,102.00",LINE MARKINGS @ CALNE,B33 OTJ
Department For Transport,VOSA,27/09/2012,Major Maintenance,Vehicle Testing,C S EVANS,798745,"3,970.00",OFFICE DECORATION @ AMMANFORD,SA18 1HS
Department For Transport,VOSA,18/09/2012,Major Maintenance,Vehicle Testing,JAMES ALLEN LTD,796569,"4,865.21",NEW DRAINAGE WORKS IN CAR PARK @ YEADING,RG30 1HU
Department For Transport,VOSA,18/09/2012,Major Maintenance,Vehicle Testing,MIDWAY INDUSTRIAL DOORS,796572,"6,567.12",RSDS REPAIRS REGION 3 AUG 12,ST7 1JT
Department For Transport,VOSA,20/09/2012,Major Maintenance,Finance Estates and Performance,M CHEYNE JOINERY,797231,"6,870.00",BOARDING OF PITS @ BISHOPBRIGGS,G69 0NN
