Unique Reference Number,Transaction Date,Merchant Category Code Description,Location,Merchant Category Group Description,Amount,Supplier
FCOGPC2015111134,25/11/2015,DEPARTMENT STORES,ZAF,General Retail and Wholesale,"1,043.71",MAKRO SILVER LAKES SBS
FCOGPC2015111135,25/11/2015,"DRAPERY, UPOLSTERY, AND WINDOW COVERINGS STORES",POL,General Retail and Wholesale,"1,055.21",CB EXCLUSIF
FCOGPC2015111126,25/11/2015,"DURABLE GOODS, NOT ELSEWHERE CLASSIFIED",TUR,Miscellaneous Industrial/Commercial Supplies,874.35,CELIKBASLAR DAYANIKLI
FCOGPC2015111148,25/11/2015,"DURABLE GOODS, NOT ELSEWHERE CLASSIFIED",TUR,Miscellaneous Industrial/Commercial Supplies,"1,287.90",CELIKBASLAR DAYANIKLI
FCOGPC2015111103,25/11/2015,"EATING PLACES, RESTAURANTS",KEN,Restuarants and Bars,535.56,HIGHPORT MERCHA
FCOGPC2015111132,25/11/2015,ELECTRICAL CONTRACTORS,AUS,Building Services,982.83,LGP ELECTRICAL SER
FCOGPC2015111128,25/11/2015,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,912.5,WILTS ELECTRICAL BRITS
FCOGPC2015111107,25/11/2015,ELECTRONIC SALES,QAT,General Retail and Wholesale,643.56,JARIR BOOKSTORE - SALW
FCOGPC2015111113,25/11/2015,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",PRT,General Retail and Wholesale,706.92,IKEA
FCOGPC2015111133,25/11/2015,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",ARE,General Retail and Wholesale,991.27,B O C CONCEPT FUR-AUH
FCOGPC2015111111,25/11/2015,FLOOR COVERING STORES,COL,General Retail and Wholesale,687.91,GUITEX
FCOGPC2015111127,25/11/2015,FLORISTS,GBR,Estate and garden Services,900,PULBROOK & GOULD LTD
FCOGPC2015111136,25/11/2015,FLORISTS,GBR,Estate and garden Services,"1,060.80",PULBROOK & GOULD LTD
FCOGPC2015111147,25/11/2015,FLORISTS,GBR,Estate and garden Services,"1,260.80",PULBROOK & GOULD LTD
FCOGPC2015111099,25/11/2015,"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS",GBR,General Retail and Wholesale,507.5,VOUCHER EXPRESS B2B MO
FCOGPC2015111117,25/11/2015,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,ZAF,Statutory Bodies,740.78,TSHWANE METRO BKS
FCOGPC2015111121,25/11/2015,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,ZAF,Statutory Bodies,781.02,TSHWANE METRO BKS
FCOGPC2015111137,25/11/2015,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,ZAF,Statutory Bodies,"1,125.58",TSHWANE METRO BKS
FCOGPC2015111142,25/11/2015,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,ZAF,Statutory Bodies,"1,212.21",TSHWANE METRO BKS
FCOGPC2015111143,25/11/2015,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,ZAF,Statutory Bodies,"1,212.21",TSHWANE METRO BKS
FCOGPC2015111109,25/11/2015,"GROCERY STORES, SUPERMARKETS",THA,General Retail and Wholesale,655.11,VILLA MARKET-SUKHUMVIT
FCOGPC2015111114,25/11/2015,"HEATING, PLUMBING, AIR CONDITIONING CONTRACTORS",BRB,Building Services,710.56,TMR SALES & SERVICES L
FCOGPC2015111102,25/11/2015,HOTELS/MOTELS/RESORTS ,POL,Hotels,533,ACCOMODATION PROVIDER
FCOGPC2015111130,25/11/2015,HOTELS/MOTELS/RESORTS ,GBR,Hotels,926.8,ACCOMODATION PROVIDER
FCOGPC2015111138,25/11/2015,HOTELS/MOTELS/RESORTS ,TUR,Hotels,"1,150.16",ACCOMODATION PROVIDER
FCOGPC2015111150,25/11/2015,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"1,364",ACCOMODATION PROVIDER
FCOGPC2015111153,25/11/2015,HOTELS/MOTELS/RESORTS ,TUN,Hotels,"1,395.87",ACCOMODATION PROVIDER
FCOGPC2015111155,25/11/2015,HOTELS/MOTELS/RESORTS ,EGY,Hotels,"2,273.22",ACCOMODATION PROVIDER
FCOGPC2015111157,25/11/2015,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"4,464",ACCOMODATION PROVIDER
FCOGPC2015111158,25/11/2015,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"8,526.10",ACCOMODATION PROVIDER
FCOGPC2015111118,25/11/2015,HOUSEHOLD APPLIANCE STORES,TJK,General Retail and Wholesale,748.06,TTTS VOLNA
FCOGPC2015111123,25/11/2015,HOUSEHOLD APPLIANCE STORES,TUR,General Retail and Wholesale,815.28,CEMPA EMLAK KUYUMCUL
FCOGPC2015111144,25/11/2015,MISCELLANEOUS AND SPECIALTY RETAIL STORES,RUS,General Retail and Wholesale,"1,215.04",KIVI-TUR
FCOGPC2015111156,25/11/2015,MISCELLANEOUS AND SPECIALTY RETAIL STORES,USA,General Retail and Wholesale,"2,671.80",DIPLOMATIC NYCATALOGUE
FCOGPC2015111100,25/11/2015,MISCELLANEOUS PUBLISHING AND PRINTING,GBR,Print and advertising,532.33,G4S SECURE
FCOGPC2015111154,25/11/2015,MISCELLANEOUS PUBLISHING AND PRINTING,MEX,Print and advertising,"1,460.91",FACTOR DIGITAL
FCOGPC2015111116,25/11/2015,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",GBR,"Office Stationery, equipment and supplies",732.94,CONFERENCEBADGES.CO.UK
FCOGPC2015111108,25/11/2015,"PACKAGE STORES, BEER, WINE, LIQUOR",FRA,General Retail and Wholesale,654.95,LOUIS LATOUR.
FCOGPC2015111131,25/11/2015,SERVICE STATIONS WITH OR WITHOUT ANCILLARY SERVICE,NGA,Automotive Fuel,955.75,MIDAS STOP FIRE NIG LT
FCOGPC2015111125,25/11/2015,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,PAK,Telecommunication Services,860.47,UNI CELL (READY SET
FCOGPC2015111101,25/11/2015,TRAVEL,CAN,Airline,532.93,AIRLINE
FCOGPC2015111105,25/11/2015,TRAVEL,CHE,Airline,616.9,AIRLINE
FCOGPC2015111129,25/11/2015,TRAVEL AGENCIES,TUR,Travel Agencies,920.2,IZEM TURIZM KONFEKSIYO
FCOGPC2015111205,26/11/2015,ACCESSORY AND APPAREL STORES-MISCELLANEOUS,ISR,General Retail and Wholesale,"1,057.35",M.R.HENTER LTD
FCOGPC2015111184,26/11/2015,"AUTOMOTIVE PARTS, ACCESSORIES STORES",ZAF,"Vehicles, servicing and spares",679.32,LMC LAND ROVER CENTURI
FCOGPC2015111213,26/11/2015,AUTOMOTIVE TIRE STORES,COL,"Vehicles, servicing and spares","1,230.61",LUBRICANTES LA ISLA
FCOGPC2015111164,26/11/2015,"BAR,LOUNGE,DISCO,NIGHTCLUB,TAVERN-ALCOHOLIC DRINKS",IND,Restuarants and Bars,523.92,THE UNION JACK CLUB
FCOGPC2015111186,26/11/2015,"BUILDING MATERIALS, LUMBER STORES",RUS,Building Materials,718.34,AVE HOUSE
FCOGPC2015111169,26/11/2015,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,573.6,UBIQUS UK LIMITED
FCOGPC2015111196,26/11/2015,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,876,UBIQUS UK LIMITED
FCOGPC2015111207,26/11/2015,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,MEX,Miscellaneous Industrial/Commercial Supplies,"1,138.59",EXPO GUADALAJARA I
FCOGPC2015111208,26/11/2015,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,MEX,Miscellaneous Industrial/Commercial Supplies,"1,138.59",EXPO GUADALAJARA I
FCOGPC2015111209,26/11/2015,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,MEX,Miscellaneous Industrial/Commercial Supplies,"1,138.59",EXPO GUADALAJARA I
FCOGPC2015111193,26/11/2015,"CLEANING AND MAINTENANCE, JANITORIAL SERVICES",CAN,Cleaning Services and Supplies,828.06,JAIKO CLEANING SERVICE
FCOGPC2015111200,26/11/2015,"CLUBS-CNTRY,MBRSHIP(ATHLET,REC,SPRTS,PRIVATE GOLF",SGP,Leisure Activities,975.51,THE BRITISH CLUB-BUKIT
FCOGPC2015111165,26/11/2015,COMPUTER SOFTWARE STORES,ISR,Computer Equipment & Services,536.73,MICHPAL MICRO
FCOGPC2015111219,26/11/2015,"EATING PLACES, RESTAURANTS",GBR,Restuarants and Bars,"1,469.64",FCO RESTAURANT
FCOGPC2015111211,26/11/2015,ELECTRICAL AND SMALL APPLIANCE REPAIR SHOPS,EGY,General Retail and Wholesale,"1,195.29",MAMOUN COOPERATION
FCOGPC2015111188,26/11/2015,ELECTRICAL CONTRACTORS,BHR,Building Services,722.51,ALFANAR ELECTRICAL
FCOGPC2015111189,26/11/2015,ELECTRICAL CONTRACTORS,BHR,Building Services,722.51,ALFANAR ELECTRICAL
FCOGPC2015111197,26/11/2015,ELECTRICAL CONTRACTORS,BHR,Building Services,903.15,ALFANAR ELECTRICAL
FCOGPC2015111159,26/11/2015,ELECTRONIC SALES,FRA,General Retail and Wholesale,504.37,DARTY DAC 06
FCOGPC2015111161,26/11/2015,ELECTRONIC SALES,IND,General Retail and Wholesale,505.92,DEEPAK ELECTRICALS
FCOGPC2015111202,26/11/2015,ELECTRONIC SALES,PAK,General Retail and Wholesale,"1,007.13",UNIQUE ELECTRONICS &
FCOGPC2015111192,26/11/2015,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",COL,General Retail and Wholesale,819.7,COLCHONES SERTA
FCOGPC2015111206,26/11/2015,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",ITA,General Retail and Wholesale,"1,116.43",DITTA BALDUCCI MAURO
FCOGPC2015111223,26/11/2015,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,"1,579",TOM FAULKNER
FCOGPC2015111177,26/11/2015,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,FRA,Statutory Bodies,649.41,CONSULAT D 'IRAN
FCOGPC2015111174,26/11/2015,"GROCERY STORES, SUPERMARKETS",ESP,General Retail and Wholesale,643.03,LA GRAN DESPENSA
FCOGPC2015111216,26/11/2015,HARDWARE STORES,EGY,General Retail and Wholesale,"1,290.39",ELGEIZERA CO.
FCOGPC2015111224,26/11/2015,"HEATING, PLUMBING, AIR CONDITIONING CONTRACTORS",QAT,Building Services,"2,578.64",QATAR COOL - MIGS
FCOGPC2015111212,26/11/2015,HOTELS/MOTELS/RESORTS,QAT,Hotels,"1,198",ACCOMODATION PROVIDER
FCOGPC2015111160,26/11/2015,HOTELS/MOTELS/RESORTS ,FRA,Hotels,505.09,ACCOMODATION PROVIDER
FCOGPC2015111170,26/11/2015,HOTELS/MOTELS/RESORTS ,GBR,Hotels,614.25,ACCOMODATION PROVIDER
FCOGPC2015111178,26/11/2015,HOTELS/MOTELS/RESORTS ,GBR,Hotels,650,ACCOMODATION PROVIDER
FCOGPC2015111180,26/11/2015,HOTELS/MOTELS/RESORTS ,BRA,Hotels,665.26,ACCOMODATION PROVIDER
FCOGPC2015111183,26/11/2015,HOTELS/MOTELS/RESORTS ,HND,Hotels,671.12,ACCOMODATION PROVIDER
FCOGPC2015111187,26/11/2015,HOTELS/MOTELS/RESORTS ,CZE,Hotels,720.56,ACCOMODATION PROVIDER
FCOGPC2015111199,26/11/2015,HOTELS/MOTELS/RESORTS ,CZE,Hotels,950.41,ACCOMODATION PROVIDER
FCOGPC2015111210,26/11/2015,HOTELS/MOTELS/RESORTS ,CZE,Hotels,"1,181.71",ACCOMODATION PROVIDER
FCOGPC2015111217,26/11/2015,HOTELS/MOTELS/RESORTS ,CZE,Hotels,"1,441.10",ACCOMODATION PROVIDER
FCOGPC2015111218,26/11/2015,HOTELS/MOTELS/RESORTS ,CZE,Hotels,"1,441.10",ACCOMODATION PROVIDER
FCOGPC2015111182,26/11/2015,HOTELS/MOTELS/RESORTS  ,USA,Hotels,668.9,ACCOMODATION PROVIDER
FCOGPC2015111175,26/11/2015,HOUSEHOLD APPLIANCE STORES,PAK,General Retail and Wholesale,645.08,MUBARIK HOME APPLIANCE
FCOGPC2015111176,26/11/2015,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",DOM,Financial Services,648.14,ARS HUMANO CHURCHILL
FCOGPC2015111185,26/11/2015,LIMOUSINES AND TAXICABS,BRA,Travel - Air/Rail/Road,693,ALENCAR DIAS
FCOGPC2015111173,26/11/2015,MISCELLANEOUS AND SPECIALTY RETAIL STORES,LUX,General Retail and Wholesale,632.26,AMAZON MARKETPLCE EU-
FCOGPC2015111214,26/11/2015,MISCELLANEOUS GENERAL MERCHANDISE,NGA,General Retail and Wholesale,"1,270.22",C OFOR TRADING COMPANY
FCOGPC2015111179,26/11/2015,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,RUS,General Retail and Wholesale,659.95,ZHELTYY SLON
FCOGPC2015111221,26/11/2015,MISCELLANEOUS PUBLISHING AND PRINTING,GBR,Print and advertising,"1,498.42",G4S SECURE
FCOGPC2015111172,26/11/2015,OFFICE PHOTOGRAPHIC PHOTOCOPY & MICROFILM EQUIPMT.,GBR,"Office Stationery, equipment and supplies",624.16,XEROX UK LTD
FCOGPC2015111198,26/11/2015,"PACKAGE STORES, BEER, WINE, LIQUOR",MEX,General Retail and Wholesale,906.06,FREIXENET WORLD S WINE
FCOGPC2015111220,26/11/2015,"PACKAGE STORES, BEER, WINE, LIQUOR",ARE,General Retail and Wholesale,"1,484.46",MARITIME& MERCANTILE I
FCOGPC2015111166,26/11/2015,POSTAL SERVICES-GOVERNMENT ONLY,LVA,Mail and Courier Services,546.6,RIGAS 10. PASTA NODALA
FCOGPC2015111194,26/11/2015,POSTAL SERVICES-GOVERNMENT ONLY,LVA,Mail and Courier Services,849.77,RIGAS 25. PASTA NODALA
FCOGPC2015111215,26/11/2015,POSTAL SERVICES-GOVERNMENT ONLY,LVA,Mail and Courier Services,"1,281",RIGAS 10. PASTA NODALA
FCOGPC2015111201,26/11/2015,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,PAN,"Office Stationery, equipment and supplies",987.37,HAPPY COPY
FCOGPC2015111171,26/11/2015,TACA INTERNATIONAL,PER,Travel - Air/Rail/Road,617.63,TACA INTERNATIONAL-TAC
FCOGPC2015111167,26/11/2015,TELECOM INCL PREPAID/RECURRING PHONE SVCS,NGA,Telecommunication Services,552.62,2044LA000012897
FCOGPC2015111222,26/11/2015,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,THA,Telecommunication Services,"1,525.77",TG FONE-SAMSUNG MBK
FCOGPC2015111163,26/11/2015,TRAVEL,MLT,Airline,523.14,AIRLINE
FCOGPC2015111181,26/11/2015,TRAVEL,CYM,Airline,667.97,AIRLINE
FCOGPC2015111203,26/11/2015,TRAVEL,RUS,Airline,"1,039.50",AIRLINE
FCOGPC2015111204,26/11/2015,TRAVEL,RUS,Airline,"1,039.50",AIRLINE
FCOGPC2015111162,26/11/2015,TRAVEL AGENCIES,CRI,Travel Agencies,522.94,THE TRAVEL SHOP CENTER
FCOGPC2015111191,26/11/2015,TRAVEL AGENCIES,KGZ,Travel Agencies,781.75,KYRGYZ KONTSEPT EZHENS
FCOGPC2015111195,26/11/2015,TRAVEL AGENCIES,THA,Travel Agencies,852.68,DHL EXPRESS
FCOGPC2015111168,26/11/2015,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",JAM,Utilities and Non Automotive Fuel,570.65,SHAW HAULAGE LIMITED
FCOGPC2015111190,26/11/2015,WHOLESALE CLUBS,JPN,General Retail and Wholesale,780.21,TAKAHASHISOHHONTEN HON
FCOGPC2015111244,27/11/2015,AUTOMOTIVE SERVICE SHOPS,GBR,"Vehicles, servicing and spares",946,GUAVA INTNL
FCOGPC2015111238,27/11/2015,BOOK STORES,LUX,Books and Periodicals,839.99,"AMAZON SVCS EUROPE,SAR"
FCOGPC2015111228,27/11/2015,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,594,PERSONAL STRENGTHS (UK
FCOGPC2015111261,27/11/2015,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,"3,864",UBIQUS UK LIMITED
FCOGPC2015111227,27/11/2015,"CLEANING AND MAINTENANCE, JANITORIAL SERVICES",EST,Cleaning Services and Supplies,579.33,FILICLEAN
FCOGPC2015111236,27/11/2015,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",PAK,Computer Equipment & Services,802,HB COMPUTERS
FCOGPC2015111237,27/11/2015,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",PAK,Computer Equipment & Services,802,HB COMPUTERS
FCOGPC2015111253,27/11/2015,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,ZAF,Building Materials,"1,309.33",CA MAINTENANCE 5611
FCOGPC2015111254,27/11/2015,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,ZAF,Building Materials,"1,327.85",CA MAINTENANCE 5611
FCOGPC2015111255,27/11/2015,CONSTRUCTION MATERIALS NOT ELSEWHERE CLASSIFIED,ZAF,Building Materials,"1,375.24",CA MAINTENANCE 5611
FCOGPC2015111260,27/11/2015,"COURIER SVC-AIR & GROUND, FREIGHT FORWARDERS",GBR,Mail and Courier Services,"1,696.42",FEDERAL EXP VT GBP GBP
FCOGPC2015111245,27/11/2015,"EATING PLACES, RESTAURANTS",PAN,Restuarants and Bars,959.83,HARD ROCK - BANQUETES
FCOGPC2015111250,27/11/2015,"EATING PLACES, RESTAURANTS",GBR,Restuarants and Bars,"1,190.40",FCO RESTAURANT
FCOGPC2015111257,27/11/2015,"EATING PLACES, RESTAURANTS",GBR,Restuarants and Bars,"1,495.06",MW EAT LTD
FCOGPC2015111232,27/11/2015,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,736.32,WILTS ELECTRICAL BRITS
FCOGPC2015111225,27/11/2015,ELECTRONIC SALES,IND,General Retail and Wholesale,526.28,DEEPAK ELECTRICALS
FCOGPC2015111240,27/11/2015,ELECTRONIC SALES,GEO,General Retail and Wholesale,864.34,CAUCASUS ONLINE
FCOGPC2015111243,27/11/2015,ELECTRONIC SALES,PAN,General Retail and Wholesale,904.89,AUDIO FOTO PRO
FCOGPC2015111239,27/11/2015,"FURNITURE-REUPHOLSTERY AND REPAIR, REFINISHING",RUS,Miscellaneous Industrial/Commercial Supplies,856.36,SVK MEBEL
FCOGPC2015111247,27/11/2015,HARDWARE EQUIPMENT AND SUPPLIES,IND,Miscellaneous Industrial/Commercial Supplies,982.23,MRA ENTERPRISES
FCOGPC2015111234,27/11/2015,HARDWARE STORES,GBR,General Retail and Wholesale,753,SECURITY MATTERS
FCOGPC2015111229,27/11/2015,HOTELS/MOTELS/RESORTS ,PER,Hotels,605.78,ACCOMODATION PROVIDER
FCOGPC2015111231,27/11/2015,HOTELS/MOTELS/RESORTS ,MEX,Hotels,656.13,ACCOMODATION PROVIDER
FCOGPC2015111235,27/11/2015,HOTELS/MOTELS/RESORTS ,KWT,Hotels,760.49,ACCOMODATION PROVIDER
FCOGPC2015111246,27/11/2015,HOTELS/MOTELS/RESORTS ,LCA,Hotels,976.92,ACCOMODATION PROVIDER
FCOGPC2015111249,27/11/2015,HOTELS/MOTELS/RESORTS ,PAN,Hotels,"1,131.62",ACCOMODATION PROVIDER
FCOGPC2015111258,27/11/2015,HOTELS/MOTELS/RESORTS ,PAN,Hotels,"1,499.73",ACCOMODATION PROVIDER
FCOGPC2015111259,27/11/2015,HOTELS/MOTELS/RESORTS ,PAN,Hotels,"1,499.73",ACCOMODATION PROVIDER
FCOGPC2015111242,27/11/2015,LAWN AND GARDEN SUPPLY STORES,VEN,Estate and garden Services,884.08,JARDIN LAS MERCEDES
FCOGPC2015111241,27/11/2015,MEN'S/WOMEN'S/CHILDREN'S UNIFORMS/COMMERCIAL CLOTH,GBR,Business Clothing and Footwear,880.14,WWW.WORKWEAREXPRESS.CO
FCOGPC2015111248,27/11/2015,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GBR,General Retail and Wholesale,"1,018.19",POWER ELECTRIC GENERAT
FCOGPC2015111230,27/11/2015,OFFICE PHOTOGRAPHIC PHOTOCOPY & MICROFILM EQUIPMT.,GBR,"Office Stationery, equipment and supplies",624.16,XEROX UK LTD
FCOGPC2015111252,27/11/2015,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),GBR,Professional Services,"1,272.26",PP GRANDSLAMEV
FCOGPC2015111251,27/11/2015,POSTAL SERVICES-GOVERNMENT ONLY,LVA,Mail and Courier Services,"1,252.46",RIGAS 25. PASTA NODALA
FCOGPC2015111233,27/11/2015,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,FRA,Training and Educational,746.49,LUTECE LANGUE
FCOGPC2015111256,27/11/2015,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,GBR,Training and Educational,"1,425.60",WWW.QA.COM
FCOGPC2015111226,27/11/2015,SERVICE STATIONS WITH OR WITHOUT ANCILLARY SERVICE,GTM,Automotive Fuel,549.22,CENTRAL DE TERMINALES
FCOGPC2015111266,28/11/2015,"BUILDING MATERIALS, LUMBER STORES",BRA,Building Materials,815.96,ELETRICA GOL
FCOGPC2015111264,28/11/2015,COMPUTER SOFTWARE STORES,IRL,Computer Equipment & Services,548.96,ADOBE CREATIVE CLOUD
FCOGPC2015111265,28/11/2015,ELECTRONIC SALES,IND,General Retail and Wholesale,558.61,AMBHA ELECTRIC STORE
FCOGPC2015111262,28/11/2015,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",COL,General Retail and Wholesale,509.03,COLCHONES SERTA
FCOGPC2015111263,28/11/2015,HEALTH AND BEAUTY SPAS,IND,General Retail and Wholesale,512.88,HAIR RAISERZ
FCOGPC2015111267,28/11/2015,MOTORCYCLE SHOPS AND DEALERS,IND,"Vehicles, servicing and spares",894.6,SREE KRISHNA AUTOMOTIV
FCOGPC2015111268,28/11/2015,MOTORCYCLE SHOPS AND DEALERS,IND,"Vehicles, servicing and spares",917.67,SREE KRISHNA AUTOMOTIV
FCOGPC2015111269,29/11/2015,ELECTRONIC SALES,BGD,General Retail and Wholesale,578.55,GREEN HOUSE ENTERPRISE
FCOGPC2015111271,29/11/2015,ELECTRONIC SALES,BGD,General Retail and Wholesale,"1,307.79",GREEN HOUSE ENTERPRISE
FCOGPC2015111270,29/11/2015,HOTELS/MOTELS/RESORTS ,CHN,Hotels,"1,149.22",ACCOMODATION PROVIDER
FCOGPC2015111272,29/11/2015,"PACKAGE STORES, BEER, WINE, LIQUOR",ARE,General Retail and Wholesale,"1,486.80",MARITIME& MERCANTILE I
