Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,08/03/2016,Marketing & Publicity,Innovation Directorate,Advanstar Communications UK Ltd,200772,1000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/03/2016,Postage & Delivery Costs,People Places & Serv Direct,CitySprint (UK) Ltd,1638517,2582.94,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/03/2016,Telecoms,IT Directorate,THREE,ABK74870844,719.50,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/03/2016,Staff Costs,Patent Directorate,News UK Commercial,9005607044,600.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/03/2016,Staff Costs,People Places & Serv Direct,J Alty,53311,521.60,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/03/2016,Miscellaneous Expenses General,People Places & Serv Direct,On Your Bike,33316,522.49,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2016,Accommodation,People Places & Serv Direct,Acoustic Consultants Ltd,6781,1500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2016,Marketing & Publicity,Innovation Directorate,Aardman Animations Ltd,31774,1283.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2016,Marketing & Publicity,Innovation Directorate,Bolt Removals Ltd,SI-530,645.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2016,Travel & Subsistence,International Policy Directorate,Personal expenses,ER135549,585.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2016,Postage & Delivery Costs,People Places & Serv Direct,Parcelforce Worldwide,9051737845,468.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2016,Miscellaneous Expenses General,Trade Mark Directorate,Eversheds Solicitors LLP,91471202,5530.11,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1985,567.65,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,55306.37,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,SANDHILL CONSULTANTS LTD,IN405855,23410.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,SANDHILL CONSULTANTS LTD,IN4058559,7695.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10100489,2087.59,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10100489,2283.27,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10100489,2445.56,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,Patent Directorate,Capita Business Services  Ltd,LO10100489,2448.91,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,Patent Directorate,LA International Computer Consultants Lt,LA370263,2318.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Supporting UK Business,Innovation Directorate,IP ASSET  LLP,3809,2166.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Supporting UK Business,Innovation Directorate,Harrison Goddard Foote,386342,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Supporting UK Business,Innovation Directorate,Lincoln IP,5597,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Supporting UK Business,Innovation Directorate,Lincoln IP,5598,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Supporting UK Business,Innovation Directorate,Marks & Clerk LLP,7069228,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107451,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Supporting UK Business,Innovation Directorate,LAWRIE INTELLECTUAL PROPERTY,107461,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Supporting UK Business,Innovation Directorate,Lean IP,INV2056,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Supporting UK Business,Innovation Directorate,Murgitroyd & Company Ltd,04998-16,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Supporting UK Business,Innovation Directorate,Capella IP Ltd,16116,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Supporting UK Business,Innovation Directorate,Berry Smith LLP,123921,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Supporting UK Business,Innovation Directorate,Bellwether Green,2071,2500.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1085532,40000.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Supporting UK Business,International Policy Directorate,FOREIGN & COMMONWEALTH OFFICE,1085610,-20318.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10100489,3093.86,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA370264,2224.90,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Staff Costs,IT Directorate,Coleg Gwent,ODC003296,-1695.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Staff Costs,IT Directorate,Coleg Gwent,ODI032043,1695.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Staff Costs,IT Directorate,Coleg Gwent,ODI032103,1995.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10100489,2172.64,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10100489,2421.35,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10100489,2027.97,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10100489,2028.31,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA370262,1864.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,Kenson Network Engineering Limited,14719,1381.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10100489,10888.92,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10100489,2475.67,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10100489,4706.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10100489,2469.96,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10100489,3446.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10100489,5664.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10100489,2208.03,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10100489,8191.18,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10100489,3446.80,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Pay Costs,Finance Directorate,Accountancy Recruitment Wales,1986,547.66,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30640815,425.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30640815,349.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Staff Costs,People Places & Serv Direct,Cabinet Office,250014436,13520.20,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Staff Costs,People Places & Serv Direct,UK Commission for Employment and Skills,586,800.00,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30640815,489.88,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30640815,485.81,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Pay Costs,Finance Directorate,Brook Street (UK) Ltd,30640815,785.30,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Miscellaneous Expenses General,International Policy Directorate,Pick Everard,34072,5752.28,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2016,Accommodation,International Policy Directorate,Willmott Dixon Holdings Limited,82825,394317.62,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/03/2016,Travel & Subsistence,Copyright and Enforcement Directorate,Personal expenses,ER135599,1579.38,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/03/2016,Telecoms,IT Directorate,Virgin Media,917218-01MAR,496.61,Not Applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/03/2016,Miscellaneous Expenses General,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,4813.45,Not Applicable,
