Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Basic Grants - SESA Solo Support Scheme,UK Trade and Investments - Trade Development,DIMPLES LTD,173460,"1,000.00",,M31 4BX,EXT,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,ENVIROCAT LTD (A SUBSIDIARY OF MMS SHIP REPAIR & DRY DOCK CO LTD),173234,"1,000.00",,HU9 1TA,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Authoring and Copywriting Costs - Trade Marketing Events,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,173514,"1,076.40",,LE19 1RJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Event Management - Security Events,UK Trade and Investments - Defence and Security Organisation,ARORA HOTELS LTD T/A SOFITEL LONDON HEATHROW,173170,"1,156.12",,TW6 2GD,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Sponsors Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,PS8 LTD,173519,"1,197.00",,EN5 4HD,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,173511,"1,405.00",,LE19 1RJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Storage costs - Inward Investment Publicity,UK Trade and Investments - Chief Operating Officer,COXBENCH MANUFACTURING LTD,173435,"1,740.00",,NG17 6AF,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,ARTIST NEEDS LTD,173233,"2,209.47",,LS1 5JS,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Event Management - Export Taster,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,173514,"2,288.10",,LE19 1RJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Authoring and Copywriting Costs - Trade Marketing Events,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,173514,"2,468.40",,LE19 1RJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,THE CROOKES LTD,173232,"2,647.21",,S6 2WD,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Travel and Subsistence O'seas - Export Explorer,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,173512,"2,867.05",,LE19 1RJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Strategic Trade,UNIVERSITY OF YORK,173310,"3,000.00",,YO10 5NH,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,BRANDON HILL COMMUNICATIONS LTD,173348,"3,956.00",,BS8 2AT,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Photographic Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,CRUZ IT LTD T/A CIT DIGITAL,173517,"5,000.00",,S7 1NF,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Scheme Management Charges - Trade Marketing Events,UK Trade and Investments - Trade Development,ONE LONDON TRADE AND INVESTMENT LTD,173526,"5,639.75",,SE1 2ES,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Sponsors Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,PS8 LTD,173519,"6,000.00",,EN5 4HD,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Stand Space/rental costs - Sector Events - UK,UK Trade and Investments - Trade Development,I2I EVENTS LTD,173516,"7,354.00",,W1B 5AP,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Media and Press Services - Tech City,UK Trade and Investments - Investment Development,BLUE RUBICON LTD,173532,"7,372.00",,SE1 2DA,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Event Management - Trade Marketing Events,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,173514,"7,950.00",,LE19 1RJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),173527,"8,315.85",,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,UKAEA,173312,"11,000.00",,OX14 3DB,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Basic Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,PS8 LTD,173520,"11,200.00",,EN5 4HD,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Basic Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,THE BUILDING CENTRE,173522,"12,000.00",,WC1E 7BT,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,ROCKET EXHIBITIONS & EVENTS LTD,173395,"12,435.82",,G13 4DJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Sponsors Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,PS8 LTD,173519,"19,920.00",,EN5 4HD,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Event Management - Trade Development External Advisers,UK Trade and Investments - Trade Development,CEO COLLABORATIVE FORUM (CF),173347,"20,000.00",,8036,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,Sponsors Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,THE BUILDING CENTRE,173521,"34,560.00",,WC1E 7BT,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,18/04/2013,IT Managed Service Contracts - UKTI Web Sites - Customer Relations Mgmt System,UK Trade and Investments - Chief Operating Officer,DETICA LTD,173515,"43,066.22",,GU2 7YP,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Travel and Subsistence O'seas - Security Events,UK Trade and Investments - Defence and Security Organisation,ARORA HOTELS LTD T/A SOFITEL LONDON HEATHROW,173206,4.22,,TW6 2GD,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Recoveries Account - Balance Sheet,Corporate Payments,DEPARTMENT FOR BUSINESS INNOVATION & SKILLS,173558,150,,NP10 8QQ,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Design Services - Sector Events - UK,UK Trade and Investments - Trade Development,ACUMEN DESIGN CONSULTANCY LTD,173345,210,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Travel and Subsistence O'seas - Security Events,UK Trade and Investments - Defence and Security Organisation,ARORA HOTELS LTD T/A SOFITEL LONDON HEATHROW,173206,239.75,,TW6 2GD,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,ADECCO UK LTD,173529,278.81,,B37 7YE,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,ADECCO UK LTD,173528,468.06,,B37 7YE,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Event Management - Inward Missions,UK Trade and Investments - Trade Development,ADS GROUP LTD,173551,500,,GU14 6FD,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,EVENTSFORCE SOLUTIONS LTD,173549,500,,N1 7EU,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Event Management - Trade Development Support,UK Trade and Investments - Strategic Trade,CENTRAL HALL WESTMINSTER LTD,173561,852.3,,SW1H 9NH,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Event Management - Export Taster,UK Trade and Investments - Trade Development,EAST MIDLANDS BUSINESS LTD,173562,939,,LE19 1RJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Travel and Subsistence O'seas - Passport Development & Events,UK Trade and Investments - Trade Development,ENTERPRISE GROWTH SOLUTIONS LTD,173540,988.02,,AL7 3AX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Travel and Subsistence O'seas - Passport Development & Events,UK Trade and Investments - Trade Development,ENTERPRISE GROWTH SOLUTIONS LTD,173540,"1,100.00",,AL7 3AX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,GRNI Accruals - Balance Sheet,Corporate Payments,ENTERPRISE GROWTH SOLUTIONS LTD,173540,"1,290.11",,AL7 3AX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Event Management - Outward missions,UK Trade and Investments - Trade Development,RAILWAY INDUSTRY ASSOCIATION,173550,"1,325.00",,SW1X 7RY,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Recoveries Account - Balance Sheet,Corporate Payments,DEPARTMENT FOR BUSINESS INNOVATION & SKILLS,173554,"1,800.00",,NP10 8QQ,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,173537,"1,979.96",,SL1 1DB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Design Services - Tech City,UK Trade and Investments - Investment Development,TIM BOOTH,173534,"2,500.00",,N4 3EU,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Venue Hire - Passport Development & Events,UK Trade and Investments - Trade Development,ENTERPRISE GROWTH SOLUTIONS LTD,173540,"7,024.00",,AL7 3AX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Scheme Management Charges - International Trade Team Contracting,UK Trade and Investments - Trade Development,ENTERPRISE GROWTH SOLUTIONS LTD,173552,"7,339.21",,AL7 3AX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Promotional Materials - Trade Marketing Events,UK Trade and Investments - Trade Development,ENTERPRISE GROWTH SOLUTIONS LTD,173540,"8,931.60",,AL7 3AX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Speakers fees - Passport Development & Events,UK Trade and Investments - Trade Development,ENTERPRISE GROWTH SOLUTIONS LTD,173540,"9,690.00",,AL7 3AX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,BIGMEDIA LTD T/A CHINWAG,173555,"10,000.00",,W3 3EP,SME,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Event Management - Trade Marketing Events,UK Trade and Investments - Trade Development,ENTERPRISE GROWTH SOLUTIONS LTD,173540,"11,090.00",,AL7 3AX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Travel and Subsistence O'seas - Trade Marketing Events,UK Trade and Investments - Defence and Security Organisation,EVENTS IN FOCUS LTD,173542,"18,961.62",,SE1 9EU,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Promotional Materials - Inward Investment Events,UK Trade and Investments - Investment Development,LOUGHBOROUGH UNIVERSITY,173548,"20,000.00",,LE11 3TU,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Scheme Management Charges - International Trade Team Contracting,UK Trade and Investments - Trade Development,ENTERPRISE GROWTH SOLUTIONS LTD,173540,"58,266.63",,AL7 3AX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Scheme Management Charges - International Trade Team Contracting,UK Trade and Investments - Trade Development,ENTERPRISE GROWTH SOLUTIONS LTD,173540,"68,818.00",,AL7 3AX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Scheme Management Charges - International Trade Team Contracting,UK Trade and Investments - Trade Development,ENTERPRISE GROWTH SOLUTIONS LTD,173540,"132,772.00",,AL7 3AX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/04/2013,Sponsors Grants - CBBC,UK Trade and Investments - Trade Development,CHINA BRITAIN BUSINESS COUNCIL,173543,"227,686.00",,SW1E 5BH,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,22/04/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,ENTERPRISE GROWTH SOLUTIONS LTD,173563,"-2,000.00",,AL7 3AX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/04/2013,Recoverable VAT Input - Balance Sheet,Corporate Payments,PUBLIC RESTAURANT PARTNER LTD T/A COMPANY OF COOKS,173565,-0.01,,NW3 7JR,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/04/2013,Bank Charges - Commercial Banks - Overseas Market Introduction Service,UK Trade and Investments - Trade Development,STREAMLINE,173588,8.7,,NE8 1HJ,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/04/2013,Printing Costs - Fiscal Compass Programme,UK Trade and Investments - Strategic Trade,FT SOLUTIONS (A DIVISION OF FT PRINT LTD),172770,33.6,,SG13 7GX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/04/2013,Printing Costs - Tech City,UK Trade and Investments - Investment Development,MOO PRINT LTD,173535,38.89,,EC2A 4RQ,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/04/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,ENTERPRISE GROWTH SOLUTIONS LTD,173563,40,,AL7 3AX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/04/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,ENTERPRISE GROWTH SOLUTIONS LTD,173563,40,,AL7 3AX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/04/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,ENTERPRISE GROWTH SOLUTIONS LTD,173563,40,,AL7 3AX,EXT,,,Programme
