Vendor Payments & Commitments over £500 for July to September 2010,,,,,


Service Area,Expenditure Type,Vendor Name,Entry Date,Ref.Doc.,Expenditure over £500 (exc VAT)
Adult Social Services,Other Agencs- TPP,Cedars Nursing Home                ,18/08/2010,7500280042,"2,358.17"
Adult Social Services,Other Agencs- TPP,Cedars Nursing Home                ,18/08/2010,7500280043,"2,358.17"
Adult Social Services,Other Agencs- TPP,Cedars Nursing Home                ,18/08/2010,7500280045,"2,358.17"
Adult Social Services,Other Agencs- TPP,Aspen Villages Ltd                 ,18/08/2010,7500280052,"1,771.21"
Adult Social Services,Other Agencs- TPP,Aspen Villages Ltd                 ,18/08/2010,7500280053,"1,795.70"
Adult Social Services,Other Agencs- TPP,Aspen Villages Ltd                 ,18/08/2010,7500280060,"1,741.76"
Adult Social Services,Other Agencs- TPP,Aspen Villages Ltd                 ,18/08/2010,7500280061,"2,358.17"
Adult Social Services,Other Agencs- TPP,Carebase Burnt Oak 2006 Limited    ,18/08/2010,7500280071,"2,268.31"
Adult Social Services,Other Agencs- TPP,Carebase Burnt Oak 2006 Limited    ,18/08/2010,7500280072,"2,358.17"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280114,"1,032.40"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280114,"1,032.40"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280114,"2,064.80"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280114,"2,064.80"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280114,"2,064.80"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280114,"2,064.80"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280114,"2,064.80"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280114,"2,064.80"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280114,"2,064.80"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280114,"2,064.80"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280114,"2,064.80"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280114,"2,064.80"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280114,"2,064.80"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280114,"2,064.80"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280114,589.94
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280114,"2,049.34"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280115,"2,064.80"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280116,"3,982.11"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280117,"1,835.08"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280117,"2,064.80"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280117,"2,064.80"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280117,"2,064.80"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280118,2064.8
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,18/08/2010,7500280121,1540.64
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,18/08/2010,7500280245,"1,992.48"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,18/08/2010,7500280246,"2,138.00"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,18/08/2010,7500280247,"1,992.48"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,18/08/2010,7500280248,"1,114.98"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,18/08/2010,7500280249,"1,992.44"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,18/08/2010,7500280249,"1,992.44"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,18/08/2010,7500280249,"1,992.44"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,18/08/2010,7500280249,"1,992.44"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,18/08/2010,7500280249,"1,992.44"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,18/08/2010,7500280249,721.46
Adult Social Services,Other Agencs- TPP,Cedars Nursing Home                ,18/08/2010,7500280275,"2,358.17"
Adult Social Services,Other Agencs- TPP,Cedars Nursing Home                ,18/08/2010,7500280276,"2,358.17"
Adult Social Services,Other Agencs- TPP,Cedars Nursing Home                ,18/08/2010,7500280277,684.63
Adult Social Services,Other Agencs- TPP,Bupa Nursing Homes Ltd - Arkley    ,18/08/2010,7500280284,"2,405.80"
Adult Social Services,Other Agencs- TPP,Bupa Nursing Homes Ltd - Arkley    ,18/08/2010,7500280285,"2,929.40"
Adult Social Services,Other Agencs- TPP,Bupa Nursing Homes Ltd - Arkley    ,18/08/2010,7500280286,"1,045.72"
Adult Social Services,Other Agencs- TPP,Bupa Nursing Homes Ltd - Arkley    ,18/08/2010,7500280287,"1,599.56"
Adult Social Services,Other Agencs- TPP,Bupa Nursing Homes Ltd - Arkley    ,18/08/2010,7500280288,"1,579.56"
Adult Social Services,Other Agencs- TPP,Bupa Nursing Homes Ltd - Arkley    ,18/08/2010,7500280289,"2,048.80"
Adult Social Services,Other Agencs- TPP,Bupa Nursing Homes Ltd - Arkley    ,18/08/2010,7500280290,"1,434.36"
Adult Social Services,Other Agencs- TPP,Bupa Nursing Homes Ltd - Arkley    ,18/08/2010,7500280291,"1,817.84"
Adult Social Services,Other Agencs- TPP,Bupa Care Homes                    ,18/08/2010,7500280299,"1,694.77"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,18/08/2010,7500280303,"1,112.73"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,18/08/2010,7500280303,"8,036.41"
Adult Social Services,Other Agencs- TPP,Bupa Care Homes                    ,18/08/2010,7500280308,975.28
Adult Social Services,Other Agencs- TPP,Bupa Care Homes                    ,18/08/2010,7500280309,"2,325.66"
Adult Social Services,Other Agencs- TPP,Parkcare Homes (No2) Limited       ,18/08/2010,7500280311,"2,137.85"
Adult Social Services,Other Agencs- TPP,Parkcare Homes (No2) Limited       ,18/08/2010,7500280312,2129.96
Adult Social Services,Other Agencs- TPP,Four Seasons Health Care           ,18/08/2010,7500280317,"2,122.72"
Adult Social Services,Other Agencs- TPP,Four Seasons Health Care           ,18/08/2010,7500280318,"1,844.16"
Adult Social Services,Other Agencs- TPP,Four Seasons Health Care           ,18/08/2010,7500280319,"2,007.76"
Adult Social Services,Other Agencs- TPP,Four Seasons Health Care           ,18/08/2010,7500280320,"2,007.76"
Adult Social Services,Other Agencs- TPP,Four Seasons Health Care           ,18/08/2010,7500280321,"1,061.36"
Adult Social Services,Other Agencs- TPP,Four Seasons Health Care           ,18/08/2010,7500280322,"1,959.12"
Adult Social Services,Other Agencs- TPP,Four Seasons Health Care           ,18/08/2010,7500280323,"2,122.72"
Adult Social Services,Other Agencs- TPP,Four Seasons Health Care           ,18/08/2010,7500280324,"2,122.72"
Adult Social Services,Other Agencs- TPP,Bupa Care Homes                    ,18/08/2010,7500280327,"1,500.96"
Adult Social Services,Other Agencs- TPP,Lancaster Court                    ,18/08/2010,7500280352,"2,745.05"
Adult Social Services,Other Agencs- TPP,Bupa Care Homes                    ,18/08/2010,7500280367,1397.97
Adult Social Services,Other Agencs- TPP,Fernbank Nursing Home.             ,19/08/2010,7500280393,"2,268.27"
Adult Social Services,Other Agencs- TPP,Fernbank Nursing Home.             ,19/08/2010,7500280394,"1,243.89"
Adult Social Services,Other Agencs- TPP,Fernbank Nursing Home.             ,19/08/2010,7500280398,"2,254.01"
Adult Social Services,Other Agencs- TPP,Fernbank Nursing Home.             ,19/08/2010,7500280401,"2,690.27"
Adult Social Services,Other Agencs- TPP,Abbey Ravenscroft Park Nursing Home,19/08/2010,7500280404,"1,840.12"
Adult Social Services,Other Agencs- TPP,Meera Nursing Home Limited         ,19/08/2010,7500280498,"2,142.86"
Adult Social Services,Other Agencs- TPP,Meera Nursing Home Limited         ,19/08/2010,7500280500,"1,992.52"
Adult Social Services,Other Agencs- TPP,Meera Nursing Home Limited         ,19/08/2010,7500280504,"1,992.52"
Adult Social Services,Other Agencs- TPP,Meera Nursing Home Limited         ,19/08/2010,7500280505,"2,134.80"
Adult Social Services,Other Agencs- TPP,Meera Nursing Home Limited         ,19/08/2010,7500280506,"2,134.84"
Adult Social Services,Other Agencs- TPP,Meera Nursing Home Limited         ,19/08/2010,7500280507,"2,290.80"
Adult Social Services,Other Agencs- TPP,Meera Nursing Home Limited         ,19/08/2010,7500280508,"3,663.73"
Adult Social Services,Other Agencs- TPP,Meera Nursing Home Limited         ,19/08/2010,7500280509,"2,678.57"
Adult Social Services,Other Agencs- TPP,Meera Nursing Home Limited         ,19/08/2010,7500280510,"2,078.44"
Adult Social Services,Other Agencs- TPP,Meera Nursing Home Limited         ,19/08/2010,7500280511,"2,226.94"
Adult Social Services,Other Agencs- TPP,Meera Nursing Home Limited         ,19/08/2010,7500280514,"2,449.76"
Adult Social Services,Other Agencs- TPP,Bupa Care Homes                    ,19/08/2010,7500280535,"1,789.85"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,20/08/2010,7500280592,"1,836.44"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,20/08/2010,7500280592,"1,992.44"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,20/08/2010,7500280592,"1,992.44"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,20/08/2010,7500280592,"1,992.44"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,20/08/2010,7500280592,"1,992.44"
Adult Social Services,Other Agencs- TPP,Newcentury Care Ltd                ,20/08/2010,7500280592,"1,992.44"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280593,"1,551.28"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280593,"1,551.28"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280593,"1,992.48"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280593,"1,992.48"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280593,"1,992.48"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280593,"1,992.48"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280593,"1,992.48"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280593,1992.48
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280593,"1,992.48"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280594,"1,551.28"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280594,"1,551.28"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280594,"1,992.48"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280594,"1,992.48"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280594,"1,992.48"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280594,"1,992.48"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280594,"1,992.48"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280594,"1,992.48"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,20/08/2010,7500280594,1992.48
Adult Social Services,Other Agencs- TPP,Fernbank Nursing Home.             ,24/08/2010,7500281438,"2,134.80"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,25/08/2010,7500281532,"1,360.56"
Adult Social Services,Other Agencs- TPP,Clare House Nursing Home           ,25/08/2010,7500281537,"2,052.00"
Adult Social Services,Other Agencs- TPP,Bupa Care Homes                    ,25/08/2010,7500281538,"1,437.84"
Adult Social Services,Other Agencs- TPP,Bupa Care Homes                    ,25/08/2010,7500281539,"1,418.48"
Adult Social Services,Other Agencs- TPP,Bupa Care Homes                    ,25/08/2010,7500281540,"1,418.76"
Adult Social Services,Other Agencs- TPP,Four Seasons Health Care           ,25/08/2010,7500281542,"5,480.40"
Adult Social Services,Other Agencs- TPP,Carebase Burnt Oak 2006 Limited    ,26/08/2010,7500281559,988.91
Adult Social Services,Other Agencs- TPP,Shivam Nursing Home                ,26/08/2010,7500281561,"1,884.43"
Adult Social Services,Other Agencs- TPP,Henry Nihill House                 ,26/08/2010,7500281572,"1,360.56"
Adult Social Services,Other Agencs- TPP,Bupa Care Homes                    ,27/08/2010,7500281709,"1,836.31"
Adult Social Services,Other Agencs- TPP,Bupa Care Homes                    ,27/08/2010,7500281710,"2,257.69"
Adult Social Services,Other Agencs- TPP,Four Seasons Health Care           ,27/08/2010,7500281717,"1,844.16"
Adult Social Services,Other Agencs- TPP,Named Individual,27/08/2010,7500281756,"2,173.50"
Adult Social Services,Other Agencs- TPP,Named Individual,27/08/2010,7500281757,"8,911.35"
Adult Social Services,Other Agencs- TPP,St. Audreys Retirement Home        ,03/08/2010,7500277679,"1,344.38"
Adult Social Services,Other Agencs- TPP,Bramble Cottage Retirement Home    ,03/08/2010,7500277685,"1,433.72"
Adult Social Services,Other Agencs- TPP,Ancrya Health Ltd - In Liquidation ,03/08/2010,7500277706,"1,662.84"
Adult Social Services,Other Agencs- TPP,Ancrya Health Ltd - In Liquidation ,03/08/2010,7500277707,"1,778.96"
Adult Social Services,Other Agencs- TPP,Ancrya Health Ltd - In Liquidation ,03/08/2010,7500277708,"1,829.62"
Adult Social Services,Other Agencs- TPP,Ancrya Health Ltd - In Liquidation ,03/08/2010,7500277709,"2,318.09"
Adult Social Services,Other Agencs- TPP,Ancrya Health Ltd - In Liquidation ,03/08/2010,7500277710,"2,318.09"
Adult Social Services,Other Agencs- TPP,Ancrya Health Ltd - In Liquidation ,03/08/2010,7500277711,"2,318.09"
Adult Social Services,Other Agencs- TPP,Ancrya Health Ltd - In Liquidation ,03/08/2010,7500277712,"2,318.09"
Adult Social Services,Other Agencs- TPP,St. Claires Care Home              ,03/08/2010,7500277713,"1,092.68"
Adult Social Services,Other Agencs- TPP,Denville Hall                      ,03/08/2010,7500277721,792.92
Adult Social Services,Other Agencs- TPP,Agudas Israel Housing Assctn Ltd   ,03/08/2010,7500277724,2412.02
Adult Social Services,Other Agencs- TPP,Agudas Israel Housing Assctn Ltd   ,03/08/2010,7500277725,"1,851.05"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,03/08/2010,7500277726,838.29
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,03/08/2010,7500277726,1700.24
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,03/08/2010,7500277726,"1,889.20"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,03/08/2010,7500277726,"1,889.20"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,03/08/2010,7500277726,"2,133.84"
Adult Social Services,Other Agencs- TPP,Jewish Care                        ,03/08/2010,7500277726,"2,133.84"
