Newcastle City Council Invoices over £250 paid in May 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245310,Revenue,1MD66,CWD Care Packages,769.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245311,Revenue,1MM40,Direct Payments MH,986.16 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245341,Revenue,1MK40,Direct Payments LD,"1,198.40 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245349,Revenue,1MK40,Direct Payments LD,"1,068.32 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245354,Revenue,1MH40,Direct Payments PD,"3,851.24 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245356,Revenue,1MG40,Direct Payments Elderly,642.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245359,Revenue,1MD66,CWD Care Packages,556.40 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245362,Revenue,1MK40,Direct Payments LD,"5,218.32 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245363,Revenue,1MK40,Direct Payments LD,"1,498.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245365,Revenue,1MH40,Direct Payments PD,"1,883.20 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245368,Revenue,1MH40,Direct Payments PD,837.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245369,Revenue,1MK40,Direct Payments LD,846.96 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245371,Revenue,1MK40,Direct Payments LD,"2,663.24 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245372,Revenue,1MK40,Direct Payments LD,"1,183.16 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245374,Revenue,1MK40,Direct Payments LD,504.92 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245376,Revenue,1MG40,Direct Payments Elderly,898.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245378,Revenue,1MK40,Direct Payments LD,595.76 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245380,Revenue,1MH40,Direct Payments PD,531.60 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245387,Revenue,1MK40,Direct Payments LD,721.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245393,Revenue,1MG40,Direct Payments Elderly,915.60 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245397,Revenue,1MK40,Direct Payments LD,327.52 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245411,Revenue,1MK40,Direct Payments LD,"1,295.52 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245413,Revenue,1MG40,Direct Payments Elderly,"1,134.20 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6244967,Revenue,1MK34,Shared Lives - Adult LD,"1,540.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245415,Revenue,1MK40,Direct Payments LD,539.92 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245417,Revenue,1MK40,Direct Payments LD,521.88 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245419,Revenue,1MK40,Direct Payments LD,577.92 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245420,Revenue,1MK40,Direct Payments LD,"8,421.12 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245423,Revenue,1MK40,Direct Payments LD,"1,239.80 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245428,Revenue,1MG40,Direct Payments Elderly,689.20 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245429,Revenue,1MK40,Direct Payments LD,"1,989.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245430,Revenue,1MK40,Direct Payments LD,"3,271.35 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245432,Revenue,1MK40,Direct Payments LD,952.72 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245435,Revenue,1MK40,Direct Payments LD,668.64 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245441,Revenue,1MK40,Direct Payments LD,721.16 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245442,Revenue,1MH40,Direct Payments PD,796.96 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245449,Revenue,1MG40,Direct Payments Elderly,"1,198.40 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245450,Revenue,1MG40,Direct Payments Elderly,594.32 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245451,Revenue,1MK40,Direct Payments LD,784.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245453,Revenue,1MK40,Direct Payments LD,"1,951.48 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245460,Revenue,1MH40,Direct Payments PD,608.96 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245466,Revenue,1MH40,Direct Payments PD,723.20 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245470,Revenue,1MG40,Direct Payments Elderly,"1,012.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245486,Revenue,1MG40,Direct Payments Elderly,561.44 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245491,Revenue,1MK40,Direct Payments LD,552.76 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245500,Revenue,1MH40,Direct Payments PD,858.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245501,Revenue,1MK40,Direct Payments LD,900.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245504,Revenue,1MG40,Direct Payments Elderly,"1,460.64 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245517,Revenue,1MG40,Direct Payments Elderly,856.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245520,Revenue,1MK40,Direct Payments LD,806.52 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245526,Revenue,1MG40,Direct Payments Elderly,503.36 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245529,Revenue,1MK40,Direct Payments LD,818.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245537,Revenue,1MK40,Direct Payments LD,621.32 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245546,Revenue,1MH40,Direct Payments PD,684.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245547,Revenue,1MG40,Direct Payments Elderly,"1,926.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245549,Revenue,1MK40,Direct Payments LD,748.52 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245776,Revenue,1MK40,Direct Payments LD,"1,341.56 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6244985,Revenue,1MK34,Shared Lives - Adult LD,"1,540.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245208,Revenue,1MK40,Direct Payments LD,"1,163.12 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245485,Revenue,1MK40,Direct Payments LD,615.20 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245528,Revenue,1MK40,Direct Payments LD,564.96 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245532,Revenue,1MK40,Direct Payments LD,970.64 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245555,Revenue,1MG40,Direct Payments Elderly,"2,467.88 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245556,Revenue,1MK40,Direct Payments LD,365.84 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245557,Revenue,1MH40,Direct Payments PD,488.24 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245136,Revenue,1MH40,Direct Payments PD,256.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245149,Revenue,1MH40,Direct Payments PD,462.32 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245154,Revenue,1MK40,Direct Payments LD,256.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245157,Revenue,1MH40,Direct Payments PD,401.40 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245177,Revenue,1MD66,CWD Care Packages,374.48 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245191,Revenue,1MK40,Direct Payments LD,535.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245198,Revenue,1MK40,Direct Payments LD,307.72 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245199,Revenue,1MK40,Direct Payments LD,490.40 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245203,Revenue,1MD66,CWD Care Packages,293.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245212,Revenue,1MK40,Direct Payments LD,"3,693.48 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245240,Revenue,1MH40,Direct Payments PD,385.20 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245247,Revenue,1MH40,Direct Payments PD,556.40 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245251,Revenue,1MD66,CWD Care Packages,256.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245256,Revenue,1MD66,CWD Care Packages,256.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245263,Revenue,1MG40,Direct Payments Elderly,642.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245272,Revenue,1MK40,Direct Payments LD,500.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245284,Revenue,1MH40,Direct Payments PD,321.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245313,Revenue,1MH40,Direct Payments PD,406.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245324,Revenue,1MD66,CWD Care Packages,664.48 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245340,Revenue,1MD66,CWD Care Packages,762.08 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245342,Revenue,1MD66,CWD Care Packages,267.52 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245343,Revenue,1MH40,Direct Payments PD,452.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245344,Revenue,1MD66,CWD Care Packages,696.88 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245350,Revenue,1MK40,Direct Payments LD,288.72 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245353,Revenue,1MK40,Direct Payments LD,574.44 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245366,Revenue,1MK40,Direct Payments LD,428.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245370,Revenue,1MK40,Direct Payments LD,459.32 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245375,Revenue,1MK40,Direct Payments LD,547.24 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245384,Revenue,1MH40,Direct Payments PD,561.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245386,Revenue,1MK40,Direct Payments LD,297.68 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245392,Revenue,1MD66,CWD Care Packages,354.64 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,20/05/2014,Redacted Personal Data,6245394,Revenue,1MK40,Direct Payments LD,552.00 
