Wakefield Council Purchase Card Spend for Quarter 1st October 2017 to 31st December 2017,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Purpose of Spend,Type,Transaction No.,Seq No.,Payment Date,Net Amount,Irrecoverable VAT,Merchant Category,P-Card Tran,Contract
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ALDI,Purchase of Food & Drink,Revenue,160968,275,25/10/2017,49.20,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ALDI,Purchase of Food & Drink,Revenue,160980,103,02/01/2018,53.48,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ALDI,Purchase of Food & Drink,Revenue,160980,136,02/01/2018,54.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ALDI,Purchase of Food & Drink,Revenue,160980,183,02/01/2018,80.15,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ALDI,Purchase of Food & Drink,Revenue,160976,125,04/12/2017,8.37,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ALDI,Purchase of Food & Drink,Revenue,160976,29,04/12/2017,9.33,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ALDI,Purchase of Food & Drink,Revenue,160976,356,04/12/2017,12.68,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ALDI,Purchase of Food & Drink,Revenue,160976,77,04/12/2017,31.23,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ALDI,Purchase of Food & Drink,Revenue,160976,30,04/12/2017,114.27,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,Z,BVACOP Not Applicable,ALDI,Purchase of Food & Drink,Revenue,160978,486,14/12/2017,15.80,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,Z,BVACOP Not Applicable,ALDI,Purchase of Food & Drink,Revenue,160980,1553,02/01/2018,15.80,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,Z,BVACOP Not Applicable,ALDI,Purchase of Food & Drink,Revenue,160971,1014,10/11/2017,2.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,Z,BVACOP Not Applicable,ALDI,Purchase of Food & Drink,Revenue,160966,323,18/10/2017,7.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,Z,BVACOP Not Applicable,ALDI,Purchase of Food & Drink,Revenue,160966,352,18/10/2017,7.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,Z,BVACOP Not Applicable,ALDI,Purchase of Food & Drink,Revenue,160971,383,10/11/2017,7.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,Z,BVACOP Not Applicable,ALDI,Purchase of Food & Drink,Revenue,160971,503,10/11/2017,7.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,Z,BVACOP Not Applicable,ALDI,Purchase of Food & Drink,Revenue,160971,823,10/11/2017,7.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,Z,BVACOP Not Applicable,ALDI,Purchase of Food & Drink,Revenue,160971,1013,10/11/2017,7.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,Z,BVACOP Not Applicable,ALDI,Purchase of Food & Drink,Revenue,160972,205,15/11/2017,7.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,Z,BVACOP Not Applicable,ALDI,Purchase of Food & Drink,Revenue,160971,439,10/11/2017,11.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,Z,BVACOP Not Applicable,ALDI,Purchase of Food & Drink,Revenue,160972,313,15/11/2017,15.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,Z,BVACOP Not Applicable,ALDI,Purchase of Food & Drink,Revenue,160975,535,29/11/2017,15.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,Z,BVACOP Not Applicable,ALDI,Purchase of Food & Drink,Revenue,160975,687,29/11/2017,15.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,Z,BVACOP Not Applicable,ALDI,Purchase of Food & Drink,Revenue,160976,398,04/12/2017,20.30,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160966,132,18/10/2017,4.70,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160971,617,10/11/2017,12.37,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160971,854,10/11/2017,7.86,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160977,78,08/12/2017,2.16,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160967,137,19/10/2017,0.83,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160978,328,14/12/2017,3.30,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160978,207,14/12/2017,4.20,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160967,136,19/10/2017,10.83,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,74,02/11/2017,3.39,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160978,444,14/12/2017,5.69,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,219,02/11/2017,3.53,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,218,02/11/2017,6.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160962,320,05/10/2017,6.70,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160978,407,14/12/2017,3.84,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160962,449,05/10/2017,2.63,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160962,450,05/10/2017,3.85,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160966,267,18/10/2017,48.58,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160980,855,02/01/2018,4.94,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,246,02/11/2017,2.48,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,210,02/11/2017,7.94,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,209,02/11/2017,71.84,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,245,02/11/2017,100.68,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,125,02/11/2017,8.61,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,124,02/11/2017,106.44,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160980,1525,02/01/2018,1.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160980,1524,02/01/2018,63.45,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,265,02/11/2017,8.96,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,264,02/11/2017,72.96,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160974,117,21/11/2017,5.12,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,87,02/11/2017,5.51,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,86,02/11/2017,75.45,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160974,116,21/11/2017,87.23,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160976,421,04/12/2017,1.73,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160976,367,04/12/2017,6.36,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160976,366,04/12/2017,71.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160976,420,04/12/2017,78.07,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160974,98,21/11/2017,3.10,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,229,02/11/2017,3.57,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160976,221,04/12/2017,4.78,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,67,02/11/2017,7.27,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160976,220,04/12/2017,59.09,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160974,97,21/11/2017,64.52,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,66,02/11/2017,70.61,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160980,1113,02/01/2018,10.85,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160980,1112,02/01/2018,85.17,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160976,235,04/12/2017,0.32,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160976,234,04/12/2017,8.47,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160976,402,04/12/2017,15.16,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160976,401,04/12/2017,95.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,186,02/11/2017,1.70,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,185,02/11/2017,65.94,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160980,1044,02/01/2018,3.06,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160980,1328,02/01/2018,47.81,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160980,1317,02/01/2018,67.82,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160976,321,04/12/2017,4.28,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160972,207,15/11/2017,6.88,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160976,226,04/12/2017,12.46,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,145,02/11/2017,17.30,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160976,320,04/12/2017,71.62,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160972,206,15/11/2017,87.04,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,ALDI,Purchase of Food & Drink,Revenue,160970,144,02/11/2017,94.26,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,AMAZON,Purchase of Food & Drink,Revenue,160968,35,25/10/2017,13.00,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,AMAZON,Purchase of Food & Drink,Revenue,160968,33,25/10/2017,3.29,Nil,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,AMAZON,Purchase of Food & Drink,Revenue,160964,75,10/10/2017,29.95,Nil,BOOK STORES,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,CHILDYOU,4,Children´s and Education Services,AMF BOWLING,Purchase of Food & Drink,Revenue,160962,214,05/10/2017,3.00,Nil,CLUBS-CNTRYMBRSHIP(ATHLETRECSPRTSPRIVATE GOLF,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160964,360,10/10/2017,3.96,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160968,311,25/10/2017,3.96,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160977,142,08/12/2017,3.96,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160962,317,05/10/2017,6.30,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160970,160,02/11/2017,1.49,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160970,162,02/11/2017,1.49,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160964,327,10/10/2017,2.08,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160970,228,02/11/2017,2.96,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160977,146,08/12/2017,2.96,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160977,231,08/12/2017,3.96,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160970,159,02/11/2017,4.97,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160970,161,02/11/2017,4.97,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160964,326,10/10/2017,6.02,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160970,107,02/11/2017,1.67,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160970,106,02/11/2017,2.96,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160971,338,10/11/2017,3.47,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160977,330,08/12/2017,5.94,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160970,147,02/11/2017,0.63,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160977,262,08/12/2017,3.96,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160980,514,02/01/2018,5.94,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160980,1053,02/01/2018,6.54,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160970,146,02/11/2017,43.23,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
Wakefield MDC,E08000036,31/12/2017,ADULTS,7,Adult Social Care,ASDA,Purchase of Food & Drink,Revenue,160964,371,10/10/2017,1.48,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available
