Unique Reference Number,Date,Merchant Category Code,Location,Merchant Category Group,Amount,Supplier
FCOGPC161101132,11/23/2016,MISCELLANEOUS PUBLISHING AND PRINTING,MEX,Print and advertising,727.72,FACTOR DIGITAL
FCOGPC161101133,11/23/2016,POSTAL SERVICES-GOVERNMENT ONLY,FIN,Mail and Courier Services,735.47,POSTI  OY
FCOGPC161101134,11/23/2016,SERVICE STATIONS WITH OR WITHOUT ANCILLARY SERVICE,IND,Automotive Fuel,755.53,AUTO CARE CENTRE
FCOGPC161101135,11/23/2016,HOTELS/MOTELS/RESORTS ,ZAF,Hotels,785.03,ACCOMMODATION PROVIDER
FCOGPC161101136,11/23/2016,TRAVEL AGENCIES,CRI,Travel Agencies,785.86,THE TRAVEL SHOP CENTER
FCOGPC161101137,11/23/2016,TRAVEL AGENCIES,CRI,Travel Agencies,785.86,THE TRAVEL SHOP CENTER
FCOGPC161101138,11/23/2016,TRAVEL AGENCIES,CRI,Travel Agencies,785.86,THE TRAVEL SHOP CENTER
FCOGPC161101139,11/23/2016,MISCELLANEOUS GENERAL MERCHANDISE,MEX,General Retail and Wholesale,791.51,SR PAGO
FCOGPC161101140,11/23/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,792,ACCOMMODATION PROVIDER
FCOGPC161101141,11/23/2016,TRAVEL,CAN,Airline,798.46,AIRLINE
FCOGPC161101142,11/23/2016,TRAVEL,CAN,Airline,798.46,AIRLINE
FCOGPC161101143,11/23/2016,MEN'S/WOMEN'S/CHILDREN'S UNIFORMS/COMMERCIAL CLOTH,GBR,Business Clothing and Footwear,800,EMBROIDERY EXPRESS
FCOGPC161101144,11/23/2016,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,GBR,Mail Order / Direct Selling,812.9,CITRIXONLINE.COM
FCOGPC161101145,11/23/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GBR,General Retail and Wholesale,816,PAYPAL  PRESSASSOCI
FCOGPC161101146,11/23/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,GBR,General Retail and Wholesale,816,PAYPAL  PRESSASSOCI
FCOGPC161101147,11/23/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",ISL,Utilities and Non Automotive Fuel,830.92,ORKUVEITA RVIK
FCOGPC161101148,11/23/2016,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,GBR,Mail Order / Direct Selling,850,BOLSONS LTD
FCOGPC161101149,11/23/2016,HOUSEHOLD APPLIANCE STORES,ARM,General Retail and Wholesale,850.11,ZIGZAG-4
FCOGPC161101150,11/23/2016,"HEALTH PRACTITIONERS, MEDICAL SRVCS-NOT ELSEWHERE",ARE,Medical Supplies and Services,852.62,INFINITY POLYCLINIC
FCOGPC161101151,11/23/2016,"GROCERY STORES, SUPERMARKETS",RUS,General Retail and Wholesale,866.77,METRO STORE 1013
FCOGPC161101152,11/23/2016,POSTAL SERVICES-GOVERNMENT ONLY,LVA,Mail and Courier Services,869.75,RIGAS 10. PASTA NODALA
FCOGPC161101153,11/23/2016,"GROCERY STORES, SUPERMARKETS",NGA,General Retail and Wholesale,872.09,NDUMAK NIGERIA LIMITED
FCOGPC161101154,11/23/2016,"AUTOMOTIVE PARTS, ACCESSORIES STORES",NGA,"Vehicles, servicing and spares",875.68,CELYMORE INTERNATIONAL
FCOGPC161101155,11/23/2016,HOTELS/MOTELS/RESORTS ,TJK,Hotels,891.16,ACCOMMODATION PROVIDER
FCOGPC161101156,11/23/2016,ELECTRICAL PARTS AND EQUIPMENT,TUN,Building Materials,902.85,ELECTRO RAOUF CHAABOUN
FCOGPC161101157,11/23/2016,TRAVEL,TTO,Airline,907.03,AIRLINE
FCOGPC161101158,11/23/2016,"EATING PLACES, RESTAURANTS",CAN,Restuarants and Bars,920.35,CMC CATERING
FCOGPC161101159,11/23/2016,TRAVEL,ESP,Airline,946.97,AIRLINE
FCOGPC161101160,11/23/2016,"DRAPERY, UPOLSTERY, AND WINDOW COVERINGS STORES",GBR,General Retail and Wholesale,965.58,VISION SUPPORT SERVICE
FCOGPC161101161,11/23/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",HRV,Utilities and Non Automotive Fuel,986.37,FINA 30101 ZAGREB
FCOGPC161101162,11/23/2016,TRAVEL,CAN,Airline,990.53,AIRLINE
FCOGPC161101163,11/23/2016,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,LUX,Mail Order / Direct Selling,1006.99,AMAZON EU
FCOGPC161101164,11/23/2016,HOTELS/MOTELS/RESORTS ,MKD,Hotels,1034.26,ACCOMMODATION PROVIDER
FCOGPC161101165,11/23/2016,MEN'S/WOMEN'S/CHILDREN'S UNIFORMS/COMMERCIAL CLOTH,GBR,Business Clothing and Footwear,1089.04,EMBROIDERY EXPRESS
FCOGPC161101166,11/23/2016,"CONTRACTORS,SPECIAL TRADE-NOT ELSEWHERE CLASSIFIED",BRA,Building Services,1097.36,PAGSEGUROUOL MASTERFIL
FCOGPC161101167,11/23/2016,"EATING PLACES, RESTAURANTS",BRA,Restuarants and Bars,1143.7,LUCAS FERRARO SUZANO R
FCOGPC161101168,11/23/2016,TRAVEL AGENCIES,SAU,Travel Agencies,1162.62,ATTAR TRAVEL AGENCY
FCOGPC161101169,11/23/2016,"GROCERY STORES, SUPERMARKETS",KEN,General Retail and Wholesale,1221.25,CHANDARANA-MOBIL
FCOGPC161101170,11/23/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",TUR,General Retail and Wholesale,1231.72,ANKARA  MAGAZA VE MUST
FCOGPC161101171,11/23/2016,FAST FOOD RESTAURANTS,MEX,Restuarants and Bars,1232.4,GARABATOS AMBERES
FCOGPC161101172,11/23/2016,OFFICE PHOTOGRAPHIC PHOTOCOPY & MICROFILM EQUIPMT.,GBR,"Office Stationery, equipment and supplies",1233.88,XEROX UK LTD
FCOGPC161101173,11/23/2016,MISCELLANEOUS GENERAL MERCHANDISE,NGA,General Retail and Wholesale,1299.77,SIMCARE NIG LTD
FCOGPC161101174,11/23/2016,CATERERS,CAN,Catering and Catering Supplies,1359.64,ACQUA FINE FOODS
FCOGPC161101175,11/23/2016,ELECTRONIC SALES,CAN,General Retail and Wholesale,1392.6,APPLE ONLINE STORE
FCOGPC161101176,11/23/2016,MEN'S AND WOMEN'S CLOTHING STORES,QZZ,General Retail and Wholesale,1405.84,MELODIA
FCOGPC161101177,11/23/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",GBR,Personal Services,1500,SERVEST SECURITY SERVI
FCOGPC161101178,11/23/2016,"GROCERY STORES, SUPERMARKETS",NGA,General Retail and Wholesale,1524.05,NDUMAK NIGERIA LIMITED
FCOGPC161101179,11/23/2016,ELECTRONIC SALES,NZL,General Retail and Wholesale,1540.66,NOEL LEEMING 3F
FCOGPC161101180,11/24/2016,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",GBR,Clubs/Associations/Organisations,512,RICS SUBS UK CYBS
FCOGPC161101181,11/24/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",HRV,Utilities and Non Automotive Fuel,519.18,FINA 30101 ZAGREB
FCOGPC161101182,11/24/2016,"COMMERCIAL ART, GRAPHICS, PHOTOGRAPHY",GBR,Print and advertising,525,ACUMEN DESIGN
FCOGPC161101183,11/24/2016,TRAVEL AGENCIES,PER,Travel Agencies,528.13,NUEVO MUNDO
FCOGPC161101184,11/24/2016,"CONTRACTORS,SPECIAL TRADE-NOT ELSEWHERE CLASSIFIED",NGA,Building Services,530.39,FRANCINO ENT NIG LTD
FCOGPC161101185,11/24/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Professional Services,540,SMART SURVEY SYSTEM
FCOGPC161101186,11/24/2016,TRAVEL,CAN,Airline,542.41,AIRLINE
FCOGPC161101187,11/24/2016,TRAVEL,CAN,Airline,542.41,AIRLINE
FCOGPC161101188,11/24/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",GEO,Catering and Catering Supplies,554.98,SMART RETAIL VAKE
FCOGPC161101189,11/24/2016,TRAVEL,TUN,Airline,564.92,AIRLINE
FCOGPC161101190,11/24/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,LUX,General Retail and Wholesale,590.55,AMAZON UK RETAIL AMAZO
FCOGPC161101191,11/24/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",QZZ,Computer Equipment & Services,593.14,MOLLA KS
FCOGPC161101192,11/24/2016,BOOK STORES,GBR,Books and Periodicals,599.53,STATIONERY OFFICE BOOK
FCOGPC161101193,11/24/2016,OFFICE PHOTOGRAPHIC PHOTOCOPY & MICROFILM EQUIPMT.,GBR,"Office Stationery, equipment and supplies",612.98,XEROX UK LTD
FCOGPC161101194,11/24/2016,HOTELS/MOTELS/RESORTS ,PAN,Hotels,614.1,ACCOMMODATION PROVIDER
FCOGPC161101195,11/24/2016,HOTELS/MOTELS/RESORTS ,PAN,Hotels,614.1,ACCOMMODATION PROVIDER
FCOGPC161101196,11/24/2016,HOTELS/MOTELS/RESORTS ,PAN,Hotels,614.1,ACCOMMODATION PROVIDER
FCOGPC161101197,11/24/2016,HOTELS/MOTELS/RESORTS ,PAN,Hotels,614.1,ACCOMMODATION PROVIDER
FCOGPC161101198,11/24/2016,HOTELS/MOTELS/RESORTS ,PAN,Hotels,614.1,ACCOMMODATION PROVIDER
FCOGPC161101199,11/24/2016,HOTELS/MOTELS/RESORTS ,PAN,Hotels,614.1,ACCOMMODATION PROVIDER
FCOGPC161101200,11/24/2016,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",GBR,Clubs/Associations/Organisations,654,WWW.CHATHAMHOUSE.ORG
FCOGPC161101201,11/24/2016,DUTY FREE STORES,DNK,General Retail and Wholesale,672.57,PETER JUSTESEN COMPANY
FCOGPC161101202,11/24/2016,"GROCERY STORES, SUPERMARKETS",NLD,General Retail and Wholesale,691.07,SLIGRO ZB 5017
FCOGPC161101203,11/24/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,FIN,Miscellaneous Industrial/Commercial Supplies,721.77,IZ  SAHKO-HAKALA O
FCOGPC161101204,11/24/2016,DRY CLEANERS,MAR,Cleaning Services and Supplies,730.39,MACROSEC AGDAL
FCOGPC161101205,11/24/2016,"CABLE, SATELLITE, OTHER PAY TELEVISION, RADIO SVCS",ZMB,General Retail and Wholesale,732.03,MULTICHOICE- EA
FCOGPC161101206,11/24/2016,POSTAL SERVICES-GOVERNMENT ONLY,LVA,Mail and Courier Services,747.04,RIGAS 10. PASTA NODALA
FCOGPC161101207,11/24/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,GBR,Training and Educational,768,EML LEARNING
FCOGPC161101208,11/24/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,768,WWW.UBIQUS.CO.UK
FCOGPC161101209,11/24/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,768,WWW.UBIQUS.CO.UK
FCOGPC161101210,11/24/2016,TRAVEL AGENCIES,ISR,Travel Agencies,782.66,AVINOAM NEHMAD SHIRUTE
FCOGPC161101211,11/24/2016,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,CZE,General Retail and Wholesale,791.34,DESIGNOR
FCOGPC161101212,11/24/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,792,ACCOMMODATION PROVIDER
FCOGPC161101213,11/24/2016,POSTAL SERVICES-GOVERNMENT ONLY,LVA,Mail and Courier Services,800.41,RIGAS 10. PASTA NODALA
FCOGPC161101214,11/24/2016,"EATING PLACES, RESTAURANTS",UKR,Restuarants and Bars,803.24,RESTORAN BESTIYA
FCOGPC161101215,11/24/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,BIH,Telecommunication Services,851.38,UNIVERZALNO D.O.O.SARA
FCOGPC161101216,11/24/2016,TELECOM INCL PREPAID/RECURRING PHONE SVCS,GTM,Telecommunication Services,865.8,CLARO
FCOGPC161101217,11/24/2016,HARDWARE STORES,COL,General Retail and Wholesale,877.24,HARCOL LOCKS DOORS SEC
FCOGPC161101218,11/24/2016,HARDWARE STORES,COL,General Retail and Wholesale,877.24,HARCOL LOCKS DOORS SEC
FCOGPC161101219,11/24/2016,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",DNK,Financial Services,878.35,BUPA GLOBAL
FCOGPC161101220,11/24/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",MEX,Computer Equipment & Services,880.65,CTI
FCOGPC161101221,11/24/2016,DIRECT MARKETING-COMBINATION CATALOG/RETAIL MERCH.,ROM,General Retail and Wholesale,901,PAYU    PAYU PCGARAGE.
FCOGPC161101222,11/24/2016,HOTELS/MOTELS/RESORTS ,PAN,Hotels,902.34,ACCOMMODATION PROVIDER
FCOGPC161101223,11/24/2016,TRAVEL,TTO,Airline,913.88,AIRLINE
FCOGPC161101224,11/24/2016,TELECOM INCL PREPAID/RECURRING PHONE SVCS,GTM,Telecommunication Services,917.09,CLARO
FCOGPC161101225,11/24/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GTM,General Retail and Wholesale,918.22,CONICASA
FCOGPC161101226,11/24/2016,NEWS DEALERS AND NEWSSTANDS,KWT,Books and Periodicals,975.88,DAR ALSEYASA FOR PRINT
FCOGPC161101227,11/24/2016,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,LUX,Mail Order / Direct Selling,1000,AMAZON EU
FCOGPC161101228,11/24/2016,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,LUX,Mail Order / Direct Selling,1000,AMAZON EU
FCOGPC161101229,11/24/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,LUX,General Retail and Wholesale,1007.98,AMAZON UK RETAIL AMAZO
FCOGPC161101230,11/24/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",FRA,Computer Equipment & Services,1043.55,ADEXPRINT
FCOGPC161101231,11/24/2016,DEPARTMENT STORES,ESP,General Retail and Wholesale,1048.71,IKEA SAN SEBAST
FCOGPC161101232,11/24/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,CHN,Training and Educational,1123.84,SHANGHAI JIA YU LIN CU
FCOGPC161101233,11/24/2016,TRAVEL,ESP,Airline,1131.67,AIRLINE
FCOGPC161101234,11/24/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Statutory Bodies,1146.89,FCO SERVICES
FCOGPC161101235,11/24/2016,TRAVEL,URY,Airline,1156.5,AIRLINE
FCOGPC161101236,11/24/2016,HOTELS/MOTELS/RESORTS ,NZL,Hotels,1167.63,ACCOMMODATION PROVIDER
FCOGPC161101237,11/24/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,PRT,Telecommunication Services,1204.01,ACITEL 4
FCOGPC161101238,11/24/2016,DRY CLEANERS,MAR,Cleaning Services and Supplies,1235.46,MACROSEC AGDAL
FCOGPC161101239,11/24/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,NZL,Telecommunication Services,1245.25,VODAFONE CUBA
FCOGPC161101240,11/24/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,LUX,General Retail and Wholesale,1250,AMAZON UK RETAIL AMAZO
FCOGPC161101241,11/24/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",ISR,Catering and Catering Supplies,1298.87,FRUIT AND VEGETABLES
FCOGPC161101242,11/24/2016,HOTELS/MOTELS/RESORTS ,MUS,Hotels,1380.81,ACCOMMODATION PROVIDER
FCOGPC161101243,11/24/2016,OFFICE PHOTOGRAPHIC PHOTOCOPY & MICROFILM EQUIPMT.,BEL,"Office Stationery, equipment and supplies",1397.02,XEROX
FCOGPC161101244,11/24/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GTM,General Retail and Wholesale,1431.96,CONICASA
FCOGPC161101245,11/24/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,1575,ACCOMMODATION PROVIDER
FCOGPC161101246,11/25/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,506.72,PC WORLD ONLINE
FCOGPC161101247,11/25/2016,HOTELS/MOTELS/RESORTS ,BHR,Hotels,559.58,ACCOMMODATION PROVIDER
FCOGPC161101248,11/25/2016,FLOOR COVERING STORES,PAK,General Retail and Wholesale,565.16,PAK CARPET INDUSTRIE
FCOGPC161101249,11/25/2016,TRAVEL,BEL,Airline,566.14,AIRLINE
FCOGPC161101250,11/25/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",NGA,General Retail and Wholesale,578.58,GODSWILL ASSOCIATES EN
FCOGPC161101251,11/25/2016,MISCELLANEOUS GENERAL MERCHANDISE,ZAF,General Retail and Wholesale,585.67,METRO HOME
FCOGPC161101252,11/25/2016,"EATING PLACES, RESTAURANTS",AZE,Restuarants and Bars,586,V MAGAZA
FCOGPC161101253,11/25/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",AUS,Professional Services,586.61,EXPOTRADE AUSTRALIA PT
FCOGPC161101254,11/25/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",AUT,Catering and Catering Supplies,588.16,METRO 1110
FCOGPC161101255,11/25/2016,"EATING PLACES, RESTAURANTS",TWN,Restuarants and Bars,592.84,PIN KNIC
FCOGPC161101256,11/25/2016,"HEATING, PLUMBING, AIR CONDITIONING CONTRACTORS",BRA,Building Services,618.43,VITORIA HIDROJETIAMENT
FCOGPC161101257,11/25/2016,DEPARTMENT STORES,CMR,General Retail and Wholesale,622.21,ETS NTI ELECTRICITE
FCOGPC161101258,11/25/2016,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",BGR,"Office Stationery, equipment and supplies",657.12,OFFICE1 SFRAKOVSKI
FCOGPC161101259,11/25/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",ITA,Utilities and Non Automotive Fuel,664.21,POSTE ITALIANE
FCOGPC161101260,11/25/2016,"GROCERY STORES, SUPERMARKETS",JPN,General Retail and Wholesale,684.84,NISSIN WORLD DELIC
FCOGPC161101261,11/25/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,705.6,WWW.UBIQUS.CO.UK
FCOGPC161101262,11/25/2016,"FIREPLACE, FIREPLACE SCREENS & ACCESSORIES STORES",TUR,General Retail and Wholesale,733.03,UCEL PERDE SISTEMLERI
FCOGPC161101263,11/25/2016,AUTOMOBILE RENTAL AGENCY-NOT ELSEWHERE CLASSIFIED,TCA,Auto rental,741.29,ISLAND AUTO RENTALS
FCOGPC161101264,11/25/2016,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,PAK,General Retail and Wholesale,746.99,EXCEL LABS
FCOGPC161101265,11/25/2016,TRAVEL,BEL,Airline,760.45,AIRLINE
FCOGPC161101266,11/25/2016,"TRANSPRTN-SUBRBN & LOCAL COMTR PSNGR, INCL FERRIES",AUT,Travel - Air/Rail/Road,770.86,WIENER LINIEN 8500
FCOGPC161101267,11/25/2016,TRAVEL,MEX,Airline,783.35,AIRLINE
FCOGPC161101268,11/25/2016,FLOOR COVERING STORES,PAK,General Retail and Wholesale,788.2,PAK CARPET INDUSTRIE
FCOGPC161101269,11/25/2016,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",BGR,"Office Stationery, equipment and supplies",797.48,OFFICE1 SFRAKOVSKI
FCOGPC161101270,11/25/2016,HOTELS/MOTELS/RESORTS ,CHN,Hotels,813.47,ACCOMMODATION PROVIDER
FCOGPC161101271,11/25/2016,"HEALTH PRACTITIONERS, MEDICAL SRVCS-NOT ELSEWHERE",GBR,Medical Supplies and Services,819,BACK 2
FCOGPC161101272,11/25/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",PHL,General Retail and Wholesale,830.95,FORTH AND TAY INC EVT
FCOGPC161101273,11/25/2016,"GROCERY STORES, SUPERMARKETS",HRV,General Retail and Wholesale,843.21,GLOBTOUR EVENT
FCOGPC161101274,11/25/2016,MISCELLANEOUS GENERAL MERCHANDISE,ZAF,General Retail and Wholesale,878.5,METRO HOME
FCOGPC161101275,11/25/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",PHL,General Retail and Wholesale,894.64,FORTH AND TAY INC EVT
FCOGPC161101276,11/25/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",FIN,Catering and Catering Supplies,897.61,IZ  VIINITIE OY
FCOGPC161101277,11/25/2016,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,MEX,Mail Order / Direct Selling,923.53,ITESMCSFED EJECUTIVAVT
FCOGPC161101278,11/25/2016,ELECTRONIC SALES,FRA,General Retail and Wholesale,946.93,DARTY IDF
FCOGPC161101279,11/25/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,955,ACCOMMODATION PROVIDER
FCOGPC161101280,11/25/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,955,ACCOMMODATION PROVIDER
FCOGPC161101281,11/25/2016,ACCESSORY AND APPAREL STORES-MISCELLANEOUS,CAN,General Retail and Wholesale,958.7,CESIUM TELECOM CAD EPA
FCOGPC161101282,11/25/2016,TRAVEL AGENCIES,MAR,Travel Agencies,981.44,TAXI ABDESLEM ZEROUAL
FCOGPC161101283,11/25/2016,HOUSEHOLD APPLIANCE STORES,RUS,General Retail and Wholesale,984.34,002 MOSCOW_MVIDEO
FCOGPC161101284,11/25/2016,HOTELS/MOTELS/RESORTS ,NGA,Hotels,987.84,ACCOMMODATION PROVIDER
FCOGPC161101285,11/25/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",BWA,"Vehicles, servicing and spares",1019.49,MOTORCENTRE GABORONE
FCOGPC161101286,11/25/2016,"GROCERY STORES, SUPERMARKETS",RUS,General Retail and Wholesale,1031.03,METRO STORE 1013
FCOGPC161101287,11/25/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",BRA,"Vehicles, servicing and spares",1057.55,LAND RIO
FCOGPC161101288,11/25/2016,HOTELS/MOTELS/RESORTS ,ARG,Hotels,1063.85,ACCOMMODATION PROVIDER
FCOGPC161101289,11/25/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,1193.97,PC WORLD ONLINE
FCOGPC161101290,11/25/2016,ELECTRONIC SALES,GBR,General Retail and Wholesale,1193.97,PC WORLD ONLINE
FCOGPC161101291,11/25/2016,HOTELS/MOTELS/RESORTS ,KWT,Hotels,1222.84,ACCOMMODATION PROVIDER
FCOGPC161101292,11/25/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,1278.23,WILTS ELECTRICAL
FCOGPC161101293,11/25/2016,HOTELS/MOTELS/RESORTS ,ESP,Hotels,1313.97,ACCOMMODATION PROVIDER
FCOGPC161101294,11/25/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,BRA,Professional Services,1340.74,PAGSEGUROUOL PAGSEGURO
FCOGPC161101295,11/25/2016,POSTAL SERVICES-GOVERNMENT ONLY,LVA,Mail and Courier Services,1465.12,RIGAS 10. PASTA NODALA
FCOGPC161101296,11/25/2016,"CLEANING, GARMENT, AND LAUNDRY SERVICES",KEN,Cleaning Services and Supplies,1501.3,SEDA CORPORATION LTD
FCOGPC161101297,11/25/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,4298.4,ACCOMMODATION PROVIDER
FCOGPC161101298,11/26/2016,ELECTRICAL PARTS AND EQUIPMENT,KEN,Building Materials,613.47,FARNEL AGENCIES
FCOGPC161101299,11/26/2016,ELECTRICAL PARTS AND EQUIPMENT,KEN,Building Materials,1103.59,FARNEL AGENCIES
FCOGPC161101300,11/26/2016,VARIETY STORES,KEN,General Retail and Wholesale,1116.48,IDEAL CERAMICS
FCOGPC161101301,11/27/2016,TRAVEL,SAU,Airline,503.29,AIRLINE
FCOGPC161101302,11/27/2016,ELECTRICAL PARTS AND EQUIPMENT,BHR,Building Materials,543.3,DIPLOMAT DISTRIBUTION
FCOGPC161101303,11/27/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",ZAF,General Retail and Wholesale,655.21,ELNA FAERIE GLEN
FCOGPC161101304,11/27/2016,ELECTRONIC SALES,ARE,General Retail and Wholesale,799.69,BRIGHT APOLLO ELECTRON
FCOGPC161101305,11/27/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",ARE,Professional Services,938.23,BRITISH BUSINESS GR330
FCOGPC161101306,11/27/2016,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",ARE,Professional Services,938.23,BRITISH BUSINESS GR330
FCOGPC161101307,11/27/2016,TRAVEL,GBR,Airline,2013.16,AIRLINE
FCOGPC161101308,11/28/2016,"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS",GBR,General Retail and Wholesale,505.75,WWW.VOUCHEREXPRESS.CO.
FCOGPC161101309,11/28/2016,COMPUTER NETWORK/INFORMATION SERVICES,DNK,Computer Equipment & Services,508.37,PROSHOPDK
FCOGPC161101310,11/28/2016,OTHER SERVICES (NOT ELSEWHERE CLASSIFIED),ISR,Professional Services,513.54,HASHMIRA T
FCOGPC161101311,11/28/2016,"FREEZER, LOCKER MEAT PROVISIONERS",GRC,General Retail and Wholesale,518.14,AFOI THEODOROPOULOI
FCOGPC161101312,11/28/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,533.91,ACCOMMODATION PROVIDER
FCOGPC161101313,11/28/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,LUX,General Retail and Wholesale,536.61,AMAZON  MKTPLCE EU-DE
FCOGPC161101314,11/28/2016,AVIS RENT A CAR,PHL,Auto rental,539.95,AVIS RENT A CAR
FCOGPC161101315,11/28/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,567.85,ACCOMMODATION PROVIDER
FCOGPC161101316,11/28/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",GBR,General Retail and Wholesale,581.67,DIPLOMATIC MISSION SUP
FCOGPC161101317,11/28/2016,HARDWARE STORES,PAK,General Retail and Wholesale,591.19,AMMAR TRADERS
FCOGPC161101318,11/28/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,596.64,OPP LTD EURO VT
FCOGPC161101319,11/28/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,BRB,Professional Services,602.5,PROFESSIONAL EXECUTIVE
FCOGPC161101320,11/28/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",CHE,General Retail and Wholesale,628.92,INTERIO AG
FCOGPC161101321,11/28/2016,COMPUTER SOFTWARE STORES,IRL,Computer Equipment & Services,667.36,ADOBE  CREATIVE CLOUD
FCOGPC161101322,11/28/2016,AUTOMOTIVE BODY REPAIR SHOPS,CYP,"Vehicles, servicing and spares",693.05,SAVVAS MATTHEOU SHOP
FCOGPC161101323,11/28/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",ITA,General Retail and Wholesale,695.24,DITTA BALDUCCI MAURO
