Authority,Department,Spending Area,Expense Type,Posting Date,Reference,       Amount,Cap / Rev,Supplier Name
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-BasSupport,Purch Care-Indep Sector,23.09.2013,2209666263,731.00,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-BasSupport,Purch Care-Indep Sector,23.09.2013,2209666343,1870.00,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-BasSupport,Purch Care-Indep Sector,26.09.2013,2209673992,573.75,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-BasSupport,Purch Care-Indep Sector,26.09.2013,2209674917,1309.00,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-BasSupport,Purch Care-Indep Sector,26.09.2013,2209675001,599.25,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-BasSupport,Purch Care-Indep Sector,30.09.2013,2209681782,684.25,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-BasSupport,Purch Care-Indep Sector,30.09.2013,2209682425,926.50,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-BasSupport,Purch Care-Indep Sector,30.09.2013,2209682477,731.00,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-BasSupport,Purch Care-Indep Sector,12.09.2013,2209637649,614.25,R,SUPREME HEALTHCARE SERVICES DCA
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-BasSupport,Purch Care-Indep Sector,12.09.2013,2209637745,982.80,R,SUPREME HEALTHCARE SERVICES DCA
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-BasSupport,Purch Care-Indep Sector,13.09.2013,2209641544,887.80,R,UNITY IN CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-BasSupport,Purch Care-Vol Sector,19.09.2013,2209658456,1568.00,R,BRAIN INJURY REHABILITATION TRUST
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,05.09.2013,2209617250,815.92,R,ALL CARE (GB) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,06.09.2013,2209622755,765.88,R,ALL CARE (GB) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,09.09.2013,2209625399,1007.40,R,ALL CARE (GB) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,16.09.2013,2209645688,941.82,R,ALLIED HEALTHCARE (UK) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,09.09.2013,2209628326,2677.84,R,BLUEBIRD CARE (HOOK)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,09.09.2013,2209628369,2091.91,R,BLUEBIRD CARE (HOOK)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,09.09.2013,2209627237,1200.00,R,J&K CARE SPECIALISTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,09.09.2013,2209628295,580.80,R,J&K CARE SPECIALISTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,12.09.2013,2209637106,1960.20,R,J&K CARE SPECIALISTS
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,03.09.2013,2209611585,1836.22,R,KINCARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,12.09.2013,2209638339,1733.89,R,KINCARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,04.09.2013,2209613760,824.00,R,MAYCARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,06.09.2013,2209621067,2032.00,R,MAYCARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,13.09.2013,2209641104,703.50,R,MAYCARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,26.09.2013,2209676038,2108.00,R,MAYCARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,23.09.2013,2209665051,595.00,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,23.09.2013,2209665053,2027.25,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,23.09.2013,2209666152,595.00,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,23.09.2013,2209666193,1861.50,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,26.09.2013,2209673683,539.75,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,26.09.2013,2209674536,595.00,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,26.09.2013,2209674644,1572.50,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,30.09.2013,2209681359,624.75,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,30.09.2013,2209681386,905.25,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,30.09.2013,2209682229,595.00,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Indep Sector,30.09.2013,2209682355,1874.25,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Vol Sector,16.09.2013,2209644296,2505.55,R,BRAIN INJURY REHABILITATION TRUST
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-DeaneSupport,Purch Care-Vol Sector,11.09.2013,2209633208,1571.12,R,ENHAM
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209673775,661.52,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,27.09.2013,2209680382,1136.80,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,27.09.2013,2209680399,641.64,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,19.09.2013,2209658770,1054.00,R,ASTOR CARE & NURSING AGENCY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,19.09.2013,2209658828,833.00,R,ASTOR CARE & NURSING AGENCY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,19.09.2013,2209656612,503.55,R,CAREWATCH (SOUTHAMPTON)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,05.09.2013,2209617872,3291.40,R,GLYN (DOMICILIARY) LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,24.09.2013,2209668853,552.50,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,24.09.2013,2209669299,1666.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,24.09.2013,2209669306,1666.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,24.09.2013,2209669310,1666.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,24.09.2013,2209669425,1666.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,24.09.2013,2209669435,1666.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209676210,952.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209676212,935.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209676213,952.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209676216,952.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,26.09.2013,2209676221,952.00,R,GREENBANKS HOME CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,02.09.2013,2209604087,1200.00,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,02.09.2013,2209604087,2142.00,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,02.09.2013,2209604118,2252.20,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,02.09.2013,2209604167,1007.50,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,11.09.2013,2209633025,1007.50,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,11.09.2013,2209633262,3342.00,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,11.09.2013,2209633285,2218.50,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,03.09.2013,2209610578,1180.09,R,LOGA CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,03.09.2013,2209611048,510.00,R,NOBILIS CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,03.09.2013,2209611092,1534.25,R,NOBILIS CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,02.09.2013,2209604251,2611.12,R,ORIGIN
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Indep Sector,19.09.2013,2209658321,1314.04,R,TEAM BRAIN INJURY SUPPORT LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityN,Purch Care-Vol Sector,16.09.2013,2209644309,1109.40,R,BRAIN INJURY REHABILITATION TRUST
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,19.09.2013,2209656831,1684.48,R,CAREWATCH (SOUTHAMPTON)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,19.09.2013,2209657214,1616.80,R,CAREWATCH (SOUTHAMPTON)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,09.09.2013,2209627764,576.70,R,HOME HELP UK LIMITED (PETERSFIELD)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,02.09.2013,2209604023,744.00,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,02.09.2013,2209604073,744.00,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,02.09.2013,2209604084,2154.50,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,02.09.2013,2209604101,1503.50,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,02.09.2013,2209604176,1423.75,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,11.09.2013,2209633030,2170.00,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,11.09.2013,2209633066,1410.50,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,11.09.2013,2209633446,1428.00,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,17.09.2013,2209649694,2263.20,R,LILLYFIELDS CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,03.09.2013,2209610622,2860.00,R,LOGA CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,03.09.2013,2209610658,2261.46,R,LOGA CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,10.09.2013,2209629460,1466.40,R,PRIME CARE COMMUNITY SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Indep Sector,12.09.2013,2209637570,500.85,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Vol Sector,20.09.2013,2209660400,865.80,R,COMMUNITY CARE SERVICE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Vol Sector,20.09.2013,2209660412,865.81,R,COMMUNITY CARE SERVICE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Vol Sector,20.09.2013,2209660422,865.83,R,COMMUNITY CARE SERVICE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Vol Sector,19.09.2013,2209658688,1367.98,R,RADIAN SUPPORT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Vol Sector,19.09.2013,2209658697,793.22,R,RADIAN SUPPORT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-EHCommunityS,Purch Care-Vol Sector,19.09.2013,2209658738,564.00,R,RADIAN SUPPORT
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,23.09.2013,2209666191,1890.88,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,26.09.2013,2209673769,1890.87,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,27.09.2013,2209680387,1890.84,R,24/7 CARE (HAMPSHIRE) LIMITED
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,12.09.2013,2209638854,1033.23,R,AGINCARE (BASINGSTOKE)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,12.09.2013,2209639076,539.85,R,AGINCARE (BASINGSTOKE)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,12.09.2013,2209639094,693.12,R,AGINCARE (BASINGSTOKE)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,09.09.2013,2209628411,599.46,R,BLUEBIRD CARE (HOOK)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,09.09.2013,2209628418,1562.40,R,BLUEBIRD CARE (HOOK)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,26.09.2013,2209674958,577.64,R,COMPANY & CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,03.09.2013,2209611868,1592.00,R,DOMINIC CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,06.09.2013,2209622057,532.72,R,IVORY HOMECARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,03.09.2013,2209610604,3107.14,R,LOGA CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,03.09.2013,2209610616,1270.94,R,LOGA CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,17.09.2013,2209648395,1287.16,R,LOGA CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,26.09.2013,2209676050,684.50,R,MAYCARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,04.09.2013,2209613385,1955.27,R,SMART CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,10.09.2013,2209630307,1963.52,R,SMART CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,10.09.2013,2209630736,1373.86,R,SMART CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,10.09.2013,2209630831,895.13,R,SMART CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,23.09.2013,2209665702,1246.40,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,23.09.2013,2209666131,1578.50,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,23.09.2013,2209666135,729.80,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,23.09.2013,2209666163,578.10,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,26.09.2013,2209673985,996.30,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,26.09.2013,2209674427,1348.90,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,26.09.2013,2209674455,569.90,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,30.09.2013,2209681603,1209.50,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,30.09.2013,2209682181,1529.30,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,30.09.2013,2209682196,729.80,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,30.09.2013,2209682278,569.90,R,SOMERSET CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,16.09.2013,2209644402,1600.78,R,WHO CARES HOMECARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Indep Sector,16.09.2013,2209644430,598.23,R,WHO CARES HOMECARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Vol Sector,16.09.2013,2209645467,3343.84,R,BRAIN INJURY REHABILITATION TRUST
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Vol Sector,16.09.2013,2209645480,3455.30,R,BRAIN INJURY REHABILITATION TRUST
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-HartCommunity,Purch Care-Vol Sector,16.09.2013,2209645551,2563.61,R,BRAIN INJURY REHABILITATION TRUST
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-NFCommWest,Purch Care-Indep Sector,18.09.2013,2209653344,2022.64,R,AGINCARE LIVE IN CARE SERVICES LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-NFCommWest,Purch Care-Indep Sector,04.09.2013,2209614531,987.28,R,KIVERNELL CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-NFCommWest,Purch Care-Indep Sector,04.09.2013,2209615098,754.91,R,KIVERNELL CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-NFCommWest,Purch Care-Indep Sector,04.09.2013,2209615295,1554.56,R,KIVERNELL CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-NFCommWest,Purch Care-Indep Sector,04.09.2013,2209615303,779.03,R,KIVERNELL CARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-NFCommWest,Purch Care-Indep Sector,02.09.2013,2209602732,874.20,R,NEW FOREST HOMECARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-NFCommWest,Purch Care-Indep Sector,09.09.2013,2209625527,578.10,R,WILLOW TREE HOMECARE LTD
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-RushCommunity,Purch Care-Indep Sector,18.09.2013,2209654627,540.00,R,ALEXANDERS CARE & SUPPORT AGENCY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-RushCommunity,Purch Care-Indep Sector,19.09.2013,2209656313,1260.00,R,ALEXANDERS CARE & SUPPORT AGENCY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-RushCommunity,Purch Care-Indep Sector,05.09.2013,2209619705,2371.86,R,ALEXANDRA CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-RushCommunity,Purch Care-Indep Sector,27.09.2013,2209678372,660.00,R,ALEXANDRA CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-RushCommunity,Purch Care-Indep Sector,27.09.2013,2209678424,589.85,R,ALEXANDRA CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-RushCommunity,Purch Care-Indep Sector,27.09.2013,2209678641,701.27,R,ALEXANDRA CARE
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-RushCommunity,Purch Care-Indep Sector,19.09.2013,2209658888,565.29,R,ASTOR CARE & NURSING AGENCY
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-RushCommunity,Purch Care-Indep Sector,11.09.2013,2209634171,524.96,R,CARE UK (BASINGSTOKE)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-RushCommunity,Purch Care-Indep Sector,11.09.2013,2209634216,1109.36,R,CARE UK (BASINGSTOKE)
HAMPSHIRE COUNTY COUNCIL,ADULT SERVICES,PD-Dom Care-P-RushCommunity,Purch Care-Indep Sector,23.09.2013,2209663171,637.49,R,CARE UK (BASINGSTOKE)
