 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G/H/I - a/J/K/L/M/N/O/P/Q/R/S/T/U,,,,,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,, Table 110
" Q.26. For each of the following aspects, please say whether you felt very well informed, quite well informed, not very well informed or not at all informed after induction?",,,,,,,,,,,,,,,,,,,,,,
 Emergency arrangements for first aid and how to report an accident,,,,,,,,,,,,,,,,,,,,,,
 Base : All wave 2,,,,,,,,,,,,,,,,,,,,,,

 , , Age,,,,,,,,,,,, Funding,,,,,,,,
 ,  , FE,,, Apprentice,,, Other LR,,, PCDL,,, FE,, Apprentice,, Other LR,, PCDL,, 
  , Wtd Total (a), 19+ (b), 19-24 (c), 25+ (d), 19+ (e), 19-24 (f), 25+ (g), 19+ (h), 19-24 (i), 25+ (j), 19+ (k), 19-24 (l), 25+ (m), Claim support (n), Do not claim support (o), Claim support (p), Do not claim support (q), Claim support (r), Do not claim support (s), Claim support (t), Do not claim support (u), Unwtd Total 
 Unweighted Total,4669,2600,714,1886,984,759,225,451,50,401,634,12,622,434,2112,73,892,44,393,34,595,4669
 Weighted Total,5972,3442,843,2600,1328,968,359,568, 88**,480,634, 12**,622,489,2881, 95*,1206, 81**,469, 34*,595,4669
 Effective Base,3791,2365,611,1757,766,598,176,221,11,299,634,12,622,374,1947,52,705,10,298,34,595,4669
 Very well informed,2734,1349,343,1006,905,651,254,240,47,193,241,5,236,229,1086,66,820,47,183,13,227,2097
  , 46%bcd,39%,41%,39%, 68%abc, 67%abc, 71%abc,42%,54%,40%,38%,42%,38%, 47%osu,38%, 69%anost, 68%anost,59%,39%,38%,38%,45%
 , jkmosu, , , , dhjkm, dhjkm, dhjkm, , , , , , , , , u, u, , , , , 
 Quite well informed,1434,855,263,591,290,230,61,143,22,121,145,2,143,137,703,23,260,19,119,8,134,1150
  , 24%g, 25%dg, 31%abd,23%,22%, 24%e,17%, 25%g,25%, 25%g,23%,17%,23%, 28%q,24%,24%,22%,24%,25%,24%,23%,25%
 , , , efgkm, , , , , , , , , , , , , , , , , , , 
 Not very well informed,664,472,127,345,59,38,20,54,8,45,80,4,76,62,403,4,55,5,48,5,75,541
  , 11%efg, 14%aef, 15%aef, 13%aefg,4%,4%,6%, 9%ef,9%, 9%ef, 13%efg,33%, 12%efg, 13%q, 14%apq,4%,5%,6%, 10%q, 15%q, 13%q,12%
 , q, gj, ghj, , , , , , , , m, , , , , , , , , , , 
 Not at all well informed,796,545,90,455,39,28,11,94,7,87,118, -,118,48,483,2,37,6,87,2,116,615
  , 13%cef, 16%ace, 11%efg, 18%abce,3%,3%,3%, 17%cefg,8%, 18%ace, 19%acef, -, 19%acefg, 10%q, 17%anpq,3%,3%,8%, 18%anpq,6%, 19%anp,13%
 , gnpq, fg, , fg, , , , , , fg, g, , , , , , , , , , qt, 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,344,223,20,203,35,21,14,37,4,34,50,1,49,13,206, -,35,3,32,6,43,266
  , 6%cefn, 6%acef,2%, 8%abce,3%,2%,4%, 7%cef,4%, 7%cef, 8%acef,8%, 8%acef,3%, 7%anpq, -,3%,4%, 7%npq, 18%anopqs, 7%npq,6%
 , q, , , f, , , , , , , , , , , , , , , , u, , 
 WELL INFORMED,4168,2203,606,1597,1195,881,314,383,69,314,386,7,379,366,1789,88,1080,67,302,21,361,3247
  , 70%bdk, 64%d, 72%bdj,61%, 90%abc, 91%abc, 87%abc,67%,79%,65%,61%,58%,61%, 75%aosu,62%, 93%anost, 90%anost,83%,64%,62%,61%,70%
 , mosu, , km, , dhjkm, dhjkm, dhjkm, , , , , , , , , u, u, , , , , 
 NOT INFORMED,1460,1016,216,800,98,67,31,148,15,133,198,4,194,110,886,7,91,11,135,7,191,1156
  , 24%efg, 30%ace, 26%efg, 31%abce,7%,7%,9%, 26%efg,17%, 28%efg, 31%ace,33%, 31%acefg, 22%pq, 31%anpq,7%,8%,13%, 29%pq, 21%pq, 32%anp,25%
 , pq, fg, , fg, , , , , , , fg, , , , , , , , , , q, 
 NET WELL INFORMED,2708,1187,390,797,1097,814,283,236,54,181,188,3,185,256,904,82,988,56,168,14,170,2091
  , 45%bdj, 34%dkm, 46%bdj,31%, 83%abc, 84%abc, 79%abc, 41%bdk,62%, 38%dkm,30%,25%,30%, 52%aosu,31%, 86%anost, 82%anost,69%, 36%u,41%,29%,45%
 , kmosu, , km, , dhjkm, dehjkm, dhjkm, m, , , , , , , , u, u, , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i/j/k/l/m - a/n/o/p/q/r/s/t/u,,,,,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,,
,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,, Table 111,,
" Q.26. For each of the following aspects, please say whether you felt very well informed, quite well informed, not very well informed or not at all informed after induction?",,,,,,,,,,,,,,,,,,,,,,
 Emergency arrangements for first aid and how to report an accident,,,,,,,,,,,,,,,,,,,,,,
 Base : All wave 2,,,,,,,,,,,,,,,,,,,,

 , , Fees,,,,,, Hold account,,,,,,,,,,,,
 ,  , FE,, Other LR,, PCDL,, FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), Paid some/ all (B), Paid no fees (C), Paid some/ all (D), Paid no fees (E), Paid some/ all (F), Paid no fees (G), Skills Account (H), Adult learner account (I), Neither of these (J), Skills Account (K), Adult learner account (L), Neither of these (M), Skills Account (N), Adult learner account (O), Neither of these (P), Skills Account (Q), Adult learner account (R), Neither of these (S), Unwtd Total 
 Unweighted Total,4669,1173,1190,261,172,474,157,61,167,2221,41,29,851,7,36,384,5,17,578,4669
 Weighted Total,5972,1547,1652,334,213,474,157, 77*,205,2958, 50*, 41**,1150, 14**, 49**,481, 5**, 17**,578,4669
 Effective Base,3791,1075,1097,105,125,474,157,55,150,2023,36,26,663,4,26,176,5,17,578,4669
 Very well informed,2734,562,695,141,89,165,74,34,95,1133,34,31,783,12,18,201,2,8,217,2097
 , 46%BCFJS,36%, 42%BF,42%,42%,35%, 47%BF,44%,46%,38%, 67%aHIJPS,76%, 68%aHIJPS,83%,37%,42%,40%,47%,38%,45%
 Quite well informed,1434,380,382,84,53,105,40,26,51,725,11,10,248,1,13,122,2,7,127,1150
 ,24%,25%,23%,25%,25%,22%,25%, 34%M,25%,25%,22%,24%,22%,7%,27%,25%,40%,41%,22%,25%
 Not very well informed,664,236,204,26,26,65,15,9,28,413,3, -,49,1,8,43, -,2,75,541
 , 11%M, 15%aCD,12%,8%,12%,14%,10%, 11%M, 13%M, 14%aM,7%, -,4%,10%,16%, 9%M, -,12%, 13%M,12%
 Not at all well informed,796,291,233,61,33,100,18,7,22,485,1, -,37, -,4,87,1, -,114,615
  , 13%KM, 19%aCG,14%,18%,15%, 21%aCG,11%, 8%M, 11%M, 16%aKM,2%, -,3%, -,8%, 18%KM,20%, -, 20%aHI,13%
 , , , , , , , , , , , , , , , , , , , KM, 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,344,78,139,23,12,39,10,2,9,202,1, -,32, -,6,28, -, -,45,266
 , 6%M,5%, 8%aB,7%,6%, 8%aB,6%,3%,5%, 7%aM,3%, -,3%, -,12%,6%, -, -, 8%aM,6%
 WELL INFORMED,4168,942,1076,225,142,270,114,60,146,1858,45,41,1031,13,31,323,4,15,344,3247
 , 70%BCFJS,61%, 65%BF,67%,67%,57%, 73%BF, 78%JS, 71%JS,63%, 89%aIJPS,100%, 90%aHIJPS,90%,63%,67%,80%,88%,60%,70%
 NOT INFORMED,1460,527,437,87,59,165,33,15,50,898,4, -,86,1,12,130,1,2,189,1156
  , 24%KM, 34%aCG,26%,26%,28%, 35%aCG,21%, 20%M, 24%KM, 30%aKM,8%, -,8%,10%,24%, 27%KM,20%,12%, 33%aHI,25%
 , , , , , , , , , , , , , , , , , , , KM, 
 NET WELL INFORMED,2708,415,640,138,83,105,81,45,96,960,40,41,945,11,19,192,3,13,155,2091
  , 45%BCFJS,27%, 39%BF, 41%BF, 39%BF,22%, 52%BCEF, 58%JPS, 47%JS, 32%S, 80%aHIJP,100%, 82%aHIJPS,80%,39%, 40%JS,60%,76%,27%,45%
 , , , , , , , , , , , S, , , , , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G - a/H/I/J/K/L/M/N/O/P/Q/R/S,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,
,,,,,,,,, (FINAL - ADULTS),,,,,,,,,
,,,,,,,,,,,,,,,,,, Table 112
" Q.26. For each of the following aspects, please say whether you felt very well informed, quite well informed, not very well informed or not at all informed after induction?",,,,,,,,,,,,,,,,,,
 Emergency arrangements for first aid and how to report an accident,,,,,,,,,,,,,,,,,,
 Base : All wave 2,,,,,,,,,,,,,,,,,,

 , , Gender,,,,,,,, Ethnicity Summary,,,,,,,,
 ,  , FE,, Apprentice,, Other LR,, PCDL,, FE,, Apprentice,, Other LR,, PCDL,, 
  , Wtd Total (a), Male (b), Female (c), Male (d), Female (e), Male (f), Female (g), Male (h), Female (i), White (j), BME (k), White (l), BME (m), White (n), BME (o), White (p), BME (q), Unwtd Total 
 Unweighted Total,4669,927,1673,551,433,128,323,142,492,2127,449,934,45,366,79,593,35,4669
 Weighted Total,5972,1372,2070,694,634, 180*,388,142,492,2882,528,1236, 86**,459, 101*,593, 35*,4669
 Effective Base,3791,847,1538,469,315,38,247,142,492,1946,402,762,26,164,61,593,35,4669
 Very well informed,2734,573,776,452,452,98,142,59,182,1137,198,847,55,211,24,228,11,2097
  , 46%bcg, 42%c,37%, 65%abcghi, 71%abc, 55%cgi,37%,42%,37%, 39%o, 38%o, 69%ajknopq,64%, 46%o,23%, 38%o,31%,45%
 , ijkop, , , , fghi, , , , , , , , , , , , , 
 Quite well informed,1434,383,472,190,101,38,105,36,109,700,150,275,12,105,35,132,12,1150
 , 24%e, 28%acei, 23%e, 27%ce,16%,21%, 27%e, 25%e, 22%e,24%, 28%alp,22%,14%,23%, 35%alp,22%,34%,25%
 Not very well informed,664,175,297,25,34,13,41,11,69,395,69,47,12,40,13,75,5,541
 , 11%del, 13%de, 14%adeh,4%,5%,7%, 11%de, 8%d, 14%adeh, 14%al, 13%l,4%,14%, 9%l, 13%l, 13%l, 14%l,12%
 Not at all well informed,796,171,374,14,25,25,69,27,91,457,82,34,5,71,23,114,3,615
  , 13%del, 12%de, 18%abde,2%,4%, 14%de, 18%abd, 19%abde, 18%abde, 16%al, 16%l,3%,6%, 16%l, 23%al, 19%al, 9%l,13%
 , , , , , , , e, , , , , , , , , , , 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,344,72,151,12,22,6,31,9,41,194,29,33,1,31,6,44,4,266
 , 6%dl, 5%d, 7%abde,2%,4%,3%, 8%de, 6%d, 8%abde, 7%al, 5%l,3%,2%, 7%l,6%, 7%l, 11%l,6%
 WELL INFORMED,4168,955,1248,642,553,136,247,95,291,1837,348,1122,67,317,59,360,23,3247
  , 70%cgi, 70%ci,60%, 93%abcefgh, 87%abc, 76%i,64%,67%,59%,64%,66%, 91%ajknopq,78%,69%,58%,61%,66%,70%
 , jop, , , i, ghi, , , , , , , , , , , , , 
 NOT INFORMED,1460,346,671,39,59,38,110,38,160,852,151,81,17,112,36,189,8,1156
 , 24%del, 25%de, 32%abde,6%,9%, 21%de, 28%de, 27%de, 33%abde, 30%al, 29%al,7%,20%, 24%l, 36%al, 32%al, 23%l,25%
 NET WELL INFORMED,2708,610,577,603,494,98,137,57,131,984,197,1041,50,205,23,171,15,2091
  , 45%cgi, 44%cgi,28%, 87%abcefgh, 78%abc, 55%cgi, 35%ci, 40%ci,27%, 34%p, 37%op, 84%ajknopq,58%, 45%jop,23%,29%, 43%o,45%
 , jkop, , , i, fghi, , , , , , , , , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i - a/j/k/l/m/n/o/p/q,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,
,,,,,,, (FINAL - ADULTS),,,,,,,
,,,,,,,,,,,,,, Table 113
" Q.26. For each of the following aspects, please say whether you felt very well informed, quite well informed, not very well informed or not at all informed after induction?",,,,,,,,,,,,,,
 Emergency arrangements for first aid and how to report an accident,,,,,,,,,,,,,,
 Base : All wave 2,,,,,,,,,,,,,,

 , , Current aimed level,,,,,,,,,,,,
 ,  , FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), Below level 2 (B), Level 2 (C), Level 3 or higher (D), Below level 2 (E), Level 2 (F), Level 3 or higher (G), Below level 2 (H), Level 2 (I), Level 3 or higher (J), Below level 2 (K), Level 2 (L), Level 3 or higher (M), Unwtd Total 
 Unweighted Total,4669,664,766,1061,2,451,530,240,136,55,216,85,71,4669
 Weighted Total,5972,896,1057,1345, 4**,632,689,297,166, 82**,216, 85*, 71*,4669
 Effective Base,3791,617,706,942,2,336,432,176,104,10,216,85,71,4669
 Very well informed,2734,371,457,475,4,435,463,125,55,49,72,32,28,2097
 , 46%BDIK, 41%DK, 43%DK,35%,100%, 69%aBCDHIKLM, 67%aBCDHIKLM,42%,33%,60%,33%,38%,39%,45%
 Quite well informed,1434,196,243,387, -,138,153,69,56,14,50,23,27,1150
  ,24%,22%,23%, 29%aBCFG, -,22%,22%,23%, 34%aBCFGK,17%,23%,27%, 38%aBC,25%
 , , , , , , , , , , , , , FGHK, 
 Not very well informed,664,95,120,240, -,18,40,25,21,5,34,9,4,541
 , 11%FG, 11%FG, 11%FG, 18%aBCFGHM, -,3%, 6%F, 9%F, 13%FG,6%, 16%aBFGHM, 11%F,6%,12%
 Not at all well informed,796,183,144,183, -,23,17,54,26,12,42,15,9,615
 , 13%FG, 20%aCDFG, 14%FG, 14%FG, -,4%,2%, 18%FG, 16%FG,14%, 19%aCDFG, 18%FG, 13%FG,13%
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,344,50,93,60, -,19,16,23,8,3,18,6,3,266
 , 6%DFG, 6%G, 9%aBDFG, 4%G, -,3%,2%, 8%FG,5%,3%, 8%DFG, 7%G,4%,6%
 WELL INFORMED,4168,567,701,863,4,573,616,195,111,63,122,55,55,3247
 , 70%BCDK,63%, 66%K, 64%K,100%, 91%aBCDHIKLM, 89%aBCDHIKLM,66%,67%,76%,56%,65%, 77%BDK,70%
 NOT INFORMED,1460,278,264,423, -,41,57,80,47,17,76,24,13,1156
 , 24%FG, 31%aCFGM, 25%FG, 31%aCFGM, -,6%,8%, 27%FG, 28%FG,20%, 35%aCFGM, 28%FG, 18%FG,25%
 NET WELL INFORMED,2708,290,436,440,4,532,559,115,64,46,46,31,42,2091
  , 45%BCDK, 32%K, 41%BDK, 33%K,100%, 84%aBCDHIKLM, 81%aBCDHIKLM, 39%K, 39%K,56%,21%, 36%K, 59%aBC,45%
 , , , , , , , , , , , , , DHIKL, ,,,,

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/B/C/D/E/F/G/H/I/J/K/L/M,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,
,,,,,,,,, (FINAL - ADULTS),,,,,,,,,
,,,,,,,,,,,,,,,,,, Table 114
" Q.26. For each of the following aspects, please say whether you felt very well informed, quite well informed, not very well informed or not at all informed after induction?",,,,,,,,,,,,,,,,,,
 Emergency arrangements for first aid and how to report an accident,,,,,,,,,,,,,,,,,,
 Base : All wave 2,,,,,,,,,,,,,,,,,,

 , , Highest Prior Level,,,,,,,,,,,,,,,,
 ,  , FE,,,, Apprentice,,,, Other LR,,,, PCDL,,,, 
  , Wtd Total (a), No qualification (b), Below level 2 (c), Level 2 (d), Level 3 or higher (e), No qualification (f), Below level 2 (g), Level 2 (h), Level 3 or higher (i), No qualification (j), Below level 2 (k), Level 2 (l), Level 3 or higher (m), No qualification (n), Below level 2 (o), Level 2 (p), Level 3 or higher (q), Unwtd Total 
 Unweighted Total,4669,403,461,589,987,65,336,491,88,116,99,64,140,71,51,71,328,4669
 Weighted Total,5972,544,594,721,1359, 101*,444,663, 115*, 138*, 115*, 112**,167, 71*, 51*, 71*,328,4669
 Effective Base,3791,373,415,520,910,45,264,381,78,81,86,16,109,71,51,71,328,4669
 Very well informed,2734,237,282,317,423,62,317,450,72,58,53,62,55,32,24,31,108,2097
  , 46%emq, 44%eq, 47%emq, 44%emq,31%, 62%abdejmq, 71%abcdejk, 68%abcdejk, 63%abcdejk,42%, 47%eq,55%,33%, 45%e, 47%eq, 44%e,33%,45%
 , , , , , , , mnopq, mnopq, mnpq, , , , , , , , , 
 Quite well informed,1434,104,156,196,334,23,82,157,28,29,36,24,46,10,7,16,85,1150
 , 24%bgn,19%, 26%bgn, 27%bgno, 25%bgn,23%,18%,24%,24%,21%, 31%bgno,22%, 28%gn,14%,14%,23%, 26%bgn,25%
 Not very well informed,664,56,57,87,243,10,16,25,7,10,6,10,24,9,7,9,43,541
  , 11%gh, 10%gh, 10%gh, 12%gh, 18%abcdghi,10%,4%,4%,6%,7%,5%,9%, 14%ghk, 13%gh, 14%gh, 13%gh, 13%ghk,12%
 , , , , , jkq, , , , , , , , , , , , , 
 Not at all well informed,796,100,68,96,247, -,17,18,4,29,15,12,29,16,7,13,65,615
  , 13%fghi, 18%acdfghi, 12%fghi, 13%fghi, 18%acdfghi, -,4%,3%,4%, 21%acfghi, 13%fghi,10%, 17%fghi, 23%acdfghi, 14%fghi, 18%fghi, 20%acd,13%
 , , , , , , , , , , , , , , , , , fghi, 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,344,47,31,24,113,5,12,13,4,13,4,4,13,4,6,2,27,266
 , 6%dgh, 9%adgh, 5%h,3%, 8%acdgh,5%,3%,2%,3%, 9%dgh,4%,4%, 8%dgh,6%, 12%dghi,3%, 8%adgh,6%
 WELL INFORMED,4168,341,438,513,757,85,399,607,100,87,89,86,102,42,31,47,193,3247
  , 70%bemnq, 63%e, 74%bejmnq, 71%bemnq,56%, 84%abejmno, 90%abcdejk, 92%abcdejk, 87%abcdejm,63%, 78%bejmnoq,77%,61%,59%,61%,66%,59%,70%
 , , , , , , pq, mnopq, mnopq, nopq, , , , , , , , , 
 NOT INFORMED,1460,156,125,183,489,10,33,43,12,39,21,22,52,25,14,22,108,1156
  , 24%fghi, 29%acfghi, 21%ghi, 25%fghi, 36%abcdfgh,10%,7%,7%,10%, 28%fghi, 18%gh,19%, 31%cfghik, 35%acfghik, 27%fghi, 31%fghi, 33%acd,25%
 , , , , , ik, , , , , , , , , , , , fghik, 
 NET WELL INFORMED,2708,185,313,330,267,75,366,564,88,48,68,65,49,17,17,25,85,2091
  , 45%bejmnq, 34%eq, 53%abdejmn, 46%bemnq,20%, 74%abcdejm, 82%abcdejk, 85%abcdejk, 77%abcdejk, 34%e, 60%abdejmn,58%, 30%e,24%, 33%e, 35%e, 26%e,45%
 , , , opq, , , nopq, mnopq, mnopq, mnopq, , opq, , , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,,,
 Source : Ipsos MORI (J34262),,,,,,,,,,,,,,,,,,,,,,
 *=Less than 0.5 %,,,,,,,,,,,,,,,,,,,,,,
 Proportions/Means: Columns Tested (5% risk level) - a/b/c/d/e/f/g/h/i/j/k/l/m/n/o/p/q,,,,,,,,,,,,,,,,,,,,,,
 * small base; ** very small base (under 30) ineligible for sig testing,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,, National Learner Satisfaction Survey 2009,,,,,,,,,,,
,,,,,,,,,,, (FINAL - ADULTS),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,, Table 115
" Q.26. For each of the following aspects, please say whether you felt very well informed, quite well informed, not very well informed or not at all informed after induction?",,,,,,,,,,,,,,,,,,,,,,
 Emergency arrangements for first aid and how to report an accident,,,,,,,,,,,,,,,,,,,,,,
 Base : All wave 2,,,,,,,,,,,,,,,,,,,,,,

 , , Disabilities/ Learning difficulties,,,,,,,, Stage of Course,,,,,,,,,,,,
 ,  , FE,, Apprentice,, Other LR,, PCDL,, FE,,, Apprentice,,, Other LR,,, PCDL,,, 
  , Wtd Total (a), None (B), Disability and/or learning difficulty (C), None (D), Disability and/or learning difficulty (E), None (F), Disability and/or learning difficulty (G), None (H), Disability and/or learning difficulty (I), Early leaver (J), Complete (K), Still studying (L), Early leaver (M), Complete (N), Still studying (O), Early leaver (P), Complete (Q), Still studying (R), Early leaver (S), Complete (T), Still studying (U), Unwtd Total 
 Unweighted Total,4669,2254,346,895,89,369,82,555,79,173,655,1732,37,269,650,31,117,299,44,259,317,4669
 Weighted Total,5972,3001,441,1209, 118*,475, 93*,555, 79*,228,931,2222, 52*,374,865, 37**, 132*,395, 44*,259,317,4669
 Effective Base,3791,2055,310,713,56,173,54,555,79,157,613,1560,33,199,512,25,99,127,44,259,317,4669
 Very well informed,2734,1149,199,825,79,198,42,210,31,81,403,841,34,262,588,10,61,169,11,101,124,2097
  , 46%BHJLS,38%, 45%BH, 68%aBCFG, 67%aBCFG,42%,45%,38%,39%,36%, 43%LS,38%, 64%aJK, 70%aJK, 68%aJK,26%, 46%S, 43%S,25%,39%,39%,45%
 , TU, , , HI, HI, , , , , , , , LRSTU, LQRSTU, LQRSTU, , , , , , , 
 Quite well informed,1434,754,101,270,20,120,23,132,13,51,190,600,17,82,184,10,30,102,5,56,79,1150
  , 24%KS,25%,23%,22%,17%,25%,25%,24%,16%,22%,20%, 27%aKO, 33%S,22%,21%,27%,23%,26%,11%,22%, 25%S,25%
 , , , , , , , , , , , , S, , , , , , , , , , 
 Not very well informed,664,415,56,48,11,48,6,73,7,34,90,339, -,16,40,5,10,38,7,36,36,541
  , 11%DMNO, 14%aD, 13%D,4%,9%, 10%D,6%, 13%D, 9%D, 15%MNO, 10%NO, 15%aKMN, -,4%,5%,12%,8%, 10%O, 16%MNO, 14%MNO, 11%MNO,12%
 , , , , , , , , , , , , OQ, , , , , , , , , , 
 Not at all well informed,796,481,64,35,5,80,14,100,18,49,149,336, -,7,30,9,22,62,13,46,57,615
  , 13%DEMNO, 16%aDE, 14%DE,3%,4%, 17%DE, 16%DE, 18%aDE, 23%aDE, 22%aLM, 16%aMN, 15%aMNO, -,2%,3%,24%, 17%MNO, 16%MNO, 30%aKL, 18%aMN, 18%aMN,13%
 , , , , , , , , , , NO, O, , , , , , , , MNOR, O, O, 
 Not applicable, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
 Don't know,344,202,20,31,3,29,8,40,10,13,99,106,1,8,23,4,9,24,8,20,21,266
  , 6%DLNO, 7%aD,5%,3%,3%, 6%D, 8%D, 7%D, 13%aBCD,6%, 11%aLNO, 5%O,3%,2%,3%,11%, 7%NO,6%, 18%aJLM, 8%LNO, 7%NO,6%
 , , , , , , , , , E, , , , , , , , , , NOQRTU, , , 
 WELL INFORMED,4168,1903,301,1096,99,318,65,342,44,132,593,1441,51,344,772,20,91,271,16,157,203,3247
  , 70%BHIJK,63%, 68%I, 91%aBCFG, 84%aBCFH,67%,70%,62%,56%, 58%S, 64%S, 65%S, 97%aJK, 92%aJK, 89%aJK,53%, 69%S, 68%S,36%, 61%S, 64%S,70%
 , LSTU, , , HI, I, , , , , , , , LQRSTU, LQRSTU, LQRSTU, , , , , , , 
 NOT INFORMED,1460,896,120,82,16,127,20,173,25,83,239,675, -,22,70,13,33,100,20,82,93,1156
  , 24%DEMNO, 30%aDE, 27%DE,7%,13%, 27%DE, 22%D, 31%aDE, 32%DE, 36%aKM, 26%MNO, 30%aKMN, -,6%,8%,36%, 25%MNO, 25%MNO, 45%aKL, 32%aMN, 29%aMN,25%
 , , , , , , , , , , NOR, , O, , , , , , , MNOQRU, O, O, 
 NET WELL INFORMED,2708,1007,180,1013,84,191,45,169,19,49,353,766,51,322,703,6,58,171,-4,75,110,2091
   , 45%BHIJK,34%, 41%BHI, 84%aBCEF, 71%aBCFG, 40%HI, 48%BHI,30%,24%, 21%S, 38%JST, 34%JS, 97%aJK, 86%aJK, 81%aJK,17%, 44%JST, 43%JST,-9%, 29%S, 35%JS,45%
 , LSTU, , , GHI, HI, , , , , , , , LOQRST, LQRSTU, LQRSTU, , , , , , , 
 , , , , , , , , , , , , , U, , , , , , , , , 

 Fieldwork dates : 17 February 2009 - 31 July 2009,,,,,,,,,,,,,,,,,,,,,,
 Respondent Type : Learners aged 19+,,,,,,,,,,,,,,,,,,,,,,
