Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/07/2013,TAX ON BENEFITS (PSA SCHEMES),MINING INFORMATION COMMERCIAL,PSPES NOT APPLICABLE,TAX ON BENEFITS,0000201901,640.77
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/07/2013,INSURANCE PREMIUMS,MINING INFORMATION COMMERCIAL,PSPES NOT APPLICABLE,AVIVA,0000201902,62797.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/07/2013,ROYALTIES,MINING INFORMATION COMMERCIAL,PSPES NOT APPLICABLE,NERC,0000201975,14343.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/07/2013,CHESHIRE BRINE SEARCH SERVICES,MINING INFORMATION COMMERCIAL,PSPES NOT APPLICABLE,CHESHIRE BRINE SUBSIDENCE,0000202080,35000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/07/2013,GROUNDSURE ROYALTY,MINING INFORMATION COMMERCIAL,PSPES NOT APPLICABLE,GROUNDSURE LIMITED,0000202090,-298.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/07/2013,POSTAGE,MINING INFORMATION COMMERCIAL,OFFICE SOLUTIONS-POST&COURIER,ROYAL MAIL GROUP PLC,0000202180,275.14
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/07/2013,COURIER SERVICES,MINING INFORMATION COMMERCIAL,OFFICE SOLUTIONS-POST&COURIER,TNT UK LIMITED,0000202260,112.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/07/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000202262,7678.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/07/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-MAINTENANCE & SUPPORT,SYSTEM ASSOCIATES,0000202263,3620.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/07/2013,ORDANCE SURVEY MAPS,MINING INFORMATION COMMERCIAL,ICT-SOFTWARE,ORDNANCE SURVEY,0000202268,4426.06
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,MILEAGE PAYMENTS,MINING INFORMATION COMMERCIAL,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000202461,11.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/06/2013,CURR YR ADD-INTNGBLE INFO TECH,MINING INFORMATION WHOLESALE,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000201462,4375.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/06/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION WHOLESALE,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000201463,9170.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/06/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION WHOLESALE,ICT-MAINTENANCE & SUPPORT,SYSTEM ASSOCIATES,0000201545,3620.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/07/2013,CONSULTANCY,MINING INFORMATION WHOLESALE,PROF SER TECH-ENGINEERING SER,WYG ENV PLANNING TRANSPOR,0000201812,14363.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/07/2013,LEGAL COSTS,MINING INFORMATION WHOLESALE,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000201827,481.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,HOTEL ACCOMMODATION,MINING INFORMATION WHOLESALE,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000201871,2.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,FARES - RAIL,MINING INFORMATION WHOLESALE,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000201873,983.63
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/07/2013,COMMISSION CHARGES-E-COMMERCE,MINING INFORMATION WHOLESALE,PROF SER FNCL-BANKING&INVSTMNT,STREAMLINE,0000201878,11.94
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/07/2013,NIC CLASS 1B (PSA SCHEMES),MINING INFORMATION WHOLESALE,PSPES NOT APPLICABLE,CLASS IB NIC ON BENEFITS,0000201901,182.11
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/07/2013,TAX ON BENEFITS (PSA SCHEMES),MINING INFORMATION WHOLESALE,PSPES NOT APPLICABLE,TAX ON BENEFITS,0000201901,362.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/07/2013,MAINTENANCE OF OFFICE MACHINES,MINING INFORMATION WHOLESALE,OFFICE SOLUTIONS-REPROGRAPHICS,CANON (UK) LTD,0000201991,55.48
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/07/2013,MAINTENANCE OF OFFICE MACHINES,MINING INFORMATION WHOLESALE,OFFICE SOLUTIONS-PRINT,CANON (UK) LTD,0000201997,3156.23
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/07/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION WHOLESALE,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000202262,7678.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/07/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION WHOLESALE,ICT-MAINTENANCE & SUPPORT,SYSTEM ASSOCIATES,0000202263,3620.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,MINING INFORMATION WHOLESALE,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000202466,7.58
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,MINING INFORMATION WHOLESALE,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000202479,9.23
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,FARES - PUBLIC TRANSPORT,MINING INFORMATION WHOLESALE,TRAVEL&EVENTS-TAXI,STAFF EXPENSES CONTROL,0000202479,8.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,MILEAGE PAYMENTS,MINING INFORMATION WHOLESALE,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000202479,31.05
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/06/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000201291,4221.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/06/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),PROF SER CNSLTNCY-FINANCE,SOIL ENGINEERING GEOSERVI,0000201357,15264.03
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,WATER SAMPLING - OPERATIONAL,NON-COAL MINEWATER (DEFRA),PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000201655,138.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000201781,1837.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000201782,1380.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000201783,2329.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000201784,13794.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000201785,7310.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/07/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000201786,582.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/06/2013,M/W LAND AGENTS (AQUISITIONS),NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000201787,3104.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/07/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,VINCI CONSTRUCTION UK LTD,0000201830,1620.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/07/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000202006,1278.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/07/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000202012,3462.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000202053,478.72
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000202053,718.08
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000202053,718.08
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,M/W CNTRCTR-OPRTNL MNTLY TSKS,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000202053,1047.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000202055,1255.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,J N BENTLEY LIMITED,0000202117,91684.21
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,INCIDENTALS,NON-COAL MINEWATER (DEFRA),VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000202222,10.41
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,COMPANY BARCLAYCARD,0000202223,3.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,COMPANY BARCLAYCARD,0000202225,11.46
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,HOTEL ACCOMMODATION,NON-COAL MINEWATER (DEFRA),TRAVEL&EVENTS-HOTELS,COMPANY BARCLAYCARD,0000202225,66.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/07/2013,WATER SAMPLING - DEVELOPMENT,NON-COAL MINEWATER (DEFRA),PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000202313,23.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/07/2013,WATER SAMPLING - DEVELOPMENT,NON-COAL MINEWATER (DEFRA),PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000202314,23.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/07/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-PRESERVATION SER,ATKINS LIMITED,0000202440,6254.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/07/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000202441,735.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/07/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000202442,777.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/07/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000202443,2123.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000202456,7.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000202459,10.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000202459,8.59
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000202459,2.08
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000202459,2.07
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,INCIDENTALS,NON-COAL MINEWATER (DEFRA),VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000202459,1.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,INCIDENTALS,NON-COAL MINEWATER (DEFRA),VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000202459,0.94
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/07/2013,INCIDENTALS,NON-COAL MINEWATER (DEFRA),VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000202459,0.93
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/06/2013,CURR YR ADD-INTNGBLE INFO TECH,PERMISSIONS,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000201464,150161.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,FARES - AIR,PERMISSIONS,TRAVEL&EVENTS-AIR,REDFERN TRAVEL LTD,0000201873,124.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,FARES - RAIL,PERMISSIONS,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000201875,-96.85
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/07/2013,COMMISSION CHARGES-E-COMMERCE,PERMISSIONS,PROF SER FNCL-BANKING&INVSTMNT,STREAMLINE,0000201878,270.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/07/2013,NIC CLASS 1B (PSA SCHEMES),PERMISSIONS,PSPES NOT APPLICABLE,CLASS 1B NIC ON BENEFITS,0000201901,157.46
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/07/2013,TAX ON BENEFITS (PSA SCHEMES),PERMISSIONS,PSPES NOT APPLICABLE,TAX ON BENEFITS,0000201901,278.74
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,CHILDCARE VOUCHERS,PERMISSIONS,PERSONNEL RLTD-STAFF CHILDCARE,COMPUTERSHARE VOUCHER SER,0000201972,243.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,CHILDCARE VOUCHERS,PERMISSIONS,PERSONNEL RLTD-STAFF CHILDCARE,COMPUTERSHARE VOUCHER SER,0000201972,240.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,PERMISSIONS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000202228,11.19
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,FUEL (VEHICLE),PERMISSIONS,FUELS/LUBRCNT/GAS-FUELS,COMPANY BARCLAYCARD,0000202228,21.53
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,INCIDENTALS,PERMISSIONS,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000202228,26.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,PERMISSIONS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000202229,61.82
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,INCIDENTALS,PERMISSIONS,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000202229,3.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,PERMISSIONS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000202230,57.94
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/06/2013,CURR YR ADD-INTNGBLE INFO TECH,PLANNING & LOCAL AUTH LIAISON,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000201462,875.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/06/2013,IT-APPLICATIONS MANAGEMENT,PLANNING & LOCAL AUTH LIAISON,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000201463,1834.17
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,HOTEL ACCOMMODATION,PLANNING & LOCAL AUTH LIAISON,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000201871,1.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,FARES - RAIL,PLANNING & LOCAL AUTH LIAISON,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000201873,89.96
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/07/2013,NIC CLASS 1B (PSA SCHEMES),PLANNING & LOCAL AUTH LIAISON,PSPES NOT APPLICABLE,CLASS 1B NIC ON BENEFITS,0000201901,102.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/07/2013,TAX ON BENEFITS (PSA SCHEMES),PLANNING & LOCAL AUTH LIAISON,PSPES NOT APPLICABLE,TAX ON BENEFITS,0000201901,217.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/07/2013,CHILDCARE VOUCHERS,PLANNING & LOCAL AUTH LIAISON,PERSONNEL RLTD-STAFF CHILDCARE,COMPUTERSHARE VOUCHER SER,0000201972,243.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/07/2013,24 HOUR SUBSISTENCE ALLOWANCE,PLANNING & LOCAL AUTH LIAISON,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000202224,25.03
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/07/2013,IT-APPLICATIONS MANAGEMENT,PLANNING & LOCAL AUTH LIAISON,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000202262,1535.67
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/06/2013,IT-APPLICATIONS MANAGEMENT,PROCUREMENT,ICT-SOFTWARE,ACHILLES INFORMATION LIMI,0000201443,840.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/06/2013,TRAINING AND EDUCATION,PROCUREMENT,PROF SER LRNG&DEV-STAFF TRNING,ACHILLES INFORMATION LIMI,0000201546,85.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,TRAINING AND EDUCATION,PROCUREMENT,PROF SER LRNG&DEV-STAFF TRNING,SALFORD PROFESSIONAL DEVE,0000201632,199.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/07/2013,LEGAL COSTS,PROCUREMENT,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000201827,3760.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,HOTEL ACCOMMODATION,PROCUREMENT,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000201871,151.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,FARES - RAIL,PROCUREMENT,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000201873,18.57
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/07/2013,NIC CLASS 1B (PSA SCHEMES),PROCUREMENT,PSPES NOT APPLICABLE,CLASS 1B NIC ON BENEFITS,0000201901,196.89
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/07/2013,TAX ON BENEFITS (PSA SCHEMES),PROCUREMENT,PSPES NOT APPLICABLE,TAX ON BENEFITS,0000201901,504.74
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/05/2013,PROPERTY /TIP MAINTENANCE,PROPERTY MANAGEMENT & SALES,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201223,735.62
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,20/06/2013,PROPERTY RENTS PAYABLE,PROPERTY MANAGEMENT & SALES,FACILITIES-BUILDING MANAGEMENT,SMITHS GORE,0000201559,450.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/06/2013,RESTRTN CLSED CLLRY STE-PROP,PROPERTY MANAGEMENT & SALES,WASTE MANAGEMENT-WSTE MNGT SER,M T S CLEANSING SERVICES,0000201658,372.38
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/06/2013,PROPERTY /TIP MAINTENANCE,PROPERTY MANAGEMENT & SALES,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000201669,366.89
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,PROPERTY /TIP MAINTENANCE,PROPERTY MANAGEMENT & SALES,FACILITIES - SECURITY,WERNICK HIRE LIMITED,0000201708,77.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/06/2013,LAND MANAGEMENT-ESTATES,PROPERTY MANAGEMENT & SALES,WASTE MANAGEMENT-WSTE MNGT SER,WERNICK HIRE LIMITED,0000201709,85.72
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,20/06/2013,PROFESSIONAL SERVICES (WRA),PROPERTY MANAGEMENT & SALES,PROF SER-OPERATIONAL SERVICES,FRANK MARSHALL,0000201712,150.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,PROPERTY /TIP MAINTENANCE,PROPERTY MANAGEMENT & SALES,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201719,219.91
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/06/2013,PROPERTY /TIP MAINTENANCE,PROPERTY MANAGEMENT & SALES,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000201720,295.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/07/2013,M/W SCOPING/FEASIBILITY/CONCEP,PROPERTY MANAGEMENT & SALES,PROF SER TECH-ENGINEERING SER,JMC ENGINEERING (UK) LTD,0000201796,214.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/07/2013,PROPERTY MANAGEMENT CONSTLNTS,PROPERTY MANAGEMENT & SALES,PROF SER CNSLTNCY-PPM CNSLTNCY,JMC ENGINEERING (UK) LTD,0000201802,47.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/07/2013,PROPERTY MANAGEMENT CONSTLNTS,PROPERTY MANAGEMENT & SALES,PROF SER CNSLTNCY-PPM CNSLTNCY,JMC ENGINEERING (UK) LTD,0000201803,1872.00
