Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,02/01/2015,Project contractor costs,Business Support Directorate,Evolve Business Consultancy,6470,17100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA310004,755.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA310571,847.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA310005,872.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA310008,1405.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA310567,1525.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,IT Contractors,Business Support Directorate,Capita Business Services  Ltd,LO10022536,1701.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA311731,1814.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA311734,1888.13,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA311732,1891.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA312856,2055.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA312571,2098.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA310006,2285.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA310569,2328.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA311735,2328.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA311733,2448.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,IT Contractors,Business Support Directorate,Capita Business Services  Ltd,LO10024293,2463.18,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA312572,2762.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA311738,2810.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA312096,2845.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA311737,2915.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,IT Contractors,Business Support Directorate,Capita Business Services  Ltd,LO10023143,3199.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA310566,3263.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,IT Contractors,Business Support Directorate,Capita Business Services  Ltd,LO10022536,3440.17,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA310271,3782.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA310007,4657.38,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/01/2015,IT Contractors,Change Program,Valtech Ltd,UKSI841,5940.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,IT Contractors,Business Support Directorate,Capita Business Services  Ltd,LO10023143,6146.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA310570,6293.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,IT Contractors,Business Support Directorate,Capita Business Services  Ltd,LO10022536,7550.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA310568,8260.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,IT Contractors,Business Support Directorate,Capita Business Services  Ltd,LO10021323,9102.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA311736,10026.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,IT Contractors,Business Support Directorate,Capita Business Services  Ltd,LO10024293,10495.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/01/2015,IT Contractors,Business Support Directorate,Capita Business Services  Ltd,LO10021323,11548.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2015,IT Contractors,Business Support Directorate,Capita Business Services  Ltd,LO10024293,12570.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,IT Contractors,Business Support Directorate,Capita Business Services  Ltd,LO10023143,14826.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2015,IT Contractors,Business Support Directorate,Trustmarque Solutions Ltd,2221224,15960.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/01/2015,IT Contractors,Change Program,Valtech Ltd,UKSI813,51840.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2015,Marketing and Publicity ,Innovation Directorate,Birmingham City Council,9001639675,142.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/01/2015,Marketing and Publicity ,Innovation Directorate,The Biz Expos Ltd,GM2015-014,200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Marketing and Publicity ,Innovation Directorate,Harlow Business Exhibitions Ltd,100528,245.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Marketing and Publicity ,Innovation Directorate,Business & Enterprise North East Ltd,SI-105229,392.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2015,Marketing and Publicity ,Innovation Directorate,Upper Street Events Ltd,44006,468.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/01/2015,Marketing and Publicity ,Innovation Directorate,Memo Events Ltd,185764,480.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2015,Marketing and Publicity ,Innovation Directorate,Sterling Integrity,INV-0706,598.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Marketing and Publicity ,Innovation Directorate,European Trade & Exhibition Services Ltd,10873,621.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2015,Marketing and Publicity ,Innovation Directorate,Reputation Institute,90172,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/01/2015,Marketing and Publicity ,Innovation Directorate,Reputation Institute,90175,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2015,Marketing and Publicity ,Innovation Directorate,Prysm Group,INV-2725,7000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Aardman project,Innovation Directorate,Aardman Animations Ltd,29576,910.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2015,Aardman project,Innovation Directorate,Aardman Animations Ltd,29577,1539.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2015,Law Reporting,Patents Directorate,Scottish Government,61006052,155.00,Not applicable,
