Year,Author,Title,citation,Type,Collaborators,Main subject,Subject,Keywords,URL,Notes
2012,Valiakos G; Touloudi A; Athanasiou LV; Giannakopoulos A; Lacovakis C; Birtsas P; Spyrou V; Dalabiras Z; PETROVSKA L; Billinis C,"Exposure of Eurasian magpies and turtle doves to West Nile virus during a major human outbreak, Greece, 2011.",European Journal of Wildlife Research 58 (4) 749-753,Periodical article,"Laboratory of Microbiology and Parasitology, Faculty of Veterinary Medicine, University of Thessaly, 224 str. Trikalon, Karditsa, 43100, Greece .
Laboratory of Zoonoses Research, Institute of Biomedical Research and Technology (BIOMED/CERETETH), Larissa, Greece.
Department of Medicine, Faculty of Veterinary Medicine, University of Thessaly, Karditsa, Greece.
Department of Forestry and Natural Environment Administration, Technological Education Institute of Larissa, Karditsa, Greece.
Hunting Federation of Macedonia and Thrace, Thessaloniki, Greece.
Department of Animal Production, Technological Education Institute of Larissa, Larissa, Greece.",VIROLOGY,WILDLIFE AND PESTS,Virology Wildlife VP,http://dx.doi.org/10.1007/s10344-011-0603-1,
2012,Van Reeth K; BROWN IH; Olsen CW,Influenza virus.,"In: Zimmerman JJ (ed); Karriker LA (ed); Ramirez A (ed) et al, Diseases of swine, 10th ed, Wiley-Blackwell, Ames, Iowa, 2012, 557-571",Book chapter,"Laboratory of Virology, Faculty of Veterinary Medicine, Ghent University, Salisburylaan 133, B-9820 Merelbeke, Belgium.
Department of Pathobiological Sciences and Office of Academic Affairs, School of Veterinary Medicine, University of Wisconsin-Madison, 2015 Linden Drive, Madison, Wisconsin 53706.",VIROLOGY,PIGS,Influenza; Swine influenza,,
2012,Velasova M; Alarcon P; WILLIAMSON S; Wieland B,Risk factors for porcine reproductive and respiratory syndrome virus infection and resulting challenges for effective disease surveillance.,BMC Veterinary Research 8 (1) 184,Periodical article,"The Royal Veterinary College, Hawkshead Lane, North Mymms, Hatfield, Hertfordshire.",VIROLOGY,PIGS,Porcine reproductive and respiratory syndrome,http://www.biomedcentral.com/1746-6148/8/184,
2012,VORDERMEIER HM; HEWINSON RG; Wilkinson RJ; Wilkinson KA; Gideon HP; Young DB; Sampson SL,Conserved immune recognition hierarchy of mycobacterial PE/PPE proteins during infection in natural hosts.,PLoS ONE 7 (8) e40890,Periodical article,"Clinical Infectious Diseases Research Initiative, Institute of Infectious Disease and Molecular Medicine and Department of Medicine, Faculty of Health Sciences, University of Cape Town, Cape Town, South Africa.
Division of Mycobacterial Research, MRC National Institute for Medical Research, London.
Department of Medicine, Imperial College London, London,",BOVINE TUBERCULOSIS,CATTLE AND RUMINANTS IN GENERAL; GENERAL,Tuberculosis; Mycobacteria,http://www.plosone.org/article/info%3Adoi/10.1371/journal.pone.0040890,
2012,VORDERMEIER M; Ameni G; BERG S; Bishop R; Robertson BD; Aseffa A; HEWINSON RG; Young DB,The influence of cattle breed on susceptibility to bovine tuberculosis in Ethiopia.,"Comparative Immunology, Microbiology and Infectious Diseases 35 (3) 227-232",Periodical article,"Aklilu Lemma Institute of Pathobiology, Addis Ababa University, PO Box 1176, Addis Ababa, Ethiopia.
International Livestock Research Institute, Biotechnology Department, P.O. Box 30709, Nairobi 00100, Kenya.
CMMI, Department of Medicine, Flowers Building, South Kensington, Imperial College London, SW7 2AZ.
Armauer Hansen Research Institute, PO Box 1005, Addis Ababa, Ethiopia.",BOVINE TUBERCULOSIS,CATTLE AND RUMINANTS IN GENERAL,Bovine tuberculosis,http://dx.doi.org/10.1016/j.cimid.2012.01.003,
2012,VORDERMEIER M; Ameni G; Glass EJ,Cytokine responses of Holstein and Sahiwal zebu derived monocytes after mycobacterial infection.,Tropical Animal Health and Production 44 (3) 651-655,Periodical article,"Institute for Pathobiology, Addis Ababa University, Addis Ababa, Ethiopia.
The Roslin Institute and Royal (Dick) School of Veterinary Studies, University of Edinburgh, Roslin, Midlothian, EH25 9RG.",BOVINE TUBERCULOSIS,CATTLE AND RUMINANTS IN GENERAL,Tuberculosis; Bovine tuberculosis,,
2012,VORDERMEIER M; WHELAN AO,ELISPOT assays to enumerate bovine IFN-gamma-secreting cells for the development of novel vaccines against bovine tuberculosis.,"Methods in Molecular Biology 792, 219-227",Periodical article,,BOVINE TUBERCULOSIS,CATTLE AND RUMINANTS IN GENERAL,Tuberculosis,,
2012,Vulin J; BECK KE; Bencsik A; Lakhdar L; SPIROPOULOS J; Baron T,Selection of distinct strain phenotypes in mice infected by ovine natural scrapie isolates similar to CH1641 experimental scrapie.,Journal of Neuropathology and Experimental Neurology 71 (2) 140-147,Periodical article,"Neurodegenerative Diseases Unit,  ANSES-Lyon, Lyon, France.",SPONGIFORM ENCEPHALOPATHIES,SHEEP,Scrapie,,
2012,Ward D; Jackson R; Karomatullo H; Khakimov T; Kurbonov K; Amirbekov M; STACK J; El-Idrissi A; Heuer C,Brucellosis control in Tajikistan using Rev 1 vaccine: change in seroprevalence in small ruminants from 2004 to 2009.,Veterinary Record 170 (4) 100,Periodical article,,BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Brucella,http://veterinaryrecord.bmj.com/content/170/4/100.full.pdf+html,
2012,Waters WR; Palmer MV; Buddle BM; VORDERMEIER HM,Bovine tuberculosis vaccine research: historical perspectives and recent advances.,Vaccine 30 (16) 2611-2622,Periodical article,"National Animal Disease Center, Agricultural Research Service, US Department of Agriculture, Ames, IA, USA.
AgResearch, Hopkirk Research Institute, Palmerston North, New Zealand.",BOVINE TUBERCULOSIS,CATTLE AND RUMINANTS IN GENERAL,Tuberculosis; Mycobacterium bovis,http://dx.doi.org/10.1016/j.vaccine.2012.02.018,
2012,Waters WR; Thacker TC; Nonnecke BJ; Palmer MV; Schiller I; Oesch B; VORDERMEIER HM; Silva E; Estes DM,Evaluation of gamma interferon (IFN-gamma)-induced protein 10 responses for detection of cattle infected with Mycobacterium bovis: comparisons to IFN-gamma responses.,Clinical and Vaccine Immunology 19 (3) 346-351,Periodical article,"National Animal Disease Center, Agricultural Research Service, U.S. Department of Agriculture, Ames, Iowa, USA. 
Federal Veterinary Office, Bern, Switzerland. 
Neurotune AG, Schlieren-Zurich, Switzerland. 
Department of Immunology, Microbiology, and Pathology, Colorado State University, Fort Collins, Colorado, USA. 
Department of Infectious Diseases, University of Georgia, Athens, Georgia, USA.",BOVINE TUBERCULOSIS,CATTLE AND RUMINANTS IN GENERAL,Tuberculosis; Bovine tuberculosis,http://dx.doi.org/10.1128/cvi.05657-11,
2012,WATSON E; JECKEL S; SNOW L; STUBBS R; TEALE C; WEARING H; HORTON R; TOSZEGHY M; TEARNE O; ELLIS-IVERSEN J; COLDHAM N,Epidemiology of extended spectrum beta-lactamase E. coli (CTX-M-15) on a commercial dairy farm.,Veterinary Microbiology 154 (3-4) 339-346,Periodical article,,BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Antibiotic resistance; Escherichia coli,http://dx.doi.org/10.1016/j.vetmic.2011.07.020,
2012,Watson P; Mason C; Stevenson H; SCHOLES S; SCHOCK A; MEARNS R; AYLING R; NICHOLAS R,Laboratory diagnosis of Mycoplasma/Ureaplasma abortion in cattle (letter).,Veterinary Record 170 (3) 82-84,Periodical article,"Disease Surveillance Centre - Dumfries, SAC Veterinary Services, St Mary's Industrial Estate, Dumfries DG1 1DX.",BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Mycoplasma,http://veterinaryrecord.bmj.com/content/170/3/82.3.full.pdf+html,
2012,Wattam AR; Inzana TJ; Williams KP; Mane SP; Shukla M; Almeida NF; Dickerman AW; Mason S; Moriyon I; O'Callaghan D; WHATMORE AM; Sobral BW; Tiller RV; Hoffmaster AR; Frace MA; De Castro C; Molinaro A; Boyle SM; De B; Setubal JC,Comparative genomics of early-diverging Brucella strains reveals a novel lipopolysaccharide biosynthesis pathway.,mBio 3 (5):e00246-12,Periodical article,"Virginia Bioinformatics Institute, Virginia Tech, Blacksburg, Virginia, USA
Center for Molecular Medicine and Infectious Diseases, Virginia-Maryland Regional College of Veterinary Medicine, Virginia Tech, Blacksburg, Virginia, USA
Sandia National Laboratories, Livermore, California, USA
Faculdade de Computacao, Universidade Federal de Mato Grosso do Sul, Campo Grande, MS, Brazil
Instituto de Salud Tropical y Departamento de Microbiologia y Parasitologia, Facultad de Medicina, Universidad de Navarra, Edificio de Investigacion, Universidad de Navarra, c/Irunlarrea, Pamplona, Spain 
INSERM U1047, UFR Medecine, Nimes, France
Universite Montpellier 1, UFR Medecine, Nimes, France
Centers for Disease Control and Prevention, Atlanta, Georgia, USA
Department of Chemical Sciences, Universita di Napoli Federico II, Complesso Universitario Monte Santangelo, Naples, Italy
Department of Biochemistry, Institute of Chemistry, University of Sao Paulo, Sao Paulo, Brazil",BACTERIOLOGY,GENERAL,Brucella,http://mbio.asm.org/content/3/5/e00246-12.full.pdf+html,
2012,WELCHMAN D DE B; Verkuijl AM; Pepper WJ; IBATA G; KING SA; DAVIDSON HM; MAWHINNEY I; BANKS M,Association of gammaherpesviruses and bacteria with clinical metritis in a dairy herd.,Veterinary Record 170 (8) 207,Periodical article,"Cliffe Veterinary Group, 21 Cliffe High Street, Lewes BN7 2AH.",MISCELLANEOUS,CATTLE AND RUMINANTS IN GENERAL,Cattle diseases; Bovine herpesvirus; Escherichia coli,http://veterinaryrecord.bmj.com/content/170/8/207.2.full.pdf+html,
2012,Wernike K; Bonilauri P; Dauber M; ERRINGTON J; LeBlanc N; Revilla-Fernandez S; Hjulsager C; Isaksson M; Stadejek T; Beer M; Hoffmann B,Porcine reproductive and respiratory syndrome virus: Interlaboratory ring trial to evaluate real-time reverse transcription polymerase chain reaction detection methods.,Journal of Veterinary Diagnostic Investigation 24 (5) 855-866,Periodical article,"Institute of Diagnostic Virology, Friedrich-Loeffler-Institut, Greifswald-Insel Riems, Germany.
IZSLER, Istituto Zooprofilattico Sperimentale della Lombardia e dell’Emilia Romagna, Reggio Emilia, Italy.
Department of Experimental Animal Facilities and Biorisk Management, Friedrich-Loeffler-Institut, Greifswald-Insel Riems, Germany.
Swedish National Veterinary Institute, Virologisk molekylärdiagnostik, Uppsala, Sweden.
Institute for Veterinary Disease Control, Austrian Agency for Health and Food Safety GmbH, MÖDLING, Austria.
National Veterinary Institute, Technical University of Denmark, Copenhagen, Denmark.
National Veterinary Research Institute, Pulawy, Poland.",VIROLOGY,PIGS,,http://vdi.sagepub.com/content/24/5/855.full.pdf+html,
2012,WESSELS M; HARWOOD D; WELCHMAN D; Isaacs A,Rhinitis due to Actinobacillosis in a UK suckler cow herd.,Veterinary Record 170 (23) 599,Periodical article,"Larkmead Veterinary Group, Wallingford.",BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Cattle,http://veterinaryrecord.bmj.com/content/170/23/599.2.full.pdf+html,
2012,WHATMORE AM; GOPAUL KK,Recent advances in molecular approaches to Brucella diagnostics and epidemiology.,"In: Lopez-Goni I (ed); O'Callaghan D (ed), Brucella: molecular microbiology and genomics, Caister Academic Press, Norfolk, 2012, 57-88",Book chapter,,BACTERIOLOGY,DIAGNOSTIC TECHNIQUES,Brucella,,
2012,WHELAN A; COURT P; Xing Z; CLIFFORD D; HOGARTH PJ; VORDERMEIER M; VILLARREAL-RAMOS B,Immunogenicity comparison of the intradermal or endobronchial boosting of BCG vaccinates with Ad5-85A.,Vaccine 30 (44) 6294-6300,Periodical article,"McMaster Immunology Research Centre, Department of Pathology and Molecular Medicine, McMaster University, Hamilton, Ontario, Canada.",BOVINE TUBERCULOSIS,LABORATORY ANIMALS; CATTLE AND RUMINANTS IN GENERAL,Bovine tuberculosis,http://dx.doi.org/10.1016/j.vaccine.2012.07.086,
2012,Widen F; Meredith A; Weissenbock H; Ruiz-Fons F; DUFF JP,Other virus infections.,"In: Gavier-Widen D (ed); Duff JP (ed); Meredith A (ed), Infectious diseases of wild mammals and birds in Europe, Wiley-Blackwell, Chichester, 2012, 249-261",Book chapter,"National Veterinary Institute (SVA) and Swedish University of Agricultural Sciences, Uppsala, Sweden.
Royal (Dick) School of Veterinary Studies, University of Edinburgh, Scotland.
Pathology and Forensic Veterinary Medicine, Department of Pathobiology, University of Veterinary Medicine, Vienna, Austria.
Instituto de Investigacion en Recursos Cinegeticos IREC (CSIC-UCLM-JCCM), Ciudad Real, Spain.",VIROLOGY,WILDLIFE AND PESTS,Hepatitis E; African swine fever; Porcine reproductive and respiratory syndrome; Infectious bursal disease,,
2012,Wieland B; Werling D; Nevel A; GRIERSON S; Rycroft A; Demmers TG; COOK AJC; DONE SH; Armstrong D; Wathes CM,Porcine circovirus type 2 infection before and during an outbreak of postweaning multisystemic wasting syndrome on a pig farm in the UK.,Veterinary Record 170 (23) 596,Periodical article,"Royal Veterinary College, London.
BPEX, Kenilworth.",VIROLOGY,PIGS,Virus,http://veterinaryrecord.bmj.com/content/170/23/596.full.pdf+html,
2012,WILLIAMS RA,Quality management in veterinary testing laboratories.,"In: Manual of diagnostic tests and vaccines for terrestrial animals (mammals, birds and bees), 7th ed, OIE, 2012, 27-33",Book chapter,,MISCELLANEOUS,GENERAL,,http://www.oie.int/fileadmin/Home/eng/Health_standards/tahm/1.01.04_QUALITY_MANAGEMENT.pdf,
2012,WILLIAMSON SM; Tucker AW; McCrone IS; BIDEWELL CA; Brons N; Habernoll H; ESSEN SC; BROWN IH; COSI; Wood JLN,Descriptive clinical and epidemiological characteristics of influenza A H1N1 2009 virus infections in pigs in England.,Veterinary Record 171 (11) 271,Periodical article,"Department of Veterinary Medicine, University of Cambridge, Madingley Road, Cambridge CB3 0ES.
Formerly Town Farm, Hoxne, Eye, Suffolk IP21 5DB.
Formerly 1 Stradbroke Business Centre, New Street, Stradbroke, Suffolk IP21 5JJ.
Combating Swine Influenza, Wellcome Trust-MRC-BBSRC-Defra UK consortium.",VIROLOGY,PIGS,Swine influenza,http://veterinaryrecord.bmj.com/content/171/11/271.full.pdf+html,
2012,Wilson R; Plinston C; Hunter N; Casalone C; Corona C; Tagliavini F; Suardi S; Ruggerone M; Moda F; Graziano S; Sbriccoli M; Cardone F; Pocchiari M; Ingrosso L; Baron T; Richt J; Andreoletti O; SIMMONS M; LOCKEY R; Manson JC; Barron RM,Chronic wasting disease and atypical forms of bovine spongiform encephalopathy and scrapie are not transmissible to mice expressing wild-type levels of human prion protein.,Journal of General Virology 93 (7) 1624-1629,Periodical article,"Neuropathogenesis Division, The Roslin Institute and R(D)SVS, University of Edinburgh, Roslin, Midlothian.
Istituto Zooprofilattico Sperimentale del Piemonte, Liguria e Valle d’Aosta, Turin, Italy.
3=IRCCS Foundation, ‘Carlo Besta’ Neurological Institute, Milan, Italy 
Department of Cell Biology and Neurosciences, Istituto Superiore di Sanita, Viale Regina Elena 299, 00161 Rome, Italy.
Agence Nationale de Securite Sanitaire, Lyon, France.
USDA, ARS, National Animal Disease Center, PO Box 70, Ames, IA 50010, USA.
UMR 1225 Interactions Hotes-Agents Pathogenes, INRA, Ecole Nationale Vétérinaire, 23 chemin des Capelles, B.P. 87614, 31076 Toulouse Cedex 3, France.",SPONGIFORM ENCEPHALOPATHIES,LABORATORY ANIMALS,Prions,http://dx.doi.org/10.1099/vir.0.042507-0,
2012,WINDL O; DAWSON M,Animal prion diseases.,"In: Harris R (ed), Protein Aggregation and Fibrillogenesis in Cerebral and Systemic Amyloid Disease, Springer Science, New York, 2012, 497-516",Book chapter,,SPONGIFORM ENCEPHALOPATHIES,SHEEP; GOATS; DEER; CATTLE AND RUMINANTS IN GENERAL,Spongiform Encephalopathies; Cattle; Sheep; Deer; Goats,,
2012,Wood JL; Leach M; Waldman L; Macgregor H; FOOKS AR; Jones KE; Restif O; Dechmann D; HAYMAN DT; Baker KS; Peel AJ; Kamins AO; Fahr J; Ntiamoa-Baidu Y; Suu-Ire R; Breiman RF; Epstein JH; Field HE; Cunningham AA,A framework for the study of zoonotic disease emergence and its drivers: spillover of bat pathogens as a case study.,Philosophical Transactions of the Royal Society B - Biological Sciences 367 (1604) 2881-2892,Periodical article,"Disease Dynamics Unit, University of Cambridge, Madingley Road, Cambridge CB3 OES, UK 
STEPS Centre, Institute for Development Studies, University of Sussex, Brighton BN1 9RE, UK 
Institute of Zoology, Zoological Society of London, Regent's Park, London NW1 4RY, UK 
Max Planck Institute for Ornithology, Vogelwarte Radolfzell, Schlossallee 2, 78315 Radolfzell, Germany 
Department of Biology, Colorado State University, Fort Collins, CO 80523, USA 
Division of Evolutionary Biology, Zoological Institute, University of Braunschweig, Braunschweig, Germany 
Centre for African Wetlands, University of Ghana, PO Box LG 67, Legon, Accra, Ghana. 
Wildlife Division of the Forestry Commission, Accra, Ghana 
US Centers for Disease Control and Prevention–Kenya Office, Nairobi, Kenya. 
EcoHealth Alliance, New York, NY, USA. 
Department of Animal Biology and Conservation Science, University of Ghana, Legon, Accra, Ghana.
Queensland Centre for Emerging Infectious Diseases, Biosecurity Queensland, Department of Agriculture, Fisheries & Forestry, Health and Food Science Precinct, Block 10, 39 Kessels Road, Coopers Plains, Queensland 4108, PO Box 156, Archerfield, Australia.",VIROLOGY,WILDLIFE AND PESTS,Emerging infectious diseases,http://rstb.royalsocietypublishing.org/content/367/1604/2881.long,
2012,WOOLDRIDGE M,Evidence for the circulation of antimicrobial-resistant strains and genes in nature and especially between humans and animals.,Revue Scientific et Technique 31 (1) 231-247,Periodical article,,PHARMACOLOGY,GENERAL,Antimicrobial resistance,http://www.oie.int/doc/ged/D11803.PDF,
2012,WU G; Ehricht R; MAFURA M; STOKES M; SMITH N; PRITCHARD GC; WOODWARD MJ,Escherichia coli isolates from extraintestinal organs of livestock animals harbour diverse virulence genes and belong to multiple genetic lineages.,Veterinary Microbiology 160 (1-2) 197–206,Periodical article,"Alere Technologies GmbH, Germany.
Department of Food and Nutritional Sciences, University of Reading.",BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL; PIGS; SHEEP,Bacteriology; Cattle; Antimicrobial resistance,http://dx.doi.org/10.1016/j.vetmic.2012.05.029,
2012,Xin J; Li Y; NICHOLAS RAJ; Chen C; Liu Y; Zhang M; Dong H,A history of the prevalence and control of contagious bovine pleuropneumonia in China.,Veterinary Journal 191 (2) 166-170,Periodical article,"National Contagious Bovine Pleuropneumonia Reference Laboratory, Division of Bacterial Diseases, State Key Laboratory of Veterinary Biotechnology, Harbin Veterinary Research Institute, CAAS, Harbin 150001, China.",BACTERIOLOGY,CATTLE AND RUMINANTS IN GENERAL,Mycoplasma,http://dx.doi.org/10.1016/j.tvjl.2011.02.011,
