Department,Entity,Transaction Date,Supplier Name ,Amount ,Expense Type,Expense Area,Expenses  Description
DFID,DFID,40967,DAI EUROPE LIMITED,"£11,908",Technical and Advisory Services,Security & Humanitarian and Middle East Division,
DFID,DFID,40968,ADAM SMITH INTERNATIONAL  LTD,"£48,355",Technical and Advisory Services,Security & Humanitarian and Middle East Division,
DFID,DFID,40968,Courtenay Cabot Venton,"£15,000",Technical and Advisory Services,Security & Humanitarian and Middle East Division,
DFID,DFID,40962,Foreign & Commonwealth Office,"£1,194",Telephone Usage & services,Security & Humanitarian and Middle East Division,
DFID,DFID,40947,COMMUNICAID GRP LIMITED,£612,Training - Course Fees,Security & Humanitarian and Middle East Division,
DFID,DFID,40947,COMMUNICAID GRP LIMITED,£588,Training - Course Fees,Security & Humanitarian and Middle East Division,
DFID,DFID,40948,COMMUNICAID GRP LIMITED,£882,Training - Course Fees,Security & Humanitarian and Middle East Division,
DFID,DFID,40954,COMMUNICAID GRP LIMITED,"£1,103",Training - Course Fees,Security & Humanitarian and Middle East Division,
DFID,DFID,40948,COMMUNICAID GRP LIMITED,"£2,353",Training - Course Fees,Security & Humanitarian and Middle East Division,
DFID,DFID,40941,LONDON SCHOOL OF ECONOMICS,"£1,320",Training Providers/Facilitation Services,Security & Humanitarian and Middle East Division,
DFID,DFID,40946,NATIONAL SCHOOL OF GOVERNMENT,£740,Training Providers/Facilitation Services,Security & Humanitarian and Middle East Division,
DFID,DFID,40955,MINISTRY OF DEFENCE,"£1,828",Training Providers/Facilitation Services,Security & Humanitarian and Middle East Division,
DFID,DFID,40955,MINISTRY OF DEFENCE,"£7,548",Training Providers/Facilitation Services,Security & Humanitarian and Middle East Division,
DFID,DFID,40954,Pilgrims Group,"£1,503",Training Providers/Facilitation Services,Security & Humanitarian and Middle East Division,
DFID,DFID,40947,SCHOOL OF ORIENTAL & AFRICAN STUDIES,"£3,791",Training Providers/Facilitation Services,Security & Humanitarian and Middle East Division,
DFID,DFID,40949,WILTON PARK,"£7,500",Training Providers/Facilitation Services,Security & Humanitarian and Middle East Division,
DFID,DFID,40955,META-DEVELOPMENT LLP,"£3,691",Training Providers/Facilitation Services,Security & Humanitarian and Middle East Division,
DFID,DFID,40966,NATIONAL SCHOOL OF GOVERNMENT,"£1,760",Training Providers/Facilitation Services,Security & Humanitarian and Middle East Division,
DFID,DFID,40966,SPOCE PROJECT MANAGEMENT LIMITED1 staff attended the training course. Not aware BC is now needed for all external training courses,"£1,395",Training Providers/Facilitation Services,Security & Humanitarian and Middle East Division,
DFID,DFID,40968,INDIGO BUSINESS SERVICES LTD,£893,Training Providers/Facilitation Services,Security & Humanitarian and Middle East Division,
DFID,DFID,40942,Foreign & Commonwealth Office,£520,Travel - Subsistence,Security & Humanitarian and Middle East Division,
DFID,DFID,40954,Foreign & Commonwealth Office,£530,Travel - Subsistence,Security & Humanitarian and Middle East Division,
DFID,DFID,40954,Foreign & Commonwealth Office,£669,Travel - Subsistence,Security & Humanitarian and Middle East Division,
DFID,DFID,40949,IBRD HSBC T,"£73,500",Aid Programme - Trust Funds contributions,Security & Humanitarian and Middle East Division,
DFID,DFID,40941,Foreign & Commonwealth Office,£501,Vehicle Repairs & Maintenance,Security & Humanitarian and Middle East Division,
DFID,DFID,40968,Foreign & Commonwealth Office,£727,Vehicle Repairs & Maintenance,Security & Humanitarian and Middle East Division,
DFID,DFID,40945,UNDP CONTRIBUTIONS GBP,"£1,605,000",Aid Programme - Voluntary contributions,Security & Humanitarian and Middle East Division,
DFID,DFID,40961,CHIEF FIRE OFFICERS ASSOCIATION,"£85,206",Aid Programme - Voluntary contributions,Security & Humanitarian and Middle East Division,
DFID,DFID,40940,Government Procurement Card,£857,Contract & Agency Staff,Top Management Group,
DFID,DFID,40940,Government Procurement Card,£679,Contract & Agency Staff,Top Management Group,
DFID,DFID,40940,Government Procurement Card,£582,Contract & Agency Staff,Top Management Group,
DFID,DFID,40940,Government Procurement Card,£679,Contract & Agency Staff,Top Management Group,
DFID,DFID,40940,Government Procurement Card,£644,Contract & Agency Staff,Top Management Group,
DFID,DFID,40940,Government Procurement Card,£644,Contract & Agency Staff,Top Management Group,
DFID,DFID,40940,Government Procurement Card,£655,Contract & Agency Staff,Top Management Group,
DFID,DFID,40968,Government Procurement Card,£978,Contract & Agency Staff,Top Management Group,
DFID,DFID,40968,Government Procurement Card,£596,Contract & Agency Staff,Top Management Group,
DFID,DFID,40968,Government Procurement Card,£661,Contract & Agency Staff,Top Management Group,
DFID,DFID,40968,Government Procurement Card,£683,Contract & Agency Staff,Top Management Group,
DFID,DFID,40947,FCO SERVICES,"£4,955",Government Car Scheme UK,Top Management Group,
DFID,DFID,40947,FCO SERVICES,"£7,561",Government Car Scheme UK,Top Management Group,
DFID,DFID,40947,FCO SERVICES,"£4,955",Government Car Scheme UK,Top Management Group,
DFID,DFID,40947,FCO SERVICES,"£4,955",Government Car Scheme UK,Top Management Group,
DFID,DFID,40947,FCO SERVICES,"£7,561",Government Car Scheme UK,Top Management Group,
DFID,DFID,40947,FCO SERVICES,"£4,955",Government Car Scheme UK,Top Management Group,
DFID,DFID,40947,FCO SERVICES,"£4,955",Government Car Scheme UK,Top Management Group,
DFID,DFID,40947,FCO SERVICES,"£7,561",Government Car Scheme UK,Top Management Group,
DFID,DFID,40947,FCO SERVICES,"£4,955",Government Car Scheme UK,Top Management Group,
DFID,DFID,40960,FCO SERVICES,"£17,471",Government Car Scheme UK,Top Management Group,
DFID,DFID,40948,Pilgrims Group,"£1,503",Hostile Environment Training,Top Management Group,
DFID,DFID,40940,Government Procurement Card,"£1,650",Hotels - Accommodation only,Top Management Group,
DFID,DFID,40940,Government Procurement Card,"£1,375",Hotels - Accommodation only,Top Management Group,
DFID,DFID,40940,Government Procurement Card,£550,Hotels - Accommodation only,Top Management Group,
DFID,DFID,40968,Government Procurement Card,£858,Hotels - Accommodation only,Top Management Group,
DFID,DFID,40948,Recipient name withheld,£751,Hotels - Accommodation only,Top Management Group,
DFID,DFID,40954,Foreign & Commonwealth Office,£888,Hotels - Accommodation only,Top Management Group,
DFID,DFID,40967,Foreign & Commonwealth Office,"£2,721",Hotels - Accommodation only,Top Management Group,
DFID,DFID,40953,Corporate Travel Provider,£829,Air fares,Top Management Group,
DFID,DFID,40953,Corporate Travel Provider,"£1,141",Air fares,Top Management Group,
DFID,DFID,40953,Corporate Travel Provider,"£2,626",Air fares,Top Management Group,
DFID,DFID,40953,Corporate Travel Provider,"£4,000",Air fares,Top Management Group,
DFID,DFID,40953,Corporate Travel Provider,"£3,611",Air fares,Top Management Group,
DFID,DFID,40953,Corporate Travel Provider,"£4,000",Air fares,Top Management Group,
DFID,DFID,40953,Corporate Travel Provider,£977,Air fares,Top Management Group,
DFID,DFID,40953,Corporate Travel Provider,"£2,713",Air fares,Top Management Group,
DFID,DFID,40953,Corporate Travel Provider,"£2,626",Air fares,Top Management Group,
DFID,DFID,40953,Corporate Travel Provider,"£4,000",Air fares,Top Management Group,
DFID,DFID,40953,Corporate Travel Provider,£636,Air fares,Top Management Group,
DFID,DFID,40953,Corporate Travel Provider,£636,Air fares,Top Management Group,
DFID,DFID,40966,Corporate Travel Provider,"£1,013",Air fares,Top Management Group,
DFID,DFID,40966,Corporate Travel Provider,"£1,448",Air fares,Top Management Group,
DFID,DFID,40966,Corporate Travel Provider,"£1,013",Air fares,Top Management Group,
DFID,DFID,40966,Corporate Travel Provider,"£1,448",Air fares,Top Management Group,
DFID,DFID,40966,Corporate Travel Provider,"£1,193",Air fares,Top Management Group,
DFID,DFID,40966,Corporate Travel Provider,£582,Air fares,Top Management Group,
DFID,DFID,40966,Corporate Travel Provider,"£5,249",Air fares,Top Management Group,
DFID,DFID,40966,Corporate Travel Provider,"£5,249",Air fares,Top Management Group,
DFID,DFID,40966,Corporate Travel Provider,£583,Air fares,Top Management Group,
DFID,DFID,40966,Corporate Travel Provider,"£1,193",Air fares,Top Management Group,
DFID,DFID,40966,Corporate Travel Provider,£582,Air fares,Top Management Group,
DFID,DFID,40966,Corporate Travel Provider,£582,Air fares,Top Management Group,
DFID,DFID,40966,Corporate Travel Provider,"£1,193",Air fares,Top Management Group,
DFID,DFID,40968,Corporate Travel Provider,"£1,193",Air fares,Top Management Group,
DFID,DFID,40968,Corporate Travel Provider,"£1,591",Air fares,Top Management Group,
DFID,DFID,40968,Corporate Travel Provider,"£1,544",Air fares,Top Management Group,
DFID,DFID,40968,Corporate Travel Provider,£854,Air fares,Top Management Group,
DFID,DFID,40968,Corporate Travel Provider,"£1,710",Air fares,Top Management Group,
DFID,DFID,40968,Corporate Travel Provider,£783,Air fares,Top Management Group,
DFID,DFID,40968,Corporate Travel Provider,£854,Air fares,Top Management Group,
DFID,DFID,40968,Corporate Travel Provider,"£2,227",Air fares,Top Management Group,
DFID,DFID,40954,Foreign & Commonwealth Office,"£6,371",Air fares,Top Management Group,
DFID,DFID,40960,Seton,"£15,245",Air fares,Top Management Group,
DFID,DFID,40956,INSIGHTS LEARNING & DEVELOPMENT LTD,"£2,368",Training - Course Fees,Top Management Group,
DFID,DFID,40945,African Parliamentarians Network Against Corruption,"£10,339",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40945,African Parliamentarians Network Against Corruption,"£3,763",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40947,PLANNED PARENTHOOD ASSOCIATION OF GHANA,"£60,420",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40940, Overseas Development Institute,"£7,702",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40947,School for Life,"£193,975",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40942,"TechnoServe, Incorporated","£32,584",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40945,CHRISTIAN AID,"£343,456",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40947,Malawi Economic Justice Network ,"£31,444",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40947,British Council,"£6,307",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40947,MERLIN,"£1,963,805",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40947,SAVE THE CHILDREN UK,"£117,019",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40949,BRITISH COUNCIL,"£24,184",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40954,The Wahenga Institute,"£437,225",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40956,WiLDAF,"£63,061",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40956,A A PeaceWorks,"£67,666",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40956,CARE INTERNATIONAL,"£34,274",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40960,INTERNATIONAL RESCUE COMMITTEE UK,"£1,830,673",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40961,LIVERPOOL SCHOOL OF TROPICAL MEDICINE,"£655,114",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40961,CONCERN UNIVERSAL,"£42,683",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40962,RESTLESS DEVELOPMENT,"£232,084",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40962,INTERNATIONAL RESCUE COMMITTEE UK,"£3,799,742",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40963,VOLUNTARY SERVICE OVERSEAS (YOHANNES TESFAMICHAEL),"£33,088",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40968,Health Reform Foundation of Nigeria,"£236,502",Aid Programme - Accountable Grant Payments,West and Southern Africa,
DFID,DFID,40968,Government Procurement Card,£607,Computer Consumables,West and Southern Africa,
DFID,DFID,40946,Osmat Network,£760,Computer hardware maintenance,West and Southern Africa,
DFID,DFID,40946,Osmat Network,£929,Computer hardware maintenance,West and Southern Africa,
DFID,DFID,40961,Panabiz International Limited,£661,Computer hardware maintenance,West and Southern Africa,
DFID,DFID,40961,Panabiz International Limited,£808,Computer hardware maintenance,West and Southern Africa,
DFID,DFID,40956,Linkqage CC - Cape Town,"£2,124",Computer software maintenance,West and Southern Africa,
DFID,DFID,40960,Incredible  Connections,"£4,379",Computer software maintenance,West and Southern Africa,
DFID,DFID,40966,FCO SERVICES,"£1,622",Computer software maintenance,West and Southern Africa,
DFID,DFID,40955,Supplier Name withheld,"£3,223","Conferences, Seminars & Meeting/Event Resource",West and Southern Africa,
DFID,DFID,40955,Lamar Travel Agency,"£1,150",Air fares,West and Southern Africa,
DFID,DFID,40962,Coconut Groove Hotels,"£1,182","Conferences, Seminars & Meeting/Event Resource",West and Southern Africa,
DFID,DFID,40963,British High Commission Zambia (ZMK),£937,"Repairs, Maint, Alter - Property & Constrct. Services",West and Southern Africa,
DFID,DFID,40940,The World Bank (EFO),"£183,180",Aid Programme - Core contributions,West and Southern Africa,
DFID,DFID,40954,Royal Norwegian Embassy Lilongwe,"£43,000",Aid Programme - Core contributions,West and Southern Africa,
DFID,DFID,40954,AUSAID,"£2,000,000",Aid Programme - Core contributions,West and Southern Africa,
DFID,DFID,40967,FCO SERVICES,"£1,666",Courier & Bag Services,West and Southern Africa,
DFID,DFID,40968,Foreign & Commonwealth Office,"£7,733",Courier & Bag Services,West and Southern Africa,
DFID,DFID,40962,Broadband Digital Solutions (BSD),£565,Data network- remote working,West and Southern Africa,
DFID,DFID,40962,Broadband Digital Solutions (BSD),£565,Data network- remote working,West and Southern Africa,
DFID,DFID,40962,Skyband Corporation LTD,"£1,699",Data network- remote working,West and Southern Africa,
