Body,Body Name,Transaction No.,Invoice Ref.,Vendor name,Expense Code,Expense Type,Date,Amount
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461564,951518113,OFFICE DEPOT,C-E63100-3410,Cemetery & Crem-Stationery & office supp,18 November 2011,£39.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461564,951518113,OFFICE DEPOT,C-E63100-3410,Cemetery & Crem-Stationery & office supp,18 November 2011,£34.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461564,951518113,OFFICE DEPOT,C-E63100-3410,Cemetery & Crem-Stationery & office supp,18 November 2011,£11.90
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461564,951518113,OFFICE DEPOT,C-E63100-3410,Cemetery & Crem-Stationery & office supp,18 November 2011,£62.55
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461565,951529691,OFFICE DEPOT,C-E72500-3410,Built Env Div-Stationery & office supps,18 November 2011,£10.21
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461565,951529691,OFFICE DEPOT,C-E72500-3410,Built Env Div-Stationery & office supps,18 November 2011,£0.55
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-E72500-3410,Built Env Div-Stationery & office supps,18 November 2011,£7.07
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-E72500-3410,Built Env Div-Stationery & office supps,18 November 2011,£3.29
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461257,951452735,OFFICE DEPOT,C-E74100-3410,Env M&A Div-Stationery & office supps,18 November 2011,£5.21
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462057,951606484,OFFICE DEPOT,C-C23160-3410,Env Maint Div-Stationery & office supps,25 November 2011,£4.70
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462057,951606484,OFFICE DEPOT,C-C23160-3410,Env Maint Div-Stationery & office supps,25 November 2011,£2.78
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462057,951606484,OFFICE DEPOT,C-C23160-3410,Env Maint Div-Stationery & office supps,25 November 2011,£5.65
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462057,951606484,OFFICE DEPOT,C-C23160-3410,Env Maint Div-Stationery & office supps,25 November 2011,£7.01
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462057,951606484,OFFICE DEPOT,C-C23160-3410,Env Maint Div-Stationery & office supps,25 November 2011,£4.18
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462057,951606484,OFFICE DEPOT,C-C23160-3410,Env Maint Div-Stationery & office supps,25 November 2011,£3.81
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462057,951606484,OFFICE DEPOT,C-C23160-3410,Env Maint Div-Stationery & office supps,25 November 2011,£4.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462057,951606484,OFFICE DEPOT,C-C23160-3410,Env Maint Div-Stationery & office supps,25 November 2011,£5.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462057,951606484,OFFICE DEPOT,C-C23160-3410,Env Maint Div-Stationery & office supps,25 November 2011,£122.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462057,951606484,OFFICE DEPOT,C-C23160-3410,Env Maint Div-Stationery & office supps,25 November 2011,£2.35
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462057,951606484,OFFICE DEPOT,C-C23160-3410,Env Maint Div-Stationery & office supps,25 November 2011,£5.34
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462057,951606484,OFFICE DEPOT,C-C23160-3410,Env Maint Div-Stationery & office supps,25 November 2011,£10.68
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462057,951606484,OFFICE DEPOT,C-C23160-3410,Env Maint Div-Stationery & office supps,25 November 2011,£6.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462057,951606484,OFFICE DEPOT,C-C23160-3410,Env Maint Div-Stationery & office supps,25 November 2011,£22.90
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462057,951606484,OFFICE DEPOT,C-C23160-3410,Env Maint Div-Stationery & office supps,25 November 2011,£2.07
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462057,951606484,OFFICE DEPOT,C-C23160-3410,Env Maint Div-Stationery & office supps,25 November 2011,£9.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D11300-3410,Accountancy-Stationery & office supps,25 November 2011,£0.64
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D11300-3410,Accountancy-Stationery & office supps,25 November 2011,£1.45
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D11300-3410,Accountancy-Stationery & office supps,25 November 2011,£1.68
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D11400-3410,Audit & Assrnce-Stationery & office supp,25 November 2011,£4.70
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D11400-3410,Audit & Assrnce-Stationery & office supp,25 November 2011,£2.99
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D11400-3410,Audit & Assrnce-Stationery & office supp,25 November 2011,£3.56
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D11700-3410,Pol & Info Mgmt-Stationery & office supp,25 November 2011,£2.87
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D11700-3410,Pol & Info Mgmt-Stationery & office supp,25 November 2011,£4.30
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D11700-3410,Pol & Info Mgmt-Stationery & office supp,25 November 2011,£4.72
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D11830-3410,Corporate Print-Stationery & office supp,25 November 2011,£129.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12300-3410,Personnel and P-Stationery & office supp,25 November 2011,£3.35
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12300-3410,Personnel and P-Stationery & office supp,25 November 2011,£3.08
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12300-3410,Personnel and P-Stationery & office supp,25 November 2011,£0.78
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12300-3410,Personnel and P-Stationery & office supp,25 November 2011,£3.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12300-3410,Personnel and P-Stationery & office supp,25 November 2011,£0.08
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12300-3410,Personnel and P-Stationery & office supp,25 November 2011,£0.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12300-3410,Personnel and P-Stationery & office supp,25 November 2011,£2.34
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12300-3410,Personnel and P-Stationery & office supp,25 November 2011,£1.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12300-3410,Personnel and P-Stationery & office supp,25 November 2011,£1.12
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12495-3410,Cust.Serv.Areas-Stationery & office supp,25 November 2011,£3.42
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12495-3410,Cust.Serv.Areas-Stationery & office supp,25 November 2011,£1.52
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12495-3410,Cust.Serv.Areas-Stationery & office supp,25 November 2011,£0.64
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12495-3410,Cust.Serv.Areas-Stationery & office supp,25 November 2011,£2.87
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12495-3410,Cust.Serv.Areas-Stationery & office supp,25 November 2011,£20.95
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12500-3410,Property Servs-Stationery & office supps,25 November 2011,£3.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12500-3410,Property Servs-Stationery & office supps,25 November 2011,£3.84
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12500-3410,Property Servs-Stationery & office supps,25 November 2011,£1.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12500-3410,Property Servs-Stationery & office supps,25 November 2011,£23.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D12500-3410,Property Servs-Stationery & office supps,25 November 2011,£2.70
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-D13100-3410,Muni Off Blgs-Stationery & office supps,25 November 2011,£2.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-E63100-3410,Cemetery & Crem-Stationery & office supp,25 November 2011,£2.62
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-E71150-3410,Public Pro Div-Stationery & office supps,25 November 2011,£14.67
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-E71150-3410,Public Pro Div-Stationery & office supps,25 November 2011,£1.81
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-E71150-3410,Public Pro Div-Stationery & office supps,25 November 2011,£0.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462039,951614351,OFFICE DEPOT,C-E74100-3410,Env M&A Div-Stationery & office supps,25 November 2011,£0.81
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462037,951614349,OFFICE DEPOT,C-L16100-3410,Holiday Rec-Stationery & office supps,25 November 2011,£137.37
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461891,951529692,OFFICE DEPOT,C-L41100-3410,AG & M-Stationery & office supps,25 November 2011,£1.22
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461891,951529692,OFFICE DEPOT,C-L41100-3410,AG & M-Stationery & office supps,25 November 2011,£3.48
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461891,951529692,OFFICE DEPOT,C-L41100-3410,AG & M-Stationery & office supps,25 November 2011,£3.93
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461891,951529692,OFFICE DEPOT,C-L41100-3410,AG & M-Stationery & office supps,25 November 2011,£0.22
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461891,951529692,OFFICE DEPOT,C-L41100-3410,AG & M-Stationery & office supps,25 November 2011,£0.66
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461891,951529692,OFFICE DEPOT,C-L41100-3410,AG & M-Stationery & office supps,25 November 2011,£1.78
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461891,951529692,OFFICE DEPOT,C-L41100-3410,AG & M-Stationery & office supps,25 November 2011,£1.78
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461891,951529692,OFFICE DEPOT,C-L41100-3410,AG & M-Stationery & office supps,25 November 2011,£24.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461891,951529692,OFFICE DEPOT,C-L41100-3410,AG & M-Stationery & office supps,25 November 2011,£2.40
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460745,I02568624,PACE FUELCARE LIMITED,C-N42250-3112,DSO Stores - Stock purchases,04 November 2011,"£13,569.66"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460534,I02564111,PACE FUELCARE LIMITED,C-N42250-3112,DSO Stores - Stock purchases,04 November 2011,"£15,332.11"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461618,I02571445,PACE FUELCARE LIMITED,C-N42250-3112,DSO Stores - Stock purchases,18 November 2011,"£13,421.20"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,462132,I02575396,PACE FUELCARE LIMITED,C-N42250-3112,DSO Stores - Stock purchases,25 November 2011,"£13,118.94"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461481,778,PASSWORD PRODUCTIONS LIMITED,C-1T01G1-3568,Fascinatg Aida-Artist Fees,18 November 2011,"£9,695.86"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461481,778,PASSWORD PRODUCTIONS LIMITED,C-1T01G1-3568,Fascinatg Aida-Artist Fees,18 November 2011,-£84.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,461599,2272,PATROL(PARKING AND TRAFF REGS O/S LNDN),C-E36200-3501,On-St Car Prkng-Hire of outside services,18 November 2011,"£2,172.95"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460717,OCT272/PPC/RCS,PC MOLEING SERVICES,C-H4201G-1104,Gen Wks 2201-Council House repairs,04 November 2011,"£1,590.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460718,OCT271/PPC/RCS,PC MOLEING SERVICES,C-H4206G-1104,Gen Wks 2206-Council House repairs,04 November 2011,£148.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460720,OCT266/PPC/RCS,PC MOLEING SERVICES,C-H4213G-1104,Gen Wks 2213-Council House repairs,04 November 2011,£40.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460719,OCT267/PPC/RCS,PC MOLEING SERVICES,C-H4214G-1104,Gen Wks 2214-Council House repairs,04 November 2011,£85.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460974,OCT274/PPC/RCS,PC MOLEING SERVICES,C-H4213V-1104,Voids 2213-Council House repairs,11 November 2011,£130.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,460968,OCT279/PPC/RCS,PC MOLEING SERVICES,C-H44400-1104,Void Security-Council House repairs,11 November 2011,£240.00
