Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,Sum of Amount,Text,Postcode
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Phase 1 Directorate,Global Resourcing,SIV-154360,"6,624.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,BIM Directorate,Morson International,SIV-154442,"1,888.10",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Route Wide Systems Directorate,Morson International,SIV-154443,"4,410.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Phase 1 Directorate,Morson International,SIV-154444,"4,032.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Project Controls Phase One,Morson International,SIV-154445,"3,192.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,"Phase 1, Collaboration",Morson International,SIV-154446,"4,140.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Phase 2 MD Directorate,Morson International,SIV-154447,"5,001.48",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Programme Management Office Directorate,Morson International,SIV-154449,"3,936.90",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,"Phase 1, Commercial Mgmt, Central",Morson International,SIV-154451,"3,024.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Programme Management Office Directorate,Morson International,SIV-154452,"4,016.34",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,"Phase One, On-Network Works",Morson International,SIV-154454,"8,374.86",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Phase 1 Logistics,Morson International,SIV-154455,"1,833.12",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Community Engagement – Route-wide,Morson International,SIV-154456,"4,914.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,"Phase 1, Utilities",Supplier Name Removed - L&P Related,SIV-154352,"99,330.92",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Finance Operations Team,Networker,SIV-154318,"3,541.68",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Chief Financial Officer,Networker,SIV-154319,"5,818.50",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Finance Operations Team,Networker,SIV-154321,"3,304.68",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Finance Operations Team,Networker,SIV-154322,"3,541.68",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Phase 1 Directorate,Matchtech Group UK Limited,SIV-154326,"3,109.92",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Phase 1 Directorate,Matchtech Group UK Limited,SIV-154327,"3,109.92",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Programme Management Office Directorate,Matchtech Group UK Limited,SIV-154328,"4,032.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Project Controls Cost Mgt (PS1I),FastTrack Management Services Limited,SIV-154348,"3,622.50",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Not assigned,Temple Group Ltd,SIV-154386,"87,661.68",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Corporate Procurement,Insight Executive Group Limited,SIV-154405,"2,760.30",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Corporate Procurement,Insight Executive Group Limited,SIV-154406,"4,865.28",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Commercial Directorate,Insight Executive Group Limited,SIV-154408,"4,413.12",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Corporate Procurement,Insight Executive Group Limited,SIV-154409,"4,329.90",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Phase 2A Directorate,Green Park Interim & Executive Search,SIV-154370,"3,024.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Finance Operations Team,Badenoch & Clark,SIV-154373,"3,450.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Procurement Directorate,Badenoch & Clark,SIV-154384,"5,646.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Project Communications,Global Resourcing,SIV-154356,"2,826.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Route Wide Systems Directorate,Morson International,SIV-154458,"4,410.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Project Controls Phase One,Morson International,SIV-154459,"3,192.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,"Phase 1, Collaboration",Morson International,SIV-154460,"4,140.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Technical Directorate,Morson International,SIV-154462,"13,789.44",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Phase 2 MD Directorate,Morson International,SIV-154463,"5,001.48",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Phase 2B Directorate,Morson International,SIV-154464,"24,806.27",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,"Phase 1, Commercial Mgmt, Central",Morson International,SIV-154465,"3,024.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Programme Management Office Directorate,Morson International,SIV-154466,"4,016.34",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Phase 2B Directorate,Morson International,SIV-154467,"3,433.50",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,"Phase One, On-Network Works",Morson International,SIV-154468,"4,652.70",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Phase 1 Logistics,Morson International,SIV-154470,"1,833.12",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Not assigned,Supplier Name Removed - L&P Related,SIV-154330,912.00,Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Not assigned,Supplier Name Removed - L&P Related,SIV-154335,960.00,Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Programme Management Office Directorate,Networker,SIV-154329,"3,277.50",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Finance Operations Team,Networker,SIV-154331,"3,304.68",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Finance Operations Team,Networker,SIV-154332,"3,541.68",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,BIM Directorate,Fusion People,SIV-154355,"2,520.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Programme Management Office Directorate,Networker,SIV-154315,"3,277.50",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Programme Management Office Directorate,Networker,SIV-154325,"3,277.50",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Commercial Directorate,Insight Executive Group Limited,SIV-154410,"12,341.18",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Corporate Procurement,Insight Executive Group Limited,SIV-154411,"4,329.90",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Corporate Procurement,Insight Executive Group Limited,SIV-154412,"2,760.30",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Corporate Procurement,Insight Executive Group Limited,SIV-154413,"2,919.17",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Commercial Directorate,Insight Executive Group Limited,SIV-154416,"4,413.12",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Chief Financial Officer,Networker,SIV-154334,"5,818.50",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Phase 2A Directorate,Green Park Interim & Executive Search,SIV-154371,"8,316.00",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Facilities Management,Supplier Name Removed - L&P Related,SIV-154320,"5,478.26",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Facilities Management,Supplier Name Removed - L&P Related,SIV-154323,"19,594.82",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Leadership & OD,Supplier Name Removed - L&P Related,SIV-154361,"15,338.74",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Not assigned,Premier People Solutions Ltd Premier Partnership,SIV-154395,"23,569.80",Name Removed - HR Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Land and Property Phase 2b,Supplier Name Removed - L&P Related,SIV-154422,"1,000.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Land and Property Phase 2b,Supplier Name Removed - L&P Related,SIV-154423,"1,000.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Land and Property Phase 2b,Supplier Name Removed - L&P Related,SIV-154424,"1,000.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Land and Property Phase 2b,Supplier Name Removed - L&P Related,SIV-154425,"1,000.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Land and Property Phase 2b,Supplier Name Removed - L&P Related,SIV-154426,"1,200.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Land and Property Phase 2b,Supplier Name Removed - L&P Related,SIV-154427,"1,000.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Land and Property Phase 2b,Supplier Name Removed - L&P Related,SIV-154430,"1,000.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Land and Property Phase 2b,Supplier Name Removed - L&P Related,SIV-154431,"1,000.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Land and Property Phase 2b,Supplier Name Removed - L&P Related,SIV-154432,"1,000.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Land and Property Phase 2b,Supplier Name Removed - L&P Related,SIV-154433,"1,000.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Land and Property Phase 2b,Supplier Name Removed - L&P Related,SIV-154434,"1,000.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Land and Property Phase 2b,Supplier Name Removed - L&P Related,SIV-154435,"1,000.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Land and Property Phase 2b,Supplier Name Removed - L&P Related,SIV-154436,"1,000.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Land and Property Phase 2b,Supplier Name Removed - L&P Related,SIV-154437,"1,000.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Land and Property Phase 2b,Supplier Name Removed - L&P Related,SIV-154438,"1,000.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Leadership & OD,Supplier Name Removed - L&P Related,SIV-154357,588.00,Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Not assigned,Supplier Name Removed - L&P Related,SIV-154362,"99,538.81",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Not assigned,Supplier Name Removed - L&P Related,SIV-154364,"48,051.86",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Finance Operations Team,Supplier Name Removed - L&P Related,SIV-154450,"6,720.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Not assigned,Supplier Name Removed - L&P Related,SIV-154415,"296,694.76",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Land and Property North,Carter Jonas,SIV-154324,632.40,F0024072,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Claimants Professional Fees,Land and Property Central,Bidwells,SIV-154440,"3,082.25",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Claimants Professional Fees,Land and Property South,Gateley Hamer Limited,SIV-154448,"3,381.41",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Not assigned,Supplier Name Removed - L&P Related,SIV-154407,"155,544.86",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Technical Directorate,Supplier Name Removed - L&P Related,SIV-154471,"81,771.96",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Quality & Document Control,Supplier Name Removed - L&P Related,SIV-154336,"66,752.00",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Phase 1 North Directorate,Supplier Name Removed - L&P Related,SIV-154391,"19,678.51",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Not assigned,Supplier Name Removed - L&P Related,SIV-154439,"233,050.40",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Not assigned,Supplier Name Removed - L&P Related,SIV-154441,"135,338.33",Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Facilities Management,Supplier Name Removed - L&P Related,SIV-154316,530.15,Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Not assigned,Property Services,Supplier Name Removed - L&P Related,SIV-154354,900.00,Name Removed - L&P Related,Not Available
Department For Transport,HS2 Ltd,10/07/2017,Claimants Professional Fees,Land and Property Central,Fisher German LLP,SIV-154367,"1,014.00",Name Removed - L&P Related,Not Available
