Merchant Category,Supplier Name,Service,Summary of Purpose of Expenditure,Date,Net Amount
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-104
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1537.28
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-199.04
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1660
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-102.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1136.36
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,546.24
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-140.92
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,935.76
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1370.32
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,964.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-21.88
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,833.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,907.4
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-271.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1144.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1000
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-77.44
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1540
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,786.4
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,792.72
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2604
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-26.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1357.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1612.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,991.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-10.88
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,705.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-314.44
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1030.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,935
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-26.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1409.28
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-381.92
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,940
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,3103.96
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1800
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,773.08
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-33.56
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,600
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-110
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1024.08
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,584
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,746.04
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1659.08
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-167.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1042.24
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-12.64
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,706.48
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-381.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1194.84
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-126.96
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,720
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-324.32
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1066
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-389.48
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1193.72
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,905.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-241
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1273.96
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-235.56
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,960
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-602.24
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1140
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-227.08
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1240
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,960
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-140.7
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1031.04
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,612
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,530.4
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1176
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1070.48
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1116
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1456.96
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,844.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-83.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1024.08
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-102.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,628.16
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1647.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-310.48
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1224
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,546.24
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1490.64
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-368.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,869.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-1156
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1760
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1200
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,844
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,800
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-120.28
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2220
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,02/02/2017,640
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1793.92
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-104.68
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1512
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-169.64
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,680.4
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-676.4
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1234
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,800
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,812
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,917.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,6764.8
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,02/02/2017,800
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1142
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1728
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1347.84
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,804.72
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-275.76
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,880.8
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-1140
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1663.2
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1686
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,3182.08
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-1156
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1690.52
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,751
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-262.72
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1088
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1003.28
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,640
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-104
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1500
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,1304.6
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,552.52
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-42.48
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,800
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-127.16
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,2176
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,610.4
Client/Customer (Non-Trade),Redact - Personal Information,Adult Social Care,Care Payments,02/02/2017,-212.56
