Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Hotel & Accommodation UK,Economics & Markets - Europen Reform,"Personal Expense, Name Withheld",156499,126.56,E&M Devolved Admin-Hotel & Accommodation UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,Economics & Markets - Europen Reform,"Personal Expense, Name Withheld",156499,2.40,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,Economics & Markets - Europen Reform,"Personal Expense, Name Withheld",156499,3.20,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Rail Travel UK,Economics & Markets - Europen Reform,"Personal Expense, Name Withheld",156499,13.00,E&M Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Subsistence UK,Economics & Markets - Europen Reform,"Personal Expense, Name Withheld",156499,11.89,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",156500,5.00,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Subsistence UK,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",156500,5.00,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Subsistence UK,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",156500,12.45,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Mileage Allowance UK,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",156501,39.15,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",156501,23.40,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",156501,24.40,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Travel,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",156501,83.17,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Subsistence UK,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",156501,2.69,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Subsistence UK,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",156501,20.00,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Subsistence UK,Economics & Markets - Business Frameworks & Regional Growth Fund,"Personal Expense, Name Withheld",156501,66.74,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Rail Travel UK,Business and Science - Infrastructure and Materials,"Personal Expense, Name Withheld",156502,41.90,BLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Subsistence UK,Business and Science - Infrastructure and Materials,"Personal Expense, Name Withheld",156502,5.00,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Subsistence UK,Business and Science - Infrastructure and Materials,"Personal Expense, Name Withheld",156502,24.90,BLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Taxi Services UK,Business and Science - Infrastructure and Materials,"Personal Expense, Name Withheld",156502,40.00,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Interest receivable - PCs - Loans (Consolidated Fund),Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,156516,-17697.95,POL: Interest on Loans-Interest receivable - PCs - Loans (Consolidated Fund),S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Additions - Other Loans - Public Corporations,Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,156516,15000000.00,POL: Voted Loans-Additions - Other Loans - Public Corporations,S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Input Tax Control (For UK VAT) - VAT,Corporate Payments,"Gowans, Mr Andrew",156517,200.00,Default-Input Tax Control (For UK VAT) - VAT,NW6 2NT,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2016,Rail Travel UK,Business and Science - Science and Research,"Personal Expense, Name Withheld",156520,106.10,Default-Rail Travel UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2016,Professional Subscriptions,Business and Science - Science and Research,"Personal Expense, Name Withheld",156521,425.00,B&S Devolved Admin-Professional Subscriptions,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/07/2016,Fixtures and fittings,"Finance, Commercial & Digital Transformation - Digital Directorate",SECURITY SERVICES GROUP,156522,9483.36,FCDT Devolved Admin-Fixtures and fittings,SN6 8LA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Stationery,"People, Strategy and Higher Education - Director of Change and Corporate Effectiveness, including the BIS Secretariat",BANNER BUSINESS SERVICES LTD,156526,122.59,PSHE Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2016,Stationery,Business and Science - DG/Finance & Corporate Planning,BANNER BUSINESS SERVICES LTD,156528,2.15,B&S Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2016,Stationery,Business and Science - DG/Finance & Corporate Planning,BANNER BUSINESS SERVICES LTD,156528,4.30,B&S Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2016,Stationery,Business and Science - DG/Finance & Corporate Planning,BANNER BUSINESS SERVICES LTD,156528,4.80,B&S Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2016,Stationery,Business and Science - DG/Finance & Corporate Planning,BANNER BUSINESS SERVICES LTD,156528,15.12,B&S Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2016,Stationery,Business and Science - DG/Finance & Corporate Planning,BANNER BUSINESS SERVICES LTD,156528,27.60,B&S Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2016,Stationery,Business and Science - DG/Finance & Corporate Planning,BANNER BUSINESS SERVICES LTD,156528,45.94,B&S Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2016,Stationery,"Finance, Commercial & Digital Transformation - Digital Directorate",BANNER BUSINESS SERVICES LTD,156529,3.84,FCDT Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2016,Stationery,"Finance, Commercial & Digital Transformation - Digital Directorate",BANNER BUSINESS SERVICES LTD,156529,15.12,FCDT Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2016,Stationery,"Finance, Commercial & Digital Transformation - Digital Directorate",BANNER BUSINESS SERVICES LTD,156529,27.42,FCDT Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2016,Stationery,"Finance, Commercial & Digital Transformation - Digital Directorate",BANNER BUSINESS SERVICES LTD,156529,28.27,FCDT Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2016,Stationery,"Finance, Commercial & Digital Transformation - Digital Directorate",BANNER BUSINESS SERVICES LTD,156529,76.20,FCDT Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/07/2016,Stationery,"Finance, Commercial & Digital Transformation - Digital Directorate",BANNER BUSINESS SERVICES LTD,156529,114.84,FCDT Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2016,Stationery,"Finance, Commercial & Digital Transformation - Digital Directorate",BANNER BUSINESS SERVICES LTD,156531,-114.84,FCDT Devolved Admin-Stationery,S9 1XU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2016,Stationery,"Finance, Commercial & Digital Transformation - Digital Directorate",BANNER BUSINESS SERVICES LTD,156531,-76.20,FCDT Devolved Admin-Stationery,S9 1XU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2016,Stationery,"Finance, Commercial & Digital Transformation - Digital Directorate",BANNER BUSINESS SERVICES LTD,156531,-28.27,FCDT Devolved Admin-Stationery,S9 1XU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2016,Stationery,"Finance, Commercial & Digital Transformation - Digital Directorate",BANNER BUSINESS SERVICES LTD,156531,-27.42,FCDT Devolved Admin-Stationery,S9 1XU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2016,Stationery,"Finance, Commercial & Digital Transformation - Digital Directorate",BANNER BUSINESS SERVICES LTD,156531,-15.12,FCDT Devolved Admin-Stationery,S9 1XU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/07/2016,Stationery,"Finance, Commercial & Digital Transformation - Digital Directorate",BANNER BUSINESS SERVICES LTD,156531,-3.84,FCDT Devolved Admin-Stationery,S9 1XU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Advertising,"People, Strategy and Higher Education - Communications Directorate",TNS UK LTD,156534,64880.00,National Living Wage Campaign-Advertising,W5 1UA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/07/2016,Other Professional Services,"Skills, Deregulation and Local Growth - Better Regulation Delivery Office",UNITED KINGDOM ACCREDITATION SERVICE (UKAS),156542,2558.40,RD: Product Certification-Other Professional Services,TW13 4UN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/07/2016,Water,"Finance, Commercial & Digital Transformation - Estates",ANGLIAN WATER,156543,480.41,LSC Properties-Water,CM20 9HA,VENDOR,,,
