Newcastle City Council Invoices over £250 paid in December 2016,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Social Services                        ,Revenue Expenditure,13-Dec-2016,NEWCASTLE UPON TYNE HOSPITAL TRUST,7074187,Revenue,1MB01,Aspire,13116.51
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,19-Dec-2016,NEWCASTLE UPON TYNE HOSPITAL TRUST,7101148,Revenue,1FA51,Coroner,21342.60
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,19-Dec-2016,NEWCASTLE UPON TYNE HOSPITAL TRUST,7101173,Revenue,1FA51,Coroner,32690.18
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,19-Dec-2016,NEWCASTLE UPON TYNE HOSPITAL TRUST,7101146,Revenue,1FA51,Coroner,30879.68
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,19-Dec-2016,NEWCASTLE UPON TYNE HOSPITAL TRUST,7100566,Revenue,1FA51,Coroner,309.75
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,16-Dec-2016,NEWCASTLE UPON TYNE HOSPITAL TRUST,7100395,Revenue,1FA51,Coroner,490.00
Adult and Culture,Social Services                        ,Revenue Expenditure,21-Dec-2016,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,7105470,Revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,515640.80
Children's Services,Educ School Planning    ,Revenue Expenditure,19-Dec-2016,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,7101385,Revenue,1EEP5,2Yr Old Learning & Childcare,400.13
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,15-Dec-2016,NEWCASTLE UXL,7098856,Revenue,1FN11,Eco Development Ncl Fund,8249.15
Adult and Culture,Libraries/Galaxy Payments              ,Revenue Expenditure,30-Dec-2016,NEWSHOUND,7110448,Revenue,1EJ13,Stock Services,335.85
Chief Executive's,CD - Accountancy NOR                   ,Revenue Income,20-Dec-2016,NEXUS,7105592,Revenue,1RL41,External Interest Receivable,2406.03
Environment & Regeneration,E&R - Technical Consultancy    ,Revenue Expenditure,21-Dec-2016,NEXUS,7103031,Revenue,1V092,UTMC,1435.00
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,07-Dec-2016,NEXUS,7090904,Revenue,1V301,Travel office Travel Passes,990.00
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,20-Dec-2016,NEXUS,7103166,Revenue,1V301,Travel office Travel Passes,14152.00
Adult and Culture,Social Services                        ,Revenue Expenditure,13-Dec-2016,NHS BUSINESS SERVICES AUTHORITY,7087957,Revenue,1ML09,PH - Drugs and alcohol,53140.16
Adult and Culture,Social Services                        ,Revenue Expenditure,30-Dec-2016,NHS BUSINESS SERVICES AUTHORITY,7111456,Revenue,1ML09,PH - Drugs and alcohol,54280.31
Adult and Culture,Social Services                        ,Revenue Expenditure,30-Dec-2016,NHS BUSINESS SERVICES AUTHORITY,7107996,Revenue,1ML09,PH - Drugs and alcohol,54544.87
Adult and Culture,Social Services                        ,Revenue Expenditure,22-Dec-2016,NHS NEWCASTLE GATESHEAD CCG,7107046,Revenue,1MD83,CAMHS Expanding Minds,25000.00
Adult and Culture,Social Services                        ,Revenue Expenditure,15-Dec-2016,NHS NEWCASTLE GATESHEAD CCG,7087762,Revenue,1MD83,CAMHS Expanding Minds,51809.00
Environment & Regeneration,NS: Repairs & Maintenance  ,Revenue Expenditure,15-Dec-2016,NICEIC SALES,7028450,Revenue,1KR20,M&E Electrical,1830.00
Environment & Regeneration,Cityworks Rangers          ,Revenue Expenditure,30-Dec-2016,NJI BLACKSMITHING,7094924,Revenue,1KL6A,Rangers Development Budget,789.00
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,20-Dec-2016,NODA TAXIS LTD,7102814,Revenue,1MK60,Ind Day Care LD,304.00
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,05-Dec-2016,NODA TAXIS LTD,7087621,Revenue,1MK60,Ind Day Care LD,307.90
Adult and Culture,AS - Learning City         ,Revenue Expenditure,23-Dec-2016,NODA TAXIS LTD,7104027,Revenue,1EA15,Newcastle City Learning Main,281.00
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,06-Dec-2016,NODA TAXIS LTD,7089287,Revenue,1EA15,Newcastle City Learning Main,274.80
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,16-Dec-2016,NODA TAXIS LTD,7097075,Revenue,1EA15,Newcastle City Learning Main,287.80
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,13-Dec-2016,NODA TAXIS LTD,7093303,Revenue,1EA15,Newcastle City Learning Main,302.60
Children's Services,Childrens Services Support       ,Revenue Expenditure,06-Dec-2016,NODA TAXIS LTD,7088681,Revenue,1MC20,In-House Foster Carer Costs,1000.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,06-Dec-2016,NODA TAXIS LTD,7089419,Revenue,1MC20,In-House Foster Carer Costs,700.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,06-Dec-2016,NODA TAXIS LTD,7089413,Revenue,1MC20,In-House Foster Carer Costs,600.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,06-Dec-2016,NODA TAXIS LTD,7088679,Revenue,1MC20,In-House Foster Carer Costs,644.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,06-Dec-2016,NODA TAXIS LTD,7089420,Revenue,1MC20,In-House Foster Carer Costs,552.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,06-Dec-2016,NODA TAXIS LTD,7089417,Revenue,1MC20,In-House Foster Carer Costs,1920.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,06-Dec-2016,NODA TAXIS LTD,7089424,Revenue,1MC20,In-House Foster Carer Costs,2560.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,06-Dec-2016,NODA TAXIS LTD,7089414,Revenue,1MC20,In-House Foster Carer Costs,690.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,06-Dec-2016,NODA TAXIS LTD,7089415,Revenue,1MC20,In-House Foster Carer Costs,920.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,16-Dec-2016,NODA TAXIS LTD,7097558,Revenue,1MD72,Citywide Family Support,429.20
Children's Services,Childrens Services Support       ,Revenue Expenditure,09-Dec-2016,NODA TAXIS LTD,7089307,Revenue,1MD72,Citywide Family Support,544.80
Children's Services,Childrens Services Support       ,Revenue Expenditure,23-Dec-2016,NODA TAXIS LTD,7105120,Revenue,1MD72,Citywide Family Support,278.40
Children's Services,Int Childhood Services     ,Revenue Expenditure,14-Dec-2016,NODA TAXIS LTD,7097388,Revenue,1E212,Transport Special,1232.00
Children's Services,Int Childhood Services     ,Revenue Expenditure,20-Dec-2016,NODA TAXIS LTD,7101806,Revenue,1E212,Transport Special,1276.00
Children's Services,Int Childhood Services     ,Revenue Expenditure,16-Dec-2016,NODA TAXIS LTD,7095846,Revenue,1E212,Transport Special,1100.00
Children's Services,Int Childhood Services     ,Revenue Expenditure,16-Dec-2016,NODA TAXIS LTD,7097389,Revenue,1E212,Transport Special,819.00
Children's Services,Int Childhood Services     ,Revenue Expenditure,16-Dec-2016,NODA TAXIS LTD,7097393,Revenue,1E212,Transport Special,700.00
Children's Services,Int Childhood Services     ,Revenue Expenditure,16-Dec-2016,NODA TAXIS LTD,7097396,Revenue,1E212,Transport Special,440.00
Children's Services,Schools Payment Agency                 ,Revenue Expenditure,13-Dec-2016,NODA TAXIS LTD,7077880,Revenue,1V300,Green Travel office,296.00
Environment & Regeneration,E&R Parking Services    ,Revenue Expenditure,19-Dec-2016,NODA TAXIS LTD,7083243,Revenue,1V300,Green Travel office,255.28
Environment & Regeneration,E & R School Meals                     ,Revenue Expenditure,01-Dec-2016,NOISY DRINKS COMPANY CO LTD,7083181,Revenue,1KFP6,Walbottle Campus,657.29
Environment & Regeneration,Allendale Building                     ,Revenue Expenditure,05-Dec-2016,NOMIX ENVIRO,7017970,Revenue,1KW01,Benwell & Scotswood,3091.20
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,19-Dec-2016,NORCARE LTD,7101295,Revenue,1MX19,Domestic Violence,28493.10
Adult and Culture,Social Services                        ,Revenue Expenditure,30-Dec-2016,NORCHEM HEALTHCARE LTD,7111499,Revenue,1ML09,PH - Drugs and alcohol,1705.00
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,19-Dec-2016,NORTH EAST AUTISM SOCIETY(CHILDRENS SER),7101601,Revenue,1MK60,Ind Day Care LD,1976.32
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,19-Dec-2016,NORTH EAST AUTISM SOCIETY(CHILDRENS SER),7101602,Revenue,1MK60,Ind Day Care LD,2538.48
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,20-Dec-2016,NORTH EAST AUTISM SOCIETY(CHILDRENS SER),7103631,Revenue,1MK60,Ind Day Care LD,3058.25
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,20-Dec-2016,NORTH EAST AUTISM SOCIETY(CHILDRENS SER),7103715,Revenue,1MK60,Ind Day Care LD,3660.80
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,13-Dec-2016,NORTH EAST AUTISM SOCIETY(CHILDRENS SER),7095523,Revenue,1MC02,Ind Sector Placements,14329.00
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,19-Dec-2016,NORTH EAST COUNCIL ON ADDICTIONS,7101267,Revenue,1ML09,PH - Drugs and alcohol,2261.28
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,19-Dec-2016,NORTH EAST COUNSELLING SERVICES CIC,7101284,Revenue,1MD83,CAMHS Expanding Minds,5753.16
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,19-Dec-2016,NORTH EAST DANCE CIC,7101279,Revenue,1ML07,PH -Obesity and phys activity,2941.40
Chief Executive's,CD - Business Dev Centres        ,Revenue Expenditure,07-Dec-2016,NORTH EAST FIRE SAFETY SERVICES,7090382,Revenue,1DE46,i2- Byker NEC,322.00
HRA,HRA General             ,Revenue Expenditure,09-Dec-2016,NORTH EAST PAYPHONES,7088587,Revenue,1HR01,HRA Comm Areas-Citywide,388.00
Environment & Regeneration,Facility Serv Civic Mngmt        ,Revenue Expenditure,22-Dec-2016,NORTH EAST PUBLISHING,7106364,Revenue,1KF07,Banqueting Suite,450.00
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,15-Dec-2016,NORTH EAST SOCIAL ENTERPRISE PARTNERSHIP,7098876,Revenue,1FC40,Cee Central Team,8436.61
Adult and Culture,Social Services                        ,Revenue Expenditure,29-Dec-2016,NORTH EAST SOFAS AND BEDS,7110948,Revenue,1MC05,Slatyford Lane Childrens Unit,1925.00
Environment & Regeneration,E&R - Technical Consultancy    ,Capital Expenditure,06-Dec-2016,NORTH EAST TRAFFIC DATA COLLECTION LTD,7086668,Capital,2DP02,Devt Capital CC,2699.00
Environment & Regeneration,Transport Development            ,Capital Expenditure,01-Dec-2016,NORTH EAST TRAFFIC DATA COLLECTION LTD,7077188,Capital,2DP02,Devt Capital CC,398.00
Environment & Regeneration,Transport Development            ,Capital Expenditure,30-Dec-2016,NORTH EAST TRAFFIC DATA COLLECTION LTD,7108981,Capital,2DP02,Devt Capital CC,705.00
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,06-Dec-2016,NORTH EASTERN GLASS LTD,7089173,Revenue,1KL61,Parks R&M,295.30
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,05-Dec-2016,NORTH EASTERN GLASS LTD,7074879,Revenue,1V073,Historic Monumnets,1845.15
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,09-Dec-2016,NORTH EASTERN GLASS LTD,7089169,Revenue,1KVWC,Minor Works Contracts,324.04
Chief Executive's,CD - Regional & European Prog    ,Revenue Expenditure,09-Dec-2016,NORTH TYNESIDE COUNCIL,7089177,Revenue,1FN15,NE Youth Employment Programme,1750.85
Chief Executive's,CD - Regional & European Prog    ,Revenue Expenditure,09-Dec-2016,NORTH TYNESIDE COUNCIL,7089178,Revenue,1FN15,NE Youth Employment Programme,1957.72
Chief Executive's,CD - Regional & European Prog    ,Revenue Expenditure,09-Dec-2016,NORTH TYNESIDE COUNCIL,7089180,Revenue,1FN15,NE Youth Employment Programme,409.25
Chief Executive's,CD - Regional & European Prog    ,Revenue Expenditure,09-Dec-2016,NORTH TYNESIDE COUNCIL,7093140,Revenue,1FN15,NE Youth Employment Programme,1295.72
Chief Executive's,CD - Regional & European Prog    ,Revenue Expenditure,09-Dec-2016,NORTH TYNESIDE COUNCIL,7089176,Revenue,1FN15,NE Youth Employment Programme,41062.48
Chief Executive's,CD - Regional & European Prog    ,Revenue Expenditure,09-Dec-2016,NORTH TYNESIDE COUNCIL,7093178,Revenue,1FN15,NE Youth Employment Programme,8259.87
Adult and Culture,Social Services                        ,Revenue Expenditure,06-Dec-2016,NORTH YORKSHIRE COUNTY COUNCIL,7080361,Revenue,1MB30,Long Term Social Work Teams,930.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,NORTHBOURNE,7095663,Revenue,1MG20,Residential Care OP,4206.86
Adult and Culture,Social Services-Carefirst              ,Revenue Income,13-Dec-2016,NORTHBOURNE,7095663,Revenue,1MG20,Residential Care OP,-1846.34
Chief Executive's,"CD - Policy, Strat & Comms NOR         ",Revenue Expenditure,22-Dec-2016,NORTHBOURNE STREET YOUTH INITIATIVE,7080274,Revenue,1KN21,Elswick Ward,2500.00
Environment & Regeneration,Cityworks Parks & C/side   ,Revenue Expenditure,21-Dec-2016,NORTHCOUNTRY LEISURE (TRADING) LTD,7105556,Revenue,1KL0A,Leisure Concession Contract,143672.75
Environment & Regeneration,Environment & Regeneration    ,Capital Expenditure,08-Dec-2016,NORTHCOUNTRY LEISURE (TRADING) LTD,7091664,Capital,2CAPI,Capital Investment,279521.65
Environment & Regeneration,Environment & Regeneration    ,Capital Expenditure,08-Dec-2016,NORTHCOUNTRY LEISURE (TRADING) LTD,7091666,Capital,2CAPI,Capital Investment,193176.59
Environment & Regeneration,Environment & Regeneration    ,Capital Expenditure,08-Dec-2016,NORTHCOUNTRY LEISURE (TRADING) LTD,7091668,Capital,2CAPI,Capital Investment,96246.36
Environment & Regeneration,Environment & Regeneration    ,Capital Expenditure,08-Dec-2016,NORTHCOUNTRY LEISURE (TRADING) LTD,7091755,Capital,2CAPI,Capital Investment,3338.00
Environment & Regeneration,Environment & Regeneration    ,Capital Expenditure,28-Dec-2016,NORTHCOUNTRY LEISURE (TRADING) LTD,7110176,Capital,2CAPI,Capital Investment,247666.97
Environment & Regeneration,Environment & Regeneration    ,Capital Expenditure,28-Dec-2016,NORTHCOUNTRY LEISURE (TRADING) LTD,7110179,Capital,2CAPI,Capital Investment,937.50
Environment & Regeneration,Environment & Regeneration    ,Capital Expenditure,28-Dec-2016,NORTHCOUNTRY LEISURE (TRADING) LTD,7110175,Capital,2CAPI,Capital Investment,18852.50
Children's Services,Educ Newbiggin S/Start     ,Revenue Expenditure,28-Dec-2016,NORTHEAST AMBULANCE SERV NHS TRUST,7110185,Revenue,1EEG1,Community Family Hub - West,555.00
Environment & Regeneration,NS: Repairs & Maintenance  ,Revenue Expenditure,14-Dec-2016,NORTHERN COUNTIES SAFETY GROUP LTD,7097637,Revenue,1KB06,Citybuild Training,300.00
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,15-Dec-2016,NORTHERN FLOORCRAFT (GATESHEAD) LTD,7098794,Revenue,1KVWC,Minor Works Contracts,2089.73
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,15-Dec-2016,NORTHERN FLOORCRAFT (GATESHEAD) LTD,7098795,Revenue,1KVWC,Minor Works Contracts,419.30
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,19-Dec-2016,NORTHERN FLOORCRAFT (GATESHEAD) LTD,7101592,Revenue,1KVWC,Minor Works Contracts,300.00
Environment & Regeneration,NS: D&CS Support Services  ,Revenue Expenditure,14-Dec-2016,NORTHERN FLOORCRAFT (GATESHEAD) LTD,7097664,Revenue,1KBRM,Sub Contractors R & M,52664.05
Environment & Regeneration,NS: Repairs & Maintenance  ,Revenue Expenditure,07-Dec-2016,NORTHERN FLOORCRAFT (GATESHEAD) LTD,7090749,Revenue,1KR12,DDA,1711.29
Environment & Regeneration,E&R - Technical Consultancy   ,Capital Expenditure,09-Dec-2016,NORTHERN GAS NETWORKS,7065292,Capital,2DP02,Devt Capital CC,401802.19
Chief Executive's,CD - Occup Health Unit           ,Revenue Expenditure,08-Dec-2016,NORTHERN GUILD PSYCHOLOGICAL SOLUTIONS,7091898,Revenue,1FP30,Occupational Health,615.00
Chief Executive's,CD - Occup Health Unit           ,Revenue Expenditure,06-Dec-2016,NORTHERN GUILD PSYCHOLOGICAL SOLUTIONS,7067606,Revenue,1FP30,Occupational Health,2372.90
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,20-Dec-2016,NORTHERN LIFE CARE LTD,7103774,Revenue,1MK50,Supported Living LD,39192.96
Adult and Culture,Social Services-Carefirst              ,Revenue Income,20-Dec-2016,NORTHERN LIFE CARE LTD,7103774,Revenue,1MK50,Supported Living LD,-1934.24
Environment & Regeneration,Highways                               ,Revenue Expenditure,28-Dec-2016,NORTHERN POWERGRID (NORTHEAST)LTD,7110266,Revenue,1KELA,Traffic Sig General O/H,266.93
Adult and Culture,Adult Serv Capability's    ,Revenue Expenditure,12-Dec-2016,NORTHERN WHOLESALE FLOWER & PLANTS LTD,7094910,Revenue,1MW02,Nature's Landscape,403.00
Chief Executive's,CD - Revenues & Benefits         ,Revenue Expenditure,07-Dec-2016,NORTHGATE PUBLIC SERVICES (UK) LIMITED,7082893,Revenue,1CS14,Revs & Bens Small Grants,6969.58
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,NORTHLANDS NURSING HOME,7095650,Revenue,1MG10,Nursing Care OP,625.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,NORTHLANDS NURSING HOME,7095650,Revenue,1MG20,Residential Care OP,2075.44
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Dec-2016,NORTHLEA COURT NH,7095651,Revenue,1MG10,Nursing Care OP,2498.88
Adult and Culture,Social Services                        ,Revenue Expenditure,06-Dec-2016,NORTHUMBERLAND COUNTY COUNCIL,7088682,Revenue,1MK60,Ind Day Care LD,3771.63
Adult and Culture,Social Services                        ,Revenue Expenditure,02-Dec-2016,NORTHUMBERLAND COUNTY COUNCIL,7086705,Revenue,1E20A,SB Independent Schools,8061.54
Chief Executive's,CD - Regional & European Prog    ,Revenue Expenditure,06-Dec-2016,NORTHUMBERLAND COUNTY COUNCIL,7089182,Revenue,1FN15,NE Youth Employment Programme,2632.43
Chief Executive's,CD - Regional & European Prog    ,Revenue Expenditure,13-Dec-2016,NORTHUMBERLAND COUNTY COUNCIL,7096080,Revenue,1FN15,NE Youth Employment Programme,17666.00
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,13-Dec-2016,NORTHUMBERLAND COUNTY COUNCIL,7095520,Revenue,1MC30,Secure Accom Welfare,17304.98
Children's Services,Invoice,Revenue Expenditure,22-Dec-2016,NORTHUMBERLAND COUNTY COUNCIL,7106587,Revenue,1FN15,NE Youth Employment Programme,14979.00
Environment & Regeneration,E&R - Technical Consultancy    ,Capital Expenditure,15-Dec-2016,NORTHUMBERLAND COUNTY COUNCIL,7098500,Capital,2DP02,Devt Capital CC,652.00
Environment & Regeneration,E&R - Technical Consultancy    ,Capital Expenditure,14-Dec-2016,NORTHUMBERLAND COUNTY COUNCIL,7097902,Capital,2DP02,Devt Capital CC,652.00
Environment & Regeneration,E&R - Technical Consultancy    ,Capital Expenditure,13-Dec-2016,NORTHUMBERLAND COUNTY COUNCIL,7097328,Capital,2DP02,Devt Capital CC,652.00
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,19-Dec-2016,NORTHUMBERLAND TYNE&WEAR NHS TRUST,7101282,Revenue,1ML09,PH - Drugs and alcohol,165972.24
