Operations,Transport Department,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10582433,0,14.20,R,Mon & Border Motor Factors Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582891,80043611,12.15,R,Boc Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582770,0,0.12,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582770,0,21.75,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582770,0,209.65,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10582770,0,4.10,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 1 – Pupil Capacity 1-143,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,01/08/2017,10581630,80053451,5.46,R,ESPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 1 – Pupil Capacity 1-143,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,01/08/2017,10581630,80053451,13.11,R,ESPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,08/08/2017,10582188,80052318,11.34,R,ESPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584135,80052628,35.00,R,The Consortium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,04/08/2017,10582254,80054073,2.33,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,08/08/2017,10581828,80052985,23.17,R,The Consortium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10582213,10078151,164.64,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10582266,10078151,482.07,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10582571,10078152,74.40,R,Lloyds Dairies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10582580,10078152,87.00,R,Lloyds Dairies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10582489,10078152,87.00,R,Lloyds Dairies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10581971,0,64.00,R,Fire Safety Direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10582052,0,147.32,R,Seton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10582514,10080498,217.84,R,Brookes Dairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10583335,10080202,930.10,R,Aquam Water Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584550,10080589,52.45,R,Fast Fluid Power Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10584591,10078398,7.67,R,Cambrian Group UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,25/08/2017,10585082,10078405,2.62,R,Ted Hopkins Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584453,10080588,184.50,R,David Evans Agricultural Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584454,10080588,51.99,R,David Evans Agricultural Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584457,10080588,58.11,R,David Evans Agricultural Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584461,10080588,111.73,R,David Evans Agricultural Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584465,10080588,65.00,R,David Evans Agricultural Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584467,10080588,88.42,R,David Evans Agricultural Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10583325,10078330,41.00,R,Shorts Auto Elect. Swansea Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10583913,10080590,"1,747.53",R,Frank Sutton Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10584794,10078555,224.83,R,Fenland Leisure Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,11/08/2017,10581133,10078512,13.20,R,Princes Gate Cool Water Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10584832,10078516,11.37,R,Robert Price Builders Merchants Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,18/08/2017,10584194,10079588,480.00,R,Eco Vigour Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Waste and Street Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10583310,10078516,13.49,R,Robert Price Builders Merchants Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,25/08/2017,10580685,812356,25.14,R,Travis Perkins Trading Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,29/08/2017,10585569,812216,12.60,R,Hill & Smith Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/08/2017,10583320,812384,"2,593.80",R,Tata Steel UK Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,22/08/2017,10584739,812449,40.00,R,Forest Products Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,18/08/2017,10583933,10079016,80.22,R,Chapple & Jenkins Wholesale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,01/08/2017,10581367,10080024,356.98,R,Celtic Frozen Drinks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,18/08/2017,10582532,10079980,135.32,R,B Sidoli and Sons Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,15/08/2017,10582853,0,101.65,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,08/08/2017,10581375,0,23.65,R,Michael I Holdsworth Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,15/08/2017,10582680,0,47.67,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partnerships,Children Services Teams,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,25/08/2017,10585524,10077963,5.52,R,Princes Gate Cool Water Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Teams,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,01/08/2017,10581325,10078125,"-1,003.88",R,Chapple & Jenkins Wholesale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,08/08/2017,10581887,10078045,-5.04,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,08/08/2017,10581833,10078802,4.40,R,Michael I Holdsworth Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,25/08/2017,10585374,10078048,39.37,R,Total Produce(Cardiff),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,15/08/2017,10582095,10078048,38.77,R,Total Produce(Cardiff),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,29/08/2017,10585617,10078048,60.38,R,Total Produce(Cardiff),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,29/08/2017,10585618,10078048,54.56,R,Total Produce(Cardiff),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,22/08/2017,10582741,10078008,4.05,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Property Services & Facilities Management,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Cleaning Materials.,,22/08/2017,10580408,10079954,13.60,R,Newhall Janitorial Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Property Services & Facilities Management,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Cleaning Materials.,,22/08/2017,10581008,10079954,17.90,R,Newhall Janitorial Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Property Services & Facilities Management,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Cleaning Materials.,,22/08/2017,10580002,10079954,50.70,R,Newhall Janitorial Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Property Services & Facilities Management,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Cleaning Materials.,,22/08/2017,10580003,10079954,321.73,R,Newhall Janitorial Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Property Services & Facilities Management,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Cleaning Materials.,,22/08/2017,10579991,10079954,65.73,R,Newhall Janitorial Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Property Services & Facilities Management,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Cleaning Materials.,,04/08/2017,10581820,10078205,86.90,R,Newhall Janitorial Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Cleaning Materials.,,15/08/2017,10583583,80054039,20.96,R,Newhall Janitorial Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Cleaning Materials.,,01/08/2017,10581299,80053978,37.41,R,H D Adcock (Nelson) Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Cleaning Materials.,,15/08/2017,10581925,80053561,188.06,R,The Consortium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partnerships,Children Services Teams,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Cleaning Materials.,,15/08/2017,10583214,10080322,6.80,R,Newhall Janitorial Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Services,Day Centres,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Cleaning Materials.,,01/08/2017,10581134,10080020,53.64,R,Newhall Janitorial Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Chemicals.,,04/08/2017,10581420,10079037,35.00,R,Brenntag UK Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Small Plant & Tools.,,15/08/2017,10581602,0,"1,385.00",R,Truckstop Group (Head Office),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Small Plant & Tools.,,25/08/2017,10582918,812388,53.00,R,Travis Perkins Trading Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Small Plant & Tools.,,25/08/2017,10582899,812388,10.50,R,Travis Perkins Trading Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Domestic Supplies.,,25/08/2017,10584787,0,111.63,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",General Goods For Resale.,,08/08/2017,10582244,10080234,37.44,R,Woodmansterne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Tourism,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",General Goods For Resale.,,18/08/2017,10582654,10079988,-9.20,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Tourism,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",General Goods For Resale.,,18/08/2017,10582654,10079988,9.20,R,Castell Howell Foods Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Souvenirs For Resale.,,08/08/2017,10581880,10080169,440.91,R,Kayes Cardiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Partnerships,Children Services Teams,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Furniture Purchases / Replacement,,15/08/2017,10582760,10080361,10.00,R,BOF Group Ltd T/A bof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Additional Learning Needs,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Sanitac Units,,01/08/2017,10581253,10074301,21.96,R,OCS Group UK Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Leisure Services,Enterprise,Supplies & Services,"Equipment, Furniture and Materials",Marketing General,,22/08/2017,10584788,0,9.00,R,REDACTED DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Transport Department,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Display Equipment,,22/08/2017,10584655,10080578,180.00,R,Griffiths Signs & Equipment Co.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Goverance, Engagement & Improvement",Democratic Services,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Civic Events & Activities,,22/08/2017,10584763,0,20.00,R,Vale Of Glamorgan Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Advertising,,29/08/2017,10585636,10078893,84.00,R,Monmouthshire Beacon Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operations,Highways,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Advertising,,15/08/2017,10580278,10078893,84.00,R,Monmouthshire Beacon Co Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,Expenses,Exam Fees (Schools),,18/08/2017,10582344,0,99.45,R,OCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,Expenses,Exam Fees (Schools),,18/08/2017,10582343,0,20.70,R,OCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Supplies & Services,Expenses,Exam Fees (Schools),,18/08/2017,10582051,0,66.30,R,OCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Children Services,Children Services Teams,Social Care and Health,Supplies & Services,Expenses,Non Employee Training Courses,,18/08/2017,10582801,10080345,"2,365.00",R,GATC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Supplies & Services,Grants and Subscriptions,Subscriptions,,15/08/2017,10582231,80053988,50.00,R,Picture News Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tourism Life & Culture,Cultural Services,Enterprise,Supplies & Services,Grants and Subscriptions,Subscriptions,,15/08/2017,10581933,10079865,75.00,R,Smartwater Technology Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,Grants and Subscriptions,Grants Payable,,22/08/2017,10584984,10080065,"1,254.00",R,Shirenewton Playgroup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standards,Early Years,Children & Young People,Supplies & Services,Grants and Subscriptions,Grants Payable,,22/08/2017,10584987,10080062,"1,716.00",R,Puddle Ducks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
