Body,Body Name,Transaction No,Invoice Ref.,Vendor Name,Expense Code,Expense Type,Date,Amount
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454313,392,NATURE FIRST LIMITED,C-H33700-1305,Estate Services-Tree surgery,27-Jul-11,£700.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454314,423,NATURE FIRST LIMITED,C-H33700-1305,Estate Services-Tree surgery,27-Jul-11,£150.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454516,2234,PETER NEWHAM,C-1P96H0-3559,Hirers-Recoverable Event Exp,29-Jul-11,£70.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454516,2234,PETER NEWHAM,C-1P96H0-3559,Hirers-Recoverable Event Exp,29-Jul-11,£70.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454516,2234,PETER NEWHAM,C-1P96H0-3559,Hirers-Recoverable Event Exp,29-Jul-11,£70.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454516,2234,PETER NEWHAM,C-1P96H0-3559,Hirers-Recoverable Event Exp,29-Jul-11,£70.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454516,2234,PETER NEWHAM,C-1T90H0-3559,Hirers-Recoverable Event Exp,29-Jul-11,£55.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454516,2234,PETER NEWHAM,C-1T90H0-3559,Hirers-Recoverable Event Exp,29-Jul-11,£70.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454516,2234,PETER NEWHAM,C-L21200-3101,Pump Room-Equipment purchases,29-Jul-11,£240.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454073,SALE 889084,NEWITTS,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£28.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454073,SALE 889084,NEWITTS,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£28.08
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454073,SALE 889084,NEWITTS,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£8.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454073,SALE 889084,NEWITTS,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£138.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454073,SALE 889084,NEWITTS,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£27.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454073,SALE 889084,NEWITTS,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£91.62
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454073,SALE 889084,NEWITTS,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£77.80
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454073,SALE 889084,NEWITTS,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£12.50
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454073,SALE 889084,NEWITTS,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£178.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454073,SALE 889084,NEWITTS,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£13.26
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454073,SALE 889084,NEWITTS,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£13.06
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454073,SALE 889084,NEWITTS,C-L16100-3104,Holiday Rec-Sports & play equipment,27-Jul-11,£44.95
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,453363,BREWERY C/P Q1,NFUMIS NO 9 A/C,C-Z13020-4903,Brewery Car Prk-Brewery share of net inc,13-Jul-11,"£8,106.50"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454475,00667,NOVAS SCARMAN GROUP LTD,C-H22400-3828,Homelessness-Prevention Fund,29-Jul-11,"£5,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452670,065 4129 3033,NPOWER,C-H33700-1401,Estate Services-Gas,01-Jul-11,-£52.44
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452601,065 6371 5035,NPOWER,C-H33700-1402,Estate Services-Electricity,01-Jul-11,£35.68
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452603,065 1621 3218,NPOWER,C-H33700-1402,Estate Services-Electricity,01-Jul-11,"£1,082.51"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452605,065 1621 8424,NPOWER,C-H33700-1402,Estate Services-Electricity,01-Jul-11,£347.13
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452604,065 1626 0045,NPOWER,C-H33700-1402,Estate Services-Electricity,01-Jul-11,£98.61
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452671,065 2266 2778,NPOWER,C-H33700-1402,Estate Services-Electricity,01-Jul-11,£83.89
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452670,065 4129 3033,NPOWER,C-H33700-1402,Estate Services-Electricity,01-Jul-11,£55.84
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454299,2010/128,OAKLEY REGENERATION PARTNERSHIP,C-D21950-3501,Community Plan-Hire of outside services,27-Jul-11,"£2,500.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452534,31286,OCONNOR CONSTRUCTION AND  PLANT HIRE,C-C24100-2701,Fleet Maint-Hired transport,01-Jul-11,£250.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452533,31251,OCONNOR CONSTRUCTION AND  PLANT HIRE,C-C24100-2702,Fleet Maint-Additional vehicle hire,01-Jul-11,£250.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454473,31408,OCONNOR CONSTRUCTION AND  PLANT HIRE,C-C24100-2701,Fleet Maint-Hired transport,29-Jul-11,£250.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,454472,31378,OCONNOR CONSTRUCTION AND  PLANT HIRE,C-C24100-2701,Fleet Maint-Hired transport,29-Jul-11,£250.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452634,950126676,OFFICE DEPOT,C-D11100-3410,CEO Management-Stationery & office supps,01-Jul-11,£10.14
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-D11830-3410,Corporate Print-Stationery & office supp,01-Jul-11,£122.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452634,950126676,OFFICE DEPOT,C-D11830-3410,Corporate Print-Stationery & office supp,01-Jul-11,£122.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-D12300-3410,Personnel and P-Stationery & office supp,01-Jul-11,£1.05
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-D12300-3410,Personnel and P-Stationery & office supp,01-Jul-11,£2.30
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-D12300-3410,Personnel and P-Stationery & office supp,01-Jul-11,£5.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-D12300-3410,Personnel and P-Stationery & office supp,01-Jul-11,£0.94
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-D12300-3410,Personnel and P-Stationery & office supp,01-Jul-11,£1.05
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-D12430-3410,Housing & CT Be-Stationery & office supp,01-Jul-11,£3.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-D13100-1114,Muni Off Blgs-Security systems,01-Jul-11,£7.08
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452634,950126676,OFFICE DEPOT,C-D13100-3101,Muni Off Blgs-Equipment purchases,01-Jul-11,£11.49
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-D13160-3410,Custodians-Muni-Stationery & office supp,01-Jul-11,£12.86
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452634,950126676,OFFICE DEPOT,C-D21100-3205,Dem Process-Committee refreshments,01-Jul-11,£4.14
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452634,950126676,OFFICE DEPOT,C-D21100-3205,Dem Process-Committee refreshments,01-Jul-11,£15.36
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-D21400-3410,Electoral Regn-Stationery & office supps,01-Jul-11,£5.42
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-D21400-3410,Electoral Regn-Stationery & office supps,01-Jul-11,£1.82
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452634,950126676,OFFICE DEPOT,C-D21400-3410,Electoral Regn-Stationery & office supps,01-Jul-11,£2.71
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-D21400-3410,Electoral Regn-Stationery & office supps,01-Jul-11,£1.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-D21400-3410,Electoral Regn-Stationery & office supps,01-Jul-11,£1.05
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-D21400-3410,Electoral Regn-Stationery & office supps,01-Jul-11,£1.75
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452629,950119805,OFFICE DEPOT,C-E63100-3410,Cemetery & Crem-Stationery & office supp,01-Jul-11,£27.10
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452629,950119805,OFFICE DEPOT,C-E63100-3410,Cemetery & Crem-Stationery & office supp,01-Jul-11,£34.11
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452629,950119805,OFFICE DEPOT,C-E63100-3410,Cemetery & Crem-Stationery & office supp,01-Jul-11,£7.32
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-H22600-3410,Community Servs-Stationery & office supp,01-Jul-11,£4.57
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-H22600-3410,Community Servs-Stationery & office supp,01-Jul-11,£2.36
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-H22600-3410,Community Servs-Stationery & office supp,01-Jul-11,£6.58
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-H22600-3410,Community Servs-Stationery & office supp,01-Jul-11,£43.98
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-H22600-3410,Community Servs-Stationery & office supp,01-Jul-11,£2.71
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-H22600-3410,Community Servs-Stationery & office supp,01-Jul-11,£6.78
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452630,950116121,OFFICE DEPOT,C-H22600-3410,Community Servs-Stationery & office supp,01-Jul-11,£9.57
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452630,950116121,OFFICE DEPOT,C-H22600-3410,Community Servs-Stationery & office supp,01-Jul-11,£9.57
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452630,950116121,OFFICE DEPOT,C-H22600-3410,Community Servs-Stationery & office supp,01-Jul-11,£9.57
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452630,950116121,OFFICE DEPOT,C-H22600-3410,Community Servs-Stationery & office supp,01-Jul-11,£8.56
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452630,950116121,OFFICE DEPOT,C-H22600-3410,Community Servs-Stationery & office supp,01-Jul-11,£6.46
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-H22600-3410,Community Servs-Stationery & office supp,01-Jul-11,£5.35
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-H22600-3410,Community Servs-Stationery & office supp,01-Jul-11,£6.28
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-H22600-3410,Community Servs-Stationery & office supp,01-Jul-11,£7.42
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452625,950119806,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,01-Jul-11,£0.30
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452625,950119806,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,01-Jul-11,£73.20
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452625,950119806,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,01-Jul-11,£1.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452625,950119806,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,01-Jul-11,£0.93
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452625,950119806,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,01-Jul-11,£1.82
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452625,950119806,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,01-Jul-11,£3.52
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452625,950119806,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,01-Jul-11,£3.39
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452625,950119806,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,01-Jul-11,£23.05
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452625,950119806,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,01-Jul-11,£0.62
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452625,950119806,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,01-Jul-11,£0.97
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452625,950119806,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,01-Jul-11,£2.07
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452625,950119806,OFFICE DEPOT,C-L11500-3410,Rec Facilities-Stationery & office supps,01-Jul-11,£3.52
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-L21100-3410,Town Hall-Stationery & office supps,01-Jul-11,£10.62
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452628,950052824,OFFICE DEPOT,C-L21100-3410,Town Hall-Stationery & office supps,01-Jul-11,£28.10
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452634,950126676,OFFICE DEPOT,C-L31100-3410,TIC-Stationery & office supps,01-Jul-11,£0.97
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452506,950052821,OFFICE DEPOT,C-L41100-3410,AG & M-Stationery & office supps,01-Jul-11,£66.05
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452506,950052821,OFFICE DEPOT,C-L41100-3410,AG & M-Stationery & office supps,01-Jul-11,£1.13
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,452506,950052821,OFFICE DEPOT,C-L41100-3410,AG & M-Stationery & office supps,01-Jul-11,£3.94
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451688,949909033,OFFICE DEPOT,C-D11700-3410,Pol & Info Mgmt-Stationery & office supp,08-Jul-11,£10.21
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451688,949909033,OFFICE DEPOT,C-D11700-3410,Pol & Info Mgmt-Stationery & office supp,08-Jul-11,£3.56
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451688,949909033,OFFICE DEPOT,C-D11700-3410,Pol & Info Mgmt-Stationery & office supp,08-Jul-11,£11.30
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451543,949176252,OFFICE DEPOT,C-D11800-3410,IT Services-Stationery & office supps,08-Jul-11,£1.24
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451543,949176252,OFFICE DEPOT,C-D11800-3410,IT Services-Stationery & office supps,08-Jul-11,£10.18
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451543,949176252,OFFICE DEPOT,C-D11830-3410,Corporate Print-Stationery & office supp,08-Jul-11,£122.00
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,451688,949909033,OFFICE DEPOT,C-D11830-3410,Corporate Print-Stationery & office supp,08-Jul-11,£122.00
