INSERTED DETAIL,Highways,Highways,Operations,Transport,Contract Hire and Operating Leases,Plant Hire Charge,,05/05/2015,10438853,10063678,92.50,R,Digby Plant Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Highways,Highways,Operations,Transport,Contract Hire and Operating Leases,Plant Hire Charge,,26/05/2015,10442033,0,287.14,R,Amberon Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Highways,Highways,Operations,Transport,Contract Hire and Operating Leases,Plant Hire Charge,,08/05/2015,10438863,10062966,869.50,R,Digby Plant Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Highways,Highways,Operations,Transport,Contract Hire and Operating Leases,Plant Hire Charge,,05/05/2015,10438850,10063681,138.75,R,Etheridge Plant Hire Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Highways,Highways,Operations,Transport,Contract Hire and Operating Leases,Plant Hire Charge,,05/05/2015,10438850,10063681,138.75,R,Etheridge Plant Hire Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Highways,Highways,Operations,Transport,Contract Hire and Operating Leases,Plant Hire Charge,,05/05/2015,10438848,10062966,-869.50,R,Digby Plant Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Highways,Highways,Operations,Transport,Contract Hire and Operating Leases,Plant Hire Charge,,05/05/2015,10438854,10063678,-703.00,R,Digby Plant Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Highways,Highways,Operations,Transport,Contract Hire and Operating Leases,Plant Hire Charge,,29/05/2015,10442236,10063683,"2,200.00",R,Forest Traffic Signals Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Passenger Transport,Home to School Transport Dept,Operations,Transport,Direct Transport Costs,Vechicles Repairs and Maintenance,,19/05/2015,10441058,0,711.73,R,Newport Transport Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Passenger Transport,Home to School Transport Dept,Operations,Transport,Direct Transport Costs,Vechicles Repairs and Maintenance,,19/05/2015,10441048,0,303.75,R,Newport Transport Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Passenger Transport,Home to School Transport Dept,Operations,Transport,Direct Transport Costs,Vechicles Repairs and Maintenance,,19/05/2015,10441049,0,106.66,R,Newport Transport Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Passenger Transport,Home to School Transport Dept,Operations,Transport,Direct Transport Costs,Vechicles Repairs and Maintenance,,05/05/2015,10438886,0,210.00,R,Chris Spiteri & Sons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Passenger Transport,Home to School Transport Dept,Operations,Transport,Direct Transport Costs,Vechicles Repairs and Maintenance,,01/05/2015,10438367,0,430.25,R,Newport Transport Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Highways,Highways,Operations,Transport,Direct Transport Costs,Vechicles Repairs and Maintenance,,29/05/2015,10442282,809564,210.00,R,Richard Griffiths Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Spare Parts,,19/05/2015,10440872,0,97.12,R,Fast Fluid Power Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Spare Parts,,19/05/2015,10440866,0,157.47,R,Dennis Eagle Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Spare Parts,,19/05/2015,10440807,0,273.38,R,Woodall Nicholson Ltd ( Mellor Coachcraft),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Spare Parts,,19/05/2015,10440932,0,39.57,R,Motorcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Spare Parts,,19/05/2015,10440933,0,26.26,R,Motorcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Spare Parts,,19/05/2015,10440937,0,4.56,R,Motorcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Spare Parts,,08/05/2015,10438988,0,49.29,R,Newport Ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Spare Parts,,01/05/2015,10437196,0,83.12,R,Mon & Border Motor Factors Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Spare Parts,,01/05/2015,10437251,0,370.89,R,Glenside Commercials Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Spare Parts,,01/05/2015,10437186,0,10.89,R,Abergavenny Brake & Clutch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Spare Parts,,01/05/2015,10437909,0,10.35,R,Euro Commercials (South Wales) L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Spare Parts,,01/05/2015,10437255,0,425.51,R,Newport Ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Passenger Transport,Home to School Transport Dept,Operations,Transport,Direct Transport Costs,Spare Parts,,19/05/2015,10441009,0,225.00,R,Fast Rads Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Passenger Transport,Home to School Transport Dept,Operations,Transport,Direct Transport Costs,Spare Parts,,19/05/2015,10441022,0,300.00,R,Fast Rads Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Passenger Transport,Home to School Transport Dept,Operations,Transport,Direct Transport Costs,Spare Parts,,19/05/2015,10441025,0,9.50,R,Fast Rads Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Tyres And Tubes,,22/05/2015,10440977,0,242.50,R,Celtic Tyre Services (Cardiff) Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Tyres And Tubes,,15/05/2015,10439834,0,133.22,R,ATS Euromaster Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Tyres And Tubes,,08/05/2015,10438972,0,19.40,R,Celtic Tyre Services (Cardiff) Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Tyres And Tubes,,08/05/2015,10438967,0,284.60,R,Celtic Tyre Services (Cardiff) Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,Diesel,,15/05/2015,10439932,0,"3,270.05",R,Certas Energy UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Tourism Life & Culture,Cultural Services,Enterprise,Transport,Direct Transport Costs,Diesel,,29/05/2015,10442996,0,20.00,R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,M.O.T. Test,,19/05/2015,10440986,0,113.00,R,Willson and Wilding Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,All Other Non-Contract Transport Work.,,19/05/2015,10440861,0,125.00,R,Uk Windscreen Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,All Other Non-Contract Transport Work.,,19/05/2015,10440860,0,248.20,R,Uk Windscreen Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Direct Transport Costs,All Other Non-Contract Transport Work.,,19/05/2015,10440876,0,141.93,R,AEBI SCHMIDT UK Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Passenger Transport,Home to School Transport Dept,Operations,Transport,Public Transport,Travel Concessions,,19/05/2015,10440880,0,115.44,R,Lydney Dial-a-Ride and Community Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Transport,Transport Department,Operations,Transport,Contract Hire and Operating Leases,Vehicle Leases,,08/05/2015,10439099,0,"1,310.78",R,Societe Generale Equipment Finance Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Highways,Highways,Operations,Current Assets,Inventories,Stock Received Suspense,,15/05/2015,10440496,809903,53.00,R,Arco Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Highways,Highways,Operations,Current Assets,Inventories,Stock Received Suspense,,15/05/2015,10440484,809878,95.84,R,P K Safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Highways,Highways,Operations,Current Assets,Inventories,Stock Received Suspense,,15/05/2015,10440493,809878,"1,226.20",R,P K Safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Control Division,Control Dept,Control,Current Assets,Short Term Debtors,Creditor Suspense,,26/05/2015,10442073,0,136.68,R,OCLC (UK) Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Control Division,Control Dept,Control,Current Liabilities,Short Term Creditors,Resource Link Payments,,29/05/2015,10441910,0,"1,370.48",R,GMB National Administration Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Control Division,Control Dept,Control,Current Liabilities,Short Term Creditors,Resource Link Payments,,08/05/2015,10437479,0,"10,306.70",R,Kiddivouchers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Control Division,Control Dept,Control,Current Liabilities,Short Term Creditors,Resource Link Payments,,19/05/2015,10440660,0,42.40,R,Plutus Heaalth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Control Division,Control Dept,Control,Current Liabilities,Short Term Creditors,Resource Link Payments,,19/05/2015,10440663,0,146.22,R,DWP CMS Employers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Control Division,Control Dept,Control,Current Liabilities,Short Term Creditors,Resource Link Payments,,29/05/2015,10441910,0,485.80,R,GMB National Administration Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,22/05/2015,10441426,80034370,840.00,R,Academics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10439225,80034373,116.00,R,Meridian Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438112,80033872,"2,186.00",R,Academics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438656,80034154,232.00,R,Meridian Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438216,0,255.00,R,Axcis Education Recruitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438116,80033860,400.00,R,Meridian Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438150,80033889,"1,165.00",R,REDACTED PERSONAL DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438192,0,240.00,R,Meridian Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,19/05/2015,10441486,80034050,400.00,R,TeacherActive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,29/05/2015,10443002,80034057,145.00,R,Teaching Personnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,29/05/2015,10443000,80034057,145.00,R,Teaching Personnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,12/05/2015,10440141,0,145.00,R,Teaching Personnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,12/05/2015,10440139,0,700.00,R,Prospero Teaching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,12/05/2015,10440299,0,444.00,R,Meridian Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,22/05/2015,10441926,0,"1,734.00",R,Meridian Business Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10438955,0,555.00,R,Meridian Business Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10438959,0,470.00,R,Education Staffing Solutions Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10438954,0,111.00,R,Meridian Business Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 7 – Pupil Capacity 501-1800,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438229,0,110.00,R,Education Staffing Solutions Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10439507,80034086,166.58,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10438941,0,300.50,R,Teaching 4 Wales Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,05/05/2015,10438270,0,322.00,R,TeacherActive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 1 – Pupil Capacity 1-143,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,29/05/2015,10442163,80034876,135.93,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,22/05/2015,10441749,80034556,135.93,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438792,80034289,165.58,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10439162,80027809,910.60,R,Teaching Personnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10439161,80027809,301.80,R,Teaching Personnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,19/05/2015,10441077,0,"2,417.50",R,Teaching 4 Wales Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,22/05/2015,10441339,0,"1,637.50",R,Teaching 4 Wales Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,22/05/2015,10440707,80034180,480.00,R,Teaching 4 Wales Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438058,80034180,552.50,R,Teaching 4 Wales Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,05/05/2015,10438055,80034180,240.00,R,Teaching 4 Wales Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,15/05/2015,10439142,80034468,20.00,R,Teaching 4 Wales Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10437855,0,56.00,R,Regent Office Care Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438396,0,218.28,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,01/05/2015,10438391,0,240.00,R,Teaching 4 Wales Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,29/05/2015,10443233,80034627,526.00,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10436770,0,76.31,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/05/2015,10438339,0,76.31,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,19/05/2015,10441354,0,37.47,R,Travail Employment Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,19/05/2015,10441355,0,55.00,R,Prospero Teaching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,22/05/2015,10441781,0,240.00,R,Back Office Support Services Ltd (Education Supply Pool),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,SCHGRP3 – School Group 3 – Pupil Capacity 315-500,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,15/05/2015,10440150,0,582.50,R,Bay Resourcing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,29/05/2015,10443018,80034784,650.00,R,Teaching Personnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSERTED DETAIL,Schools Total,School Group 2 – Pupil Capacity 144-314,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,29/05/2015,10443028,80034788,388.35,R,New Directions Education Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
