Merchant Category,Supplier Name,Service,Summary of Purpose of Expenditure,Date,Net Amount
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,112.37
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,112.37
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,112.37
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,102.55
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,84.53
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,236.13
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,84.53
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,63.45
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,63.45
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,141.12
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,141.12
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,63.45
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,63.45
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,102.55
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,87.90
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,102.55
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,87.90
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,538.00
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,384.35
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,08/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,112.37
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,112.37
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,159.00
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,102.55
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,102.55
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,102.55
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,84.53
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,102.55
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,84.53
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,79.50
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,84.53
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,92.82
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,102.55
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,67.73
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,67.73
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,67.73
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,102.55
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,102.55
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,67.73
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,67.73
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,67.73
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,84.53
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,74.03
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,102.55
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,84.53
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,94.31
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,84.53
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,199.25
Client/Customer (Non-Trade),Redact - Personal Information,Childrens & Educational Services,Care Payments,15/05/2017,92.82
