Department,Entitly, Transaction Date, Expense Type, Expense Area, Supplier Name,Transaction number, Amount, Invoice Description
DFID ,DFID,26/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204917-102 ,"£38,818.17",
DFID ,DFID,26/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204917-102 ,"£2,545.91",
DFID ,DFID,27/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204917-102 ,"£5,058.42",
DFID ,DFID,27/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204917-102 ,£713.00,
DFID ,DFID,27/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204917-102 ,"£43,983.46",
DFID ,DFID,27/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204917-102 ,"£2,611.00",
DFID ,DFID,10/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204917-102 ,"£2,189.18",
DFID ,DFID,11/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204917-102 ,"£5,071.56",
DFID ,DFID,06/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204917-102 ,"£28,628.60",
DFID ,DFID,04/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204917-102 ,"£351,103.68",
DFID ,DFID,27/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204904-102 ,"£65,275.00",
DFID ,DFID,10/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204902-108 ,"£5,344.98",
DFID ,DFID,10/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204902-108 ,"£54,729.60",
DFID ,DFID,31/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£1,411.63",
DFID ,DFID,24/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£1,040.74",
DFID ,DFID,27/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£396,248.62",
DFID ,DFID,27/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£5,612.70",
DFID ,DFID,27/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£5,908.88",
DFID ,DFID,27/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£722,112.70",
DFID ,DFID,27/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£5,081.16",
DFID ,DFID,27/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£1,069,564.72",
DFID ,DFID,27/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£17,825.00",
DFID ,DFID,26/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£970,178.21",
DFID ,DFID,26/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£124,010.19",
DFID ,DFID,26/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£365,832.60",
DFID ,DFID,26/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£8,915.76",
DFID ,DFID,27/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£54,437.38",
DFID ,DFID,26/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£29,712.19",
DFID ,DFID,26/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£2,207.95",
DFID ,DFID,25/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£12,019.90",
DFID ,DFID,11/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£126,789.00",
DFID ,DFID,06/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£3,665.04",
DFID ,DFID,10/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£1,149.99",
DFID ,DFID,31/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£28,683.60",
DFID ,DFID,10/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£6,347.38",
DFID ,DFID,10/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£4,959.91",
DFID ,DFID,24/03/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Regional Directorate ,IPA-International Procurement Agency (BV) ,204890-116 ,"£17,082.52",
DFID ,DFID,03/03/2015,Furniture & Fittings ,East and Central Africa ,IPA-International Procurement Agency (BV) ,202594-101 ,£957.71,
DFID ,DFID,18/03/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,IPA-International Procurement Agency (BV) ,203109-102 ,"£1,326.98",
DFID ,DFID,18/03/2015,DFID Purchased Relief Supplies ,East and Central Africa ,IPA-International Procurement Agency (BV) ,203109-102 ,"£44,982.48",
DFID ,DFID,20/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,MARK MCGIVERN ,101613-101 ,"£1,100.00",
DFID ,DFID,17/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,ABT ASSOCIATES INC ,104229-101 ,"£1,248,555.10",
DFID ,DFID,13/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,CHRISTOPHER COSGROVE ,202978-103 ,"£11,200.00",
DFID ,DFID,09/03/2015,Aid Programme - Accountable Grant Payments ,Middle East  Humanitarian & Conflict Division ,Save the Children Fund UK ,204813-101 ,"£498,305.00",
DFID ,DFID,30/03/2015,Mobile telephones & accessories ,Asia  Caribbean and Overseas Territories ,I4 Technologies Pvt Ltd ,101621-103 ,"£4,759.18",
DFID ,DFID,24/03/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,The Law & Development Partnership ,202534-103 ,"£9,950.00",
DFID ,DFID,26/03/2015,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,KPMG EAST AFRICA LTD ,200498-101 ,"£7,811.47",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,KPMG EAST AFRICA LTD ,200498-101 ,"£51,077.07",
DFID ,DFID,26/03/2015,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,KPMG EAST AFRICA LTD ,200498-105 ,"£3,347.78",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,KPMG EAST AFRICA LTD ,200498-105 ,"£11,981.04",
DFID ,DFID,16/03/2015,Aid Programme - Accountable Grant Payments ,East and Central Africa ,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE ,204803-103 ,"£15,571.00",
DFID ,DFID,16/03/2015,Aid Programme - Accountable Grant Payments ,East and Central Africa ,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE ,204803-103 ,"£30,116.74",
DFID ,DFID,18/03/2015,Data Network - land lines ,West and Southern Africa ,MICRO COM Sprl ,101610-101 ,"£1,524.68",
DFID ,DFID,19/03/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,UPPER QUARTILE ,202377-103 ,"£37,575.77",
DFID ,DFID,24/03/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,UPPER QUARTILE ,203582-103 ,"£41,869.00",
DFID ,DFID,31/03/2015,Oil - Other Utilities ,West and Southern Africa ,Total Nigeria PLC ,101622-105 ,"£26,858.86","Purchase of  oil, diesel ,  petrol and lubricants for DFID Nigeria "
DFID ,DFID,31/03/2015,Aid Programme - Core contributions ,Research and Evidence Division ,African Economic Research Consortium ,204153-101 ,"£600,000.00",
DFID ,DFID,18/03/2015,Office Supplies ,West and Southern Africa ,MFI OFFICE SOLUTIONS S.P.R.L. ,100068-101 ,"£2,434.08",
DFID ,DFID,18/03/2015,Office Equipment - Maintenance ,West and Southern Africa ,MFI OFFICE SOLUTIONS S.P.R.L. ,100068-101 ,"£1,432.72",
DFID ,DFID,17/03/2015,Facilities Management payments ,West and Southern Africa ,Raju's Electricals ,101629-101 ,£966.85,
DFID ,DFID,02/03/2015,Facilities Management payments ,West and Southern Africa ,Hema Trading ,100214-101 ,£506.43,
DFID ,DFID,02/03/2015,Facilities Management payments ,Regional Directorate ,Hema Trading ,204892-101 ,"£1,181.67",
DFID ,DFID,17/03/2015,Water charges ,Regional Directorate ,Guma Valley Water Company ,204892-101 ,"£1,155.60",
DFID ,DFID,24/03/2015,Vehicle Petrol & Oil ,West and Southern Africa ,British High Commission ,100214-101 ,£742.48,
DFID ,DFID,24/03/2015,Vehicle Petrol & Oil ,West and Southern Africa ,British High Commission ,101629-101 ,"£1,113.72",
DFID ,DFID,09/03/2015,Repairs  Maint  Alter - Property & Constrct. Services ,East and Central Africa ,Deweto Int Ltd ,100083-102 ,"£20,711.89",
DFID ,DFID,10/03/2015,Air fares ,West and Southern Africa ,Premier Travel ,101638-103 ,£982.30,
DFID ,DFID,14/03/2015,Mobile telephones & accessories ,West and Southern Africa ,ECONET ,101638-104 ,£701.86,
DFID ,DFID,20/03/2015,Conferences  Seminars & Meeting/Event Resource ,West and Southern Africa ,Coconut Groove Hotels ,204918-102 ,"£1,057.66",
DFID ,DFID,20/03/2015,Conferences  Seminars & Meeting/Event Resource ,West and Southern Africa ,Coconut Groove Hotels ,204918-102 ,"£1,070.88",
DFID ,DFID,03/03/2015,Aid Programme - Voluntary contributions ,Policy Division ,Supplier Name withheld ,204496-101 ,"£500,000.00",
DFID ,DFID,16/03/2015,Aid Programme - Voluntary contributions ,West and Southern Africa ,Supplier Name withheld ,202721-102 ,"£500,000.00",
DFID ,DFID,27/03/2015,Aid Programme - Core contributions ,West and Southern Africa ,Supplier Name withheld ,202668-101 ,"£3,000,000.00",
DFID ,DFID,25/03/2015,Aid Programme - Voluntary contributions ,West and Southern Africa ,Supplier Name withheld ,202640-105 ,"£1,447,670.00",
DFID ,DFID,24/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Cambridge  Education Limited ,104200-101 ,"£563,628.00",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,Growth and Resilience Division ,KPMG LLP ,202647-101 ,"£271,651.20",
DFID ,DFID,26/03/2015,Project delivery costs â€“ supplier services ,Growth and Resilience Division ,KPMG LLP ,202647-101 ,"£48,000.00",
DFID ,DFID,16/03/2015,Project delivery costs â€“ supplier services ,Growth and Resilience Division ,KPMG LLP ,202647-101 ,"£58,653.60",
DFID ,DFID,10/03/2015,Auditors Assurance Service ,Internal Audit ,KPMG LLP ,100121-101 ,"£9,600.00",
DFID ,DFID,26/03/2015,Secure Staff Accommodation ,West and Southern Africa ,Supplier Name withheld ,101637-101 ,"£4,132.96",
DFID ,DFID,31/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,FAMILY HEALTH INTERNATIONAL ,113707-101 ,"£415,562.40",
DFID ,DFID,31/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,FAMILY HEALTH INTERNATIONAL ,113707-101 ,"£81,212.00",
DFID ,DFID,26/03/2015,Aid Programme - Core contributions ,Research and Evidence Division ,Supplier Name withheld ,202769-101 ,"£1,000,000.00",
DFID ,DFID,12/03/2015,Aid Programme - Voluntary contributions ,Policy Division ,Supplier Name withheld ,203516-103 ,"£150,000.00",
DFID ,DFID,26/03/2015,Computer hardware maintenance ,West and Southern Africa ,Osmat Network Solutions Ventures ,100153-101 ,"£6,198.10",
DFID ,DFID,19/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,KPMG Auditores e Consultores SA ,103993-102 ,"£20,694.00",
DFID ,DFID,19/03/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,KPMG Auditores e Consultores SA ,103993-102 ,"£20,694.00",
DFID ,DFID,16/03/2015,Aid Programme - Voluntary contributions ,Western Asia Division ,IOM ,114520-103 ,"£237,246.00",
DFID ,DFID,10/03/2015,Voluntary contributions ,Western Asia Division ,IOM ,114520-103 ,"£75,000.00",
DFID ,DFID,25/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,BMB MOTT  MACDONALD ,107480-101 ,"£150,373.25",
DFID ,DFID,25/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,BMB MOTT  MACDONALD ,107480-101 ,"£82,254.44",
DFID ,DFID,30/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,114040-101 ,"£5,378.26",
DFID ,DFID,30/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,114040-101 ,"£2,151.31",
DFID ,DFID,30/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,114040-101 ,"£2,151.31",
DFID ,DFID,18/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,203217-101 ,"£33,958.48",
DFID ,DFID,18/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,203217-101 ,£887.94,
DFID ,DFID,18/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,203217-101 ,"£86,755.40",
DFID ,DFID,18/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,203217-101 ,"£50,712.00",
DFID ,DFID,18/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,203217-101 ,"£50,712.00",
DFID ,DFID,18/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,203217-101 ,"£50,712.00",
DFID ,DFID,23/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,202765-101 ,"£140,845.75",
DFID ,DFID,23/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,202765-101 ,"£59,154.25",
DFID ,DFID,23/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,202765-102 ,"£2,675.50",
DFID ,DFID,23/03/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,202765-102 ,"£17,408.54",
DFID ,DFID,13/03/2015,Repairs  Maint  Alter - Removal & waste disposal services ,Group Operations ,BYWATERS ,203717-101 ,"£3,538.43",
DFID ,DFID,16/03/2015,Aid Programme - Voluntary contributions ,Western Asia Division ,THE UN OFFICE on DRUGS AND CRIME ,113331-104 ,"£500,000.00",
DFID ,DFID,02/03/2015,Facilities Management payments ,Regional Directorate ,Simon A K Turay ,204892-101 ,£621.88,
DFID ,DFID,31/03/2015,Water charges ,West and Southern Africa ,TEXAF ,101610-101 ,£711.88,
DFID ,DFID,16/03/2015,Secure Staff Accommodation ,West and Southern Africa ,Supplier Name withheld ,101610-101 ,"£9,303.52",
DFID ,DFID,18/03/2015,Secure Staff Accommodation ,West and Southern Africa ,Supplier Name withheld ,101610-101 ,"£9,464.97",
DFID ,DFID,18/03/2015,Secure Staff Accommodation ,West and Southern Africa ,Supplier Name withheld ,101610-101 ,"£9,543.47",
DFID ,DFID,18/03/2015,Secure Staff Accommodation ,West and Southern Africa ,Supplier Name withheld ,101610-101 ,"£9,466.28",
DFID ,DFID,13/03/2015,Secure Staff Accommodation ,West and Southern Africa ,Supplier Name withheld ,101610-101 ,"£9,406.81",
DFID ,DFID,25/03/2015,Project delivery costs â€“ supplier services ,Middle East  Humanitarian & Conflict Division ,WILSON  BRYDON & KENNEDY ,203940-101 ,"£8,100.00",
