Department,Entity,Transaction Date, Supplier Name, Amount, Expense Type, Expense Area, Invoice Description, Component Code
DFID,DFID,26/09/2012,THE INTERNATIONAL COMMITTEE OF THE RED CROSS (ICRC) ,"£2,000,000",Aid Programme - Voluntary contributions ,Security & Humanitarian and Middle East Division ,,203117-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,£611,Vehicle Repairs & Maintenance ,Security & Humanitarian and Middle East Division ,,100303-101 
DFID,DFID,27/09/2012,Foreign & Commonwealth Office ,"£1,203",Telephone Usage & services ,Security & Humanitarian and Middle East Division ,,201705-101 
DFID,DFID,27/09/2012,European Bank for Reconstruction and Development (SEMED) ,"£1,000,000",Aid Programme - Trust Funds contributions ,Security & Humanitarian and Middle East Division ,,203056-101 
DFID,DFID,11/09/2012,VODAFONE CORPORATE ,£879,Telephone Usage & services ,Top Management Group ,,100232-102 
DFID,DFID,12/09/2012,Corporate Travel Provider ,"£1,183",Air fares ,Top Management Group ,,100232-108 
DFID,DFID,12/09/2012,Corporate Travel Provider ,"£1,191",Air fares ,Top Management Group ,,100232-106 
DFID,DFID,12/09/2012,Corporate Travel Provider ,"£1,191",Air fares ,Top Management Group ,,100232-106 
DFID,DFID,12/09/2012,Corporate Travel Provider ,"£1,557",Air fares ,Top Management Group ,,100232-108 
DFID,DFID,12/09/2012,Corporate Travel Provider ,"£2,140",Air fares ,Top Management Group ,,100232-108 
DFID,DFID,12/09/2012,Corporate Travel Provider ,"£2,930",Air fares ,Top Management Group ,,100232-105 
DFID,DFID,13/09/2012,Foreign & Commonwealth Office ,"£1,409",Hotels - Accommodation only ,Top Management Group ,,100232-105 
DFID,DFID,03/09/2012,Pilgrims Group ,£630,Training - Travel & Subsistence ,West and Southern Africa ,,101622-101 
DFID,DFID,03/09/2012,Pilgrims Group ,£660,Training - Travel & Subsistence ,West and Southern Africa ,,101622-101 
DFID,DFID,03/09/2012,Pilgrims Group ,£810,Training - Course Fees ,West and Southern Africa ,,101622-101 
DFID,DFID,03/09/2012,Pilgrims Group ,"£2,421",Training - Course Fees ,West and Southern Africa ,,101622-101 
DFID,DFID,03/09/2012,Horizon Interlinks Global Resources Ltd ,"£5,075",Oil - Other Utilities ,West and Southern Africa ,,101622-103 
DFID,DFID,03/09/2012,Broll Property Management ,"£6,872",Operating Lease rental of buildings ,West and Southern Africa ,,100220-101 
DFID,DFID,03/09/2012,Broll Property Management ,"£10,308",Operating Lease rental of buildings ,West and Southern Africa ,,101631-101 
DFID,DFID,03/09/2012,Urban Consulting ,"£10,907",Technical and Advisory Services ,West and Southern Africa ,,101610-101 
DFID,DFID,03/09/2012,KPMG Auditores e Consultores SA ,"£71,304",Technical and Advisory Services ,West and Southern Africa ,,103993-101 
DFID,DFID,03/09/2012,Supplier Name withheld ,"£98,019",Secure Staff Accomodation,West and Southern Africa ,Secure staff accommodation costs - 3 years rental (July 2012-2015) Ghana,101613-101 
DFID,DFID,03/09/2012,HLSP LIMITED ,"£108,430",Technical and Advisory Services ,West and Southern Africa ,,202696-102 
DFID,DFID,03/09/2012,Southern African Development Community Secretariat ,"£222,050",Aid Programme - Voluntary contributions ,West and Southern Africa ,,202541-103 
DFID,DFID,03/09/2012,FinMark  TRUST ,"£255,557",Aid Programme - Accountable Grant Payments ,West and Southern Africa ,,113971-101 
DFID,DFID,03/09/2012,UNDP CONTRIBUTIONS GBP ,"£1,000,000",Aid Programme - Core contributions ,West and Southern Africa ,,114366-101 
DFID,DFID,04/09/2012,Xerox ,£731,Computer hardware maintenance ,West and Southern Africa ,,100152-101 
DFID,DFID,04/09/2012,Xerox ,£969,Computer hardware maintenance ,West and Southern Africa ,,101622-101 
DFID,DFID,04/09/2012,Maria von Wogau -Consultoria ,"£2,519",Technical and Advisory Services ,West and Southern Africa ,,104038-101 
DFID,DFID,04/09/2012,Leonardo Garrido (GBP) ,"£3,397",Technical and Advisory Services ,West and Southern Africa ,,203393-101 
DFID,DFID,04/09/2012,RE-ACTION ,"£74,022",Technical and Advisory Services ,West and Southern Africa ,,200546-101 
DFID,DFID,05/09/2012,Zimpest ,£592,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,,101638-103 
DFID,DFID,05/09/2012,Supplier Name withheld ,"£1,158",Hotels - Accommodation only ,West and Southern Africa ,,100152-109 
DFID,DFID,05/09/2012,ELTEKON SATELLITE ,"£1,723",Data Network -Satellite ,West and Southern Africa ,,101638-104 
DFID,DFID,05/09/2012,Supplier Name withheld ,"£1,906",Hotels - Accommodation only ,West and Southern Africa ,,114073-101 
DFID,DFID,05/09/2012,GreyStone Park Electrical ,"£2,997",Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,,101638-103 
DFID,DFID,05/09/2012,GreyStone Park Electrical ,"£2,998",Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,,101638-103 
DFID,DFID,05/09/2012,Pown Engineering ,"£3,863",Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,,101638-103 
DFID,DFID,05/09/2012,Dr Sithabiso Gandure ,"£3,889",Technical and Advisory Services ,West and Southern Africa ,,113871-137 
DFID,DFID,05/09/2012,Business Furniture Solutions ,"£6,170",Furniture & Fittings ,West and Southern Africa ,,100221-106 
DFID,DFID,05/09/2012,MJB Electrical Pvt Ltd ,"£6,412",Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,,101638-103 
DFID,DFID,05/09/2012,Crown Agents Bank - Malawi,"£10,207",Technical and Advisory Services ,West and Southern Africa ,,200469-110 
DFID,DFID,05/09/2012,Supplier Name withheld ,"£11,149",Other rentals ,West and Southern Africa ,,100152-101 
DFID,DFID,05/09/2012,META-DEVELOPMENT LLP ,"£11,291",Technical and Advisory Services ,West and Southern Africa ,,113871-137 
DFID,DFID,05/09/2012,PricewaterhouseCoopers (Ghana) Limited ,"£13,131",Auditors Remuneration & Expenses - Cash ,West and Southern Africa ,,201590-103 
DFID,DFID,05/09/2012,Supplier Name withheld ,"£14,779",Other rentals ,West and Southern Africa ,,101622-101 
DFID,DFID,05/09/2012,Crown Agents Bank - Malawi,"£15,344",Technical and Advisory Services ,West and Southern Africa ,,200469-110 
DFID,DFID,05/09/2012,Supplier Name withheld ,"£15,348",Hotels - Accommodation only ,West and Southern Africa ,,101622-101 
DFID,DFID,05/09/2012,ADAM SMITH INTERNATIONAL ,"£16,969",Technical and Advisory Services ,West and Southern Africa ,,201139-101 
DFID,DFID,05/09/2012,LTS International Ltd. ,"£32,484",Technical and Advisory Services ,West and Southern Africa ,,201196-108 
DFID,DFID,05/09/2012,ITAD LTD ,"£47,374",Technical and Advisory Services ,West and Southern Africa ,,202482-102 
DFID,DFID,05/09/2012,ADAM SMITH INTERNATIONAL ,"£120,419",Technical and Advisory Services ,West and Southern Africa ,,201139-101 
DFID,DFID,06/09/2012,ANARKALY LDA ,£536,Training - Course Fees ,West and Southern Africa ,,202462-104 
DFID,DFID,06/09/2012,Conote Services Ltd ,£588,Facilities Management payments ,West and Southern Africa ,,101622-101 
DFID,DFID,06/09/2012,Bytes and Pieces ,£608,Computer hardware maintenance ,West and Southern Africa ,,101620-101 
DFID,DFID,06/09/2012,TOYOTA MALAWI ,£718,Vehicle Repairs & Maintenance ,West and Southern Africa ,,101618-101 
DFID,DFID,06/09/2012,Wilson Kwadjo Klu ,"£1,403",Facilities Management payments ,West and Southern Africa ,,101613-101 
DFID,DFID,06/09/2012,Pilgrims Group ,"£2,221",Training - Course Fees ,West and Southern Africa ,,101622-101 
DFID,DFID,06/09/2012,Supplier Name withheld ,"£20,781",Secure Staff Accomodation,West and Southern Africa ,,101629-101 
DFID,DFID,06/09/2012,ADAM SMITH INTERNATIONAL  LTD ,"£266,560",Technical and Advisory Services ,West and Southern Africa ,,114073-101 
DFID,DFID,06/09/2012,MALARIA CONSORTIUM ,"£637,336",Technical and Advisory Services ,West and Southern Africa ,,104223-101 
DFID,DFID,07/09/2012,Conote Services Ltd ,£658,Facilities Management payments ,West and Southern Africa ,,101622-101 
DFID,DFID,07/09/2012,Conote Services Ltd ,"£1,389",Facilities Management payments ,West and Southern Africa ,,101622-101 
DFID,DFID,07/09/2012,Michael Jenrich ,"£1,867",Technical and Advisory Services ,West and Southern Africa ,,113871-137 
DFID,DFID,07/09/2012,Sparklean Services Nig Ltd ,"£2,085",Facilities Management payments ,West and Southern Africa ,,101622-101 
DFID,DFID,07/09/2012,Dr Sophie Witter ,"£2,546",Technical and Advisory Services ,West and Southern Africa ,,201853-102 
DFID,DFID,07/09/2012,KINNARPS (UK) LIMITED ,"£2,762",Furniture & Fittings ,West and Southern Africa ,,100144-101 
DFID,DFID,07/09/2012,PKF Professional Services ,"£4,544",Technical and Advisory Services ,West and Southern Africa ,,100152-101 
DFID,DFID,07/09/2012,PKF Professional Services ,"£4,544",Technical and Advisory Services ,West and Southern Africa ,,101622-101 
DFID,DFID,07/09/2012,HTSPE LTD ,"£4,907",Technical and Advisory Services ,West and Southern Africa ,,202541-105 
DFID,DFID,07/09/2012,KINNARPS (UK) LIMITED ,"£6,763",Furniture & Fittings ,West and Southern Africa ,,101618-101 
DFID,DFID,07/09/2012,SOCIAL DEVELOPMENT DIRECT LTD ,"£34,750",Technical and Advisory Services ,West and Southern Africa ,,200670-103 
DFID,DFID,07/09/2012,RESTLESS DEVELOPMENT ,"£157,865",Aid Programme - Accountable Grant Payments ,West and Southern Africa ,,113436-102 
DFID,DFID,07/09/2012,ADAM SMITH INTERNATIONAL  LTD ,"£334,713",Technical and Advisory Services ,West and Southern Africa ,,104190-102 
DFID,DFID,07/09/2012,HEALTH PARTNERS INTERNATIONAL ,"£424,957",Technical and Advisory Services ,West and Southern Africa ,,104227-102 
DFID,DFID,10/09/2012,UNDP (USD) ACCOUNT ,"£306,276",Aid Programme - Trust Funds contributions ,West and Southern Africa ,,202253-101 
DFID,DFID,11/09/2012,FOREIGN AND COMMONWEALTH OFFICE (FCO) ,£534,Vehicle Petrol & Oil ,West and Southern Africa ,,100152-106 
DFID,DFID,11/09/2012,Power Holding co of Nigeria ,£538,Oil - Other Utilities ,West and Southern Africa ,,100152-101 
DFID,DFID,11/09/2012,Power Holding co of Nigeria ,£546,Oil - Other Utilities ,West and Southern Africa ,,101622-101 
DFID,DFID,11/09/2012,FCO SERVICES ,£601,Office Supplies ,West and Southern Africa ,,100068-101 
DFID,DFID,11/09/2012,Yeane Enterprises ,£611,Cleaning Costs ,West and Southern Africa ,,101629-101 
DFID,DFID,11/09/2012,Hema Trading ,£656,Facilities Management payments ,West and Southern Africa ,,101629-101 
DFID,DFID,11/09/2012,Power Holding co of Nigeria ,£708,Oil - Other Utilities ,West and Southern Africa ,,101622-101 
DFID,DFID,11/09/2012,Power Holding co of Nigeria ,£713,Oil - Other Utilities ,West and Southern Africa ,,101622-101 
DFID,DFID,11/09/2012,Format Services  EI ,£736,Printer Consumables ,West and Southern Africa ,,101620-101 
DFID,DFID,11/09/2012,British Airways Ltd ,£760,Training - Travel & Subsistence ,West and Southern Africa ,,101637-101 
DFID,DFID,11/09/2012,Komawara ,£813,Water charges ,West and Southern Africa ,,101638-103 
DFID,DFID,11/09/2012,Mukwa Travel and Tours ,£852,Training - Travel & Subsistence ,West and Southern Africa ,,101637-101 
DFID,DFID,11/09/2012,Power Holding co of Nigeria ,£903,Oil - Other Utilities ,West and Southern Africa ,,101622-101 
DFID,DFID,11/09/2012,Ulendo Safaris ,"£1,075",Training - Travel & Subsistence ,West and Southern Africa ,,101618-101 
DFID,DFID,11/09/2012,Dulux Limited ,"£1,094",Other Building Costs ,West and Southern Africa ,,101618-101 
DFID,DFID,11/09/2012,COMMUNICAID GRP LIMITED ,"£1,195",Training - Travel & Subsistence ,West and Southern Africa ,,101610-101 
DFID,DFID,11/09/2012,NP (SL) Ltd ,"£1,492",Generators & spares ,West and Southern Africa ,,100214-101 
DFID,DFID,11/09/2012,NP (SL) Ltd ,"£1,492",Generators & spares ,West and Southern Africa ,,101629-101 
DFID,DFID,11/09/2012,NP (SL) Ltd ,"£1,492",Generators & spares ,West and Southern Africa ,,101629-101 
DFID,DFID,11/09/2012,NP (SL) Ltd ,"£1,498",Generators & spares ,West and Southern Africa ,,101629-101 
DFID,DFID,11/09/2012,FCO SERVICES ,"£1,558",Office Supplies ,West and Southern Africa ,,101620-101 
DFID,DFID,11/09/2012,FCO SERVICES ,"£1,567",Office Equipment - Purchases ,West and Southern Africa ,,100068-101 
DFID,DFID,11/09/2012,Foreign & Commonwealth Office ,"£1,703",Secure Staff Accomodation,West and Southern Africa ,,101631-101 
DFID,DFID,11/09/2012,Cresta Golfview Hotel Lusaka ,"£1,813",Conferences  Seminars & Meeting/Event Resource ,West and Southern Africa ,,201309-102 
DFID,DFID,11/09/2012,Aluminium Systems Limited ,"£1,851",Other Building Costs ,West and Southern Africa ,,101618-101 
DFID,DFID,11/09/2012,Foreign & Commonwealth Office ,"£2,031",Cleaning Costs ,West and Southern Africa ,,101631-101 
DFID,DFID,11/09/2012,CROWN RELOCATIONS  UK ,"£2,263",Relocation costs ,West and Southern Africa ,,101613-101 
DFID,DFID,11/09/2012,DK INTERNATIONAL ,"£3,588",Office Equipment - Purchases ,West and Southern Africa ,,100254-101 
DFID,DFID,11/09/2012,Ivan Wilson ,"£3,750",Operating Lease rental of buildings ,West and Southern Africa ,,101638-103 
DFID,DFID,11/09/2012,KINNARPS (UK) LIMITED ,"£4,223",Furniture & Fittings ,West and Southern Africa ,,100144-101 
DFID,DFID,11/09/2012,Foreign & Commonwealth Office ,"£5,185",Technical and Advisory Services ,West and Southern Africa ,,201433-102 
DFID,DFID,11/09/2012,Intercasa ,"£5,321",Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,,101620-101 
DFID,DFID,11/09/2012,Foreign & Commonwealth Office ,"£5,865",Technical and Advisory Services ,West and Southern Africa ,,201433-102 
DFID,DFID,11/09/2012,Foreign & Commonwealth Office ,"£6,148",Technical and Advisory Services ,West and Southern Africa ,,100153-101 
DFID,DFID,11/09/2012,MJB Electrical Pvt Ltd ,"£6,364",Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,,101638-103 
DFID,DFID,11/09/2012,Foreign & Commonwealth Office ,"£6,640",Aid Programme - Joint programme contribution ,West and Southern Africa ,,202477-106 
DFID,DFID,11/09/2012,Foreign & Commonwealth Office ,"£7,923",Technical and Advisory Services ,West and Southern Africa ,,100153-101 
DFID,DFID,11/09/2012,KINNARPS (UK) LIMITED ,"£10,339",Furniture & Fittings ,West and Southern Africa ,,101618-101 
DFID,DFID,11/09/2012,Crown Agents Bank - Sierra Leone and Liberia ,"£12,970",Technical and Advisory Services ,West and Southern Africa ,,202183-101 
DFID,DFID,11/09/2012,Foreign & Commonwealth Office ,"£15,016",Technical and Advisory Services ,West and Southern Africa ,,104223-102 
DFID,DFID,11/09/2012,Bassel & Alaa Enterprise ,"£23,883",Generators & spares ,West and Southern Africa ,,100215-101 
DFID,DFID,11/09/2012,New Horizon Printing Press ,"£32,400",Print Services ,West and Southern Africa ,,201978-102 
DFID,DFID,11/09/2012,COFFEY INTERNATIONAL DEVELOPMENT LTD ,"£120,265",Technical and Advisory Services ,West and Southern Africa ,,104190-103 
DFID,DFID,11/09/2012,THE WORLD BANK (IBRD ACCOUNT) ,"£199,719",Aid Programme - Joint programme contribution ,West and Southern Africa ,,201584-107 
DFID,DFID,11/09/2012,US Agency for Int'l Dev ,"£1,806,974",Aid Programme - Humanitarian Material Relief Assistance and Services ,West and Southern Africa ,,203019-102 
DFID,DFID,12/09/2012,CROWN RELOCATIONS  UK ,£512,Relocation costs ,West and Southern Africa ,,100256-101 
DFID,DFID,12/09/2012,MTN (Zambia) Limited ,£521,Telephone Usage & services ,West and Southern Africa ,,101637-101 
DFID,DFID,12/09/2012,Corporate Travel Provider ,£536,Air fares ,West and Southern Africa ,,100189-101 
DFID,DFID,12/09/2012,Supplier Name withheld ,£539,Hotels - Accommodation only ,West and Southern Africa ,,100082-101 
DFID,DFID,12/09/2012,Pilgrims Group ,£540,Training - Travel & Subsistence ,West and Southern Africa ,,101622-101 
DFID,DFID,12/09/2012,Corporate Travel Provider ,£600,Air fares ,West and Southern Africa ,,101637-101 
DFID,DFID,12/09/2012,Supplier Name withheld ,£645,Air fares ,West and Southern Africa ,,201433-103 
DFID,DFID,12/09/2012,Supplier Name withheld ,£651,Air fares ,West and Southern Africa ,,101622-101 
DFID,DFID,12/09/2012,ECONET ,£671,Telephone Usage & services ,West and Southern Africa ,,101638-104 
DFID,DFID,12/09/2012,Supplier Name withheld ,£678,Air fares ,West and Southern Africa ,,101622-101 
DFID,DFID,12/09/2012,Solua Lda ,£755,Repairs  Maint  Alter - Property & Constrct. Services ,West and Southern Africa ,,101620-101 
DFID,DFID,12/09/2012,Corporate Travel Provider ,£850,Air fares ,West and Southern Africa ,,101610-101 
DFID,DFID,12/09/2012,Corporate Travel Provider ,£874,Air fares ,West and Southern Africa ,,101631-101 
DFID,DFID,12/09/2012,FINANCIAL TIMES LTD ,£995,Conferences  Seminars & Meeting/Event Resource ,West and Southern Africa ,,101631-101 
DFID,DFID,12/09/2012,Rapid  Aluminium Ltd ,"£1,095",Other Building Costs ,West and Southern Africa ,,203001-104 
DFID,DFID,12/09/2012,Supplier Name withheld ,"£1,106",Air fares ,West and Southern Africa ,,201433-103 
