Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Entertainment,International Policy Directorate,Mitie Facilities Services Ltd,100-90751220,13.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Entertainment,"People, Property and Services Directorate",Personal expenses name witheld,52369,14.13,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2014,Entertainment,Innovation Directorate,Personal expenses name witheld,52395,17.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Entertainment,Central Support,Personal expenses name witheld,52380A,17.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Entertainment,Finance Directorate,Mitie Facilities Services Ltd,100-90751220,18.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Entertainment,Business Support Directorate,Personal expenses name witheld,52377,19.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Entertainment,"People, Property and Services Directorate",Mitie Facilities Services Ltd,100-90751220,152.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Entertainment,Central Support,Mitie Facilities Services Ltd,100-90751220,204.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Entertainment,Copyright and IP Enforcement Directorate,Mitie Facilities Services Ltd,100-90751220,219.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Entertainment,Innovation Directorate,Kudlian Software Ltd,1078,295.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Entertainment,Trade Marks Directorate,Mitie Facilities Services Ltd,100-90751220,302.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Entertainment,"People, Property and Services Directorate",Raspberry Catering Ltd,54,648.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Entertainment,Patents Directorate,Mitie Facilities Services Ltd,100-90751220,829.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Entertainment,Innovation Directorate,Mitie Facilities Services Ltd,100-90751220,1023.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2014,Non - IT Contractors,Copyright and IP Enforcement Directorate,Experian Ltd,IEX3001419196,74.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2014,Non - IT Contractors,Business Support Directorate,Evolve Business Consultancy,6035,1200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/06/2014,Non - IT Contractors,"People, Property and Services Directorate",LRQA Limited,13015162,2158.66,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Non - IT Contractors,Copyright and IP Enforcement Directorate,Treble 5 Treble 1 Ltd,SIT002517,6000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Non - IT Contractors,IMPROVE Project,EC Harris LLP,75104288,10996.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Steering Board,Central Support,Personal expenses name witheld,52375,46.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2014,Steering Board,Central Support,Personal expenses name witheld,52398,52.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2014,Steering Board,Central Support,Personal expenses name witheld,52397,118.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2014,Steering Board,Central Support,Personal expenses name witheld,52374,169.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2014,Steering Board,Central Support,Personal expenses name witheld,52376,450.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2014,Steering Board,Central Support,Personal expenses name witheld,52396,881.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Intellectual Property Institute,"People, Property and Services Directorate",Portakabin Ltd,900670750,649.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Intellectual Property Institute,"People, Property and Services Directorate",Iron Mountain UK Ltd,RN01583,1696.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Translation,"People, Property and Services Directorate",K International PLC,32211,75.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Innovation support,Copyright and IP Enforcement Directorate,Companies House,235092109,4.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Innovation support,Copyright and IP Enforcement Directorate,Companies House,231269285,8.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Innovation support,Innovation Directorate,Jason Westhorpe,52386,108.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Innovation support,Innovation Directorate,Compass Group PLC,78264-CPE19.06.2014-FINAL BALANCE,922.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2014,Innovation support,Trade Marks Directorate,MTC Training,MTCWHoTS290514,1010.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2014,Innovation support,Innovation Directorate,SGA Productions Ltd,1879,2972.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Innovation support,Copyright and IP Enforcement Directorate,Wordlink,6988,5660.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2014,Innovation support,Innovation Directorate,Video Wales,VW175,14923.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Int Co-operation,International Policy Directorate,"Sungwontourco.,Ltd",201400091,2638.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/06/2014,Int Co-operation,International Policy Directorate,Oh Hyon Young,INVOICE,3112.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Innovation support,Innovation Directorate,Sycamore Innovation Management Ltd,SIM14-001,-3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2014,Innovation support,Innovation Directorate,Virtuoso  Legal,1374,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2014,Innovation support,Innovation Directorate,Virtuoso  Legal,1375,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/06/2014,Innovation support,Innovation Directorate,Virtuoso  Legal,1378,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2014,Innovation support,Innovation Directorate,Highbury Ltd,H856,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2014,Innovation support,Innovation Directorate,Lawrie Intellectual Property,105601,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/06/2014,Innovation support,Innovation Directorate,Shulmans LLP,275065,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Innovation support,Innovation Directorate,Lean IP Ltd,INV2001,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Innovation support,Innovation Directorate,Murgitroyd & Company,15902-14,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Innovation support,Innovation Directorate,Murgitroyd & Company,15915-14,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2014,Innovation support,Innovation Directorate,Murgitroyd & Company,16635-14,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/06/2014,Innovation support,Innovation Directorate,Inngot Ltd,K1405-11,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/06/2014,Innovation support,Innovation Directorate,Bonaccord Ecosse Ltd,SIL.01-14,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Innovation support,Innovation Directorate,Sycamore Innovation Management Ltd,SIM13-218,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/06/2014,Innovation support,Innovation Directorate,Sycamore Innovation Management Ltd,SIM13-219,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/06/2014,Innovation support,Innovation Directorate,Sycamore Innovation Management Ltd,SIM13-206A,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/06/2014,Innovation support,Innovation Directorate,Blacks Solicitors,APEM16-APEM-MAR1263-1,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2014,Research Projects,Innovation Directorate,Luke McDonagh,CT-RES-028LM-TRAIN,201.85,Not applicable,
