Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER89477,77.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757345749,99.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757218074,100.03,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2013,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER89578,101.17,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER91800,112.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Innovation Directorate,HRG UK,757223091,123.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757234460,126.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2013,Travel and subsistence Overseas,Central Support,Personal expenses name witheld,ER90097,130.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/11/2013,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER91880,154.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757233242,156.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757379299,186.17,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/11/2013,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER89577,187.83,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Trade Marks Directorate,HRG UK,757350962,189.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Trade Marks Directorate,HRG UK,757351041,189.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2013,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER90077,194.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER91340,195.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Trade Marks Directorate,HRG UK,757368361,196.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,757469464,208.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,757475590,208.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,757289328,219.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2013,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER89377,222.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757413664,229.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER91420,232.27,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757371024,238.69,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757371184,238.69,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757448652,253.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757448692,253.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757448695,253.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757438527,263.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,Intercontinental Hotel,114852,265.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/11/2013,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER90199,278.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Innovation Directorate,HRG UK,757306290,286.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757426819,286.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757427150,286.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757215211,287.53,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2013,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER92700,294.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757447619,296.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757185399,303.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,CD Floyd,52091,337.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2013,Travel and subsistence Overseas,Trade Marks Directorate,AK Carboni,52025,338.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757243836,356.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Finance Directorate,HRG UK,757321808,360.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER91980,363.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,757203070,363.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/11/2013,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER91242,383.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,757448016,394.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/11/2013,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,ER92461,406.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/11/2013,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER89637,435.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2013,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER90178,451.69,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER92822,460.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2013,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER91060,479.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2013,Travel and subsistence Overseas,Trade Marks Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),362,515.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2013,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,ER90800,525.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2013,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,ER91020,553.56,Not applicable,
