Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Professional Subscriptions - Inward Investment Publicity,Marketing & Communications - Marketing,HUBSPOT IRELAND LTD,55208,2257.5,,,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Professional Subscriptions - Inward Investment Publicity,Marketing & Communications - Marketing,HUBSPOT IRELAND LTD,55208,2257.5,,,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,20/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,BROOK STREET (UK) LTD,55223,994.97,,AL1 4ZX,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Catering and Hospitality Expenditure - Government 2 Government,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development",INSTITUTE OF DIRECTORS,55225,4800,,SW1Y 5ED,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Hire of Conference Facilities - Government 2 Government,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development",INSTITUTE OF DIRECTORS,55227,8450,,SW1Y 5ED,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Current Grants To Private Sector - NPISH - Trade Show Access Programme,Trade Group - Partnerships & Business,BRITISH WATER,55246,22500,,SE1 7SJ,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Current Grants To Private Sector - NPISH - Trade Show Access Programme,Trade Group - Partnerships & Business,BRITISH WATER,55247,11520,,SE1 7SJ,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Other Professional Services - Investment - Entrepreneurs (Autumn Statement),Investment Development - Strategy & Policy,BRACKEN PRESENTATIONS LTD,55250,10000,,NG7 1FD,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Mobile Phones - UKTI Programme Admin,Defence and Security Organisation - Business Development,VODAFONE LTD,55253,84,,RG14 5FF,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Rail Travel UK - Trade Development Support,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development","Personal Expense, Name Witheld",55262,21,,SW1H 0ET,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Taxi Services UK - Trade Development Support,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development","Personal Expense, Name Witheld",55262,93,,SW1H 0ET,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Hire of Agency Staff - UKTI Programme Admin,Chief Operating Officer - IT and Finance,CAPITA BUSINESS SERVICES LTD,55285,4450.14,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Marketing and Media - Trade Development Support,Trade Group - Consumer and Retail,QUALITAS PARTNERING LTD T/A CREATIVE CHOICE CIC,55294,12726,,KT1 2SZ,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,14/08/2014,Corporate Event Management and Marketing - Trade Development Support,Trade Group - Consumer and Retail,COMPASS SERVICES (UK) LTD,55295,301,,B45 9PZ,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Other Travel - Support to Campaigns,Defence and Security Organisation - Regional Directorates,"Personal Expense, Name Witheld",55296,19.99,,,EMPLOYEE,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Rail Travel - Investment - Entrepreneurs (Autumn Statement),Investment Development - Strategic Investment & Accounts,"Personal Expense, Name Witheld",55297,1281,,,EMPLOYEE,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,22/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,CAPITA BUSINESS SERVICES LTD,55304,6798.42,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,CAPITA BUSINESS SERVICES LTD,55305,1427.8,,DL1 9HN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,CARRENZA LTD,55313,3000,,E1 6NF,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,WEB MEDIA 360 LTD,55314,3000,,W1D 6JL,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,SHEA MOOTI SKINCARE LTD,55315,2500,,WC1N 3AX,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,MEKON LIMITED,55316,2053.79,,SM1 1JN,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,MUTE ARTISTS LTD,55317,2184.35,,W6 0QT,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,SAFFRON INTERIOR ARTS LTD,55318,1294.19,,SW6 2AD,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,JAMES PARK ASSOCIATES LTD,55319,1702.93,,EC2A 2BF,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,JAMES PARK ASSOCIATES LTD,55320,217.65,,EC2A 2BF,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,JAMES PARK ASSOCIATES LTD,55321,194.59,,EC2A 2BF,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,H AND H (BODY ADORNMENT) LTD,55322,1000,,N16 8DL,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,JO HANSFORD (HANSFORD HAIRCARE LLP),55323,1229.95,,W1K 2QB,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,JAMES PARK ASSOCIATES LTD,55324,20.49,,EC2A 2BF,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,JAMES PARK ASSOCIATES LTD,55325,67.8,,EC2A 2BF,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Air Travel UK - Other Programme Costs,Trade Group - Energy & Transport,"Personal Expense, Name Witheld",55330,6,,SW1H 0ET,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Taxi Services UK - Other Programme Costs,Trade Group - Energy & Transport,"Personal Expense, Name Witheld",55330,31.9,,SW1H 0ET,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,19/08/2014,Subsistence UK - Other Programme Costs,Trade Group - Energy & Transport,"Personal Expense, Name Witheld",55330,46.79,,SW1H 0ET,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Rail Travel UK - Education UK,Trade Group - UKTI Education,"Personal Expense, Name Witheld",55346,22.4,,SW1H 0ET,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Taxi Services Overseas - Education UK,Trade Group - UKTI Education,"Personal Expense, Name Witheld",55346,21.23,,SW1H 0ET,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Subsistence UK - Education UK,Trade Group - UKTI Education,"Personal Expense, Name Witheld",55346,32.7,,SW1H 0ET,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Subsistence Overseas - Education UK,Trade Group - UKTI Education,"Personal Expense, Name Witheld",55346,45.77,,SW1H 0ET,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Subsistence Overseas - Education UK,Trade Group - UKTI Education,"Personal Expense, Name Witheld",55346,114.41,,SW1H 0ET,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Marketing - Promotional Materials - Trade Marketing Publication,Defence and Security Organisation - Business Development,AWARE PROMOTIONAL MERCHANDISE LTD,55353,648,,PE7 1DY,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Other Professional Services - Investment - Entrepreneurs (Autumn Statement),Investment Development - Strategy & Policy,THE BAKERY WORLDWIDE LTD,55362,7920,,W1D 4SN,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Other Goods/Services - UKTI Programme Admin,Chief Operating Officer - Strategy & Human Resources,CORE TECHNOLOGY SYSTEMS (UK) LTD,55363,900,,E1 8DE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Other Professional Services - Investment - Enablers (Autumn Statement),Investment Development - Strategy & Policy,ADECCO UK LTD,55395,1264.01,,B37 7YE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Other Professional Services - Investment - Enablers (Autumn Statement),Investment Development - Strategy & Policy,ADECCO UK LTD,55396,1278.9,,B37 7YE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,27/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,ADECCO UK LTD,55399,704.32,,B37 7YE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Hire of Agency Staff - FDI Delivery Contract,Investment Development - Strategic Relationship Management,ADECCO UK LTD,55401,1231.94,,B37 7YE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/08/2014,Hire of Agency Staff - Business Opportunities,Trade Group - Service Delivery,BROOK STREET (UK) LTD,55402,120.66,,AL1 4ZX,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,27/08/2014,Hire of Agency Staff - UKTI Corporate Marketing,Marketing & Communications - Communications,ADECCO UK LTD,55403,1661.46,,B37 7YE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/08/2014,Hire of Agency Staff - Business Opportunities,Trade Group - Service Delivery,BROOK STREET (UK) LTD,55404,120.66,,AL1 4ZX,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/08/2014,Other Professional Services - Investment - Enablers (Autumn Statement),Investment Development - Strategy & Policy,ADECCO UK LTD,55405,1040.75,,B37 7YE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Hire of Agency Staff - UKTI Programme Admin,Chief Operating Officer - IT and Finance,ADECCO UK LTD,55406,959.71,,WD6 1HY,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,18/08/2014,Hire of Agency Staff - Trade Development Support,"Trade Group - Managing Director, Trade Group",BROOK STREET (UK) LTD,55407,454.8,,AL1 4ZX,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,27/08/2014,Hire of Agency Staff - ASEAN Business Council,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development",ADECCO UK LTD,55411,899.11,,B37 7YE,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,15/08/2014,Hire of Agency Staff - Other Programme Costs,"Trade Group - Managing Director, Trade Group",BROOK STREET (UK) LTD,55416,224.28,,AL1 4JB,VENDOR,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,EKF DIAGNOSTIC HOLDINGS PLC,55476,1553.99,,KT13 2PE,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,METAIL,55477,3000,,E1 1LU,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,WORLDKONNEKT LTD,55478,1333,,W1S 1HT,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,THE BLACK FARMER,55479,714.5,,SW11 3TY,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,IPS PRODUCT SUPPLIES LTD,55480,2863.43,,G2 4JR,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,TRIPBUDDY LEISURE PRODUCTS LIMITED,55481,1569.04,,RG10 0RQ,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,VITAX LTD,55483,1510.38,,LE67 3DE,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,GROUND LEVEL RECORDS LTD,55484,78.84,,DE1 3LG,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,THE GIGGLE GROUP,55485,2841.25,,BS4 3EH,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,BELLE & BOO LTD,55486,224.36,,BS6 5EE,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,TASKA MARINE LTD,55487,2786.61,,IP3 0AX,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Gateway - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,RED7 MARINE GROUP LIMITED,55488,3000,,CO11 2TG,GRANT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,21/08/2014,Other Professional Services - Export Vouchers (Autumn Statement),Trade Group - Service Delivery,BELL-CHEM PRODUCTS COMPANY LTD,55489,2800.98,,TN35 4PL,GRANT,,,Programme
