Unique Reference Number,Transaction Date,Merchant Category Code Description,Location,Merchant Category Group Description,Amount,Supplier
FCOGPC2016031226,16/03/2016,HOTELS/MOTELS/RESORTS ,PER,Hotels,"1,065.22",ACCOMODATION PROVIDER
FCOGPC2016031227,16/03/2016,WOMEN'S READY TO WEAR STORES,GTM,General Retail and Wholesale,"1,067.06",PRENDAS
FCOGPC2016031228,16/03/2016,HOTELS/MOTELS/RESORTS ,PER,Hotels,"1,070.76",ACCOMODATION PROVIDER
FCOGPC2016031229,16/03/2016,"ACCOUNTING, AUDITING AND BOOKKEEPING SERVICES",AUS,Professional Services,"1,083.64",MOORE STEPHENS (WA) PL
FCOGPC2016031230,16/03/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",NOR,Computer Equipment & Services,"1,093.06",DUSTIN NORWAY AS SHOP
FCOGPC2016031231,16/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,NGA,Miscellaneous Industrial/Commercial Supplies,"1,118.41",ANIYA PHARMECEUTICAL
FCOGPC2016031232,16/03/2016,MISCELLANEOUS PUBLISHING AND PRINTING,TUR,Print and advertising,"1,121.55",HURRIYET GAZETE
FCOGPC2016031233,16/03/2016,BOOK STORES,GBR,Books and Periodicals,"1,135.71",STATIONERY OFFICE BOOK
FCOGPC2016031234,16/03/2016,HOTELS/MOTELS/RESORTS ,GEO,Hotels,"1,138.61",ACCOMODATION PROVIDER
FCOGPC2016031235,16/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",NGA,General Retail and Wholesale,"1,173.73",TENNYSON MEGA VENTURES
FCOGPC2016031236,16/03/2016,BOOK STORES,BIH,Books and Periodicals,"1,187.87",PINGI KNJIZARA
FCOGPC2016031237,16/03/2016,HOTELS/MOTELS/RESORTS ,MEX,Hotels,"1,193.68",ACCOMODATION PROVIDER
FCOGPC2016031238,16/03/2016,"ARCHITECTURAL, ENGINEERING, AND SURVEYING SERVICES",ESP,Professional Services,"1,211.86",COMERCIAL KA INTERNATI
FCOGPC2016031239,16/03/2016,COMPUTER NETWORK/INFORMATION SERVICES,VNM,Computer Equipment & Services,"1,212.11",CTCP TMDV PHONG VU
FCOGPC2016031240,16/03/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",GBR,"Vehicles, servicing and spares","1,216.75",TOYOTA
FCOGPC2016031241,16/03/2016,PETROLEUM AND PETROLEUM PRODUCTS,NGA,Miscellaneous Industrial/Commercial Supplies,"1,218.18",COGAD INTEGRATED SERVI
FCOGPC2016031242,16/03/2016,"COURIER SVC-AIR & GROUND, FREIGHT FORWARDERS",MEX,Mail and Courier Services,"1,218.71",MAIL BOXES ETX
FCOGPC2016031243,16/03/2016,"COURIER SVC-AIR & GROUND, FREIGHT FORWARDERS",MEX,Mail and Courier Services,"1,218.71",MAIL BOXES ETX
FCOGPC2016031244,16/03/2016,HARDWARE STORES,ZAF,General Retail and Wholesale,"1,224.49",CUPBOARD HARDWARE CENT
FCOGPC2016031245,16/03/2016,HOTELS/MOTELS/RESORTS ,HRV,Hotels,"1,259.17",ACCOMODATION PROVIDER
FCOGPC2016031246,16/03/2016,"DRUG STORES, PHARMACIES",PAK,Medical Supplies and Services,"1,259.50",WORLD MART
FCOGPC2016031247,16/03/2016,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,GBR,Training and Educational,"1,285.20",APPLELANGUAGES
FCOGPC2016031248,16/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",IRL,General Retail and Wholesale,"1,335.92",IKEA IRELAND
FCOGPC2016031249,16/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",BRB,General Retail and Wholesale,"1,355.41",ASHLEY FURNITURE BB
FCOGPC2016031250,16/03/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",GBR,"Vehicles, servicing and spares","1,378.80",TOYOTA
FCOGPC2016031251,16/03/2016,"QUICK COPY,REPRODUCTION AND BLUEPRINTING SERVICES",CRI,"Office Stationery, equipment and supplies","1,381.43",GRAFICA TOTAL
FCOGPC2016031252,16/03/2016,TRAVEL,USA,Airline,"1,390.51",AIRLINE
FCOGPC2016031253,16/03/2016,TRAVEL,USA,Airline,"1,390.51",AIRLINE
FCOGPC2016031254,16/03/2016,TRAVEL,USA,Airline,"1,390.51",AIRLINE
FCOGPC2016031255,16/03/2016,WOMEN'S READY TO WEAR STORES,GTM,General Retail and Wholesale,"1,416.46",PRENDAS
FCOGPC2016031256,16/03/2016,WOMEN'S READY TO WEAR STORES,GTM,General Retail and Wholesale,"1,416.46",PRENDAS
FCOGPC2016031257,16/03/2016,WOMEN'S READY TO WEAR STORES,GTM,General Retail and Wholesale,"1,416.46",PRENDAS
FCOGPC2016031258,16/03/2016,HARDWARE EQUIPMENT AND SUPPLIES,KWT,Miscellaneous Industrial/Commercial Supplies,"1,417.32",PRIME ONE GROUP
FCOGPC2016031259,16/03/2016,HOUSEHOLD APPLIANCE STORES,LBN,General Retail and Wholesale,"1,420.49",KHOURY HOME - JNAH
FCOGPC2016031260,16/03/2016,"HEALTH PRACTITIONERS, MEDICAL SRVCS-NOT ELSEWHERE",KAZ,Medical Supplies and Services,"1,421.69",FILIAL TOO SOS KZ ASTA
FCOGPC2016031261,16/03/2016,HOTELS/MOTELS/RESORTS ,PER,Hotels,"1,430.55",ACCOMODATION PROVIDER
FCOGPC2016031262,16/03/2016,"HEALTH PRACTITIONERS, MEDICAL SRVCS-NOT ELSEWHERE",KAZ,Medical Supplies and Services,"1,433.67",FILIAL TOO SOS KZ ASTA
FCOGPC2016031263,16/03/2016,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,GBR,General Retail and Wholesale,"1,442.30",PROMETHEUS MEDICAL LIM
FCOGPC2016031264,16/03/2016,ELECTRONIC SALES,IRL,General Retail and Wholesale,"1,449",APPLE ONLINE STORE GBP
FCOGPC2016031265,16/03/2016,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",PAN,"Office Stationery, equipment and supplies","1,461.22",POSTNET
FCOGPC2016031266,16/03/2016,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",PAN,"Office Stationery, equipment and supplies","1,461.22",POSTNET
FCOGPC2016031267,16/03/2016,TRAVEL,ESP,Airline,"1,483.71",AIRLINE
FCOGPC2016031268,16/03/2016,DUTY FREE STORES,GBR,General Retail and Wholesale,"1,500",WWW.I-D-S.COM
FCOGPC2016031269,16/03/2016,DUTY FREE STORES,GBR,General Retail and Wholesale,"1,500",WWW.I-D-S.COM
FCOGPC2016031270,16/03/2016,"THEATRICAL PRODUCERS(EXCL MOTION PIX),TICKET AGNCY",GBR,Leisure Activities,"1,503.86",WWW.ACCWEBSITE.GOV.UK
FCOGPC2016031271,16/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,USA,Miscellaneous Industrial/Commercial Supplies,"1,506.52",IRAQ OIL REPORT
FCOGPC2016031272,16/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,USA,Miscellaneous Industrial/Commercial Supplies,"1,512.33",EB FINTECH SANDBOX EV
FCOGPC2016031273,16/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,USA,Miscellaneous Industrial/Commercial Supplies,"1,512.33",EB FINTECH SANDBOX EV
FCOGPC2016031274,16/03/2016,MISCELLANEOUS GENERAL MERCHANDISE,MEX,General Retail and Wholesale,"1,523.40",CLIP
FCOGPC2016031275,16/03/2016,WHOLESALE CLUBS,BRA,General Retail and Wholesale,"1,769.19",STAPLES
FCOGPC2016031276,16/03/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,ITA,Statutory Bodies,"1,964.82",COMUNE DI ROMA
FCOGPC2016031277,16/03/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,ITA,Statutory Bodies,"1,964.82",COMUNE DI ROMA
FCOGPC2016031278,16/03/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,ITA,Statutory Bodies,"2,287.99",COMUNE DI ROMA
FCOGPC2016031279,16/03/2016,HOTELS/MOTELS/RESORTS ,HRV,Hotels,"2,792.58",ACCOMODATION PROVIDER
FCOGPC2016031280,16/03/2016,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Statutory Bodies,"3,183.96",WWW.FCA.ORG.UK
FCOGPC2016031281,16/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,"7,020",ACCOMODATION PROVIDER
FCOGPC2016031282,17/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,LUX,Professional Services,500,PAYPAL BARNABYHONE
FCOGPC2016031283,17/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,LUX,Professional Services,500,PAYPAL BARNABYHONE
FCOGPC2016031284,17/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,LUX,Professional Services,500,PAYPAL BARNABYHONE
FCOGPC2016031285,17/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,LUX,Professional Services,500,PAYPAL BARNABYHONE
FCOGPC2016031286,17/03/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",HRV,Computer Equipment & Services,501.27,STORE
FCOGPC2016031287,17/03/2016,COMPUTER SOFTWARE STORES,IND,Computer Equipment & Services,511.66,HI TECH COMPUTERS
FCOGPC2016031288,17/03/2016,TRAVEL AGENCIES,SAU,Travel Agencies,516.41,ARABIAN CO. FOR TRAVEL
FCOGPC2016031289,17/03/2016,BOOK STORES,GBR,Books and Periodicals,527.77,STATIONERY OFFICE BOOK
FCOGPC2016031290,17/03/2016,"BAR,LOUNGE,DISCO,NIGHTCLUB,TAVERN-ALCOHOLIC DRINKS",IND,Restuarants and Bars,543.85,INDIGO DELI-BANDRA
FCOGPC2016031291,17/03/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,PAK,Telecommunication Services,549.03,BEEPS AND BELLS
FCOGPC2016031292,17/03/2016,"QUICK COPY,REPRODUCTION AND BLUEPRINTING SERVICES",LBN,"Office Stationery, equipment and supplies",549.3,BOOKSTOP
FCOGPC2016031293,17/03/2016,TELECOMMUNICATION EQUIPMENT INCL TELEPHONE SALES,UKR,Telecommunication Services,560.58,SIMSTORE
FCOGPC2016031294,17/03/2016,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",HRV,Utilities and Non Automotive Fuel,560.67,FINA 30101 ZAGREB
FCOGPC2016031295,17/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Professional Services,598.91,PAYPAL INDUSTRYPLA
FCOGPC2016031296,17/03/2016,"BUILDING MATERIALS, LUMBER STORES",DEU,Building Materials,598.94,BAUHAUS
FCOGPC2016031297,17/03/2016,TRAVEL,BEL,Airline,599.5,AIRLINE
FCOGPC2016031298,17/03/2016,ELECTRONIC SALES,GIB,General Retail and Wholesale,615,M MARQUEZ AND CO L
FCOGPC2016031299,17/03/2016,"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS",ARM,General Retail and Wholesale,627.05,GABRIELYAN DAVIT PE
FCOGPC2016031300,17/03/2016,"GROCERY STORES, SUPERMARKETS",PAK,General Retail and Wholesale,630.51,NEW SHINING SUPER STOR
FCOGPC2016031301,17/03/2016,BOOK STORES,GBR,Books and Periodicals,632.35,STATIONERY OFFICE BOOK
FCOGPC2016031302,17/03/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,632.44,WILTS ELECTRICAL
FCOGPC2016031303,17/03/2016,"GROCERY STORES, SUPERMARKETS",ZAF,General Retail and Wholesale,634.57,SHOPRITE QUEENSWOOD
FCOGPC2016031304,17/03/2016,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,KEN,Miscellaneous Industrial/Commercial Supplies,643.89,INSECTA PEST CONTROL
FCOGPC2016031305,17/03/2016,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,GRC,General Retail and Wholesale,644.39,GIANNIS KOINIS KAI S
FCOGPC2016031306,17/03/2016,TRAVEL AGENCIES,HRV,Travel Agencies,655.72,EKUPI
FCOGPC2016031307,17/03/2016,TRAVEL,BEL,Airline,656.98,AIRLINE
FCOGPC2016031308,17/03/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",MEX,General Retail and Wholesale,662.58,VINOTECA TMK 2 SUC MEX
FCOGPC2016031309,17/03/2016,"QUICK COPY,REPRODUCTION AND BLUEPRINTING SERVICES",CRI,"Office Stationery, equipment and supplies",675.41,LA MINI
FCOGPC2016031310,17/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,687,ACCOMODATION PROVIDER
FCOGPC2016031311,17/03/2016,TRAVEL,BEL,Airline,689.06,AIRLINE
FCOGPC2016031312,17/03/2016,HOTELS/MOTELS/RESORTS ,CAN,Hotels,696.48,ACCOMODATION PROVIDER
FCOGPC2016031313,17/03/2016,AUTOMOBILE RENTAL AGENCY-NOT ELSEWHERE CLASSIFIED,DEU,Auto rental,713.88,MINEX AUTOVERMIETUNG G
FCOGPC2016031314,17/03/2016,AUTOMOTIVE BODY REPAIR SHOPS,USA,"Vehicles, servicing and spares",714.53,DONS AUTO BODY
FCOGPC2016031315,17/03/2016,ELECTRONIC SALES,IND,General Retail and Wholesale,751.43,ELECTRO CARE SERVICE
FCOGPC2016031316,17/03/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,751.6,WILTS ELECTRICAL
FCOGPC2016031317,17/03/2016,ELECTRICAL CONTRACTORS,BHR,Building Services,758.12,ALFANAR ELECTRICAL
FCOGPC2016031318,17/03/2016,ELECTRICAL CONTRACTORS,BHR,Building Services,758.12,ALFANAR ELECTRICAL
FCOGPC2016031319,17/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",FIN,General Retail and Wholesale,764.87,IKEA ONLINE STORE
FCOGPC2016031320,17/03/2016,"PACKAGE STORES, BEER, WINE, LIQUOR",JPN,General Retail and Wholesale,765.71,RAKUTENSP AOKIYASYOU
FCOGPC2016031321,17/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Professional Services,769.99,CIVIL SERVICE LEARNING
FCOGPC2016031322,17/03/2016,"BAR,LOUNGE,DISCO,NIGHTCLUB,TAVERN-ALCOHOLIC DRINKS",IND,Restuarants and Bars,771.32,INDIGO DELI-BANDRA
FCOGPC2016031323,17/03/2016,"AUTO & TRUCK DLRS-SALES,SVC, REPRS,PRTS, & LEASING",SVN,"Vehicles, servicing and spares",774.75,SPAN
FCOGPC2016031324,17/03/2016,GENERAL CONTRACTORS/RESIDENTIAL BUILDINGS,CRI,Building Services,779.42,CONSTRUCCIONES J A G
FCOGPC2016031325,17/03/2016,"EATING PLACES, RESTAURANTS",IDN,Restuarants and Bars,781.91,TERRACE
FCOGPC2016031326,17/03/2016,"ROOFING AND SIDING, SHEET METAL WORK CONTRACTORS",UGA,Building Services,792.9,HARDWARE WORLD-NTINDA
FCOGPC2016031327,17/03/2016,HOTELS/MOTELS/RESORTS ,CAN,Hotels,795.98,ACCOMODATION PROVIDER
FCOGPC2016031328,17/03/2016,"GROCERY STORES, SUPERMARKETS",ZAF,General Retail and Wholesale,797.97,SHOPRITE QUEENSWOOD
FCOGPC2016031329,17/03/2016,"BUILDING MATERIALS, LUMBER STORES",ARE,Building Materials,802.45,EXPERTS BUILDING MATER
FCOGPC2016031330,17/03/2016,FLORISTS,GBR,Estate and garden Services,806.4,JANE WADHAM FLORAL DES
FCOGPC2016031331,17/03/2016,HOTELS/MOTELS/RESORTS ,ITA,Hotels,820.65,ACCOMODATION PROVIDER
FCOGPC2016031332,17/03/2016,AUTOMOTIVE SERVICE SHOPS,ISR,"Vehicles, servicing and spares",837.42,SABMA
FCOGPC2016031333,17/03/2016,HARDWARE EQUIPMENT AND SUPPLIES,KEN,Miscellaneous Industrial/Commercial Supplies,840.05,CRYSTALINE FOWARD SERV
FCOGPC2016031334,17/03/2016,DEPARTMENT STORES,BRA,General Retail and Wholesale,873.89,PAY MARCIO
FCOGPC2016031335,17/03/2016,ELECTRONIC SALES,CZE,General Retail and Wholesale,883.48,CESKY SERVIS A.S.
FCOGPC2016031336,17/03/2016,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,GBR,Mail Order / Direct Selling,897,C I L I P
FCOGPC2016031337,17/03/2016,"BAR,LOUNGE,DISCO,NIGHTCLUB,TAVERN-ALCOHOLIC DRINKS",IND,Restuarants and Bars,909.87,INDIGO DELI-BANDRA
FCOGPC2016031338,17/03/2016,HOTELS/MOTELS/RESORTS ,GBR,Hotels,916,ACCOMODATION PROVIDER
FCOGPC2016031339,17/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Professional Services,927.77,3D-CASES LTD
FCOGPC2016031340,17/03/2016,"GROCERY STORES, SUPERMARKETS",ZAF,General Retail and Wholesale,936.43,SHOPRITE QUEENSWOOD
FCOGPC2016031341,17/03/2016,"BUILDING MATERIALS, LUMBER STORES",GBR,Building Materials,966.45,SCREWFIX DIRECT
FCOGPC2016031342,17/03/2016,"EATING PLACES, RESTAURANTS",GBR,Restuarants and Bars,984.72,FCO RESTAURANT
FCOGPC2016031343,17/03/2016,TRAVEL AGENCIES,KEN,Travel Agencies,994.21,HRG KENYA
FCOGPC2016031344,17/03/2016,TRAVEL AGENCIES,KEN,Travel Agencies,994.21,HRG KENYA
FCOGPC2016031345,17/03/2016,HOTELS/MOTELS/RESORTS ,VNM,Hotels,"1,002.69",ACCOMODATION PROVIDER
FCOGPC2016031346,17/03/2016,TRAVEL AGENCIES,KEN,Travel Agencies,"1,011.96",HRG KENYA
FCOGPC2016031347,17/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,VNM,General Retail and Wholesale,"1,015.16",BRITISH BUSINESS GROUP
FCOGPC2016031348,17/03/2016,"GROCERY STORES, SUPERMARKETS",ZAF,General Retail and Wholesale,"1,021.74",SHOPRITE QUEENSWOOD
FCOGPC2016031349,17/03/2016,"CONTRACTORS,SPECIAL TRADE-NOT ELSEWHERE CLASSIFIED",GBR,Building Services,"1,037.72",FIRST COLOUR LTD
FCOGPC2016031350,17/03/2016,"GROCERY STORES, SUPERMARKETS",KEN,General Retail and Wholesale,"1,051.03",CHANDARANA MOBI
FCOGPC2016031351,17/03/2016,"ROOFING AND SIDING, SHEET METAL WORK CONTRACTORS",UGA,Building Services,"1,066",HARDWARE WORLD-NTINDA
FCOGPC2016031352,17/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",ZAF,General Retail and Wholesale,"1,083.94",CURTAIN LIBRARY CC
FCOGPC2016031353,17/03/2016,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",USA,Miscellaneous Industrial/Commercial Supplies,"1,095.91",PSAV PRESENTATION SVCS
FCOGPC2016031354,17/03/2016,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",USA,Miscellaneous Industrial/Commercial Supplies,"1,095.91",PSAV PRESENTATION SVCS
FCOGPC2016031355,17/03/2016,"BUILDING MATERIALS, LUMBER STORES",NOR,Building Materials,"1,110.89",GRANITT OG BETONGVARE
FCOGPC2016031356,17/03/2016,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS",TUR,Catering and Catering Supplies,"1,113.90",G.O.P.BESI SUPERMARK
FCOGPC2016031357,17/03/2016,"BUILDING MATERIALS, LUMBER STORES",NOR,Building Materials,"1,122.83",GRANITT OG BETONGVARE
FCOGPC2016031358,17/03/2016,REAL ESTATE AGENTS AND MANAGERS-RENTALS,NZL,Uncategorised,"1,126.84",TSAVO LTD
FCOGPC2016031359,17/03/2016,"BUILDING MATERIALS, LUMBER STORES",NOR,Building Materials,"1,134.78",GRANITT OG BETONGVARE
FCOGPC2016031360,17/03/2016,"BAR,LOUNGE,DISCO,NIGHTCLUB,TAVERN-ALCOHOLIC DRINKS",IND,Restuarants and Bars,"1,137.34",INDIGO DELI-BANDRA
FCOGPC2016031361,17/03/2016,"OPTICIANS,OPTICAL GOODS & EYEGLASSES",MAR,Medical Supplies and Services,"1,144.35",RAYON OPTIQUE
FCOGPC2016031362,17/03/2016,ELECTRONIC SALES,IND,General Retail and Wholesale,"1,157.73",ELECTRO CARE SERVICE
FCOGPC2016031363,17/03/2016,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",GBR,Clubs/Associations/Organisations,"1,160",ARMY & NAVY CLUB
FCOGPC2016031364,17/03/2016,HOTELS/MOTELS/RESORTS ,ROM,Hotels,"1,174.77",ACCOMODATION PROVIDER
FCOGPC2016031365,17/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",NOR,General Retail and Wholesale,"1,228.07",IKEA SLEPENDEN
FCOGPC2016031366,17/03/2016,ELECTRONIC SALES,ARE,General Retail and Wholesale,"1,276.20",CAMARA ZONE LLC
FCOGPC2016031367,17/03/2016,MISCELLANEOUS GENERAL MERCHANDISE,MEX,General Retail and Wholesale,"1,282.96",BPOCKET
FCOGPC2016031368,17/03/2016,"EATING PLACES, RESTAURANTS",SGP,Restuarants and Bars,"1,301.40",CORIANDER LEAF CATERIN
FCOGPC2016031369,17/03/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",PHL,Computer Equipment & Services,"1,317.31",OCTAGON COMPUTER MARK
FCOGPC2016031370,17/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",ZAF,General Retail and Wholesale,"1,319.58",CURTAIN LIBRARY CC
FCOGPC2016031371,17/03/2016,"MUSIC STORES-INSTRUMENTS, PIANOS, SHEET MUSIC",GBR,General Retail and Wholesale,"1,339",ABSOLUTE MUSIC
FCOGPC2016031372,17/03/2016,LIMOUSINES AND TAXICABS,SRB,Travel - Air/Rail/Road,"1,339.20",AUTO TAXI PREVOZNIK BR
FCOGPC2016031373,17/03/2016,LIMOUSINES AND TAXICABS,SRB,Travel - Air/Rail/Road,"1,339.20",AUTO TAXI PREVOZNIK BR
FCOGPC2016031374,17/03/2016,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GBR,Miscellaneous Industrial/Commercial Supplies,"1,344",WWW.UBIQUS.CO.UK
FCOGPC2016031375,17/03/2016,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,NLD,"Office Stationery, equipment and supplies","1,358.85",WWW.VIKING.DE/
FCOGPC2016031376,17/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",ZAF,General Retail and Wholesale,"1,366.71",CURTAIN LIBRARY CC
FCOGPC2016031377,17/03/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",HRV,Computer Equipment & Services,"1,372.40",STORE
FCOGPC2016031378,17/03/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",HRV,Computer Equipment & Services,"1,372.40",STORE
FCOGPC2016031379,17/03/2016,"FABRIC, NEEDLEWORK, PIECE GOODS, AND SEWING STORES",PAK,General Retail and Wholesale,"1,391.25",EJAZ SUITING TAILORI
FCOGPC2016031380,17/03/2016,ELECTRICAL PARTS AND EQUIPMENT,GBR,Building Materials,"1,391.93",WILTS ELECTRICAL
FCOGPC2016031381,17/03/2016,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",NOR,General Retail and Wholesale,"1,396.19",IKEA SLEPENDEN
FCOGPC2016031382,17/03/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",ARE,Computer Equipment & Services,"1,399.96",AL ERSHAD COMPUTER TRD
FCOGPC2016031383,17/03/2016,"ROOFING AND SIDING, SHEET METAL WORK CONTRACTORS",ZAF,Building Services,"1,412.77",UNIVERSAL ROOFING
FCOGPC2016031384,17/03/2016,"ROOFING AND SIDING, SHEET METAL WORK CONTRACTORS",ZAF,Building Services,"1,412.77",UNIVERSAL ROOFING
FCOGPC2016031385,17/03/2016,AUTOMOTIVE BODY REPAIR SHOPS,USA,"Vehicles, servicing and spares","1,431.71",DONS AUTO BODY
FCOGPC2016031386,17/03/2016,CRYSTAL AND GLASSWARE STORES,SAU,General Retail and Wholesale,"1,448.47",SARA
FCOGPC2016031387,17/03/2016,"ROOFING AND SIDING, SHEET METAL WORK CONTRACTORS",ZAF,Building Services,"1,451.01",UNIVERSAL ROOFING
FCOGPC2016031388,17/03/2016,COMPUTER NETWORK/INFORMATION SERVICES,SGP,Computer Equipment & Services,"1,466.96",SMOOVPAY (EC)
FCOGPC2016031389,17/03/2016,DEPARTMENT STORES,GBR,General Retail and Wholesale,"1,495",JOHN LEWIS
FCOGPC2016031390,17/03/2016,"GROCERY STORES, SUPERMARKETS",KEN,General Retail and Wholesale,"1,505.81",CHANDARANA MOBI
FCOGPC2016031391,17/03/2016,HOME SUPPLY WAREHOUSE STORES,IND,General Retail and Wholesale,"1,522.19",VINATI IMPEX
FCOGPC2016031392,17/03/2016,DOOR-TO-DOOR SALES,BRA,Mail Order / Direct Selling,"1,606.03",LETMCIA MK
FCOGPC2016031393,17/03/2016,HOTELS/MOTELS/RESORTS ,PAK,Hotels,"2,049.33",ACCOMODATION PROVIDER
FCOGPC2016031394,17/03/2016,HOTELS/MOTELS/RESORTS ,PAK,Hotels,"2,049.33",ACCOMODATION PROVIDER
FCOGPC2016031395,17/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,RUS,General Retail and Wholesale,"2,516.94",OOO MKK
FCOGPC2016031396,17/03/2016,"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS",UKR,General Retail and Wholesale,"4,001.36",SYSTEM FC LLC 2
FCOGPC2016031397,18/03/2016,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,LUX,Professional Services,500,PAYPAL JAQUIGUARDA
FCOGPC2016031398,18/03/2016,ADVERTISING SERVICES,GBR,Print and advertising,512.5,BRAY LEINO LIMITED
FCOGPC2016031399,18/03/2016,HOSPITALS,PAK,Medical Supplies and Services,531.58,ISLAMABAD DIAGNOSTIC C
FCOGPC2016031400,18/03/2016,HOSPITALS,IDN,Medical Supplies and Services,532.32,KLINIK MEDIKALOKA-HO
FCOGPC2016031401,18/03/2016,"DETECTVE/PROTECTVE AGNCY,SECURITY SRVS, ARMOR CARS",AUS,Personal Services,537.83,LEADER SECURTY ELC PL
FCOGPC2016031402,18/03/2016,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",ROM,Computer Equipment & Services,540.87,PCGARAGE.RO - PC GARAG
FCOGPC2016031403,18/03/2016,TRAVEL AGENCIES,BRA,Travel Agencies,543.35,TOWN CAR BRAZIL
FCOGPC2016031404,18/03/2016,ADVERTISING SERVICES,CHE,Print and advertising,552.01,RINGIER AXEL SPRINGER
FCOGPC2016031405,18/03/2016,AMBULANCE SERVICES,URY,Medical Supplies and Services,568.93,SEMM
FCOGPC2016031406,18/03/2016,LIMOUSINES AND TAXICABS,LUX,Travel - Air/Rail/Road,570,PAYPAL EDINBURGHEX
FCOGPC2016031407,18/03/2016,"SCHOOLS, TRADE AND VOCATIONAL",MEX,Training and Educational,570.63,EDUCA SYSTEM CR
FCOGPC2016031408,18/03/2016,MISCELLANEOUS AND SPECIALTY RETAIL STORES,LCA,General Retail and Wholesale,590.84,NORTHWEST LTD
