Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2013,Courier service,Business Support Directorate,DHL International (UK) Ltd,NPR7604392,4210.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/04/2013,Van Delivery Service,Business Support Directorate,Allstar Business Solutions Ltd,P2000611962,58.17,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2013,Van Delivery Service,Business Support Directorate,Allstar Business Solutions Ltd,P2000688865,62.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2013,Van Delivery Service,Business Support Directorate,Cedric John & Son,32919,183.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Van Delivery Service,Business Support Directorate,Days Rental,1414782,241.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,64548614,-204.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,925289-008-21/02/13,-65.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,65215668,-38.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Cable & Wireless,11877680,6.41,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740075701001-16/04/13,36.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,439936401001-02/04/13,42.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441626301001-09/04/13,46.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441057501001-09/04/13,46.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,440030601001-02/04/13,46.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,435496901001-15/04/13,46.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,288670201001-29/11/12,47.66,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740347401001-19/04/13,47.77,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,O2 UK Ltd,5333404,50.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,416860501001-22/03/13,52.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441893301001-02/04/13,60.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,66648400,65.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414781801001-04/04/13,105.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,141650701001-11/03/13,106.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414650701001-09/04/13,107.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414673601001-04/04/13,234.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,917218-035,632.71,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092201001-04/04/13,836.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Talk Talk Business,10233958,1028.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,UK10/042013/4652,1198.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,WM39430908Q005EE,2002.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,66991216,6451.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,UK10/024013/3239,9540.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M13501-13/04/13,9776.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP 02239170M13401,10874.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,908251-047A,12825.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2013,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,IPLC/1304/0140,8924.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Books  Newspapers & Publications,Patents Directorate,Stationery Office,18630537,17.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/04/2013,Books  Newspapers & Publications,Patents Directorate,Stationery Office,18530583,27.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/04/2013,Books  Newspapers & Publications,Patents Directorate,Swets Information Services,6700291635,165.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/04/2013,Books  Newspapers & Publications,Finance Directorate,Personal expenses name witheld,51852,32.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2013,Overseas Patent Specifications,Patents Directorate,Thomson Reuters (Professional) Ltd,826870496,45.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Overseas Patent Specifications,Patents Directorate,British Library,139705899,93.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Overseas Patent Specifications,Patents Directorate,British Library,139705900,4747.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/04/2013,Paper,Finance Directorate,Antalis,VS2751072,120.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/04/2013,Paper,Finance Directorate,Antalis,VS2736521,1327.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/04/2013,Paper,Finance Directorate,Xerox Office Supplies Ltd,15000930/66,4137.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2013,Other Stationery & General Supplies,Finance Directorate,Stamps Direct,CA317815,18.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2013,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,35097,138.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2013,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,35134,164.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2013,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,35070,253.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2013,Other Stationery & General Supplies,Finance Directorate,Ambroplastics Limited,76995,828.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2013,Other Stationery & General Supplies,Finance Directorate,RR Donnelley,792333,1672.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2013,Office Supplies,Business Support Directorate,Portable Offices (Hire) Ltd,TC4493,-73.81,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2013,Office Supplies,Business Support Directorate,Healthy Workstations Ltd,INV22984,26.40,Not applicable,
