Newcastle City Council Invoices over £250 paid in June 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273414,Revenue,1MH40,Direct Payments PD,"5,462.48 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273446,Revenue,1MH40,Direct Payments PD,"6,916.80 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273399,Revenue,1MH40,Direct Payments PD,"1,498.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273417,Revenue,1MK40,Direct Payments LD,"6,902.20 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273407,Revenue,1MH40,Direct Payments PD,"1,679.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273407,Revenue,1MK40,Direct Payments LD,649.20 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273511,Revenue,1MK40,Direct Payments LD,"1,369.60 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273496,Revenue,1MH40,Direct Payments PD,"1,800.20 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273523,Revenue,1MG40,Direct Payments Elderly,"1,754.80 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273467,Revenue,1MK40,Direct Payments LD,700.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273427,Revenue,1MD66,CWD Care Packages,"1,467.44 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273528,Revenue,1MK40,Direct Payments LD,576.48 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273489,Revenue,1MD66,CWD Care Packages,951.16 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273431,Revenue,1MK40,Direct Payments LD,"1,926.40 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273507,Revenue,1MK40,Direct Payments LD,"1,217.68 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273425,Revenue,1MH40,Direct Payments PD,"1,669.20 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273470,Revenue,1MD66,CWD Care Packages,710.08 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273403,Revenue,1MK40,Direct Payments LD,"1,288.92 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273488,Revenue,1MH40,Direct Payments PD,684.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273476,Revenue,1MK40,Direct Payments LD,"4,912.40 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273530,Revenue,1MG40,Direct Payments Elderly,"1,326.80 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273402,Revenue,1MH40,Direct Payments PD,897.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273527,Revenue,1MK40,Direct Payments LD,636.68 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273447,Revenue,1MH40,Direct Payments PD,723.20 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273445,Revenue,1MH40,Direct Payments PD,"4,280.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273475,Revenue,1MK40,Direct Payments LD,"3,413.44 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273503,Revenue,1MD66,CWD Care Packages,"1,526.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273463,Revenue,1MK40,Direct Payments LD,941.60 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273525,Revenue,1MH40,Direct Payments PD,"1,027.20 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273458,Revenue,1MG40,Direct Payments Elderly,"1,017.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273418,Revenue,1MK40,Direct Payments LD,"2,655.76 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273495,Revenue,1MH40,Direct Payments PD,"1,198.40 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273398,Revenue,1MH40,Direct Payments PD,"12,090.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273472,Revenue,1MK40,Direct Payments LD,"1,380.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273439,Revenue,1MK40,Direct Payments LD,"1,926.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273430,Revenue,1MK40,Direct Payments LD,813.20 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273437,Revenue,1MK40,Direct Payments LD,"3,591.97 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273498,Revenue,1MD66,CWD Care Packages,"4,633.48 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273436,Revenue,1MK40,Direct Payments LD,"19,895.44 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273438,Revenue,1MD66,CWD Care Packages,"2,683.76 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273429,Revenue,1MK40,Direct Payments LD,"7,997.16 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273409,Revenue,1MH40,Direct Payments PD,"5,200.20 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273406,Revenue,1MK40,Direct Payments LD,548.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273432,Revenue,1MH40,Direct Payments PD,565.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273454,Revenue,1MK40,Direct Payments LD,"1,220.40 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273460,Revenue,1MK40,Direct Payments LD,"1,968.80 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273395,Revenue,1MH40,Direct Payments PD,"1,412.40 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273426,Revenue,1MD66,CWD Care Packages,708.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273457,Revenue,1MD66,CWD Care Packages,522.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273535,Revenue,1MH40,Direct Payments PD,369.60 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273536,Revenue,1MH40,Direct Payments PD,"2,829.60 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273537,Revenue,1MK40,Direct Payments LD,607.12 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273538,Revenue,1MD66,CWD Care Packages,922.16 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273539,Revenue,1MG40,Direct Payments Elderly,"1,583.60 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273540,Revenue,1MK40,Direct Payments LD,513.60 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273541,Revenue,1MG40,Direct Payments Elderly,"1,155.60 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273543,Revenue,1MD66,CWD Care Packages,769.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273547,Revenue,1MM40,Direct Payments MH,986.16 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273551,Revenue,1MG40,Direct Payments Elderly,"1,232.52 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273553,Revenue,1MH40,Direct Payments PD,874.76 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273558,Revenue,1MH40,Direct Payments PD,804.36 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273565,Revenue,1MK40,Direct Payments LD,"2,610.80 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273570,Revenue,1MK40,Direct Payments LD,"7,487.64 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273572,Revenue,1MG40,Direct Payments Elderly,984.40 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273574,Revenue,1MK40,Direct Payments LD,"1,198.40 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273582,Revenue,1MK40,Direct Payments LD,"1,068.32 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273587,Revenue,1MH40,Direct Payments PD,"3,851.24 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273589,Revenue,1MG40,Direct Payments Elderly,642.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273590,Revenue,1MD66,CWD Care Packages,556.40 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273592,Revenue,1MK40,Direct Payments LD,"5,218.32 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273593,Revenue,1MK40,Direct Payments LD,"1,498.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273594,Revenue,1MG40,Direct Payments Elderly,"1,110.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273596,Revenue,1MH40,Direct Payments PD,"2,866.84 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273601,Revenue,1MH40,Direct Payments PD,837.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273603,Revenue,1MK40,Direct Payments LD,846.96 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273605,Revenue,1MK40,Direct Payments LD,"2,663.24 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273606,Revenue,1MK40,Direct Payments LD,"1,183.16 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273608,Revenue,1MK40,Direct Payments LD,504.92 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273610,Revenue,1MG40,Direct Payments Elderly,898.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273612,Revenue,1MK40,Direct Payments LD,595.76 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273614,Revenue,1MH40,Direct Payments PD,531.60 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273620,Revenue,1MK40,Direct Payments LD,721.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273622,Revenue,1MK40,Direct Payments LD,"1,452.88 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273627,Revenue,1MG40,Direct Payments Elderly,915.60 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273630,Revenue,1MK40,Direct Payments LD,327.52 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273642,Revenue,1MK40,Direct Payments LD,"1,295.52 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273644,Revenue,1MG40,Direct Payments Elderly,"1,134.20 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273646,Revenue,1MK40,Direct Payments LD,539.92 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273648,Revenue,1MK40,Direct Payments LD,521.88 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273650,Revenue,1MK40,Direct Payments LD,577.92 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273651,Revenue,1MK40,Direct Payments LD,"8,421.12 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273653,Revenue,1MK40,Direct Payments LD,"1,239.80 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273659,Revenue,1MG40,Direct Payments Elderly,689.20 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273660,Revenue,1MK40,Direct Payments LD,"1,989.00 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273661,Revenue,1MK40,Direct Payments LD,"3,147.84 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273663,Revenue,1MK40,Direct Payments LD,952.72 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273666,Revenue,1MK40,Direct Payments LD,668.64 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273672,Revenue,1MK40,Direct Payments LD,721.16 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/06/2014,Redacted Personal Data,6273673,Revenue,1MH40,Direct Payments PD,796.96 
