PlaceRef,PropDesc,RateableVal,AccountName,LiabStart,PropAddress1,PropAddress2,PropAddress3,PropAddress4,PropAddress5,PropPostCode,Address1,Address2,Address3,Address4,Address5,PostCode,MandRlfCd,DiscRlfCd,AddRlfCd,MandRlf,DiscRlf,AdditionalRlf,SBRRlf,TRDisc/SSBCd,TRDisc/SSBAmt
8853030079,FACTORY AND PREMISES,154000,TYCO FIRE PRODUCTS MANUFACTURING LTD,30/09/2010,A3-A5,STOCKPORT TRADING ESTATE,YEW STREET,BRINKSWAY,STOCKPORT,SK4 2JW,C/O CUSHMAN & WAKEFIELD,NO 1 COLMORE SQUARE,BIRMINGHAM,,,B4 6AJ,,,,0,0,0,0,,0
7973100009,OFFICES STORES AND PREMISES,18250,CAFE RENAISSANCE LTD,24/12/2010,5-7 STERLING HOUSE,CHEADLE COURT,TURVES ROAD,CHEADLE HULME,CHEADLE,SK8 6AW,5-7 STERLING HOUSE,CHEADLE COURT,TURVES ROAD,CHEADLE HULME,CHEADLE,SK8 6AW,,,,0,0,0,0,,0
1734063009,SHOP AND PREMISES,49500,TESCO STORES LTD,21/12/2010,RED LION,63 CHURCH ROAD,GATLEY,CHEADLE,,SK8 4ES,C/O GL HEARN MGT LTD,PO BOX 1821,SOUTHAMPTON,,,SO18 9NA,,,,0,0,0,0,,0
3143007069,OFFICE AND PREMISES,4000,PRESTBURY RENOVATIONS LTD,01/02/2010,UNIT 6 2ND FLOOR THE COURTYARD,FINNEY LANE,HEALD GREEN,CHEADLE,,SK8 3GZ,UNIT 6 GRND & 1ST FLOOR,THE COURTYARD,2 FINNEY LANE,HEALD GREEN,CHEADLE,SK8 3GZ,,,,0,0,0,0,,0
7395121019,COMMUNICATION STATION AND PREMISES,3100,TELEFONICA UK LTD,06/01/2011,O2 41603,JUNCTION OF REDWOOD CLOSE,STOCKPORT ROAD,CHEADLE HEATH,STOCKPORT,SK3 0NS,ACCOUNT TELECOMS,C/O CLUTTONS LLP,PORTMAN HOUSE,2 PORTMAN STREET,LONDON,W1H 6DU,,,,0,0,0,0,,0
3415017019,WAREHOUSE AND PREMISES,13500,WEMS INTERNATIONAL LTD,13/01/2011,WAREHOUSE ON,GORDON STREET,LANCASHIRE HILL,STOCKPORT,,SK4 1RR,THE MISSION,WELLINGTON STREET,STOCKPORT,,,SK1 3AH,,,,0,0,0,0,,0
4776000029,WAREHOUSE AND PREMISES,28500,SOCOTEC UK LIMITED,10/01/2011,UNIT 5,CROWN INDUSTRIAL ESTATE,KENWOOD ROAD,STOCKPORT,,SK5 6PH,SOCOTEC HOUSE,BRETBY BUSINESS PARK,ASHBY ROAD,BRETBY,BURTON ON TRENT,DE15 0YZ,,,,0,0,0,0,,0
5569014009,SHOP AND PREMISES,7500,RIKK GILLOTT LTD T/A BLIND MAN,01/11/2010,14B MELLOR ROAD,CHEADLE HULME,CHEADLE,,,SK8 5AU,14B MELLOR ROAD,CHEADLE HULME,CHEADLE,,,SK8 5AU,,,,0,0,0,3271.56,,0
0715008069,WAREHOUSE OFFICES AND PREMISES,377500,ALLIED PUBLICITY SERVICE (MANCHESTER) LT,01/03/2010,UNITS C & D,ORION BUSINESS PARK,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0RT,CHETHAM HOUSE,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,,SK3 0ZP,,,,0,0,0,0,,0
4963045029,COMMUNICATION STATION AND PREMISES,12500,MOBILE BROADBAND NETWORK LTD,23/11/2010,SITE REF 70794,AT REDDISH JOINERY,LAMBETH ROAD,REDDISH,STOCKPORT,SK5 6TW,PO BOX 6079,WOLVERHAMPTON,,,,WV1 9RA,,,,0,0,0,0,,0
0176000049,ADVERTISING RIGHT AND PREMISES,100,DIRECTOR OF CRE,12/11/2010,SPONSORED ROUNDABOUT,JUNCTION 25 M60,ASHTON ROAD,BREDBURY,STOCKPORT,SK6 2DS,11966200910,CRE DIRECTORATE,ACCOUNTANCY 2ND FLOOR,STOPFORD HOUSE PICCADILLY,STOCKPORT,SK1 3XE,,,,0,0,0,0,,0
3458002039,ADVERTISING RIGHT AND PREMISES,100,DIRECTOR OF CRE,12/11/2010,SPONSORED ROUNDABOUT JUNCTION 27 M60,GREAT PORTWOOD STREET,STOCKPORT,,,SK1 2DD,11966200910,CRE DIRECTORATE,ACCOUNTANCY 2ND FLOOR,STOPFORD HOUSE PICCADILLY,STOCKPORT,SK1 3XE,,,,0,0,0,0,,0
3933339019, ADVERTISING RIGHT AND PREMISES,100,DIRECTOR OF CRE,12/11/2010,SPONSORED ROUNDABOUT JUNCTION 1 M60,HEATON LANE,STOCKPORT,,,SK4 1AY,11966200910,CRE DIRECTORATE,ACCOUNTANCY 2ND FLOOR,STOPFORD HOUSE PICCADILLY,STOCKPORT,SK1 3XE,,,,0,0,0,0,,0
8507032009,SHOP AND PREMISES,52000,PIZZA EXPRESS (RESTAURANTS) LTD,18/10/2010,32 WOODFORD ROAD,BRAMHALL,STOCKPORT,,,SK7 1PA,C/O GERALD EVE LLP,35 KINGS HILL AVENUE,WEST MALLING,KENT,,ME19 4DN,,,,0,0,0,0,,0
3935117009,SHOP AND PREMISES,20500,EASY FISH COMPANY LTD,14/01/2011,117 HEATON MOOR ROAD,STOCKPORT,,,,SK4 4HY,117 HEATON MOOR ROAD,STOCKPORT,,,,SK4 4HY,,LDS,,0,576.8,0,0,,0
7369001029,ADVERTISING RIGHT AND PREMISES,100,DIRECTOR OF CRE,12/11/2010,SPONSORED ROUNDABOUT,STANLEY ROAD,CHEADLE HULME,CHEADLE,,SK8 6PL,11966200910,CRE DIRECTORATE,ACCOUNTANCY 2ND FLOOR,STOPFORD HOUSE PICCADILLY,STOCKPORT,SK1 3XE,,,,0,0,0,0,,0
8951000619,ADVERTISING RIGHT AND PREMISES,100,DIRECTOR OF CRE,12/11/2010,SPONSORED ROUNDABOUT,EDEN POINT,THREE ACRES LANE,CHEADLE,,SK8 6RL,11966200910,CRE DIRECTORATE,ACCOUNTANCY 2ND FLOOR,STOPFORD HOUSE PICCADILLY,STOCKPORT,SK1 3XE,,,,0,0,0,0,,0
3380000019,ADVERTISING RIGHT AND PREMISES,100,DIRECTOR OF CRE,27/01/2011,SPONSERED ROUNDABOUT,GEORGES ROAD,HEATON NORRIS,STOCKPORT,,SK4 1DN,11966200910,CRE DIRECTORATE,ACCOUNTANCY 2ND FLOOR,STOPFORD HOUSE PICCADILLY,STOCKPORT,SK1 3XE,,,,0,0,0,0,,0
4080000009,AMBULANCE STATION AND PREMISES,28750,NORTH WEST AMBULANCE SERVICE,18/08/2009,1 HOPE STREET,HEATON NORRIS,STOCKPORT,,,SK4 1AY,NHS TRUST,FINANCE DEPARTMENT,REDGATE WAY OFF PLODDER LANE,FARNWORTH,BOLTON,BL4 0JX,,,,0,0,0,0,,0
5494037329,MARKET (TRESTLE TABLES) AND PREMISES,30250,THE HEAD OF PROPERTY AND PROCUREMENT,10/01/2011,MARKET HALL,MARKET PLACE,STOCKPORT,,,SK1 1EW,1.16622E+16,ACCOUNTANCY 2ND FLOOR,STOPFORD HOUSE,PICCADILLY,STOCKPORT,SK1 3XE,,,,0,0,0,0,,0
5595106009,SHOP AND PREMISES,46500,D J & C FOODS LTD,11/02/2011,106 MERSEYWAY,STOCKPORT,,,,SK1 1QN,IN COMPANY VOLUNTARY ARRANGEMENT,C/O RSM,25 FARRINGTON STREET,LONDON,,EC4A 4AB,,LDS1,,0,2532.28,0,0,,0
0826003019,OFFICES AND PREMISES,3950,360 REMARKETING LTD,01/04/2010,1ST FLOOR,5 BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AL,476 DIDSBURY ROAD,HEATON MERSEY,STOCKPORT,,,SK4 3BS,,,,0,0,0,1896,,0
3796003009,CAR PARK,18750,CORPORATE & SUPPORT SERVICES,14/01/2011,CAR PARK NUMBER 3,GRAND CENTRAL LEISURE PARK,GRAND CENTRAL WAY,STOCKPORT,,SK3 9HZ,12598200910,ACCOUNTANCY 2ND FLOOR,STOPFORD HOUSE,PICCADILLY,STOCKPORT,SK1 3XE,,,,0,0,0,0,,0
1837052039,WAREHOUSE AND PREMISES,12250,GTR MANCHESTER ACCESSIBLE TRANSPORT LTD,03/02/2011,B5,BANKFIELD TRADING ESTATE,CORONATION STREET,SOUTH REDDISH,STOCKPORT,SK5 7PG,20TH FLOOR,PORTLAND TOWER,PORTLAND STREET,MANCHESTER,,M1 3LD,MAN,,,4831.4,0,0,0,,0
3360090049,DAY NURSERY AND PREMISES,30500,ABACUS CHILDRENS COMMUNITY EDUCATION SUPPORT (ACCESS) LTD,01/04/2010,BRIGHT BEGINNINGS COMMUNITY NURSERY,120 GARNERS LANE,DAVENPORT,STOCKPORT,,SK3 8QW,BRIGHT BEGINNINGS COMMUNITY NURSERY,120 GARNERS LANE,DAVENPORT,STOCKPORT,,SK3 8QW,MAN,,,10534.04,0,0,0,,0
7393249029,ADVERTISING RIGHT AND PREMISES,100,DIRECTOR OF CRE,01/02/2011,SPONSORED ROUNDABOUT,JUNCTION2 M60,STOCKPORT ROAD,CHEADLE,,SK8 2BS,11966200910,CRE DIRECTORATE,ACCOUNTANCY 2ND FLOOR,STOPFORD HOUSE PICCADILLY,STOCKPORT,SK1 3XE,,,,0,0,0,0,,0
8507156079,ADVERTISING RIGHT,450,DIRECTOR OF CRE,01/02/2011,JUNCTION A555,SPONSORED ROUNDABOUT,WOODFORD ROAD,BRAMHALL,STOCKPORT,SK7 1QD,11966200910,CRE DIRECTORATE,ACCOUNTANCY 2ND FLOOR,STOPFORD HOUSE PICCADILLY,STOCKPORT,SK1 3XE,,,,0,0,0,0,,0
8576902069,ADVERTISING RIGHT AND PREMISES,100,DIRECTOR OF CRE,01/02/2011,SPONSORED ROUNDABOUT,JUNCTION SCHOOLS HILL KINGSWAY,WILMSLOW ROAD,CHEADLE,,SK8 3BB,11966200910,CRE DIRECTORATE,ACCOUNTANCY 2ND FLOOR,STOPFORD HOUSE PICCADILLY,STOCKPORT,SK1 3XE,,,,0,0,0,0,,0
8576902079,ADVERTISING RIGHT AND PREMISES,100,DIRECTOR OF CRE,01/02/2011,AT ENTRANCE TO CHEADLE ROYAL RETAIL PARK,SPONSORED ROUNDABOUT,WILMSLOW ROAD,CHEADLE,,SK8 3BB,11966200910,CRE DIRECTORATE,ACCOUNTANCY 2ND FLOOR,STOPFORD HOUSE PICCADILLY,STOCKPORT,SK1 3XE,,,,0,0,0,0,,0
4966132129,ADVERTISING RIGHT AND PREMISES,100,DIRECTOR OF CRE,01/02/2011,SPONSORED ROUNDABOUT,LANCASHIRE HILL,STOCKPORT,,,SK4 1TY,11966200910,CRE DIRECTORATE,ACCOUNTANCY 2ND FLOOR,STOPFORD HOUSE PICCADILLY,STOCKPORT,SK1 3XE,,,,0,0,0,0,,0
5130134029,ADVERTISING RIGHT,550,PRIMESIGHT LTD,11/02/2011,AD RIGHT YC9058 01/02,134-136 LOWER BENTS LANE,BREDBURY,STOCKPORT,,SK6 2NL,2ND FLOOR,3/5 CHARLOTTE STREET,MANCHESTER,,,M1 4HB,,,,0,0,0,0,,0
0826040039,OFFICE AND PREMISES,3600,4MATION ARCHITECTURE LTD,07/06/2010,PT 1ST FLOOR,40A BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AH,PT 1ST FLOOR,40A BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 1AH,,,,0,0,0,1728,,0
5023099019,DAY NURSERY AND PREMISES,11000,LITTLE GREEN DAY NURSERY LTD,01/03/2011,OADBY PLACE,LEICESTER STREET,NORTH REDDISH,STOCKPORT,,SK5 6NS,OADBY PLACE,LEICESTER STREET,NORTH REDDISH,STOCKPORT,,SK5 6NS,,,,0,0,0,5280,,0
7454144029,SHOP AND PREMISES,3900,Y2K AIR CONDITIONING LTD T/A MYCLIMATE,28/02/2011,144 STOCKPORT ROAD,ROMILEY,STOCKPORT,,,SK6 3AN,144 STOCKPORT ROAD,ROMILEY,STOCKPORT,,,SK6 3AN,,,,0,0,0,1549.68,,0
0826999029,ADVERTISING RIGHT AND PREMISES,100,DIRECTOR OF CRE,01/02/2011,SPONSORED ROUNDABOUT,BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,SK7 3AB,11966200910,CRE DIRECTORATE,ACCOUNTANCY 2ND FLOOR,STOPFORD HOUSE PICCADILLY,STOCKPORT,SK1 3XE,,,,0,0,0,0,,0
2751000549,ADVERTISING RIGHT AND PREMISES,100,DIRECTOR OF CRE,01/02/2011,A555 JUNCTION KINGSWAY,SPONSORED ROUNDABOUT,EARL ROAD,CHEADLE HULME,CHEADLE,SK8 6PT,11966200910,CRE DIRECTORATE,ACCOUNTANCY 2ND FLOOR,STOPFORD HOUSE PICCADILLY,STOCKPORT,SK1 3XE,,,,0,0,0,0,,0
7192064349,OFFICES AND PREMISES,15750,DAMAR LTD,29/10/2010,PT 1ST FLOOR,PETERSGATE HOUSE,64 ST PETERSGATE,STOCKPORT,,SK1 1DA,PT 1ST FLOOR,PETERSGATE HOUSE,ST PETERSGATE,STOCKPORT,,SK1 1DA,,,,0,0,0,0,,0
5569026029,OFFICES AND PREMISES,22750,OPTASIA MEDICAL LTD,01/03/2011,GROUND FLOOR,MELLOR HOUSE,MELLOR ROAD,CHEADLE HULME,CHEADLE,SK8 5AU,GROUND FLOOR,MELLOR HOUSE,MELLOR ROAD,CHEADLE HULME,CHEADLE,SK8 5AU,,,,0,0,0,0,,0
1640067009,WORKSHOP AND PREMISES,2900,RIFFS MUSIC ACADEMY LTD,01/02/2011,32 CHADKIRK BUSINESS PARK,CHADKIRK,ROMILEY,STOCKPORT,,SK6 3NE,32 CHADKIRK BUSINESS PARK,CHADKIRK,ROMILEY,STOCKPORT,,SK6 3NE,,,,0,0,0,1392,,0
3981066009,SHOP AND PREMISES,17750,GREGGS PLC,03/05/2011,66 HIGH STREET,CHEADLE,,,,SK8 1AE,ACCOUNTING SHARED SERVICES,GREGGS HOUSE,QUORUM BUSINESS PARK,NEWCASTLE UPON TYNE,,NE12 8BU,,,,0,0,0,0,,0
3422514019,ADVERTISING RIGHT,275,CLEAR CHANNEL UK LTD,18/02/2011,AD RIGHT 0207 010 3035 01 GABLE,514 GORTON ROAD,REDDISH,STOCKPORT,,SK5 6QN,NNDR DEPT,OINION GATE,GUILDFROAD ROAD,WOKING,SURREY,GU22 7NJ,,,,0,0,0,0,,0
0120007009,STORE OFFICE AND PREMISES,3100,LINN UK LTD T/A 1ST CHOICE REFRESHMENTS,18/02/2011,THE OLD FIRE STATION,ARGYLE STREET,HAZEL GROVE,STOCKPORT,,SK7 4ET,THE OLD FIRE STATION,ARGYLE STREET,HAZEL GROVE,STOCKPORT,,SK7 4ET,,,,0,0,0,1488,,0
0572009039,OFFICES AND PREMISES,3000,C J W ELECTRICAL LTD,01/03/2011,GND FLOOR REAR OFFICE,9 BAMFORD STREET,MIDDLE HILLGATE,STOCKPORT,,SK1 3NZ,C/O 9A BAMFORD STREET,MIDDLE HILLGATE,STOCKPORT,,,SK1 3NZ,,,,0,0,0,1440,,0
0572009229,CAR PARKING SPACE,500,C J W ELECTRICAL LTD,01/03/2011,CAR PARKING SPACE 14,ADJ,BAMFORD STREET,MIDDLE HILLGATE,STOCKPORT,SK1 3NZ,C/O 9A BAMFORD STREET,MIDDLE HILLGATE,STOCKPORT,,,SK1 3NZ,,,,0,0,0,0,,0
0013005019,STUDIO AND PREMISES,8000,BEVAN ACCOUNTANTS & TAX ADVISERS LTD,15/01/2010,MESAYE HOUSE,5A ACK LANE EAST,BRAMHALL,STOCKPORT,,SK7 2BE,MESAYE HOUSE,5A ACK LANE EAST,BRAMHALL,STOCKPORT,,SK7 2BE,,,,0,0,0,3840,,0
5016013009,SHOP AND PREMISES,4550,STEVENSON GLASSEY SOLICITORS,01/04/2011,13 LEAMINGTON ROAD,REDDISH,STOCKPORT,,,SK5 6BD,13 LEAMINGTON ROAD,REDDISH,STOCKPORT,,,SK5 6BD,,,,0,0,0,2184,,0
0166004069,OFFICES AND PREMISES,3550,PETER RAPAPORT EXECUTIVE SEARCH LTD,10/08/2010,1ST FLOOR,4 ASHFIELD ROAD,CHEADLE,,,SK8 1BB,C/O MS ROCHELLE KING,4 ASHFIELD ROAD,CHEADLE,,,SK8 1BB,,,,0,0,0,1704,,0
2787001029,EXHAUST & TYRE CENTRE AND PREMISES,31250,HALFORDS AUTOCENTRE LTD,01/04/2011,WORKSHOP & PREMISES,EDWARD STREET,MIDDLE HILLGATE,STOCKPORT,,SK1 3DQ,C/O GERALD EVE,RATES PAYMENT MANAGEMENT SERVICES,35 KINGS HILL AVENUE,WEST MALLING,KENT,ME19 4DN,,,,0,0,0,0,,0
8576501049,OFFICES AND PREMISES,290000,GPC COMPUTER SOFTWARE LTD T/A AUTOCAB,01/04/2007,CHEADLE ROYAL BUSINESS PARK,WILMSLOW ROAD,CHEADLE,,,SK8 3GX,UNIT 4 & 5,CHEADLE ROYAL BUSINESS PARK,OAKFIELD ROAD,CHEADLE,,SK8 3GX,,,,0,0,0,0,,0
8576002029,POST OFFICE SORTING CENTRE,43000,ROYAL MAIL PROPERTY SERVICES,25/02/2009,2 OLD RECTORY GARDENS,ROYAL MAIL SORTING OFFICE,WILMSLOW ROAD,CHEADLE,,SK8 1BY,C/O GL HEARN LTD,PO BOX 1821,SOUTHAMPTON,,,SO18 9NA,,,,0,0,0,0,,0
0825227019,SHOP AND PREMISES,6500,DAVENPORT SCHOOLS & LEISURE OUTFITTERS LTD,05/01/2010,227 BRAMHALL LANE,DAVENPORT,STOCKPORT,,,SK2 6JD,FARM COTTAGE,ZAN DRIVE,SANDBACH,CHESHIRE,,CW11 4QQ,,,,0,0,0,0,,0
6845106309,VEHICLE REPAIR WORKSHOP AND PREMISES,11000,PRESTIGE WHEELS LTD,24/03/2011,UNIT 1 AT,106 RICHARDSON STREET,HIGHER HILLGATE,STOCKPORT,,SK1 3JL,UNIT 1 AT,106 RICHARDSON STREET,HIGHER HILLGATE,STOCKPORT,,SK1 3JL,,,,0,0,0,0,,0
1640048069,WORKSHOP AND PREMISES,3050,PRESTIGE PRINT & DESIGN LTD,15/11/2010,13B CHADKIRK BUSINESS PARK,CHADKIRK,ROMILEY,STOCKPORT,,SK6 3NE,13B CHADKIRK BUSINESS PARK,CHADKIRK,ROMILEY,STOCKPORT,,SK6 3NE,,,,0,0,0,1464,,0
7973122009,SHOP AND PREMISES,7000,J M HANTMAN LTD T/A HANTMAN EYECARE,14/10/2010,122 TURVES ROAD,CHEADLE HULME,CHEADLE,,,SK8 6AW,122 TURVES ROAD,CHEADLE HULME,CHEADLE,,,SK8 6AW,,,,0,0,0,3360,,0
3370018019,OFFICES AND PREMISES,12250,CITY CARE PARTNERSHIP LTD,01/04/2011,18 GATLEY ROAD,CHEADLE,,,,SK8 1PY,2 CROSSFORD COURT,DANE ROAD,SALE,MANCHESTER,,M33 7BZ,,,,0,0,0,0,,0
5016004009,SHOP AND PREMISES,3650,DATACOMP CONSULTANTS LTD,20/12/2010,4 LEAMINGTON ROAD,REDDISH,STOCKPORT,,,SK5 6BD,4 LEAMINGTON ROAD,REDDISH,STOCKPORT,,,SK5 6BD,,,,0,0,0,1752,,0
3420001039,SITE OF AUTOMATIC TELLER MACHINE AND PREMISES,5900,SCOTT TOD DEVELOPMENTS LTD,01/04/2011,ATM AT 1,GORSEY MOUNT STREET,OFFERTON,STOCKPORT,,SK1 4DU,RUSSELL HOUSE,ELVICTA ESTATES,CRICKHOWELL,POWYS,,NP8 1DF,,,,0,0,0,0,,0
6255043019,WORKSHOP AND PREMISES,2850,BETA ENGINEERING LTD,14/04/2011,45 OLD ROAD,CHEADLE,,,,SK8 2BP,45 OLD ROAD,CHEADLE,,,,SK8 2BP,,,,0,0,0,1368,,0
3503001009,WAREHOUSE OFFICES AND PREMISES,48500,CARTRIDGE SAVE LTD,17/02/2011,UNITS 5-6,GREGSON ROAD,SOUTH REDDISH,STOCKPORT,,SK5 7SS,UNITS 5-6,GREGSON ROAD,REDDISH,STOCKPORT,,SK5 7SS,,,,0,0,0,0,,0
3817033749,WORKSHOP AND PREMISES,5100,SAFETY MED LTD,17/02/2011,UNIT 1A,HALLAM BUSINESS CENTRE,HALLAM STREET,HEAVILEY,STOCKPORT,SK2 6PT,UNIT 1A,HALLAM BUSINESS CENTRE,HALLAM STREET,HEAVILEY,STOCKPORT,SK2 6PT,,,,0,0,0,2448,,0
5594999019,WORKSHOP OFFICES AND PREMISES,21750,R W JOINERY (STOCKPORT) LTD,15/04/2011,UNIT 24B,PORTWOOD INDUSTRIAL  ESTATE,MERSEY STREET,PORTWOOD,STOCKPORT,SK1 2HX,UNIT 26,MERSEY STREET,PORTWOOD,STOCKPORT,,SK1 2HX,,,,0,0,0,0,,0
7376016009,SHOP AND PREMISES,10750,PURSER'S TRAVEL LLP T/A TRAVEL TAILORMADE,01/05/2011,16 STATION ROAD,CHEADLE HULME,CHEADLE,,,SK8 5AE,16 STATION ROAD,CHEADLE HULME,CHEADLE,,,SK8 5AE,,,,0,0,0,5160,,0
1681065059,ADVERTISING STATION,1500,PRIMESIGHT LTD,24/02/2011,AD RIGHT TO FRONT COOP 67,CHEADLE ROAD,CHEADLE HULME,CHEADLE,,SK8 5EU,2ND FLOOR,3/5 CHARLOTTE STREET,MANCHESTER,,,M1 4HB,,,,0,0,0,0,,0
1009062009,OFFICES AND PREMISES,10750,L.A .TANNING COMPANY LTD,17/05/2011,62 BUXTON ROAD,STOCKPORT,,,,SK2 6NB,188 STOCKPORT ROAD,MARPLE,STOCKPORT,,,SK6 6DL,,,,0,0,0,5160,,0
9938003009,WAREHOUSE AND PREMISES,445000,MAN DIESEL & TURBO UK LTD,25/01/2010,1 MIRRLEES DRIVE,HAZEL GROVE,STOCKPORT,,,SK7 5BP,FINANCE DEPT,1 MIRRLEES DRIVE,HAZEL GROVE,STOCKPORT,,SK7 5BP,,,,0,0,0,0,,0
3375192029,ADVERTISING RIGHT AND PREMISES,600,GMPTE,28/02/2011,BUS SHELTER OPP BREDBURY LIBRARY ( SG1390),GEORGE LANE,BREDBURY,STOCKPORT,,SK6 1DJ,ESTATES DEPARTMENT,2 PICCADILLY PLACE,MANCHESTER,,,M1 3BG,,,,0,0,0,0,,0
5060999019,DRIVING TEST CENTRE & PREMISES,69000,DRIVING STANDARDS AGENCY,27/09/2010,BREDBURY DRIVING TEST CENTRE,LINGARD LANE,BREDBURY,STOCKPORT,,SK6 2QT,C/O CUSHMAN & WAKEFIELD,NATIONAL RATING TEAM,1 COLMORE SQUARE,BIRMINGHAM,,B4 6AJ,,,,0,0,0,0,,0
5451068019,ADVERTISING RIGHT AND PREMISES,600,GMPTE,28/02/2011,SG4373,BUS SHELTER OUTSIDE THE FIVE WAYS HOTEL 68,MACCLESFIELD ROAD,HAZEL GROVE,STOCKPORT,SK7 7BE,ESTATES DEPARTMENT,2 PICCADILLY PLACE,MANCHESTER,,,M1 3BG,,,,0,0,0,0,,0
0715011159,ADVERTISING RIGHT AND PREMISES,370,GMPTE,28/02/2011,BUS SHELTER OPP CHETHAM HOUSE ( SG0796),BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,,SK3 0SA,ESTATES DEPARTMENT,2 PICCADILLY PLACE,MANCHESTER,,,M1 3BG,,,,0,0,0,0,,0
6002212009,ADVERTISING RIGHT AND PREMISES,600,GMPTE,28/02/2011,BUS SHELTER OPP 101 ( SG1605),NANGREAVE ROAD,HEAVILEY,STOCKPORT,,SK2 6DG,ESTATES DEPARTMENT,2 PICCADILLY PLACE,MANCHESTER,,,M1 3BG,,,,0,0,0,0,,0
8359299029,ADVERTISING RIGHT AND PREMISES,850,GMPTE,28/02/2011,BUS STOP OUTSIDE STOCKPORT COLLEGE( SG 3987),WELLINGTON ROAD SOUTH,STOCKPORT,,,SK1 3UQ,ESTATES DEPARTMENT,2 PICCADILLY PLACE,MANCHESTER,,,M1 3BG,,,,0,0,0,0,,0
7857000359,WAREHOUSE AND PREMISES,16000,DIGITL INK LTD,07/04/2011,UNIT 10A,BROOKFIELD IND EST,THE DEMMINGS,CHEADLE,,SK8 2PN,UNIT 10A,BROOKFIELD IND EST,THE DEMMINGS,CHEADLE,,SK8 2PN,,,,0,0,0,0,,0
1847002009,ADVERTISING RIGHT,370,GMPTE,28/02/2011,BUS SHELTER SG4622,ADJ EDINBURGH CLOSE,COUNCILLOR LANE,CHEADLE,,SK8 2AS,ESTATES DEPARTMENT,2 PICCADILLY PLACE,MANCHESTER,,,M1 3BG,,,,0,0,0,0,,0
3458079029,RETAIL WAREHOUSE AND PREMISES,144000,B & M RETAIL LTD,21/02/2011,B & M BARGAINS,57-89 GREAT PORTWOOD STREET,STOCKPORT,,,SK1 2AS,THE VAULT,DAKOTA DRIVE,ESTUARY COMMERCE PARK,SPEKE,LIVERPOOL,L24 8RJ,,,,0,0,0,0,,0
8349003099,STORE AND PREMISES,4400,ASCOT PROPERTY ESTATES LLP,15/03/2011,PT GROUND FLOOR,WELCROFT STREET,MIDDLE HILLGATE,STOCKPORT,,SK1 3DF,PT GROUND FLOOR,WELCROFT STREET,MIDDLE HILLGATE,STOCKPORT,,SK1 3DF,,,,0,0,0,2112,,0
8576019009,SHOP AND PREMISES,6000,W H ASHWORTH & SON LTD,01/04/2011,19 WILMSLOW ROAD,CHEADLE,,,,SK8 1DW,19 WILMSLOW ROAD,CHEADLE,,,,SK8 1DW,,,,0,0,0,0,,0
3143214009,SHOP AND PREMISES,8200,W H ASHWORTH & SON LTD,01/04/2011,214 FINNEY LANE,HEALD GREEN,CHEADLE,,,SK8 3QA,214 FINNEY LANE,HEALD GREEN,CHEADLE,,,SK8 3QA,,,,0,0,0,0,,0
8420000199,WORKSHOP AND PREMISES,19250,J D HUGHES FABRICATIONS LTD,01/01/2011,UNIT 1,PHOENIX WORKS,WHITEFIELD ROAD,BREDBURY,STOCKPORT,SK6 2QR,PHOENIX WORKS,WHITEFIELD ROAD,BREDBURY,STOCKPORT,,SK6 2QR,,,,0,0,0,0,,0
8420000239,WORKSHOP AND PREMISES,44500,J D HUGHES FABRICATIONS LTD,01/01/2011,UNIT 6,PHOENIX WORKS,WHITEFIELD ROAD,BREDBURY,STOCKPORT,SK6 2QR,PHOENIX WORKS,WHITEFIELD ROAD,BREDBURY,STOCKPORT,,SK6 2QR,,,,0,0,0,0,,0
7263006009,RESTAURANT AND PREMISES,17250,KUSHOOM KOLY LIMITED,02/09/2010,6-8 SHAW ROAD,HEATON MOOR,STOCKPORT,,,SK4 4AE,6-8 SHAW ROAD,HEATON MOOR,STOCKPORT,,,SK4 4AE,,LDS,,0,85.88,0,0,,0
0097200109,WAREHOUSE AND PREMISES,4950,REDBROW (POWER TOOLS) LTD,01/01/2010,GRD FLOOR PART UNIT 2,COMPSTALL MILL,ANDREW STREET,COMPSTALL,STOCKPORT,SK6 5HN,GRD FLOOR PART UNIT 2,COMPSTALL MILL,ANDREW STREET,COMPSTALL,STOCKPORT,SK6 5HN,,,,0,0,0,2376,,0
8361107359,OFFICES AND PREMISES,11000,PRESTIGE RESERVATIONS LTD,08/02/2010,SUITE 8 THIRD FLOOR,VICTORIA HOUSE,WELLINGTON STREET,LOWER HILLGATE,STOCKPORT,SK1 3AD,SUITE 8 PT 3RD FLOOR,VICTORIA HOUSE,WELLINGTON STREET,STOCKPORT,,SK1 3AD,,,,0,0,0,0,,0
