Department,Entity,Transaction Date,Supplier Name Published,Amount Published,Expense Type Published,Expense Area Published,"Expense Description published for admin spend above £25,000 only",
DFID,DFID,30/10/2012,Technical and Advisory Services ,East and Central Africa ,CHARLES KENDALL & PARTNERS LIMITED (PROCUREMENT) ,202513-101 ,"£500,435.20",
DFID,DFID,30/10/2012,Technical and Advisory Services ,East and Central Africa ,CHARLES KENDALL & PARTNERS LIMITED (PROCUREMENT) ,202513-101 ,"£589,298.87",
DFID,DFID,30/10/2012,Technical and Advisory Services ,East and Central Africa ,CHARLES KENDALL & PARTNERS LIMITED (PROCUREMENT) ,202513-101 ,"£527,621.17",
DFID,DFID,05/10/2012,Technical and Advisory Services ,West and Southern Africa ,Ramboll UK Limited ,100153-101 ,"£16,170.92",
DFID,DFID,08/10/2012,Technical and Advisory Services ,Research and Evidence Division ,HTSPE LTD ,202242-108 ,"£3,043.10",
DFID,DFID,15/10/2012,Technical and Advisory Services ,West and Southern Africa ,IBIS DANIDA Frame Cedi ,103269-101 ,"£4,983.18",
DFID,DFID,22/10/2012,Technical and Advisory Services ,East and Central Africa ,Marriott Davies Yapp LLP ,202692-106 ,"£2,568.82",
DFID,DFID,22/10/2012,Technical and Advisory Services ,East and Central Africa ,Marriott Davies Yapp LLP ,202692-106 ,"£4,407.38",
DFID,DFID,18/10/2012,Aid Programme - Accountable Grant Payments ,Research and Evidence Division ,INASP ,114192-102 ,"£188,993.21",
DFID,DFID,30/10/2012,Research & Development costs ,Research and Evidence Division ,PRACTICAL ACTION ,200490-101 ,"£276,369.76",
DFID,DFID,19/10/2012,Technical and Advisory Services ,Communications Division ,BRITISH COUNCIL ,200512-101 ,"£121,282.81",
DFID,DFID,19/10/2012,Technical and Advisory Services ,Communications Division ,BRITISH COUNCIL ,200512-101 ,"£118,937.00",
DFID,DFID,19/10/2012,Technical and Advisory Services ,Communications Division ,BRITISH COUNCIL ,200512-101 ,"£3,215.56",
DFID,DFID,16/10/2012,Aid Programme - Accountable Grant Payments ,Communications Division ,UNICEF UK ,202197-101 ,"£770,000.00",
DFID,DFID,03/10/2012,Aid Programme - Accountable Grant Payments ,West and Southern Africa ,Transparency International Berlin ,200469-105 ,"£39,713.84",
DFID,DFID,15/10/2012,Technical and Advisory Services ,Policy Division ,BRITISH COUNCIL ,111543-101 ,"£69,063.43",
DFID,DFID,15/10/2012,Training - Course Fees ,Asia  Caribbean and Overseas Territories ,IIR Ltd ,101621-108 ,"£2,069.10",
DFID,DFID,08/10/2012,Technical and Advisory Services ,East and Central Africa ,HTSPE LTD ,202522-101 ,"£32,487.56",
DFID,DFID,23/10/2012,Storage & Distribution costs ,Communications Division ,EC GROUP ,201662-104 ,£551.78,
DFID,DFID,08/10/2012,Technical and Advisory Services ,West and Southern Africa ,IMC Worldwide Ltd ,202051-103 ,"£22,467.00",
DFID,DFID,08/10/2012,Technical and Advisory Services ,West and Southern Africa ,IMC Worldwide Ltd ,202051-103 ,"£4,000.00",
DFID,DFID,15/10/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,OXFORD POLICY MANAGEMENT ,201672-102 ,"£20,825.00",
DFID,DFID,19/10/2012,Technical and Advisory Services ,East and Central Africa ,Dicken Marshall ,202913-101 ,"£2,970.00",
DFID,DFID,24/10/2012,Technical and Advisory Services ,East and Central Africa ,Sian Lord  ,202913-101 ,"£21,438.52",
DFID,DFID,23/10/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Thomas Russell ,203336-105 ,"£2,600.00",
DFID,DFID,02/10/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Richard Whitehead. ,203336-102 ,"£9,800.00",
DFID,DFID,26/10/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Christian Dennys ,203341-102 ,"£4,037.60",
DFID,DFID,17/10/2012,Technical and Advisory Services ,East and Central Africa ,HTSPE LTD ,103548-101 ,"£10,512.67",
DFID,DFID,25/10/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,Mai Phan Loi ,202788-101 ,"£5,128.82",
,,,,,,,,
Nov-12,,,,,,,,
Department family,Entity,Date,Expense Type,Expense Area, Supplier,Transaction number, Amount,
DFID,DFID,01/11/2012,Aid Programme - Voluntary contributions ,West and Southern Africa , USAID ,202637-102 ,"£4,000,000.00",
DFID,DFID,01/11/2012,Aid Programme - Accountable Grant Payments ,Policy Division ,BBC Media Action ,202629-101 ,"£3,600,000.00",
DFID,DFID,01/11/2012,Operating Lease rental of buildings ,Human Resources Security & Facilities Division ,LLOYDS TSB LEASING LTD ,100157-101 ,"£2,405,218.12",
DFID,DFID,01/11/2012,Aid Programme - Accountable Grant Payments ,East and Central Africa ,GHANA CENTER FOR DEMOCRATIC DEVELOPMENT US DOLLAR ACCOUNT ,202501-102 ,"£1,038,872.85",
DFID,DFID,01/11/2012,Aid Programme - Partnership Programme Arrangements ,Policy Division ,PLAN INTERNATIONAL UK ,202755-101 ,"£1,025,263.75",
DFID,DFID,01/11/2012,Aid Programme - Voluntary contributions ,Policy Division ,IBRD (HSBC)  C/O THE WORLD BANK ,201656-101 ,"£1,000,000.00",
DFID,DFID,01/11/2012,Aid Programme - Voluntary contributions ,Research and Evidence Division ,International Monetary Fund (GBP) ,200829-102 ,"£500,000.00",
DFID,DFID,01/11/2012,Technical and Advisory Services ,West and Southern Africa ,Crown Agents Bank ,200469-110 ,"£484,875.47",
DFID,DFID,01/11/2012,Technical and Advisory Services ,West and Southern Africa ,ADAM SMITH INTERNATIONAL  LTD ,104190-102 ,"£436,399.22",
DFID,DFID,01/11/2012,Aid Programme - Accountable Grant Payments ,Western Asia and Stabilisation Division ,Supplier Name withheld ,201023-111 ,"£363,769.00",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Policy Division ,PRICEWATERHOUSECOOPERS ,202372-102 ,"£343,896.36",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Policy Division ,IMPERIAL COLLEGE LONDON ,200706-101 ,"£301,158.58",
DFID,DFID,01/11/2012,Technical and Advisory Services ,West and Southern Africa ,RE-ACTION ,200546-101 ,"£288,627.00",
DFID,DFID,01/11/2012,Aid Programme - Core contributions ,International Finance Division ,AIDSPAN ORG ,200227-104 ,"£224,216.85",
DFID,DFID,01/11/2012,Aid Programme - Accountable Grant Payments ,West and Southern Africa ,HivosGBP ,202351-102 ,"£206,720.00",
DFID,DFID,01/11/2012,Aid Programme - Accountable Grant Payments ,International Finance Division ,FSD Kenya ,201394-102 ,"£201,705.00",
DFID,DFID,01/11/2012,Aid Programme - Accountable Grant Payments ,Policy Division ,Sightsavers ,203145-102 ,"£161,313.00",
DFID,DFID,01/11/2012,Technical and Advisory Services ,East and Central Africa ,ADAM SMITH INTERNATIONAL  LTD ,200294-104 ,"£152,211.05",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,INFRASTRUCTURE PROFESSIONALS ENTERPRISE ,114040-101 ,"£140,405.06",
DFID,DFID,01/11/2012,Technical and Advisory Services ,West and Southern Africa ,GRM INTERNATIONAL LTD ,202370-102 ,"£129,435.77",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Supplier Name withheld ,200898-103 ,"£111,845.12",
DFID,DFID,01/11/2012,Other Building Products ,Human Resources Security & Facilities Division ,ISG Fit Out Ltd ,203156-101 ,"£105,785.60",
DFID,DFID,01/11/2012,Aid Programme - Accountable Grant Payments ,Middle East & North Africa Division (MENAD) ,CHF INTERNATIONAL ,114325-103 ,"£88,083.73",
DFID,DFID,01/11/2012,Aid Programme - Accountable Grant Payments ,East and Central Africa , THE RESEARCH FOUNDATION ,201913-110 ,"£83,601.12",
DFID,DFID,01/11/2012,Technical and Advisory Services ,International Relations Division ,COFFEY INTERNATIONAL DEVELOPMENT LTD ,200857-101 ,"£67,502.16",
DFID,DFID,01/11/2012,Computer software maintenance ,Business Solutions Division Level ,Unit 4 ,200002-107 ,"£62,365.61",
DFID,DFID,01/11/2012,Aid Programme - Accountable Grant Payments ,East and Central Africa ,FSD Kenya ,201394-105 ,"£60,000.00",
DFID,DFID,01/11/2012,Aid Programme - Accountable Grant Payments ,Policy Division ,Global Canopy Programme ,201724-114 ,"£58,269.51",
DFID,DFID,01/11/2012,Technical and Advisory Services ,West and Southern Africa ,Crown Agents Bank ,200469-110 ,"£50,518.45",
DFID,DFID,01/11/2012,Hostile Environment Training ,Western Asia and Stabilisation Division ,GroundTruth Consulting ,202288-102 ,"£49,764.00",
DFID,DFID,01/11/2012,Technical and Advisory Services ,East and Central Africa ,RSM Tenon Limited ,200250-111 ,"£40,824.00",
DFID,DFID,01/11/2012,Aid Programme - Accountable Grant Payments ,Policy Division ,Institute of Development Studies. ,201692-101 ,"£38,295.00",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Policy Division ,COFFEY INTERNATIONAL DEVELOPMENT LTD ,202372-104 ,"£36,957.54",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Middle East & North Africa Division (MENAD) ,MINISTRY OF DEFENCE ,202398-101 ,"£31,629.02",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Conflict Humanitarian and Security Division ,THE HALO TRUST ,201745-106 ,"£29,050.00",
DFID,DFID,01/11/2012,Repairs  Maint  Alter - Property & Constrct. Services ,Middle East & North Africa Division (MENAD) ,TURNER & TOWNSEND ,100302-101 ,"£25,622.08",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Conflict Humanitarian and Security Division ,THE HALO TRUST ,201745-106 ,"£24,600.00",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Policy Division ,PRICEWATERHOUSECOOPERS ,202372-102 ,"£24,564.00",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Policy Division ,HLSP LTD ,202860-101 ,"£23,214.13",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,SIDBI MUMBAI ,114293-103 ,"£18,241.62",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Conflict Humanitarian and Security Division ,THE HALO TRUST ,201745-106 ,"£17,200.00",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Conflict Humanitarian and Security Division ,THE HALO TRUST ,201745-106 ,"£17,200.00",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Conflict Humanitarian and Security Division ,THE HALO TRUST ,201745-106 ,"£15,687.00",
DFID,DFID,01/11/2012,Hostile Environment Training ,Western Asia and Stabilisation Division ,GroundTruth Consulting ,202288-102 ,"£13,612.80",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,REPIM ,108715-101 ,"£13,180.00",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,QUADRA LTD ,114186-101 ,"£10,594.22",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,GARTH ARMSTRONG ,202083-102 ,"£8,121.98",
DFID,DFID,01/11/2012,Storage & Distribution costs ,East and Central Africa ,CROWN RELOCATIONS  UK ,202586-101 ,"£7,794.50",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Research and Evidence Division ,Burt Perrin ,203069-103 ,"£7,670.44",
DFID,DFID,01/11/2012,Technical and Advisory Services ,West and Southern Africa ,Ignatius Peprah (Ghana) ,202490-101 ,"£7,590.62",
DFID,DFID,01/11/2012,Training - Course Fees ,Conflict Humanitarian and Security Division ,LONDON BUSINESS SCHOOL ,202410-101 ,"£7,300.00",
DFID,DFID,01/11/2012,Technical and Advisory Services ,West and Southern Africa ,RE-ACTION ,200546-101 ,"£6,762.00",
DFID,DFID,01/11/2012,Hotels - Accommodation only ,International Relations Division ,Bridgestreet Corporate Housing ,100240-102 ,"£4,550.04",
DFID,DFID,01/11/2012,Technical and Advisory Services ,East and Central Africa ,Demissie Fantaye Biftu ,201312-101 ,"£3,382.44",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Research and Evidence Division ,HTSPE LTD ,202242-108 ,"£3,325.73",
DFID,DFID,01/11/2012,Technical and Advisory Services ,East and Central Africa ,HTSPE LTD ,203153-102 ,"£2,851.20",
DFID,DFID,01/11/2012,Relocation costs ,East and Central Africa ,CROWN RELOCATIONS  UK ,101628-101 ,"£2,284.60",
DFID,DFID,01/11/2012,Training - Course Fees ,Internal Audit ,Matthew Leitch Associates Limited ,100121-101 ,"£1,468.38",
DFID,DFID,01/11/2012,Contract & Agency Staff ,Finance and Corporate Performance Division ,Hays Specialist Recruitment Ltd ,100201-101 ,"£1,165.50",
DFID,DFID,01/11/2012,Contract & Agency Staff ,Finance and Corporate Performance Division ,MICHAEL PAGE INTERNATIONAL RECRUITMENT LIMITED ,100201-101 ,"£1,150.02",
DFID,DFID,01/11/2012,Postage Costs ,Human Resources Security & Facilities Division ,Royal Mail Courier Services Ltd ,201157-101 ,"£1,125.00",
DFID,DFID,01/11/2012,Air fares ,Human Resources Security & Facilities Division ,David Hoyle ,100269-128 ,"£1,012.29",
DFID,DFID,01/11/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,HAREWELLE INTERNATIONAL LIMITED ,114320-112 ,£915.00,
DFID,DFID,01/11/2012,Travel documentation costs ,West and Southern Africa ,Supplier Name withheld ,101622-101 ,£857.93,
DFID,DFID,01/11/2012,Conference Travel & Subsistence ,West and Southern Africa ,Recipient name withheld ,101622-101 ,£818.18,
DFID,DFID,01/11/2012,Contract & Agency Staff ,Finance and Corporate Performance Division ,Hays Specialist Recruitment Ltd ,100201-101 ,£678.10,
DFID,DFID,01/11/2012,Other Building Costs ,Human Resources Security & Facilities Division ,MITIE Technical Facilities Management Ltd ,100187-101 ,£620.62,
DFID,DFID,01/11/2012,Other Building Costs ,Human Resources Security & Facilities Division ,MITIE Technical Facilities Management Ltd ,100187-101 ,£583.00,
DFID,DFID,01/11/2012,Training - Travel & Subsistence ,East and Central Africa ,The Express Travel Group ,101612-101 ,£558.66,
DFID,DFID,01/11/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,DEREK TAYLOR ,202083-101 ,£550.70,
DFID,DFID,01/11/2012,Hotels - Accommodation only ,International Relations Division ,Bridgestreet Corporate Housing ,100240-102 ,£537.42,
DFID,DFID,02/11/2012,Aid Programme - Other Financial Aid to Government ,Asia  Caribbean and Overseas Territories , The Government of India ,108027-102 ,"£1,171,533.94",
DFID,DFID,02/11/2012,Contraceptives ,East and Central Africa ,DKT International ,202980-103 ,"£1,000,000.00",
DFID,DFID,02/11/2012,Technical and Advisory Services ,East and Central Africa ,ATOS CONSULTING LIMITED ,203542-102 ,"£372,972.65",
DFID,DFID,02/11/2012,Aid Programme - Accountable Grant Payments ,Policy Division ,Disability Rights Fund Inc. ,114012-104 ,"£259,359.00",
DFID,DFID,02/11/2012,Aid Programme - Accountable Grant Payments ,West and Southern Africa ,Health Reform Foundation of Nigeria ,201160-101 ,"£231,013.00",
DFID,DFID,02/11/2012,Technical and Advisory Services ,West and Southern Africa ,HLSP LIMITED ,200325-101 ,"£223,308.93",
DFID,DFID,02/11/2012,Technical and Advisory Services ,West and Southern Africa ,HLSP LIMITED ,200325-101 ,"£198,333.23",
DFID,DFID,02/11/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Supplier Name withheld ,200898-103 ,"£156,084.13",
DFID,DFID,02/11/2012,Aid Programme - Accountable Grant Payments ,Asia  Caribbean and Overseas Territories ,Education Support Organization ,114487-104 ,"£127,365.51",
DFID,DFID,02/11/2012,Aid Programme - Accountable Grant Payments ,Policy Division ,Freshwater Action Network Global  ,200769-101 ,"£107,119.00",
DFID,DFID,02/11/2012,Aid Programme - Accountable Grant Payments ,Policy Division ,WELL GROUNDED LTD ,201724-108 ,"£98,991.00",
DFID,DFID,02/11/2012,Technical and Advisory Services ,Research and Evidence Division ,GRM INTERNATIONAL LTD ,202242-103 ,"£89,787.50",
DFID,DFID,02/11/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,GRM INTERNATIONAL LTD ,110182-101 ,"£82,819.45",
DFID,DFID,02/11/2012,Technical and Advisory Services ,East and Central Africa ,COFFEY INTERNATIONAL DEVELOPMENT LTD ,201462-102 ,"£73,794.01",
DFID,DFID,02/11/2012,Aid Programme - Accountable Grant Payments ,Research and Evidence Division ,International Union Against Tuberculosis and Lung Disease ,202506-102 ,"£72,836.27",
DFID,DFID,02/11/2012,Other shared service charges ,Asia  Caribbean and Overseas Territories ,FOREIGN AND COMMONWEALTH OFFICE (FCO) ,202403-101 ,"£56,795.85",
DFID,DFID,02/11/2012,Research & Development costs ,Research and Evidence Division ,CENTRE FOR ECONOMIC POLICY RESEARCH ,202835-101 ,"£48,192.00",
DFID,DFID,02/11/2012,Technical and Advisory Services ,West and Southern Africa ,CHARLES KENDALL & PARTNERS LIMITED (PROCUREMENT) ,113961-106 ,"£43,818.25",
DFID,DFID,02/11/2012,Technical and Advisory Services ,West and Southern Africa ,CHARLES KENDALL & PARTNERS LIMITED (PROCUREMENT) ,113961-106 ,"£23,625.00",
DFID,DFID,02/11/2012,Technical and Advisory Services ,West and Southern Africa ,Trend Projects ,100221-106 ,"£23,173.50",
DFID,DFID,02/11/2012,Technical and Advisory Services ,Policy Division ,RSM Tenon Limited ,114143-101 ,"£19,636.55",
DFID,DFID,02/11/2012,Contract & Agency Staff ,Business Solutions Division Level ,OPIN SYSTEMS LIMITED ,200001-101 ,"£18,000.00",
DFID,DFID,02/11/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Supplier Name withheld ,202190-105 ,"£16,457.81",
DFID,DFID,02/11/2012,Technical and Advisory Services ,East and Central Africa ,JHughesDevelopment  Inc ,203109-101 ,"£15,062.82",
DFID,DFID,02/11/2012,Technical and Advisory Services ,Western Asia and Stabilisation Division ,Supplier Name withheld ,201023-109 ,"£14,858.25",
DFID,DFID,02/11/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,GRM INTERNATIONAL LTD ,113537-104 ,"£14,093.50",
DFID,DFID,02/11/2012,Technical and Advisory Services ,West and Southern Africa ,CHARLES KENDALL & PARTNERS LIMITED (PROCUREMENT) ,113961-106 ,"£9,481.90",
DFID,DFID,02/11/2012,Hardware -monitors ,East and Central Africa ,MISCO ,100082-101 ,"£6,134.80",
DFID,DFID,02/11/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories ,Foreign & Commonwealth Office ,201942-101 ,"£5,911.61",
DFID,DFID,02/11/2012,DFID Purchased Relief Supplies ,West and Southern Africa ,CHARLES KENDALL & PARTNERS LIMITED (PROCUREMENT) ,202524-112 ,"£5,205.71",
DFID,DFID,02/11/2012,Technical and Advisory Services ,West and Southern Africa ,Dr Tarry Asoka ,201160-102 ,"£5,094.39",
DFID,DFID,02/11/2012,Air fares ,West and Southern Africa ,Foreign & Commonwealth Office ,101631-101 ,"£4,760.00",
DFID,DFID,02/11/2012,Technical and Advisory Services ,Asia  Caribbean and Overseas Territories , Yin Yongyuan ,200581-113 ,"£4,162.10",
DFID,DFID,02/11/2012,Facilities Management payments ,East and Central Africa ,Ikondera Company Ltd ,100212-101 ,"£3,654.95",
DFID,DFID,02/11/2012,Property rates ,Middle East & North Africa Division (MENAD) ,Foreign & Commonwealth Office ,201705-101 ,"£3,242.34",
DFID,DFID,02/11/2012,Furniture & Fittings ,East and Central Africa ,Foreign & Commonwealth Office ,202586-101 ,"£3,191.13",
